"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",1.29846354448218e-34,1.42441450829695e-31,1.52970525162309,-0.651088546137958,-4.395503525534,111,"COX8A;ATP5F1A;ATP5F1B;COX6C;ATP5MC2;UQCRC1;ATP5MC3;NDUFS5;ATP5ME;NDUFB8;COX5B;COX6B1;NDUFA1;COX6A1;NDUFA13;COX4I1;UQCRB;ATP5F1D;NDUFAB1;NDUFV2;NDUFB2;COX7C;NDUFV1;UQCRQ;ACAD9;UQCR11;ATP5PO;TMEM126B;NDUFS4;COX14;ATP5PB;NDUFB4;NDUFB6;COX7B;SDHB;NDUFA10;CYCS;NDUFB10;SDHA;NDUFB3;ATP5PF;ATP5MF;UQCRC2;NDUFA2;NDUFA5;NDUFA12;COA1;NDUFS3;NDUFB1;ATP5F1C;NDUFS8;NDUFS2;ATP5MC1;NDUFAF3;CCNI;ATP5PD;NDUFA8;NDUFC1;COX5A;ETFB;NDUFS7;COX16"
"Respiratory Electron Transport R-HSA-611105",1.99070342039986e-27,1.09190082608932e-24,1.3575740855908,-0.651201087249502,-4.28645524516466,89,"COX8A;COX6C;UQCRC1;NDUFS5;NDUFB8;COX5B;COX6B1;NDUFA1;COX6A1;NDUFA13;COX4I1;UQCRB;NDUFAB1;NDUFV2;NDUFB2;COX7C;NDUFV1;UQCRQ;ACAD9;UQCR11;TMEM126B;NDUFS4;COX14;NDUFB4;NDUFB6;COX7B;SDHB;NDUFA10;CYCS;NDUFB10;SDHA;NDUFB3;UQCRC2;NDUFA2;NDUFA5;NDUFA12;COA1;NDUFS3;NDUFB1;NDUFS8;NDUFS2;NDUFAF3;CCNI;NDUFA8;NDUFC1;COX5A;ETFB;NDUFS7;COX16;UQCRFS1"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339",5.31018645820683e-26,1.94175818155096e-23,1.31888879607587,-0.576987645724004,-3.76759648752633,106,"SRP14;SPCS1;RSL24D1;RPL23;RPL27;RPL18;RPLP1;FAU;SSR4;SSR1;RPL8;SEC61G;RPL35A;DDOST;RPLP2;RPN1;RPS20;RPL36;RPS3;RPS25;RPL41;RPS15;RPS12;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;RPS21;RPL35;RPL9;RPL27A;SPCS3;RPS4Y1;RPS29;SEC61B;RPL31;SEC11C;RPL38;RPS6;SRPRA;RPL29;RPS7;SEC61A2;RPL19;RPS9;RPL10A;RPL34;RPS13;RPS23;RPS8;RPL30;RPL37A;RPS19;RPL4;RPS4X;RPL14;RPL37;RPL39;RPL5;RPS5;RPL26;RPL11;RPL39L;SRP68;RPL22;UBA52;RPL36AL;SSR2"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827",1.84389493037865e-25,5.05688184656346e-23,1.31101476274061,-0.574786528019818,-3.80495292678244,107,"EIF4H;RSL24D1;RPL23;RPL27;EIF3C;EIF3K;EIF4A1;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF4A2;EIF3G;RPL8;RPL35A;PABPC1;RPLP2;EIF4G1;EIF4B;RPS20;RPL36;RPS3;RPS25;RPL41;EIF3B;RPS15;RPS12;RPS17;RPL28;RPS14;RPL15;RPS16;EIF4E;RPLP0;RPS21;RPL35;RPL9;RPL27A;RPS4Y1;RPS29;RPL31;RPL38;EIF3H;RPS6;RPL29;RPS7;RPL19;RPS9;RPL10A;RPL34;RPS13;EIF3M;RPS23;RPS8;RPL30;RPL37A;RPS19;RPL4;RPS4X;RPL14;RPL37;RPL39;RPL5;RPS5;RPL26;RPL11;RPL39L;RPL22;UBA52;RPL36AL"
"GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706",2.62612547990863e-25,5.76171930291953e-23,1.30309315086572,-0.564972614569411,-3.82975320010839,108,"EIF4H;RSL24D1;RPL23;RPL27;EIF3C;EIF3K;EIF4A1;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF4A2;EIF3G;RPL8;RPL35A;RPLP2;EIF4G1;EIF4B;RPS20;RPL36;RPS3;RPS25;RPL41;EIF3B;RPS15;RPS12;RPS17;RPL28;RPS14;RPL15;RPS16;EIF4E;RPLP0;RPS21;RPL35;RPL9;RPL27A;RPS4Y1;RPS29;RPL31;RPL38;EIF3H;RPS6;RPL29;RPS7;RPL19;RPS9;RPL10A;RPL34;RPS13;EIF3M;RPS23;RPS8;RPL30;RPL37A;RPS19;EIF5;RPL4;RPS4X;RPL14;RPL37;RPL39;RPL5;RPS5;RPL26;RPL11;RPL39L;RPL22;UBA52;RPL36AL"
"Cap-dependent Translation Initiation R-HSA-72737",3.7021052271176e-24,6.76868239024668e-22,1.27091304449619,-0.535443648381365,-3.63578908835514,115,"EIF4H;RSL24D1;RPL23;RPL27;EIF3C;EIF3K;EIF4A1;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF4A2;EIF3G;RPL8;RPL35A;PABPC1;RPLP2;EIF4G1;EIF4B;RPS20;RPL36;RPS3;RPS25;RPL41;EIF3B;RPS15;RPS12;RPS17;RPL28;RPS14;RPL15;RPS16;EIF4E;RPLP0;RPS21;RPL35;RPL9;RPL27A;RPS4Y1;RPS29;RPL31;RPL38;EIF3H;RPS6;RPL29;RPS7;RPL19;RPS9;RPL10A;RPL34;RPS13;EIF3M;RPS23;RPS8;RPL30;RPL37A;RPS19;EIF5;RPL4;RPS4X;RPL14;RPL37;RPL39;RPL5;RPS5;RPL26;RPL11;RPL39L;RPL22;UBA52;RPL36AL"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",2.65766887803624e-23,4.16494679886536e-21,1.24623277191648,-0.568292209422226,-3.87002268190055,97,"RSL24D1;RPL23;RPL27;EIF3C;EIF3K;EIF1AX;RPL18;RPLP1;FAU;EIF3A;EIF3G;RPL8;RPL35A;RPLP2;RPS20;RPL36;RPS3;RPS25;RPL41;EIF3B;RPS15;RPS12;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;RPS21;RPL35;RPL9;RPL27A;RPS4Y1;RPS29;RPL31;RPL38;EIF3H;RPS6;RPL29;RPS7;RPL19;RPS9;RPL10A;RPL34;RPS13;EIF3M;RPS23;RPS8;RPL30;RPL37A;RPS19;RPL4;RPS4X;RPL14;RPL37;RPL39;RPL5;RPS5;RPL26;RPL11;RPL39L;RPL22;UBA52;RPL36AL"
"Eukaryotic Translation Elongation R-HSA-156842",6.52602382520748e-21,8.94881017031576e-19,1.18665095279281,-0.570830427917819,-3.67870548533301,87,"RSL24D1;RPL23;RPL27;RPL18;RPLP1;FAU;EEF1A2;RPL8;RPL35A;RPLP2;RPS20;RPL36;RPS3;RPS25;RPL41;EEF1D;RPS15;RPS12;EEF1B2;RPS17;RPL28;RPS14;RPL15;RPS16;RPLP0;RPS21;RPL35;RPL9;RPL27A;RPS4Y1;RPS29;RPL31;RPL38;RPS6;RPL29;RPS7;RPL19;RPS9;RPL10A;RPL34;RPS13;RPS23;RPS8;EEF1G;RPL30;RPL37A;RPS19;RPL4;RPS4X;RPL14;RPL37;RPL39;RPL5;RPS5;RPL26;RPL11;RPL39L;RPL22;UBA52;RPL36AL"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",2.27958886353645e-20,2.77856553699943e-18,1.16906996676109,0.432469468425495,2.06977441548822,373,"OR5H15;OR1J1;OR10X1;OR2AP1;OR8G1;OR2T1;OR52H1;OR2L5;OR2D3;OR52A5;OR52N1;OR4F17;OR5H2;OR2T35;OR10Z1;OR3A2;OR4C6;OR3A1;OR51L1;OR2G6;OR4C45;OR13D1;OR6C6;OR4K15;OR7G1;OR2K2;OR4D11;OR2AG2;OR1L8;OR2A5;OR52W1;OR4F21;OR51I2;OR2A14;OR1D2;OR1I1;OR13C5;OR8J3;OR52I2;OR2T10;OR52L1;OR5M8;OR1K1;OR2T27;OR13C2;OR11A1;OR6K3;OR8I2;OR1N1;OR2A2;OR2M5;OR51M1;OR6S1;OR51F2;OR5K4;OR9G9;OR51G2;OR6C3;OR7G2;OR5AU1;OR2D2;OR2L13;OR5AL1;OR52E8;OR10Q1;OR5H14;OR5AS1;OR8B4;OR2V2;OR5J2;OR4C11;OR2T34;OR6B3;OR8H2;OR52K1;OR2S2;OR5M10;OR9G4;OR2T6;OR56A1;OR6J1;OR9A2;OR4D5;RTP1;OR56B1;OR1S2;OR2A1;OR5B2;OR1A2;OR4C3;OR4K14;OR52R1;OR5A2;OR4C5;OR2AE1;OR51I1;OR4E2;OR52I1;OR6X1;OR6T1;OR52N2;OR6C65;OR6P1;OR14K1;OR51F1;OR1G1;OR2L2;OR8D1;OR2A7;OR10H2;OR2T5;OR5B12;OR2T3;OR52E5;OR4D2;OR10G2;OR4C15;OR2F2;OR10AC1;OR51D1;OR1L1;OR10H5;OR5T1;OR8H3;OR5D18;OR6K2;OR10G4;OR1F1;OR51E2;OR51Q1;OR8K3;OR5B3;OR6N2;OR14A2;OR9Q2;OR52B6;OR5D16;OR13G1;OR56A3;OR5D14;OR51B4;OR2W1;OR5V1;OR5K3;OR6C1;OR10H1;OR5A1;OR10H3;OR4F6;OR4X1;OR9A4;OR4L1;OR5AP2;OR52N5;OR6C74;OR8J1;OR12D3;OR2C3;OR5W2;OR52D1;OR13C4;OR6M1;OR2L8;OR5L1;OR8D2;OR11H1;OR10G6;OR13F1;OR10K2;OR52E6;OR6K6;OR6Q1;OR10A4;OR10A2;OR9Q1;OR5T3;OR2W3;OR4K13;OR8U9;OR7E24;OR10J4;OR7G3;OR51A2;OR2B2;OR51E1;OR2G2;OR5B17;OR6N1;OR7A5;OR2J1;OR1Q1;OR5P2;OR1J2;OR6C68;OR6F1;OR8U3;OR6Y1;OR2B6;OR5M3;OR4D10;OR2A4;OR7D2;OR10W1;OR11H4;OR4N5;RTP2;OR5M1;OR2H1;OR2M4;OR4E1;OR51B5;OR1C1;OR9I1;OR2G3;OR4C46;OR4D9;OR2A12;OR10T2;OR4K17;OR10A5;OR10V1;OR6C75;OR51B2;OR14J1;OR2AJ1;OR8H1;OR4D1;OR52A1;OR5T2;OR51S1;OR1N2;OR12D2;OR2T11;OR52J3;OR13C9;OR13J1;OR2J3"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",1.56551528150752e-19,1.71737026381375e-17,1.14219120216838,-0.548664321008254,-3.62276252612532,91,"RSL24D1;RPL23;RPL27;RPL18;RPLP1;FAU;RPL8;RPL35A;PABPC1;RPLP2;EIF4G1;RPS20;RPL36;RPS3;RPS25;RPL41;RPS15;RPS12;RPS17;RPL28;RPS14;NCBP2;RPL15;RPS16;RPLP0;RPS21;RPL35;RPL9;RPL27A;RPS4Y1;RPS29;RPL31;RPL38;RPS6;RPL29;RPS7;RPL19;RPS9;RPL10A;RPL34;RPS13;RPS23;RPS8;RPL30;RPL37A;RPS19;RPL4;RPS4X;RPL14;RPL37;RPL39;RPL5;RPS5;RPL26;RPL11;RPL39L;RPL22;UBA52;RPL36AL"
