"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706",3.73551509455319e-40,4.35934611534358e-37,1.64704014100292,0.816846583269504,3.5508080511941,108,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;EIF3L;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;EIF4B;EIF3F;EIF3J;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;EIF5;UBA52;RPL10A"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827",2.68839221727392e-39,1.56867685877933e-36,1.63441895776255,0.817901307354259,3.54466974459163,107,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;EIF3L;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;EIF4B;EIF3F;EIF3J;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;PABPC1;UBA52;RPL10A"
"Viral mRNA Translation R-HSA-192823",5.74587731207881e-39,2.23514627439866e-36,1.62807167569582,0.84704230920846,3.5486096750476,89,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;UBA52;RPL10A"
"Cap-dependent Translation Initiation R-HSA-72737",1.37472402738642e-38,4.01075734989988e-36,1.61530228892975,0.803255392725926,3.52209521477524,115,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;EIF3L;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;EIF4B;EIF3F;EIF3J;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;EIF5;PABPC1;UBA52;RPL10A"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",1.88725388985908e-38,4.40485057893108e-36,1.61530228892975,0.845527433430199,3.55023568364488,91,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;PABPC1;UBA52;RPL10A"
"Peptide Chain Elongation R-HSA-156902",5.73980909715745e-38,1.11639286939712e-35,1.60243114923556,0.857353352801695,3.56886858692445,83,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;UBA52;RPL10A"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",8.27880005997946e-38,1.38019423857086e-35,1.60243114923556,0.828750930924676,3.52287452673694,97,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;EIF3L;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;EIF3F;EIF3J;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;UBA52;RPL10A"
"Eukaryotic Translation Elongation R-HSA-156842",1.33381575654729e-36,1.72951443098965e-34,1.57637362160047,0.842242195444712,3.52289338340207,87,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;EEF1D;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;EEF1G;FAU;RPS15;RPL36AL;RPS21;RPLP2;EEF1B2;RPL15;UBA52;RPL10A"
"Selenocysteine Synthesis R-HSA-2408557",1.29467657488159e-36,1.72951443098965e-34,1.57637362160047,0.835632714498903,3.50081017585548,89,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;UBA52;RPL10A"
"Eukaryotic Translation Termination R-HSA-72764",1.78356854456492e-36,2.08142449150726e-34,1.56979165706381,0.834919256313572,3.49782120518461,89,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;UBA52;RPL10A"
"Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957",2.55739543640256e-36,2.7131640675289e-34,1.56979165706381,0.790606537839304,3.46291547343406,111,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;CASC3;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;UPF3A;RPL11;RPL14;RPL18;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;PABPC1;UBA52;RPL10A"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",3.12953789712896e-35,3.04347560495791e-33,1.54318309134871,0.815569746190608,3.46684362746537,97,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;ATF4;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;UBA52;RPL10A"
"Selenoamino Acid Metabolism R-HSA-2408522",6.17899163056231e-34,5.54683325605094e-32,1.51610760180865,0.779661226663378,3.41890577376019,112,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RPL11;RPL14;RPL18;DARS1;FAU;RPS15;RPL36AL;RPS21;RPLP2;RPL15;UBA52;RPL10A"
"Influenza Viral RNA Transcription And Replication R-HSA-168273",1.25085909890284e-33,1.04268040601401e-31,1.50926283727233,0.743871729119543,3.36596570800989,135,"RPL21;RPS28;RPS12;RPL30;RPL32;RPS27A;RPS3A;RPL39;RPL19;RPL37;RPS27;RPSA;RPL7;RPS2;RPS6;RPL18A;RPS9;RPS23;RPL5;RPL34;RPL37A;RPS11;RPS24;RPS10;RPS7;RPS8;RPS13;RPL7A;RPL12;RPL6;RPS19;RPS16;HSP90AA1;RPS29;RPL27A;RPS14;RPS3;RPS17;RPS20;AAAS;RPS4X;RPL28;RPL9;RPS5;RPL4;RPS15A;RPL22;RPL38;RPL36A;RPL26;RPL29;RPLP0;RPS25;RPL35;RPL31;RNASE7;RPL11;RPL14;POM121C;RPL18;FAU;RPS15;RPL36AL;RPS21;NUP214;POLR2J;RPLP2;NUP50;POLR2L;RPL15;UBA52;RPL10A"
