"gene","statistic","p.value","p_adj"
"OR2A14",0.374971460063772,9.80559628091206e-08,2.84584162791842e-05
"SLC35E4",0.374852488988615,9.90467475983602e-08,2.84584162791842e-05
"PLA2G3",0.374353860217735,1.03304863276803e-07,2.9232145856933e-05
"BCAS1",0.373863979320028,1.07659097816983e-07,3.00095718034324e-05
"KRTAP5-8",0.373472074601862,1.11268804399917e-07,3.05596498672478e-05
"SLC25A47",0.372082912341937,1.25023050756339e-07,3.38395724047157e-05
"CKS1B",0.371739995713542,1.28661446951328e-07,3.41766397229484e-05
"DMRTA2",0.371622774213019,1.2992832621168e-07,3.41766397229484e-05
"KRTAP10-7",0.371370835465627,1.32691807086058e-07,3.44187804047113e-05
"CRABP2",0.370788227112283,1.39300032046558e-07,3.56379095685138e-05
"NPAP1L",0.369213609941083,1.58777879708409e-07,3.95378090857898e-05
"BLM",0.368902185656112,1.6292797059501e-07,4.00374049846368e-05
"SPANXC",0.368552270729179,1.67715108784023e-07,4.03083765968472e-05
"CHAC1",0.368351069646192,1.70528494577396e-07,4.0313799553512e-05
"SPATA31A6",0.367058133991173,1.89717198450226e-07,4.38700061669423e-05
"FOSL1",0.366601495011525,1.96976294782046e-07,4.38700061669423e-05
"PRAMEF6",0.366580500115909,1.97316369566457e-07,4.38700061669423e-05
"RAC2",0.366251580084592,2.0271826329595e-07,4.43145503637988e-05
"PKNOX2",0.366171099651397,2.04061433459344e-07,4.43145503637988e-05
"EEF2KMT",0.365385540640432,2.17627900567836e-07,4.67174559885621e-05
"SPDYE5",0.365165094236464,2.21587696904827e-07,4.70269525840289e-05
"AEN",0.364061112641989,2.42479534336786e-07,4.92452798865561e-05
"FAM131C",0.363959637313178,2.44491865974874e-07,4.92452798865561e-05
"ZNF124",0.36392289624585,2.45224407231191e-07,4.92452798865561e-05
"KCNE1",0.362731435919642,2.70152871752206e-07,5.31092108720442e-05
"KRT8",0.362594969098138,2.73158394658829e-07,5.31406893609197e-05
"USP17L17",0.362320285880495,2.79305390384664e-07,5.37763656785977e-05
"TBX6",0.361011604053764,3.104570684438e-07,5.79809621025641e-05
"MAP4K4",0.360427246125786,3.25417498904036e-07,6.01732396983343e-05
"ANKRD40",0.359512218591855,3.5023901644521e-07,6.41280771679484e-05
"GPR4",0.3580408263241,3.9399441985255e-07,7.14392212152061e-05
"PSG5",0.357493209463449,4.11578083338524e-07,7.32060217564789e-05
"COL1A2",0.35714504411115,4.23145387399257e-07,7.45534269346087e-05
"SPDYE11",0.357024323461358,4.27228313836405e-07,7.45693083103617e-05
"SLC24A4",0.355969329956654,4.6455015844797e-07,8.03327662886507e-05
"ZNF816",0.355575675663854,4.79259632495387e-07,8.21160816191179e-05
"HNRNPA1",0.35467814387627,5.14481586156171e-07,8.6562685613087e-05
"C1orf116",0.354384215337646,5.26544972646583e-07,8.78013741888177e-05
"C22orf15",0.354235501493699,5.32751078958629e-07,8.80500809790386e-05
"TP53BP1",0.353962567850691,5.44323587025686e-07,8.91735729060677e-05
"HMGN2",0.3531000275558,5.82497195402701e-07,9.45975445333987e-05
"USP17L11",0.35294256583868,5.89736857505764e-07,9.4947634058428e-05
"OR2A1",0.352624143255171,6.04640846787859e-07,9.65151491847014e-05
"PABPC3",0.351777349131992,6.46048298459922e-07,0.000102250830695233
"RPL21",0.350115253229059,7.35338034675885e-07,0.000115404816265604
"PRR20A",0.349746092981144,7.56712011069307e-07,0.000117769612656086
"SPDYE16",0.34958338254012,7.66320108093635e-07,0.000118279292055841
"RNASE7",0.349355937837613,7.79946331886741e-07,0.000119395718805875
"DPPA5",0.349140740157549,7.93051750927742e-07,0.000120414914636801
"ZNF761",0.348941288649197,8.05385896060685e-07,0.000121301508022817
"NDUFB7",0.348787326081346,8.15032112379908e-07,0.000121772317846457
"MAN2A1",0.34813998346652,8.56811196097703e-07,0.000126998459510482
"TTC34",0.347310685089688,9.13328739952681e-07,0.000134309665727215
"CTBP2",0.345876033889261,1.01960562935545e-06,0.000146792261806951
"SLC66A1",0.345848040695106,1.02179235569199e-06,0.000146792261806951
"TP53TG3B",0.345601350671618,1.0412574460697e-06,0.000148446748570975
"MBP",0.345422894058882,1.05555871799876e-06,0.000149345565282915
"ZNF81",0.3452724306403,1.06776217426592e-06,0.000149936288470604
"ZCCHC10",0.344625088025474,1.12181868168304e-06,0.000156351385814273
"PHAX",0.342985736592791,1.27064372959138e-06,0.000174489281572417
"CDK2AP2",0.342604329322433,1.30787654298823e-06,0.000177257243185174
"ZNF720",0.342585084001452,1.30978258511212e-06,0.000177257243185174
"C8orf74",0.341593075183596,1.41170024238014e-06,0.000185913513777271
"SLC50A1",0.341579078586519,1.41319096198616e-06,0.000185913513777271
"ANP32B",0.341575579437249,1.41356387643887e-06,0.000185913513777271
"CCR1",0.34083375979215,1.49477704223088e-06,0.000195219972312614
"ZEB1",0.340175919729516,1.57050213488156e-06,0.000203685401882278
"MCRIP2",0.339803260332332,1.61500841059008e-06,0.000206805132426363
"RPS26",0.339362367524396,1.66921714934489e-06,0.000212070064497723
"KRTAP4-7",0.339085934732118,1.70408531089334e-06,0.000215037143690838
"SLC34A3",0.338940720037441,1.72267922889373e-06,0.000215924545495432
"DRD5",0.338755265126166,1.7467070237992e-06,0.000217476669176492
"APOC3",0.33807817974255,1.83717208158906e-06,0.000225730432866825
"RSF1",0.337569053523862,1.90811941082621e-06,0.000231402844912924
"ZNF625",0.337131659865195,1.97114876685398e-06,0.000237504350772677
"AQP12B",0.336814986856321,2.01801492268202e-06,0.000241592607025701
"TCFL5",0.336592790877718,2.051530716395e-06,0.000244040685728618
"ZNF695",0.33558503588815,2.2103100651595e-06,0.000257998442355743
"GH1",0.335233371386582,2.26842241345766e-06,0.000263136999961089
"RPL7",0.334603524518101,2.37615971414281e-06,0.000272252508106326
"C14orf178",0.334395325136576,2.41283211776584e-06,0.000273384576991836
"GAREM2",0.334381328539499,2.4153167275462e-06,0.000273384576991836
"TEX22",0.334185376180416,2.45035811473005e-06,0.000275680049100593
"SESN2",0.333168873317675,2.64004221632728e-06,0.00029524208641993
"NOTUM",0.33290468754784,2.69158291506065e-06,0.000298360151001391
"KRT18",0.332808460942933,2.7105929061503e-06,0.000298360151001391
"CALML3",0.332413057075499,2.79005671100695e-06,0.00030150510953254
"CCDC86",0.332399060478421,2.79290982807504e-06,0.00030150510953254
"RNF212",0.330661732866197,3.16945468240139e-06,0.000336322361639365
"MOBP",0.330322315387072,3.24845191967338e-06,0.000340831955347304
"PIEZO1",0.329953155139157,3.33649705216826e-06,0.000345928309996231
"SYNGR4",0.329928661094271,3.34241851228027e-06,0.000345928309996231
"FGF1",0.329886671303039,3.35259285228732e-06,0.000345928309996231
"VANGL2",0.329786945548863,3.37687511716962e-06,0.000346519338946483
"OR10Z1",0.328800185454911,3.62633202506402e-06,0.000368072700543998
"METTL17",0.328681214379754,3.65756587204086e-06,0.000369236217439109
"RPS24",0.328513255214826,3.70209653193716e-06,0.000371722337798163
"MTURN",0.32788515792098,3.87323464712779e-06,0.000386826365078923
"SPANXA2",0.327557987464298,3.96533249561215e-06,0.000393917817489641
"RPP25",0.327104847633919,4.09633458371855e-06,0.00040477854330967
"ERBIN",0.326880902080682,4.16258603966135e-06,0.000409160299351133
"ZUP1",0.326223062018047,4.36314067022912e-06,0.000424406328943745
"SLC6A3",0.325692940903743,4.53140582194649e-06,0.000433992364510966
"CD48",0.325687692179839,4.53310223997994e-06,0.000433992364510966
"HSPD1",0.325621208343721,4.55464250611209e-06,0.000433992364510966
"ACSM5",0.325372768745599,4.63599905012169e-06,0.000438756181402854
"B3GNT6",0.325325530230463,4.65162368375268e-06,0.000438756181402854
"IGF1",0.32426353842722,5.01638335847181e-06,0.000468429878014098
"GALNTL5",0.323427241751849,5.32258041794287e-06,0.000494549810375628
"KCTD21",0.323283776631806,5.37686016424035e-06,0.000497120002115608
"DAGLA",0.323189299601534,5.41289200497578e-06,0.000497986064457772
"CDR2L",0.322508715068649,5.67931273952116e-06,0.000519935513349496
"C10orf99",0.321420479645886,6.13134420340184e-06,0.000547889877237956
"ZNF841",0.321348747085865,6.16231000602102e-06,0.000548034769868802
"HCRTR1",0.320918351725737,6.35124498586216e-06,0.000562160432966643
"PRMT8",0.320339242521662,6.61415167860978e-06,0.000582669324291114
"NBPF19",0.320208024424062,6.67514140867089e-06,0.000585281412902993
"KRTAP9-4",0.319389223495038,7.06794139893345e-06,0.000615983064062168
"SVOPL",0.319341984979902,7.09125930463515e-06,0.000615983064062168
"BRD3",0.319027061545662,7.24858722361007e-06,0.000626734328648804
"PITX3",0.318806615141694,7.36068082698615e-06,0.000631663156975561
"RPS3A",0.318782121096808,7.37323667919642e-06,0.000631663156975561
"GPANK1",0.318586168737726,7.47441742322037e-06,0.000637407396329057
"DUX1",0.317989563787304,7.79064778782387e-06,0.000658752898175655
"FGF21",0.317965069742419,7.8038982254656e-06,0.000658752898175655
"WHRN",0.317865343988243,7.85806741167267e-06,0.000658752898175655
"LRRC75B",0.317790112278952,7.89916764456108e-06,0.000658752898175655
"SPDYE3",0.317786613129683,7.90108423598986e-06,0.000658752898175655
"FAM43B",0.317602907793043,8.00232690491318e-06,0.000664228699005149
"HLA-DOB",0.317504931613501,8.05682478303844e-06,0.0006657931842833
"GRAMD2B",0.316416696190739,8.68628590687781e-06,0.000708141251785892
"EME2",0.316358960227795,8.72095137667355e-06,0.000708141251785892
"RPSA",0.315797346770066,9.06506387840494e-06,0.00073114513494941
"SLCO1B7",0.31522523586453,9.42881649749625e-06,0.000755762132649099
"OR5V1",0.315122010961085,9.49590354487907e-06,0.000757886729077613
"AURKAIP1",0.31491031243029,9.63490653687388e-06,0.000765708572266623
"ARRDC4",0.314558647928722,9.87008289413678e-06,0.000777779190425732
"PRELP",0.314255971516925,1.00768436062858e-05,0.000787427327158972
"CLEC10A",0.314143998740306,1.01543677522876e-05,0.000790179050590516
"OR5L1",0.313661116141138,1.04952095134355e-05,0.000811696825227677
"PLEKHB1",0.313629623797714,1.05178106503051e-05,0.000811696825227677
"KRT34",0.313473911655229,1.06302398722712e-05,0.000816997365656533
"FOXE1",0.313022521399485,1.09626263627787e-05,0.000839090204718261
"VWA1",0.312623618382781,1.1264533742987e-05,0.000855494279988064
"CLCA1",0.311778573834237,1.19303060950849e-05,0.000895139586176753
"SIRT6",0.311773325110333,1.1934555416471e-05,0.000895139586176753
"RPS10",0.310825055658343,1.27262323641855e-05,0.000946912811288959
"TLR9",0.310462893708967,1.30415050476198e-05,0.000958880327309529
"C15orf62",0.310158467722535,1.33122206558904e-05,0.000971168097536757
"GRAPL",0.3097630638551,1.36717844638381e-05,0.000993518469442177
"KLHDC8B",0.309467385741842,1.39466462105341e-05,0.00100956420398424
"ZCCHC14",0.308993251015847,1.43983415323342e-05,0.00103823716779102
"PARM1",0.308918019306556,1.44712725854125e-05,0.00103948264155832
"GDF1",0.308359904998097,1.50233340314364e-05,0.00107089994798132
"OR2M5",0.308155204765841,1.52307616267349e-05,0.00107503112614442
"RASSF2",0.308132460295591,1.52539756065684e-05,0.00107503112614442
"GPBAR1",0.308001242197991,1.53885571619388e-05,0.00108043869758033
"SGCA",0.307579594711036,1.58286542708818e-05,0.00110717583207112
"RPL32",0.307327655963644,1.60972691309177e-05,0.00111759330218966
"MT1HL1",0.307234928508006,1.61972150188607e-05,0.00112036736182312
"AOC1",0.306982989760614,1.64717371034557e-05,0.00113515188983077
"SNX22",0.306529849930236,1.69766005367605e-05,0.0011656433515608
"SLC5A10",0.30642662502679,1.70936361709129e-05,0.00116565492875999
"KRTAP21-1",0.306419626728252,1.71015983337031e-05,0.00116565492875999
"OR2L13",0.306144943510609,1.74168969847655e-05,0.00117922889865136
"ZDHHC12",0.305669059209979,1.79761907481731e-05,0.00121030467503323
"SGK3",0.305635817291921,1.80158866812614e-05,0.00121030467503323
"NHSL1",0.30550809834359,1.81691745513685e-05,0.00121622761262135
"SPDYE2",0.305369881947452,1.83364496998668e-05,0.00122304119498111
"HSPA1A",0.305203672357158,1.85395306675794e-05,0.00123137922495671
"OR4F4",0.305159932991291,1.85933252001388e-05,0.00123137922495671
"KRTAP10-2",0.305040961916134,1.87403934964106e-05,0.00123673352981966
"GOLGA6A",0.304514339951099,1.94046878485553e-05,0.00126713968622245
"AP4B1",0.304211663539302,1.97964951068445e-05,0.0012882207059771
"FANCC",0.303898489679697,2.02097503063292e-05,0.00131054616917016
"TAFA4",0.30319865982583,2.11628640530543e-05,0.00136760432198907
"CEACAM16",0.302978213421862,2.14717818139156e-05,0.00137803091806422
"MRGPRD",0.302892484264763,2.15930625063258e-05,0.00138106861427446
"BRINP1",0.302684284883238,2.18902999002131e-05,0.00139530116360539
"SMIM28",0.302406102516326,2.22934819655264e-05,0.00141616690200058
"KRBA1",0.302213649306512,2.25765048903412e-05,0.00142928408587123
"RRN3",0.302001950775718,2.28917466268132e-05,0.00143810711358015
"OR9Q2",0.301767507774672,2.32457045857687e-05,0.00145196247104956
"BEGAIN",0.301659034147323,2.34112185460606e-05,0.00145340455229169
"IFNA14",0.301618793930726,2.34729012702761e-05,0.00145340455229169
"C9orf40",0.301552310094608,2.35751480641183e-05,0.00145340455229169
"TAS1R3",0.301533064773627,2.36048241872712e-05,0.00145340455229169
"FNTB",0.301398347526758,2.38135464232843e-05,0.00145340455229169
"PDGFB",0.301398347526758,2.38135464232843e-05,0.00145340455229169
"GOLGA8A",0.301099170264229,2.42833187400472e-05,0.00147724840647922
"ZSWIM3",0.300761502359739,2.48240317402976e-05,0.00150523901552532
"NUDT14",0.300621536388965,2.50514753936429e-05,0.00151411441570121
"OR4C46",0.300355601044496,2.54890459357603e-05,0.00153559168353632
"GATA3",0.299769493541883,2.64790209487994e-05,0.00159010352167131
"CYP4Z1",0.299699510556496,2.65996217774314e-05,0.00159222607793368
"ABCA8",0.299307605838331,2.72846185170927e-05,0.00162503684442598
"USP17L15",0.299286610942715,2.73217803142942e-05,0.00162503684442598
"TNS4",0.299064414964112,2.77180132197841e-05,0.00164207263928778
"ZNF723",0.299027673896784,2.77840519391164e-05,0.00164207263928778
"NMRK2",0.298312097871205,2.91002049752161e-05,0.00171443352718339
"RFX5",0.298196625945317,2.93180227685484e-05,0.00172183456989123
"FANCE",0.298079404444794,2.95407125680707e-05,0.00172947444489432
"ASCL4",0.297738237391034,3.01979495530711e-05,0.00176242783079111
"POLR3D",0.297593022696357,3.04818582387982e-05,0.0017679477778503
"KCNK6",0.297512542263162,3.06402870109101e-05,0.00177163467559058
"NICN1",0.297425063531429,3.08133724497358e-05,0.00177614365392366
"AMER2",0.296754976446351,3.21701058869647e-05,0.00183006951023955
"SLC4A1",0.296585267706789,3.25225453640829e-05,0.00184057896127155
"CYP11B1",0.296261596399375,3.32048343895329e-05,0.00187351506664325
"PKNOX1",0.295719228262629,3.43784541770718e-05,0.00193389159702106
"GAGE10",0.295539022075258,3.47769719798248e-05,0.00194459499609344
"SYT2",0.295460291216698,3.49524442076414e-05,0.00194857268066242
"NXPE1",0.294865435840911,3.63054463315029e-05,0.00201797772525937
"SAP25",0.294524268787151,3.71035361887088e-05,0.00204864807632411
"ANKRD66",0.2945015243169,3.71573253977217e-05,0.00204864807632411
"GP9",0.294489277294458,3.71863192264872e-05,0.00204864807632411
"DEGS2",0.294230340248527,3.78043416660688e-05,0.00207463319907771
"KRTAP12-2",0.293910168090383,3.85818938537413e-05,0.00210688727956863
"KCNQ1",0.292881418205199,4.11834161687637e-05,0.00223162647372398
"CTNNA3",0.292781692451023,4.14441980322057e-05,0.00223162647372398
"CTAGE9",0.292748450532964,4.15314701507748e-05,0.00223162647372398
"SULT1A4",0.292708210316367,4.16373467703771e-05,0.00223162647372398
"C1orf159",0.29269071457002,4.16834592740955e-05,0.00223162647372398
"ITPKC",0.292659222226596,4.17665829265702e-05,0.00223162647372398
"OR2L5",0.29263822733098,4.18220853396549e-05,0.00223162647372398
"OTOL1",0.292486014337764,4.22265586753601e-05,0.00223653221341287
"COIL",0.292470268166052,4.22686102112581e-05,0.00223653221341287
"CCDC103",0.292468518591417,4.22732850361288e-05,0.00223653221341287
"COL16A1",0.29237579113578,4.25217482100047e-05,0.00223700329456351
"FRG1",0.292263818359161,4.28236109772853e-05,0.00224655550171849
"KAT2B",0.292190336224505,4.30228031043193e-05,0.00225068311141812
"NCK2",0.292094109619599,4.32849685780945e-05,0.00225807283006841
"ARHGEF19",0.292011879611769,4.35101913354994e-05,0.00226349953588241
"KIF5B",0.291438019131599,4.51129293773902e-05,0.00234035852514483
"H3Y2",0.291371535295481,4.53021613040102e-05,0.0023436652756612
"BAGE3",0.291296303586191,4.55171926651363e-05,0.00234828477959692
"KCNK7",0.291093352928569,4.61020761107087e-05,0.00237190736485839
"PTGFRN",0.290596473732324,4.7564013554548e-05,0.00242763814157011
"FGF18",0.290571979687438,4.76371966874374e-05,0.00242763814157011
"ZNF738",0.290549235217188,4.77052472668789e-05,0.00242763814157011
"PERM1",0.290341035835662,4.83324348065642e-05,0.00245287106643313
"CES4A",0.290069851767289,4.9160992249923e-05,0.00248143430070152
"AMY1A",0.289611463213006,5.0591964248705e-05,0.00253299418851576
"TMEM86B",0.289216059345572,5.18576828703418e-05,0.00256894982834616
"GLTP",0.288852147821561,5.30488435944718e-05,0.00261233621339607
"GAB2",0.288839900799118,5.30893745734169e-05,0.00261233621339607
"ERMN",0.288820655478137,5.31531249245292e-05,0.00261233621339607
"PERCC1",0.288689437380537,5.35897079557573e-05,0.00262000362770085
"CES1",0.288327275431161,5.48122304644639e-05,0.00267277602129067
"ELOVL5",0.288161065840867,5.53820226334991e-05,0.00268161362356962
"GP2",0.288157566691598,5.53940778685484e-05,0.00268161362356962
"MUC5B",0.288148818818425,5.5424226745442e-05,0.00268161362356962
"STK32B",0.288070087959865,5.56962613778154e-05,0.00268781234494077
"ELN",0.287868886876878,5.63971722310786e-05,0.00270764418660058
"CASC3",0.287419246195769,5.79936254566564e-05,0.00277275524187629
"ATP13A4",0.287130566381049,5.90408612561378e-05,0.00281272166813849
"ZNF799",0.287090326164451,5.91882424276304e-05,0.00281272166813849
"CARD8",0.286950360193678,5.97035686018899e-05,0.00283000976448958
"BICD2",0.286442983549624,6.16071714933736e-05,0.00290549377477335
"BRWD3",0.286252279914446,6.23372899436049e-05,0.00293252198233442
"GDPD3",0.286138557563192,6.27765411241244e-05,0.00294187548353521
"GPAT2",0.286119312242211,6.28511628791256e-05,0.00294187548353521
"PLBD1",0.285792141785528,6.41325465982019e-05,0.00299434860067004
"TBCEL",0.285631180919139,6.47719243497294e-05,0.00300622168553402
"PLAAT3",0.285618933896696,6.48208168593485e-05,0.00300622168553402
"ACBD5",0.285606686874254,6.48697440174669e-05,0.00300622168553402
"KLHL25",0.285421231962979,6.56148918383235e-05,0.00303322702963497
"HYAL3",0.285048572565795,6.71365785095958e-05,0.00308666458069246
"PRR3",0.285017080222371,6.72666783220085e-05,0.00308666458069246
"CPNE1",0.284549943794915,6.92244962895539e-05,0.00316096990881102
"ZC3H7A",0.284147541628941,7.09537563478384e-05,0.00323203013061519
"ZNF705A",0.2840495654494,7.13808872498984e-05,0.00324357530481534
"PAQR6",0.283895602881549,7.20569706966779e-05,0.00326634947750281
"NLRP1",0.283285001334051,7.4797870250881e-05,0.00337869435227913
"RB1CC1",0.283223766221837,7.50780764722552e-05,0.00337869435227913
"FRG2",0.282901844489059,7.65674273532e-05,0.00343615055149902
"HES7",0.282868602571,7.67227875334702e-05,0.00343615055149902
"CLEC18A",0.282495943173816,7.84848130841519e-05,0.00350665638554933
"SSTR4",0.282385719971832,7.90132039078957e-05,0.00352183913170372
"KATNB1",0.282266748896674,7.95872731433087e-05,0.003530574615735
"POPDC2",0.28205505036588,8.06184619619696e-05,0.00356784453934063
"PCNX2",0.281953575037069,8.1117180399269e-05,0.00358142898613888
"DELE1",0.281909835671202,8.13330361405025e-05,0.003582490054151
"APOB",0.281846850984354,8.1644814717896e-05,0.00358776131687394
"TRAM2",0.281771619275064,8.20186854531852e-05,0.00359572997540772
"RPL6",0.281232750287586,8.47439399772273e-05,0.00369784538087546
"TRIM48",0.281045545801677,8.57104029384705e-05,0.00371398488463776
"TMPRSS11A",0.280783109606477,8.70826609995284e-05,0.00376471244635924
"OR2A2",0.280462937448333,8.8784700510103e-05,0.00382060614453153
"CCT5",0.280350964671714,8.93872711713735e-05,0.00382889145962516
"SPX",0.280128768693111,9.05943617472297e-05,0.00386777418142202
"JARID2",0.280107773797495,9.07092038692892e-05,0.00386777418142202
"LRP2",0.280032542088205,9.11218425794143e-05,0.0038765182961575
"RELA",0.279932816334029,9.16715400652587e-05,0.00389041626084935
"PRKX",0.279897824841335,9.18651515867725e-05,0.00389041626084935
"MIS12",0.279848836751565,9.21368514135973e-05,0.00389309465384693
"C8orf34",0.279731615251042,9.27900494587993e-05,0.00391184416183417
"LAT",0.279460431182669,9.43178441785713e-05,0.0039672974276554
"APOA5",0.27937470202557,9.48057056759062e-05,0.00397232822823059
"CACNG5",0.279327463510434,9.50755364113874e-05,0.00397232822823059
"CELA3A",0.279206742860642,9.57683756774092e-05,0.003992344161052
"PAIP2B",0.279009040926925,9.69132485818992e-05,0.0040118912599498
"ECE2",0.278989795605943,9.70253784008314e-05,0.0040118912599498
"CYP2D7",0.278972299859597,9.71274200300452e-05,0.0040118912599498
"TSPAN32",0.278965301561058,9.71682648178021e-05,0.0040118912599498
"MST1",0.278940807516173,9.73113482949914e-05,0.0040118912599498
"SYCN",0.278683620044877,9.88256857611145e-05,0.00406534913496602
"KRTAP10-6",0.278638131104375,9.90958139238445e-05,0.00406750202382796
"MRPL35",0.278533156626295,9.97218278270028e-05,0.00408422117652874
"RPS11",0.278475420663351,0.000100067712063074,0.00408941923520782
"ZBTB48",0.278435180446754,0.000100309446887934,0.00409034766392808
"OR5H15",0.2781902399979,0.000101792710600931,0.00413550326535494
"GTPBP1",0.278143001482764,0.000102081120439528,0.00413550326535494
"FAM13B",0.277982040616375,0.000103069605508824,0.00415751177642074
"ZNF85",0.27790156018318,0.000103567201815221,0.00415961518516359
"INTU",0.276991781373154,0.000109350829229732,0.00436375232199675
"TECPR2",0.276792329864802,0.000110658539172109,0.00440652212703265
"USP17L12",0.276708350282338,0.000111213520072222,0.00441919936355067
"OR4D11",0.276491403027639,0.000112659299684761,0.00445768025617077
"FNDC11",0.276444164512503,0.00011297642935334,0.00446077757844182
"RIN2",0.276332191735884,0.000113731483744586,0.00448111643547236
"MUC17",0.276104747033377,0.000115279745987975,0.00452303473964584
"C5orf49",0.275987525532855,0.000116085375375179,0.00453558675838251
"KCTD11",0.27577582700206,0.000117553678864818,0.00458336640183579
"NUTM2A",0.275676101247884,0.000118251362051546,0.00460096341182225
"NEU2",0.275473150590263,0.000119683186921173,0.00464699209758801
"IGSF21",0.2751722237531,0.000121836111741653,0.00470272415355338
"CD79B",0.275166975029196,0.00012187398213321,0.00470272415355338
"CRB3",0.275117986939425,0.000122227970362573,0.00470665891647716
"WNK1",0.275053252677943,0.000122697215442063,0.00471500657530035
"GAB1",0.274869547341303,0.000124038047253497,0.00475674449795956
"MFN1",0.27446364602606,0.000127049379505685,0.00486224223698397
"TFPT",0.274097984927414,0.000129820565355921,0.00494801811956568
"FLOT2",0.274001758322508,0.000130559159873889,0.00496603435805449
"TRIM61",0.273888035971254,0.000131437108166924,0.0049892671384664
"FFAR2",0.273840797456118,0.000131803414070132,0.00499302345065676
"CTSE",0.273793558940982,0.000132170674019046,0.00499680062344071
"COX6A2",0.273660591268748,0.000133209584810731,0.00502590344631356
"SAPCD2",0.273469887633569,0.000134712931042574,0.00507237641159497
"MRGPRX1",0.273391156775009,0.000135338190713767,0.0050764984274297
"AK3",0.27338765762574,0.000135366042881773,0.0050764984274297
"CDK19",0.2732039522891,0.000136835827382559,0.00511086359689365
"ORAI3",0.273170710371041,0.000137103376635453,0.00511086359689365
"B3GNT9",0.272943265668534,0.000138947133037886,0.00516146989124051
"OR5D16",0.272904775026572,0.000139261436118978,0.00516146989124051
"CDC14B",0.272901275877302,0.000139290042042472,0.00516146989124051
