"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Translation Initiation Complex Formation R-HSA-72649",7.33563531719823e-29,7.4603411175906e-26,1.39518713415833,-0.746957283940606,-5.26881654243224,57,"RPS12;RPS6;RPS16;RPS3;EIF3A;FAU;RPS17;EIF4H;RPS20;RPS19;RPS9;PABPC1;RPS29;EIF4B;RPS14;EIF1AX;RPS27A;RPS7;RPS13;EIF4A1;RPS15;EIF3K;RPS25;RPS23;EIF3C;EIF3G;RPS27;RPS2;RPS8;EIF3J;EIF4G1;RPS3A;RPS28;RPS5;EIF3F;RPS4X;RPS11;RPS10"
"Ribosomal Scanning And Start Codon Recognition R-HSA-72702",2.09449231996281e-28,1.06504934470109e-25,1.38026491759359,-0.741555557050068,-5.23071435290887,57,"RPS12;RPS6;RPS16;RPS3;EIF3A;FAU;RPS17;EIF4H;RPS20;RPS19;RPS9;RPS29;EIF4B;RPS14;EIF1AX;RPS27A;RPS7;RPS13;EIF4A1;RPS15;EIF3K;RPS25;RPS23;EIF3C;EIF3G;RPS27;RPS2;RPS8;EIF3J;EIF4G1;RPS3A;RPS28;RPS5;EIF3F;RPS4X;RPS11;RPS10"
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",4.99632222017541e-28,1.69375323263946e-25,1.37274298193398,-0.728465756118357,-5.12247970887922,58,"RPS12;RPS6;RPS16;RPS3;EIF3A;FAU;RPS17;EIF4H;RPS20;RPS19;RPS9;PABPC1;RPS29;EIF4B;RPS14;EIF1AX;RPS27A;RPS7;RPS13;EIF4A1;RPS15;EIF3K;RPS25;RPS23;EIF3C;EIF3G;RPS27;RPS2;RPS8;EIF3J;EIF4G1;RPS3A;RPS28;RPS5;EIF3F;RPS4X;RPS11;RPS10"
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",4.50661905651358e-24,1.14580789511858e-21,1.27091304449619,-0.728748847624763,-4.70299411869634,50,"RPS12;RPS6;RPS16;RPS3;EIF3A;FAU;RPS17;RPS20;RPS19;RPS9;RPS29;RPS14;EIF1AX;RPS27A;RPS7;RPS13;RPS15;EIF3K;RPS25;RPS23;EIF3C;EIF3G;RPS27;RPS2;RPS8;EIF3J;RPS3A;RPS28;RPS5;EIF3F;RPS4X;RPS11;RPS10"
"SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678",9.22304174770737e-17,1.87596669148368e-14,1.05746357275086,-0.626451317112048,-4.06532337797859,47,"SNRPD3;RPS12;RPS6;RPS16;RPS3;FAU;RPS17;RPS20;RPS19;RPS9;RPS29;RPS14;RPS27A;RPS7;RPS13;RPS15;RPS25;RPS23;RPS27;RPS2;RPS8;RPS3A;RPS28;RPS5;SNRPG;SMN1;RPS4X;RPS11;RPS10"
"Complex I Biogenesis R-HSA-6799198",9.6995645238294e-11,1.64407618678908e-08,0.839088935621274,-0.457950567264829,-3.02962276695873,51,"TMEM126B;NDUFV2;NDUFA1;ACAD9;NDUFB6;NDUFB8;NDUFV1;NDUFA13;NDUFB2;NDUFA10;NDUFS5;NDUFAB1;NDUFS2;NDUFS4;NDUFS6;NDUFA3;NDUFA2;NDUFAF3;NDUFA12;NDUFB4;NDUFB7;NDUFB10"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",1.34841665094107e-09,1.95905676286723e-07,0.788186810800237,-0.795077247591012,-3.52178272129641,16,"ATP5MC2;ATP5F1A;ATP5MC1;ATP5F1B;ATP5MC3;ATP5ME;ATP5F1D;ATP5PO;ATP5PF;ATP5MG;ATP5F1C;ATP5PB"
"Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957",7.40918653886367e-08,9.41892838753044e-06,0.704975715167238,-0.570864324620503,-3.24597836857028,26,"TUBB4B;TUBA1C;TUBB4A;PFDN2;TUBB2B;VBP1;TUBA3D;PFDN5;PFDN1;CCT3;CCT7"
"Olfactory Signaling Pathway R-HSA-381753",1.78100970023328e-07,2.0125409612636e-05,0.690132458796796,0.331261233043138,1.56147161084459,381,"OR9A2;OR6C6;GNG13;OR2D3;OR6C75;OR1L1;OR6B3;OR3A1;OR5K4;OR10Z1;OR2A5;OR8H2;OR4C45;OR5B12;OR2L5;OR4C11;OR51F1;OR2D2;OR4D5;OR4D10;OR5B2;OR4K15;OR8J1;OR8I2;OR5D14;OR5J2;OR10Q1;OR52H1;OR4A15;OR13D1;OR52I1;OR13F1;OR10J4;OR8H3;OR9G9;OR4E2;OR5A2;OR7G2;OR51M1;OR2A7;OR1J1;OR5B17;OR6J1;GNAL;OR52L1;OR5H2;OR2T10;OR52E8;OR13J1;OR6C76;OR14K1;OR2W1;OR10G2;OR6X1;OR2T6;OR5B21;OR2AG2;OR51I2;OR10V1;OR8J3;OR10H1;OR52K1;OR2AK2;OR2T5;OR7A5;OR52N2;OR5K2;OR1G1;OR2M2;OR4K1;OR7G1;OR2T1;OR6C3;OR2B2;OR4D11;OR7G3;OR1I1;OR9A4;OR13C5;OR4C6;OR2W3;RTP1;OR5H15;OR11H1;OR52E5;OR10H2;OR5AC2;OR2B6;OR6P1;OR6C68;OR2F2;OR52R1;OR3A2;OR5M10;OR11A1;OR5AS1;OR5P3;OR5M9;OR5M3;OR6Q1;OR2L2;OR4D1;OR6K3;OR52N5;OR8D1;OR51G2;OR10A5;OR5T3;OR4K13;OR8D2;OR6C2;OR56A1;OR10W1;OR4C5;OR2V2;OR2G6;OR1D2;OR5AL1;OR52B6;OR13C4;OR8U1;OR6N1;OR12D3;OR6C65;OR2H1;OR4D2;OR4F6;OR5C1;OR10G6;OR8S1;OR2L13;OR13A1;OR4C3;OR2AE1;OR56A3;OR1J2;OR2J2;OR10G8;OR52I2;OR5K1;OR6B2;OR8B4;OR51F2;OR2C3;OR4C15;CNGA2;OR51E1;OR2T27;OR2T34;OR52A5;OR2L8;OR2J1;OR52E6;OR51V1;OR51A2;OR52E1;OR1N1;OR10AG1;OR10X1;OR52N1;OR52D1;OR4N4;OR5D18;OR4P4;OR2K2;OR5M1;OR8K1;OR51D1;OR6N2;OR1B1;OR8U3;OR5H14;OR6M1;OR9I1;OR10J1;OR5T1;OR5AN1;OR4K2;OR2AG1;OR52A1;OR51L1;OR52B2;OR8K5;OR1A2;OR10G7;OR6C70;OR51B5;OR5H1;OR4Q2;OR52E2;OR5T2;OR4K14;OR4F17;OR6C1;OR2T3;OR52W1;OR14C36;OR6K2;OR1Q1;OR2C1;OR5M8;OR51A7;OR1J4;OR11L1;OR8U9;OR2AJ1;OR1S2;OR9Q2;OR5AU1;OR2AP1;OR1L8;OR52K2;OR51B4;OR5L2;OR10H4;OR6V1;OR1M1;CNGA4;OR10K2;OR6K6;OR14J1;OR2S2;OR8A1;OR8K3"
"Cristae Formation R-HSA-8949613",2.68007833782509e-07,2.72563966956812e-05,0.674962860011025,-0.532595084449579,-3.0328054224104,29,"ATP5MC2;ATP5F1A;ATP5MC1;ATP5F1B;ATP5MC3;ATP5ME;ATP5F1D;ATP5PO;ATP5PF;ATP5MG;ATP5F1C;ATP5PB;HSPA9"
