"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",2.33075866850084e-22,2.59180363937294e-19,1.22105375677186,-0.569391280787994,-3.55763401749391,111,"ATP5F1A;COX8A;UQCRC1;ATP5MC3;ATP5F1B;ATP5MC2;COX6C;NDUFB8;TMEM126B;UQCRQ;NDUFB6;NDUFA1;ACAD9;COX14;NDUFA13;NDUFS4;COX4I1;NDUFV2;NDUFAB1;ATP5PO;NDUFS5;ATP5MC1;ATP5MF;NDUFB2;COX7C;COX6B1;NDUFC1;ATP5ME;ATP5F1D;NDUFV1;NDUFA2;SDHB;UQCRB;NDUFB10;NDUFS8;NDUFS2;COX5B;ATP5PB;NDUFA10;UQCRC2;CYCS;NDUFB3;NDUFAF4;UQCRFS1;NDUFB4;COX6A1;NDUFAF3"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",3.79464663625381e-18,2.10982352975712e-15,1.0959292864312,0.462058907994908,1.8820484218309,373,"OR10Z1;OR2A1;OR2L5;OR9Q2;OR1C1;OR5L1;OR2A14;OR8I2;RTP2;OR2L13;OR9Q1;OR1L8;OR9G9;OR4F17;OR4L1;OR5V1;OR4F21;OR7G2;OR4D11;OR56A1;OR10G4;OR2A4;OR2AJ1;OR9A2;OR5B2;OR5W2;OR2M5;OR6C74;RTP1;OR52E4;OR10T2;OR2A2;OR52A1;OR5M3;OR5B3;OR10Q1;OR51B2;OR4C46;OR6J1;OR51E2;OR11L1;OR5T2;OR6X1;OR6C75;OR11H4;OR2S2;OR5D16;OR2B11;OR8B4;OR6F1;OR10J4;OR2J3;OR1A2;OR52A5;OR2G6;OR4E1;OR5D18;OR1E1;OR6S1;OR10AD1;OR6T1;OR9G4;OR4A15;OR5H14;OR2T1;OR8B2;OR2B2;OR52K1;OR13C8;OR11G2;OR2T27;OR4C6;OR5M10;OR8G1;OR2T5;OR1J1;OR1S1;OR1M1;OR5H15;OR2T3;OR13C5;OR2K2;OR10AC1;OR10K2;OR51F2;OR52E2;OR51S1;OR4C15;OR5A2;LHX2;OR2AT4;OR4N2;OR5B17;OR10H3;OR7C1;OR14K1;OR10G6;OR2T35;OR5J2;OR52L1;OR4F15;OR5H1;OR10J5;OR52B6;OR1F1;OR6V1;OR8K1;OR5B12;OR10C1;OR6Q1;OR52W1;OR13D1;OR6C3;OR4X2;OR2T34;OR6Y1;OR52H1;OR2Y1;OR2V1;OR6P1;OR4C5;OR13G1;OR10P1;OR6C68;OR4F6;OR51I1;OR51D1;OR1N1;OR6N2;OR5K3;OR4X1;OR51Q1;OR52D1;OR52N2;OR11H6;OR13F1;OR14J1;OR51B6;OR2W3;OR1I1;OR14A2;OR7G3;OR11A1;OR3A1;OR5I1;OR52N5;OR8H1;OR4A47;OR4Q3;OR2J2;OR10A4;OR5AC2;OR9K2;OR2G2;OR4K15;OR5A1;OR6K3;OR10A2;OR56A3;OR10G2;OR4D2;OR4D5;OR6M1;OR5D14;OR51L1;OR56B4;OR2C1;OR6K6;OR2H2;OR8J3;OR11H1;OR8H3;OR1L4;OR4A5;OR8U9;OR2J1;OR4C12;OR2W1;OR9A4;OR2T11;OR7G1;OR2C3;OR7D2;OR4C13;OR10H5;OR4K3;OR6C6;OR4K13;OR5M11;OR52I1;OR8B8;OR5P3;OR1K1;OR52I2;OR4K5;OR5D13;OR5T1;OR1J2;OR10X1;OR56B1;OR10A6;OR4D1"
"Olfactory Signaling Pathway R-HSA-381753",5.43402981738485e-17,2.01421371897732e-14,1.06720998682811,0.454274388658245,1.85150865192097,381,"OR10Z1;OR2A1;OR2L5;OR9Q2;OR1C1;OR5L1;OR2A14;OR8I2;RTP2;OR2L13;OR9Q1;OR1L8;OR9G9;OR4F17;OR4L1;OR5V1;OR4F21;OR7G2;OR4D11;OR56A1;OR10G4;OR2A4;ANO2;OR2AJ1;OR9A2;OR5B2;OR5W2;OR2M5;OR6C74;RTP1;OR52E4;OR10T2;OR2A2;OR52A1;OR5M3;OR5B3;OR10Q1;OR51B2;OR4C46;OR6J1;OR51E2;OR11L1;OR5T2;OR6X1;OR6C75;OR11H4;OR2S2;OR5D16;OR2B11;OR8B4;OR6F1;OR10J4;OR2J3;OR1A2;OR52A5;OR2G6;OR4E1;OR5D18;OR1E1;OR6S1;OR10AD1;OR6T1;OR9G4;OR4A15;OR5H14;OR2T1;OR8B2;OR2B2;OR52K1;OR13C8;OR11G2;OR2T27;OR4C6;OR5M10;OR8G1;OR2T5;OR1J1;OR1S1;OR1M1;OR5H15;OR2T3;OR13C5;OR2K2;OR10AC1;OR10K2;OR51F2;OR52E2;OR51S1;OR4C15;OR5A2;LHX2;OR2AT4;OR4N2;OR5B17;OR10H3;OR7C1;OR14K1;OR10G6;OR2T35;OR5J2;OR52L1;OR4F15;OR5H1;OR10J5;OR52B6;OR1F1;OR6V1;OR8K1;OR5B12;OR10C1;OR6Q1;OR52W1;OR13D1;OR6C3;OR4X2;OR2T34;OR6Y1;OR52H1;OR2Y1;OR2V1;OR6P1;OR4C5;OR13G1;OR10P1;OR6C68;OR4F6;OR51I1;OR51D1;OR1N1;OR6N2;OR5K3;OR4X1;OR51Q1;OR52D1;OR52N2;OR11H6;OR13F1;OR14J1;OR51B6;OR2W3;OR1I1;OR14A2;OR7G3;OR11A1;OR3A1;OR5I1;OR52N5;OR8H1;OR4A47;OR4Q3;OR2J2;OR10A4;OR5AC2;OR9K2;OR2G2;OR4K15;OR5A1;OR6K3;OR10A2;OR56A3;OR10G2;OR4D2;OR4D5;OR6M1;OR5D14;OR51L1;OR56B4;OR2C1;OR6K6;OR2H2;OR8J3;OR11H1;OR8H3;OR1L4;OR4A5;OR8U9;OR2J1;OR4C12;OR2W1;OR9A4;OR2T11;OR7G1;OR2C3;OR7D2;OR4C13;OR10H5;OR4K3;OR6C6;OR4K13;OR5M11;OR52I1;OR8B8;OR5P3;OR1K1;OR52I2;OR4K5;OR5D13;OR5T1;OR1J2;OR10X1;OR56B1;OR10A6;OR4D1"
"Respiratory Electron Transport R-HSA-611105",1.29824992293401e-15,3.60913478575655e-13,1.01754479730988,-0.534383853781937,-3.23104148351345,89,"COX8A;UQCRC1;COX6C;NDUFB8;TMEM126B;UQCRQ;NDUFB6;NDUFA1;ACAD9;COX14;NDUFA13;NDUFS4;COX4I1;NDUFV2;NDUFAB1;NDUFS5;NDUFB2;COX7C;COX6B1;NDUFC1;NDUFV1;NDUFA2;SDHB;UQCRB;NDUFB10;NDUFS8;NDUFS2;COX5B;NDUFA10;UQCRC2;CYCS;NDUFB3;NDUFAF4;UQCRFS1;NDUFB4;COX6A1;NDUFAF3;TRAP1;NDUFB1;LRPPRC;COA1;COX5A;NDUFB11;NUBPL;COX16;NDUFS6;UQCR11;NDUFA12"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",4.86693488853901e-11,1.08240631921107e-08,0.851339057116899,-0.880549141398033,-3.33750370761693,16,"ATP5F1A;ATP5MC3;ATP5F1B;ATP5MC2;ATP5PO;ATP5MC1;ATP5MF;ATP5ME;ATP5F1D;ATP5PB"
"Cristae Formation R-HSA-8949613",1.73877750813439e-10,3.22253431507575e-08,0.826657301178302,-0.722754896693228,-3.12466303451277,29,"ATP5F1A;ATP5MC3;ATP5F1B;ATP5MC2;HSPA9;ATP5PO;ATP5MC1;ATP5MF;ATP5ME;ATP5F1D;ATP5PB;TMEM11;MICOS13;MTX2;APOO;MICOS10;DNAJC11"
"Complex I Biogenesis R-HSA-6799198",2.87067381551826e-09,4.56027040408044e-07,0.774939030136436,-0.543130944187482,-2.91661671995242,51,"NDUFB8;TMEM126B;NDUFB6;NDUFA1;ACAD9;NDUFA13;NDUFS4;NDUFV2;NDUFAB1;NDUFS5;NDUFB2;NDUFC1;NDUFV1;NDUFA2;NDUFB10;NDUFS8;NDUFS2;NDUFA10;NDUFB3;NDUFAF4;NDUFB4;NDUFAF3;NDUFB1;COA1;NDUFB11;NUBPL;NDUFS6;NDUFA12"
"Opioid Signaling R-HSA-111885",2.89815404305354e-08,4.02843411984442e-06,0.73376198835648,-0.39581701335174,-2.41400096967967,88,"PDE4C;PPP3R1;PPP2CA;PPP3CB;PLCB1;PRKAR2B;GNAI1;CAMKK2;CAMK2G;PRKACB;GNB5;PRKAR1A;GNB1;GNG3;PRKAR1B;GNB2;GRK2;ADCY1;PPP2R1A;CALM1;AHCYL1;PDE4D;PRKCG;ITPR1;PPP2CB;CAMK2D;GNG10;CAMK2A;GNGT1;PPP3CA;PDE1B"
"DARPP-32 Events R-HSA-180024",4.61480398236766e-08,5.59119395227041e-06,0.719512826338911,-0.700752042135334,-2.97358606581125,24,"PDE4C;PPP3R1;PPP2CA;PPP3CB;PRKAR2B;PRKACB;PRKAR1A;PRKAR1B;PPP2R1A;CALM1;PDE4D;PPP2CB;PPP3CA"
"Integration Of Energy Metabolism R-HSA-163685",5.02805211535108e-08,5.59119395227041e-06,0.719512826338911,-0.374937150839643,-2.2604195173146,105,"GNAS;VAMP2;PPP2CA;STXBP1;SNAP25;ACSL4;ACSL3;PLCB1;KCNC2;PRKAR2B;GNAI1;STX1A;ACACA;SYT5;PRKACB;GNB5;PRKAR1A;GNB1;GNG3;PRKAR1B;TALDO1;GNB2;ADCY1;PPP2R1A;AHCYL1;ITPR1;PPP2CB;MLXIPL;GNG10"
