"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","InhNeuron2","Amyloid_effect",0.234027916418475,0.248157914197072,-0.125115303913857,0.407168806199061,0.359143220332333,4,FALSE,TRUE
"Capillaries","ExNeuron2","Amyloid_effect",0.774802035907085,0.00275301883413626,0.420769142557258,0.979547839565984,0.354032893349827,4,TRUE,FALSE
"Capillaries","ExNeuron12","Amyloid_effect",0.234374687854558,0.386184550997013,0.127243918628797,0.588282895941045,0.353908208086487,4,TRUE,FALSE
"Capillaries","Astrocytes4","Amyloid_effect",0.0709456148297308,0.884970702692789,-0.246063930647227,0.421093044938973,0.350147430109242,4,FALSE,TRUE
"Capillaries","OPC1","Amyloid_effect",0.0509872361528377,0.903712626746032,-0.206235954589184,0.400444632633714,0.349457396480876,4,FALSE,TRUE
"Capillaries","Oligodendrocytes2","Amyloid_effect",-0.586460611161252,0.239241837598078,-0.729418764603759,-0.237007336799738,0.349453274361514,4,FALSE,FALSE
"Capillaries","Oligodendrocytes4","Amyloid_effect",0.0925753990563777,0.884970702692789,-0.141974599364853,0.432325346582415,0.339749947526037,4,FALSE,TRUE
"Capillaries","Oligodendrocytes1","Amyloid_effect",-0.183293328637842,0.734295182207866,-0.518024435553168,0.00175905668433283,0.334731106915326,4,FALSE,TRUE
"Capillaries","Oligodendrocytes5","Amyloid_effect",0.468156252741383,0.179647584470111,0.187285191862813,0.798639262008718,0.330483009267336,4,TRUE,FALSE
"Capillaries","ExNeuron1","Amyloid_effect",-0.243464759976066,0.586623231105081,-0.565829183697363,0.0700973824972533,0.322364423721297,4,FALSE,TRUE
"Capillaries","OPC3","Amyloid_effect",0.144196637887906,0.669233012098456,-0.146952720397221,0.461315378981947,0.317118741094041,4,FALSE,TRUE
"Capillaries","OPC2","Amyloid_effect",0.152399793721829,0.668510654421672,-0.163001070344293,0.467707099720483,0.315400864066122,4,FALSE,TRUE
"Capillaries","InhNeuron5","Amyloid_effect",0.341077044498012,0.163539627949914,0.195121720665702,0.6541492483125,0.313072203814487,4,TRUE,FALSE
"Arteries","Microglia4","Amyloid_effect",-0.603667448287094,0.0309443770415489,-0.781374481069907,-0.293730962018626,0.309936486268467,4,TRUE,FALSE
"Arteries","ExNeuron5","Amyloid_effect",0.311594922987841,0.0884908555757001,0.00406997955892579,0.518228478169035,0.307524943428916,4,FALSE,FALSE
"Capillaries","Oligodendrocytes3","Amyloid_effect",0.434834009266516,0.102357130427988,0.139120726386377,0.633123689914855,0.29571328288014,4,TRUE,FALSE
"Arteries","Oligodendrocytes6","Amyloid_effect",-0.505212055783408,0.0884908555757001,-0.655308710766904,-0.21756613291308,0.287645922870328,4,TRUE,FALSE
"Arteries","Astrocytes4","Amyloid_effect",0.291716930676715,0.17805942747359,0.00768518180797867,0.459845226788744,0.284031748868736,4,FALSE,FALSE
"Arteries","VLMC2","Amyloid_effect",-0.425382467537497,0.0864472157271992,-0.556614300074835,-0.142328775064618,0.283053692472879,4,TRUE,FALSE
"Capillaries","VLMC1","Amyloid_effect",0.729085180329889,0.00413563559052647,0.451380291936322,0.924593638540958,0.277704888393567,4,TRUE,FALSE
"Arteries","ExNeuron3","Amyloid_effect",0.220676260890591,0.495721794283444,-0.0343076678153537,0.319721792489785,0.254983928705944,4,FALSE,TRUE
"Capillaries","InhNeuron1","Amyloid_effect",0.325713198983374,0.239241837598078,0.179479595509646,0.574527770723853,0.248814571740479,4,FALSE,FALSE
"Parenchyma","Astrocytes4","Amyloid_effect",0.14326859667235,0.61924719576674,0.0116814020780926,0.38904916279417,0.245780566121819,4,FALSE,FALSE
"Arteries","InhNeuron3","Amyloid_effect",0.266605529618982,0.108152896844609,0.0232740549366751,0.417434314707016,0.243331474682307,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes2","Amyloid_effect",-0.327778595797087,0.357188172551579,-0.529641879216273,-0.0853539982624193,0.242424597534668,4,FALSE,FALSE
"Arteries","VLMC1","Amyloid_effect",-0.106863455524663,0.644106566491548,-0.286326191278207,0.134826206818259,0.241689662342921,4,FALSE,TRUE
"Capillaries","Microglia2","Amyloid_effect",0.0303307780701298,0.912980555795947,-0.206103648856927,0.147794548394248,0.236434426927057,4,FALSE,TRUE
"Arteries","Astrocytes5","Amyloid_effect",-0.0441607826128774,0.893022508602118,-0.154538121588547,0.18906852751864,0.233229310131517,4,FALSE,TRUE
"Arteries","OPC2","Amyloid_effect",-0.376767052918708,0.0322118233978231,-0.487197506428495,-0.143976423414405,0.232790629504303,4,TRUE,FALSE
"Arteries","Oligodendrocytes7","Amyloid_effect",-0.69018533193044,0.0363989721847718,-0.921666334346293,-0.558755558723423,0.231481002415853,4,TRUE,FALSE
"Arteries","InhNeuron4","Amyloid_effect",0.236086290615914,0.140948487085914,0.00859727340744686,0.447017835009686,0.227489017208467,4,TRUE,FALSE
"Arteries","Oligodendrocytes1","Amyloid_effect",-0.739728037523129,0.0295464165723454,-0.932801986662759,-0.51779677668391,0.221931260839219,4,TRUE,FALSE
"Arteries","InhNeuron1","Amyloid_effect",0.332874697312226,0.0884119321682596,0.111805787743624,0.487765054366898,0.221068909568602,4,FALSE,FALSE
"Parenchyma","Endothelial","Amyloid_effect",0.123333812509782,0.640043108495649,-0.0906720645470008,0.2777662048616,0.214005877056783,4,FALSE,TRUE
"Arteries","InhNeuron5","Amyloid_effect",0.437334045594806,0.0117607556560816,0.224569962091917,0.562460756442156,0.212764083502889,4,TRUE,FALSE
"Parenchyma","Microglia1","Amyloid_effect",-0.218785043309316,0.253669786526175,-0.301849804172701,-0.0122909152930371,0.206494128016279,4,FALSE,FALSE
"Parenchyma","ExNeuron7","Amyloid_effect",0.126454651900863,0.646399101662122,-0.0647912721165074,0.32803440811966,0.201579756218797,4,FALSE,TRUE
"Arteries","Microglia3","Amyloid_effect",0.276239210745704,0.140948487085914,0.0775004430131598,0.432190630264804,0.198738767732544,4,TRUE,FALSE
"Capillaries","ExNeuron7","Amyloid_effect",0.0713889048572236,0.884970702692789,-0.126531683609515,0.262128364218936,0.197920588466738,4,FALSE,TRUE
"Arteries","Astrocytes3","Amyloid_effect",-0.364362125019303,0.0884908555757001,-0.437940091166893,-0.167350389978868,0.197011735040435,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes6","Amyloid_effect",-0.590113087326571,0.0106386563131193,-0.689498291880892,-0.395403379294866,0.194709708031705,4,TRUE,FALSE
"Arteries","Microglia5","Amyloid_effect",-0.0161531894737847,0.931753909796825,-0.17605167068019,0.177003382294145,0.19315657176793,4,FALSE,TRUE
"Parenchyma","Astrocytes5","Amyloid_effect",-0.450211799895195,0.1423962201457,-0.642200145758564,-0.28609762501932,0.191988345863369,4,FALSE,FALSE
"Parenchyma","Microglia4","Amyloid_effect",-0.601139598189136,0.000750804593039628,-0.718966815343605,-0.409556812403429,0.191582785785707,4,TRUE,FALSE
"Arteries","SMC","Amyloid_effect",0.312341183512708,0.140948487085914,0.121598610605868,0.415660211063586,0.19074257290684,4,FALSE,FALSE
"Capillaries","ExNeuron14","Amyloid_effect",0.217810676204481,0.372635532788521,0.0920308014595666,0.404778493094942,0.186967816890462,4,FALSE,FALSE
"Arteries","ExNeuron9","Amyloid_effect",0.258911914003296,0.180743765671554,0.0724158596731146,0.433932306085009,0.186496054330181,4,FALSE,FALSE
"Capillaries","Pericytes","Amyloid_effect",0.51596638943812,0.0478471682596598,0.443447145026164,0.700355310992408,0.184388921554288,4,TRUE,FALSE
"Parenchyma","Astrocytes1","Amyloid_effect",0.0403674514310563,0.893682850957129,-0.0840086427119557,0.221819877218983,0.181452425787927,4,FALSE,TRUE
"Parenchyma","Astrocytes2","Amyloid_effect",0.302159393805489,0.333095697033355,0.178777761373494,0.481894633134624,0.179735239329134,4,FALSE,FALSE
