"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","InhNeuron5","Disease_effect",0.635336594993819,0.000147475810466575,0.351999985424235,0.888299695124125,0.283336609569584,4,TRUE,FALSE
"Capillaries","Oligodendrocytes3","Disease_effect",0.591532679708804,0.040260585798945,0.311140931948663,0.757167866331399,0.280391747760141,4,TRUE,FALSE
"Parenchyma","ExNeuron9","Disease_effect",0.522276239372806,0.0632919791602908,0.248177255065063,0.781003683807529,0.274098984307743,4,TRUE,FALSE
"Parenchyma","Astrocytes3","Disease_effect",1.0009746000387,7.31262125839772e-05,0.830212906436507,1.27365795768357,0.27268335764487,4,FALSE,FALSE
"Capillaries","Oligodendrocytes6","Disease_effect",0.536228729523788,0.302887875425601,0.447860460594299,0.804563723166114,0.268334993642326,4,FALSE,FALSE
"Capillaries","VLMC1","Disease_effect",0.30755883117418,0.302887875425601,0.0430410855776018,0.564720572624971,0.264517745596578,4,FALSE,FALSE
"Capillaries","Oligodendrocytes4","Disease_effect",0.483640978219959,0.186709504905902,0.292015598888775,0.740301414630449,0.25666043641049,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes4","Disease_effect",1.02288714181172,6.51175953422183e-05,0.849904380108404,1.27639541693495,0.253508275123221,4,FALSE,FALSE
"Arteries","ExNeuron7","Disease_effect",0.404706157904833,0.085870242071637,0.15185372261513,0.554136143319507,0.252852435289703,4,TRUE,FALSE
"Arteries","Astrocytes4","Disease_effect",0.421068563442922,0.0773632400261077,0.191290008343581,0.673741917502125,0.252673354059203,4,TRUE,FALSE
"Parenchyma","Endothelial","Disease_effect",0.61183466620196,0.00162254481666893,0.429767490988436,0.863180065130342,0.251345398928382,4,TRUE,FALSE
"Arteries","ExNeuron9","Disease_effect",0.450909525146742,0.0409442487476627,0.205168987243149,0.601489548605037,0.245740537903594,4,TRUE,FALSE
"Arteries","InhNeuron2","Disease_effect",0.771119302064431,3.90473146020089e-05,0.567463340546176,1.01179173694751,0.24067243488308,4,FALSE,FALSE
"Arteries","ExNeuron8","Disease_effect",0.42573198045257,0.0718236800718846,0.18819551492386,0.56716655533594,0.237536465528709,4,TRUE,FALSE
"Arteries","InhNeuron4","Disease_effect",0.736092468925023,2.5002046972479e-05,0.506253598060715,0.933732169776926,0.229838870864308,4,FALSE,FALSE
"Arteries","Microglia3","Disease_effect",0.521066746962864,0.00769006886177462,0.293671310361342,0.649096961686973,0.227395436601522,4,TRUE,FALSE
"Arteries","ExNeuron11","Disease_effect",0.728442112817473,1.22085908269544e-05,0.50123300160761,0.93446861607407,0.227209111209863,4,FALSE,FALSE
"Capillaries","Microglia2","Disease_effect",0.56473567997446,0.0345060558107593,0.338280495323619,0.671795518039574,0.22645518465084,4,TRUE,FALSE
"Arteries","ExNeuron1","Disease_effect",0.271829662024808,0.323261666836127,0.0755383774485843,0.497498498907717,0.225668836882909,4,FALSE,FALSE
"Arteries","OPC3","Disease_effect",1.22698197271235,1.87378037800347e-09,1.0220742114615,1.44493218807752,0.217950215365167,4,FALSE,FALSE
"Arteries","ExNeuron12","Disease_effect",0.528548045633374,0.0197181188734288,0.313941461751188,0.716577535441232,0.214606583882186,4,TRUE,FALSE
"Arteries","Oligodendrocytes3","Disease_effect",1.00200414153145,2.88408123073033e-06,0.843073079215039,1.2097382188326,0.207734077301152,4,FALSE,FALSE
"Capillaries","OPC3","Disease_effect",0.552402361883249,0.0580204815241867,0.351607189125675,0.667611196550397,0.200795172757574,4,FALSE,FALSE
"Arteries","VLMC2","Disease_effect",0.9993254233512,2.86414383635479e-05,0.8027219522061,1.18253800048345,0.1966034711451,4,FALSE,FALSE
"Arteries","Oligodendrocytes6","Disease_effect",0.970390967968467,0.00648172387100005,0.779624352650786,1.10336996979857,0.190766615317681,4,TRUE,FALSE
"Arteries","Microglia4","Disease_effect",1.09067545126259,2.66508831317443e-05,0.911605602348237,1.28023278816037,0.189557336897779,4,FALSE,FALSE
"Capillaries","Oligodendrocytes8","Disease_effect",0.985549739049744,0.000953086847399572,0.796185897386496,1.15337324764169,0.189363841663248,4,TRUE,FALSE
"Arteries","Oligodendrocytes7","Disease_effect",0.848494824924804,0.00486671300836191,0.672124407019174,1.03645941221089,0.187964587286089,4,TRUE,FALSE
"Capillaries","OPC2","Disease_effect",0.68987354888093,0.027459525136283,0.513689691721406,0.876071878622962,0.186198329742032,4,TRUE,FALSE
"Capillaries","Microglia4","Disease_effect",0.604848969483857,0.146668051732547,0.424628436612068,0.769220618024478,0.180220532871789,4,FALSE,FALSE
"Arteries","ExNeuron13","Disease_effect",0.60262803712195,0.00585329088867864,0.439009457948528,0.777515672813031,0.17488763569108,4,TRUE,FALSE
"Arteries","OPC2","Disease_effect",1.22813625347806,1.86841711421395e-10,1.07777721479802,1.40180157917126,0.173665325693201,4,FALSE,FALSE
"Arteries","ExNeuron14","Disease_effect",0.582621418385078,0.000900711493778362,0.41235863425102,0.693653838766136,0.170262784134059,4,TRUE,FALSE
"Arteries","OPC1","Disease_effect",1.20496887400153,1.79632909513075e-07,1.04739486391554,1.3592802155803,0.157574010085991,4,FALSE,FALSE
"Arteries","SMC","Disease_effect",0.316484535129516,0.125422555525606,0.211570382070151,0.465406655367606,0.14892212023809,4,FALSE,FALSE
"Arteries","Oligodendrocytes1","Disease_effect",0.888995797483494,0.00292066870937548,0.740897368689095,0.999222765242202,0.1480984287944,4,TRUE,FALSE
"Arteries","Microglia2","Disease_effect",0.698807650948338,0.000156660132102403,0.563462025582003,0.763224856073935,0.135345625366334,4,FALSE,FALSE
"Capillaries","Endothelial","Disease_effect",0.292396483339102,0.314364349599609,0.175072301299643,0.402956044422947,0.117324182039459,4,FALSE,FALSE
"Arteries","Astrocytes5","Disease_effect",0.619450518869095,0.0323653084466017,0.533250058093938,0.733499760200815,0.114049241331721,4,TRUE,FALSE
"Arteries","VLMC1","Disease_effect",0.872933439771229,0.000130244549554374,0.75919417890997,0.975798871836325,0.113739260861258,4,FALSE,FALSE
"Capillaries","OPC1","Disease_effect",0.520065410581687,0.109782018424708,0.412804558230136,0.620351703166003,0.107260852351551,4,FALSE,FALSE
"Capillaries","Pericytes","Disease_effect",0.367987117942384,0.109782018424708,0.278174127071984,0.437982433549596,0.0898129908704005,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes7","Disease_effect",0.701491700230292,0.0262318358438032,0.617524496470742,0.768327021335558,0.0839672037595501,4,TRUE,FALSE
"Arteries","Oligodendrocytes8","Disease_effect",0.79435945831386,0.000119513440769909,0.714226555872117,0.859063972015804,0.0801329024417428,4,FALSE,FALSE
"Arteries","Astrocytes3","Disease_effect",0.976754330310428,4.44254397789972e-05,0.904740273178772,1.03967419431263,0.0720140571316557,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes1","Disease_effect",0.994548509105675,0.000905676980636109,0.9915916379086,1.06421857888728,0.0696700697816057,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes8","Disease_effect",0.774468248197555,7.31262125839772e-05,0.738648462901966,0.830817648217494,0.0563494000199394,4,FALSE,FALSE
