"gene","statistic","p.value","p_adj"
"FCF1",0.494605624007663,4.07370446901066e-13,2.53601682210811e-09
"SPATA46",0.453600843294974,4.95425398318269e-11,1.32179496271314e-07
"C4orf46",0.444602780948882,1.3079189770345e-10,2.36061536620089e-07
"XRCC2",0.435790173514064,3.2939587582226e-10,4.10119825123768e-07
"SLC25A47",0.42948295695609,6.2781333922513e-10,6.89708348433443e-07
"ZNF587",0.422701605672121,1.2377683382227e-09,1.05075279475669e-06
"SIRT6",0.402576248649547,8.51071165831204e-09,4.96706409158237e-06
"GOLGA6L6",0.400903655298805,9.93324114556896e-09,5.62161247377715e-06
"DTD2",0.399057854059232,1.17689545725188e-08,6.46461751754006e-06
"APBA3",0.396248037195957,1.52050776607171e-08,7.65170181155285e-06
"EVX1",0.395987350575391,1.55688942406837e-08,7.65170181155285e-06
"SLC36A1",0.386788087146313,3.54002378264578e-08,1.57413057534982e-05
"HIPK2",0.384070997738675,4.49056764785361e-08,1.86368536425142e-05
"ORM2",0.383689590468317,4.6422256096413e-08,1.88424508799392e-05
"C22orf15",0.383269692555997,4.8148828090962e-08,1.88424508799392e-05
"HOXB3",0.38320320871988,4.84278026470917e-08,1.88424508799392e-05
"FOXD4L5",0.377732288837276,7.75639613940649e-08,2.82561854134742e-05
"SP7",0.377597571590407,7.84603151613255e-08,2.82561854134742e-05
"KRTAP10-6",0.377555581799175,7.87417263792827e-08,2.82561854134742e-05
"RPP25",0.377342133693746,8.01872899397158e-08,2.82561854134742e-05
"KRTAP5-8",0.376210158905116,8.82897039862508e-08,2.94533622098601e-05
"PRAC1",0.372319104917617,1.22574662475733e-07,3.69226515547868e-05
"PLA2G3",0.370793475836187,1.39239112844704e-07,4.00474632431255e-05
"CCL3",0.369720986585136,1.52232824339881e-07,4.29676999849287e-05
"KRTAP12-3",0.369570523166555,1.54146278592323e-07,4.29676999849287e-05
"KLRC2",0.365649726410266,2.12971748343695e-07,5.44857585214638e-05
"GLIS2",0.364587734607024,2.32288568551244e-07,5.86246122467978e-05
"FGF21",0.36303061318217,2.63674311866426e-07,6.56584193122316e-05
"ZNF417",0.362392018440517,2.77687460749325e-07,6.82380396967684e-05
"ZNF720",0.361905636692079,2.88836251099099e-07,6.82513923215455e-05
"PSG5",0.361688689437381,2.93946216484689e-07,6.82513923215455e-05
"ZNF816",0.361664195392495,2.94528558497481e-07,6.82513923215455e-05
"HSPA1A",0.361153319599172,3.06929454505061e-07,6.82513923215455e-05
"PRSS22",0.361151570024538,3.06972770308917e-07,6.82513923215455e-05
"PRAMEF6",0.361004605755226,3.1063227389866e-07,6.82513923215455e-05
"PABPC3",0.358626933826713,3.75972207190023e-07,7.97915561531918e-05
"DPPA5",0.357822129494767,4.00928639196099e-07,8.31971473958483e-05
"NEU2",0.357169538156036,4.22321536987407e-07,8.66733738986463e-05
"GFM2",0.357031321759897,4.26990596605064e-07,8.66790911108279e-05
"ZNF776",0.355376224155502,4.86881484194212e-07,9.77741784818398e-05
"NXF2",0.354424455554243,5.24877597178988e-07,0.000103441856069582
"B3GNT6",0.353262737996825,5.75105529159037e-07,0.000109598682271165
"FGD3",0.352247984708718,6.2271133948874e-07,0.000116297569762917
"OR1J1",0.351905068080323,6.39633863632362e-07,0.00011735612208472
"PTPRCAP",0.351460676123118,6.62218913829359e-07,0.000120073790627933
"OTOP1",0.350106505355885,7.35837785361366e-07,0.000132139485378931
