"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",4.75196554235437e-37,5.24616995875923e-34,1.5829282179456,-0.613893377353829,-3.97079687366503,159,"ATP5F1A;ATP5F1B;COX8A;UQCRC1;COX6C;ATP5MC2;ATP5MC3;LDHB;NDUFV2;NDUFB8;NDUFS5;NDUFA13;IDH2;MDH2;NDUFV1;ATP5ME;ATP5F1D;NDUFA1;ACAD9;COX5B;NDUFS4;COX6B1;NDUFAB1;COX7C;COX14;CYCS;BSG;UQCRQ;COX6A1;ATP5PB;NDUFB6;COX7B;NDUFB4;TMEM126B;PDHB;COX4I1;NDUFB10;NDUFA12;COA1;MPC2;NDUFB2;NDUFB3;SDHA;SDHB;ATP5PF;UQCR11;IDH3A;IDH3B;ATP5PO;UQCRB;UQCRC2;NDUFS8;NDUFA10;PDHX;SUCLA2;NDUFA5;NDUFB1;VDAC1;NDUFA2;NDUFS3;COX16;NDUFAF4;ATP5MF;NDUFC1;NDUFAF3;NDUFA8;ETFB;NDUFS2;ATP5MC1;TRAP1;NDUFA11;COX5A;LDHA;NDUFB9"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",5.28929573568946e-34,2.91969124610058e-31,1.51610760180865,-0.681800320591614,-4.19927345809583,111,"ATP5F1A;ATP5F1B;COX8A;UQCRC1;COX6C;ATP5MC2;ATP5MC3;NDUFV2;NDUFB8;NDUFS5;NDUFA13;NDUFV1;ATP5ME;ATP5F1D;NDUFA1;ACAD9;COX5B;NDUFS4;COX6B1;NDUFAB1;COX7C;COX14;CYCS;UQCRQ;COX6A1;ATP5PB;NDUFB6;COX7B;NDUFB4;TMEM126B;COX4I1;NDUFB10;NDUFA12;COA1;NDUFB2;NDUFB3;SDHA;SDHB;ATP5PF;UQCR11;ATP5PO;UQCRB;UQCRC2;NDUFS8;NDUFA10;NDUFA5;NDUFB1;NDUFA2;NDUFS3;COX16;NDUFAF4;ATP5MF;NDUFC1;NDUFAF3;NDUFA8;ETFB;NDUFS2;ATP5MC1;TRAP1;NDUFA11;COX5A;NDUFB9"
"Respiratory Electron Transport R-HSA-611105",5.00826101449235e-28,1.84304005333319e-25,1.37274298193398,-0.68861354326942,-4.05495343511462,89,"COX8A;UQCRC1;COX6C;NDUFV2;NDUFB8;NDUFS5;NDUFA13;NDUFV1;NDUFA1;ACAD9;COX5B;NDUFS4;COX6B1;NDUFAB1;COX7C;COX14;CYCS;UQCRQ;COX6A1;NDUFB6;COX7B;NDUFB4;TMEM126B;COX4I1;NDUFB10;NDUFA12;COA1;NDUFB2;NDUFB3;SDHA;SDHB;UQCR11;UQCRB;UQCRC2;NDUFS8;NDUFA10;NDUFA5;NDUFB1;NDUFA2;NDUFS3;COX16;NDUFAF4;NDUFC1;NDUFAF3;NDUFA8;ETFB;NDUFS2;TRAP1;NDUFA11;COX5A;NDUFB9"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",5.93413190395002e-26,1.31025632439217e-23,1.31888879607587,0.488349043504961,2.20130387563995,373,"OR1J1;OR5H15;OR10Z1;OR2A14;OR2A1;OR2M5;OR2L5;OR2A2;OR2AP1;OR5V1;OR52H1;OR2T35;OR8G1;OR4X1;OR1L8;OR10X1;OR2L13;OR5H2;OR5L1;OR4F21;OR2S2;OR51L1;OR51B6;OR2G6;OR13C5;OR4F17;OR9G9;OR52A5;OR52L1;OR5J2;OR4K15;OR13D1;OR6S1;OR56A1;OR52N1;OR4D11;OR5M10;OR2T34;OR1K1;OR4C46;OR7G2;OR4C6;OR1N1;OR4C15;OR5D16;OR9G4;OR6K3;OR4C3;OR2K2;OR6C65;OR8I2;OR51I2;OR5B2;OR2B11;OR5AU1;OR2T27;OR5AS1;OR3A2;OR9Q1;OR6C6;OR10AC1;RTP2;OR6J1;OR6N2;OR52I2;OR8J3;OR1I1;OR9Q2;OR5H14;OR6C3;OR5AL1;OR2A5;OR1E1;OR6C74;OR5B3;OR4C45;OR14A2;OR51Q1;OR8B4;OR51I1;OR52K1;OR51D1;OR3A1;OR2D3;OR4L1;OR5A2;OR2T1;OR10G4;OR52W1;OR6X1;OR10H2;OR6K2;OR52E2;OR6M1;OR6T1;OR10Q1;OR52R1;OR51E2;OR1A2;OR10J4;OR6P1;OR2AE1;OR56A3;OR8H2;OR56B1;OR51G2;OR9A2;RTP1;OR2A4;OR2L2;OR5M8;OR1C1;OR51F2;LHX2;OR4D2;OR4E2;OR2T3;OR13C2;OR2AG2;OR4N5;OR52E5;OR8B2;OR52B6;OR5K4;OR1D2;OR8K3;OR4Q3;OR6Y1;OR4K14;OR4C5;OR10H3;OR6F1;OR1G1;OR5P2;OR2F2;OR2T10;OR13C4;OR14K1;OR2T5;OR2D2;OR2A7;OR13C9;OR6B3;OR5H1;OR7G1;OR5T1;OR2T6;OR4C11;OR6V1;OR2G2;OR4D5;OR2T11;OR8D1;OR52N5;OR1L1;OR52N2;OR11H1;OR11A1;OR12D3;OR10A4;OR8J1;OR10V1;OR51M1;OR52E8;OR2C3;OR1S2;OR10T2;OR2J1;OR8H3;OR52E4;OR8K1;OR5A1;OR1F1;OR51F1;OR2M2;OR2A12;OR2W3;OR5B12;OR11H4;OR6C68;OR10D3;OR51B2;OR7A5;OR2AJ1;OR2V2;OR4K13;OR8D2;OR5K3;OR5W2;OR51B4;OR10AD1;OR2J2;OR8U9;OR52J3;OR10P1;OR6B2;OR2W1;OR51A2;OR2B6;OR6C1;OR5M3;OR5D14;OR5M1;OR4A47;OR10J5;OR9I1;OR4E1;OR6C75;OR51B5;OR13C8;OR7E24;OR10G2;OR2L8;OR8U3;OR10G9;OR52I1;OR52B2;OR1Q1;OR52E1;OR9A4;OR11H6;OR10A2;OR2T8;OR2B2;OR13G1;OR2C1;OR4D6;OR4D9;OR5D18;OR5T2;OR7G3;OR13F1;OR12D2"
"Olfactory Signaling Pathway R-HSA-381753",5.04744738256253e-26,1.31025632439217e-23,1.32671609800481,0.484145000107978,2.18543496118511,381,"OR1J1;OR5H15;OR10Z1;OR2A14;OR2A1;OR2M5;OR2L5;OR2A2;OR2AP1;OR5V1;OR52H1;OR2T35;OR8G1;OR4X1;OR1L8;OR10X1;OR2L13;OR5H2;OR5L1;OR4F21;OR2S2;OR51L1;OR51B6;OR2G6;OR13C5;OR4F17;OR9G9;OR52A5;OR52L1;OR5J2;OR4K15;OR13D1;OR6S1;OR56A1;OR52N1;OR4D11;OR5M10;OR2T34;OR1K1;OR4C46;OR7G2;OR4C6;OR1N1;OR4C15;OR5D16;OR9G4;OR6K3;OR4C3;OR2K2;OR6C65;OR8I2;OR51I2;OR5B2;OR2B11;OR5AU1;OR2T27;OR5AS1;OR3A2;OR9Q1;OR6C6;OR10AC1;RTP2;OR6J1;OR6N2;OR52I2;OR8J3;OR1I1;OR9Q2;OR5H14;OR6C3;OR5AL1;OR2A5;OR1E1;OR6C74;OR5B3;OR4C45;OR14A2;OR51Q1;OR8B4;OR51I1;OR52K1;OR51D1;CNGA4;OR3A1;OR2D3;OR4L1;OR5A2;OR2T1;OR10G4;OR52W1;OR6X1;OR10H2;OR6K2;OR52E2;OR6M1;OR6T1;OR10Q1;OR52R1;OR51E2;OR1A2;OR10J4;OR6P1;OR2AE1;OR56A3;OR8H2;OR56B1;OR51G2;OR9A2;RTP1;OR2A4;OR2L2;OR5M8;OR1C1;OR51F2;LHX2;OR4D2;OR4E2;OR2T3;ANO2;OR13C2;OR2AG2;OR4N5;OR52E5;GNG13;OR8B2;OR52B6;OR5K4;OR1D2;OR8K3;OR4Q3;OR6Y1;OR4K14;OR4C5;OR10H3;OR6F1;OR1G1;OR5P2;OR2F2;OR2T10;OR13C4;OR14K1;OR2T5;OR2D2;OR2A7;OR13C9;OR6B3;OR5H1;OR7G1;OR5T1;OR2T6;OR4C11;OR6V1;OR2G2;OR4D5;OR2T11;OR8D1;OR52N5;OR1L1;OR52N2;OR11H1;OR11A1;OR12D3;OR10A4;OR8J1;OR10V1;OR51M1;OR52E8;OR2C3;OR1S2;OR10T2;OR2J1;OR8H3;OR52E4;OR8K1;OR5A1;OR1F1;OR51F1;OR2M2;OR2A12;OR2W3;OR5B12;OR11H4;OR6C68;OR10D3;OR51B2;OR7A5;OR2AJ1;OR2V2;OR4K13;OR8D2;OR5K3;OR5W2;OR51B4;OR10AD1;OR2J2;OR8U9;OR52J3;OR10P1;OR6B2;OR2W1;OR51A2;OR2B6;OR6C1;OR5M3;OR5D14;OR5M1;OR4A47;OR10J5;OR9I1;OR4E1;OR6C75;OR51B5;OR13C8;OR7E24;OR10G2;OR2L8;OR8U3;OR10G9;OR52I1;OR52B2;OR1Q1;OR52E1;OR9A4;OR11H6;OR10A2;OR2T8;OR2B2;OR13G1;OR2C1;OR4D6;OR4D9;OR5D18;OR5T2;OR7G3;OR13F1;OR12D2"
"Complex I Biogenesis R-HSA-6799198",1.11604374299142e-14,2.05352048710422e-12,0.986546283587582,-0.663265030759395,-3.33850180471356,51,"NDUFV2;NDUFB8;NDUFS5;NDUFA13;NDUFV1;NDUFA1;ACAD9;NDUFS4;NDUFAB1;NDUFB6;NDUFB4;TMEM126B;NDUFB10;NDUFA12;COA1;NDUFB2;NDUFB3;NDUFS8;NDUFA10;NDUFA5;NDUFB1;NDUFA2;NDUFS3;NDUFAF4;NDUFC1;NDUFAF3;NDUFA8;NDUFS2;NDUFA11;NDUFB9"
"Clathrin-mediated Endocytosis R-HSA-8856828",2.68032644791328e-13,4.22725771213752e-11,0.932595211336209,-0.41273932024237,-2.64709226180026,139,"CLTC;GRB2;CLTA;DNAJC6;WASL;VAMP2;CTTN;SCARB2;AP2M1;DNM1;NEDD8;SYT1;ARPC5;GPS1;CLTB;ARPC2;EPN1;PACSIN1;ACTR2;UBQLN2;TFRC;AP2A1;AP2S1;TF;DNM2;ARPC1A;IGF2R;GRK2;RAB5C;AMPH;HSPA8;EPS15;REPS2;SYNJ1;TOR1A;VAMP3;SNAP91;ACTR3;EPS15L1;COPS3;ARRB1;VAMP4;TGOLN2;UBQLN1;SYNJ2"
"Keratinization R-HSA-6805567",4.11249832748367e-13,5.67524769192746e-11,0.932595211336209,0.481437988862944,2.0986650029982,192,"KRTAP10-6;KRTAP12-3;KRTAP12-2;KRT18;KRTAP21-1;KRTAP10-3;KRTAP9-6;PKP4;KRTAP10-7;LIPM;KRT8;KRTAP9-2;KRT23;LCE5A;KRTAP13-1;KRT34;SPRR2A;KRTAP10-1;KRTAP9-4;KRTAP4-1;KRTAP20-1;KRT80;PI3;KRT28;SPINK9;KRT72;KRTAP8-1;KRT84;CELA2A;KRTAP10-2;LCE3E;LORICRIN;KRTAP15-1;KRTAP5-2;PERP;KRTAP9-1;KRTAP26-1;LCE3D;KRTAP1-4;KRTAP5-1;KRTAP21-3;SPRR2B;KLK13;KRT4;LCE1D;LCE1A;CDSN;KRTAP5-7;KRTAP25-1;LCE3B;KRT3;KRTAP3-2;KRTAP5-4;KRTAP4-4;LIPN;SPRR2E;KRT25;TGM1;KRT10;LCE1F;KRTAP4-3;KRT75;KRTAP1-1;DSPP;KRTAP11-1;KRT32;KRTAP5-10;KRT6A;KRT16;KRT38;KRTAP13-3;KRTAP4-2;KRTAP22-1;KRT36;KRTAP12-4;PPL;KRTAP12-1;KRT19;KRTAP9-3;KRT76;KRTAP2-3;KRT77;KRTAP19-5;KRTAP10-8;DSC3;KRT9;KRT81;KRTAP1-3;KRTAP13-2;KRT24;KRTAP29-1;KRTAP10-4;LCE3A;KRTAP19-3;KRT14;CSTA;KRT26;KRT5;KRT2;JUP;KRTAP19-8;KRTAP3-1;KRTAP10-11;KRTAP13-4;LCE2A;KRT83;KRTAP20-2;LCE4A;KLK14;RPTN;SPINK5;KRTAP1-5;KRTAP6-1;SPRR1B;DSG2;KRT15;KRT40;TCHH;KRTAP23-1;KRT74;CASP14;KRT33B;KRT1;KRT20;SPINK6;LCE2D;KRTAP5-11;KRT73;KRT27;FLG;SPRR2G;KRTAP19-4;DSG4;KRT13;KRTAP16-1;KRT7"
"Host Interactions Of HIV Factors R-HSA-162909",3.62454370609606e-11,4.4461069461445e-09,0.851339057116899,-0.404139488309599,-2.60953324338114,128,"PSMB7;RBX1;SLC25A5;PPIA;AP2M1;SKP1;PSMC5;PSMA1;B2M;PSMB6;HLA-A;KPNB1;RNASE1;AP2A1;PSMD8;AP2S1;CDK9;PSMB5;PSMC4;PSMD2;RANBP1;PSMD7;FYN;PSMD3;SEM1;PKN2;PSMB2;RAN;SLC25A4;PSMA2;PSME1;NUP98;SLC25A6;ATP6V1H;PSMC2;PSMA7;ELOB;PSMB1;TPR;XPO1;SGIP1;PSMC6;RANGAP1;SEH1L;PSMF1;PSMA5;PSMD4;PSMD14;NPM1"
"GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114",1.29603808843981e-10,1.43082604963755e-08,0.826657301178302,-0.582452364041069,-2.90040485525125,50,"PSMB7;RBX1;SKP1;PSMC5;PSMA1;PSMB6;PSMD8;PSMB5;PSMC4;PSMD2;GSK3B;PSMD7;PSMD3;SEM1;PSMB2;PSMA2;PSME1;PSMC2;PSMA7;PSMB1;PSMC6;PSMF1;PSMA5;PSMD4;PSMD14"
