"gene","statistic","p.value","p_adj"
"CTSE",0.338993207276481,1.71593632606673e-06,0.000105071563362696
"PJVK",0.33886548832815,1.73238812078262e-06,0.000105732289358615
"CCDC69",0.33881650023838,1.7387382081438e-06,0.00010577418493581
"CFAP73",0.338484081057793,1.78241788093863e-06,0.000107400561932299
"HSD17B7",0.338447339990465,1.78730932461366e-06,0.000107400561932299
"PLCH1",0.338438592117291,1.78847583855991e-06,0.000107400561932299
"B9D1",0.338251387631382,1.81361386975657e-06,0.000108525102967487
"RNF128",0.338212896989419,1.81882401096719e-06,0.000108525102967487
"TMEM253",0.338001198458625,1.84773576071795e-06,0.000109899086201174
"C19orf33",0.337941712921046,1.85593822896822e-06,0.000110036515441938
"CCAR1",0.337761506733675,1.88099922726562e-06,0.000111169435343078
"MROH6",0.337661780979499,1.8950062220365e-06,0.00011158290246185
"ANAPC16",0.337626789486806,1.89994447327417e-06,0.00011158290246185
"NXPH1",0.337537561180438,1.91259258549896e-06,0.000111623855157846
"IBSP",0.337499070538475,1.91807337114795e-06,0.000111623855157846
"KCNAB2",0.337495571389206,1.91857236590643e-06,0.000111623855157846
"C9orf57",0.337178898380331,1.96424721290192e-06,0.000113926338348311
"HJV",0.336912963035862,2.00340263873923e-06,0.000115723946550634
"MRS2",0.336849978349014,2.01278463059986e-06,0.000115723946550634
"CKAP2L",0.336842980050475,2.01382965458107e-06,0.000115723946550634
"SYS1",0.33658229342991,2.05312718776955e-06,0.000117620255701792
"OR1L8",0.33634610085423,2.08936230420311e-06,0.000119330062364823
"OR52Z1",0.336256872547862,2.10320903863235e-06,0.000119754670748469
"MACROD2",0.336195637435648,2.11276223963388e-06,0.000119926097613746
"RNF207",0.336155397219051,2.11906255153868e-06,0.000119926097613746
"TAS2R1",0.335929702091179,2.15473213442688e-06,0.000121576366593826
"WNK4",0.335648020574998,2.20005276647261e-06,0.000123759594779044
"DRGX",0.335492308432512,2.22549402609991e-06,0.000124388881352726
"APOOL",0.335436322044203,2.23470975099158e-06,0.000124388881352726
"LDHAL6B",0.335420575872491,2.23730821603869e-06,0.000124388881352726
"TRANK1",0.335376836506624,2.24454128377964e-06,0.000124388881352726
"SMIM15",0.334921947101611,2.32109750866466e-06,0.000127872616731036
"ICAM1",0.334837967519147,2.33550023743809e-06,0.000128287654218805
"MMP24",0.334750488787414,2.35059357127357e-06,0.000128738080753974
"C3orf33",0.334704999846912,2.35847877249009e-06,0.000128792250160891
"GPC2",0.334386577263403,2.41438471348799e-06,0.00013146078399155
"GAD1",0.333914192112043,2.49965225409771e-06,0.000135114177542206
"RNASE3",0.333894946791061,2.50318619777272e-06,0.000135114177542206
"POLR1B",0.333817965507136,2.51736960334718e-06,0.00013548816919917
"DNAH12",0.333749732096384,2.53000520097782e-06,0.000135776945785809
"TPSG1",0.333559028461205,2.56564111219627e-06,0.000136997233567258
"OR8I2",0.333524036968512,2.57223148840933e-06,0.000136997233567258
"GRAP",0.333468050580203,2.58280962718658e-06,0.000136997233567258
"CAPN7",0.333422561639701,2.59143484915006e-06,0.000136997233567258
"FBXW8",0.333394568445547,2.59675630128557e-06,0.000136997233567258
"COL24A1",0.33321961098208,2.63025183010342e-06,0.000138179388069182
"SUN5",0.33308839288448,2.65564298991666e-06,0.000138926578374463
"DESI2",0.332985167981035,2.67578118071653e-06,0.000139589076343749
"FCRL5",0.332666745397525,2.73882231430482e-06,0.000142084015394324
"OR4M2",0.332582765815061,2.75568267802788e-06,0.000142562686135315
"PAN2",0.33253727687456,2.76485658064091e-06,0.000142642158839916
"VAMP4",0.33243230239648,2.78613820465527e-06,0.000143344124270363
"HAS3",0.332320329619861,2.80901042827434e-06,0.000144123842742999
"DBNDD1",0.332224103014954,2.82880892902759e-06,0.00014474201522882
"NLRP4",0.331942421498773,2.88753085638441e-06,0.000146941488484565
"MAP3K21",0.33172372466944,2.93392055437673e-06,0.000148896468134619
"ADAD2",0.331643244236245,2.95116981894876e-06,0.000149365982489667
"SDAD1",0.33158900742257,2.96284871319652e-06,0.000149414919565497
"KLHL1",0.331564513377685,2.96813745763543e-06,0.000149414919565497
"PXDN",0.331454290175701,2.99204818575987e-06,0.00015000322416043
"CYP4B1",0.331393055063488,3.00541101359992e-06,0.00015000322416043
"NWD1",0.33132657122737,3.01998352346979e-06,0.00015000322416043
"NETO1",0.331253089092714,3.0361682037981e-06,0.000150407101788152
"TBATA",0.331176107808789,3.05321209410067e-06,0.000150851293834455
"RPUSD3",0.330889177568704,3.11754488550516e-06,0.000152816977117308
"TMPRSS11F",0.330715969679872,3.15700203826944e-06,0.000154345994939058
"SMC1B",0.330584751582272,3.18720966853059e-06,0.000155159117689643
"ALPP",0.330563756686655,3.19206833664995e-06,0.000155159117689643
"FMO3",0.330535763492501,3.19855752358709e-06,0.000155159117689643
"SAMD14",0.330208593035818,3.27533646230959e-06,0.000158062490362
"SLC25A21",0.330152606647509,3.28864955654735e-06,0.000158295925562058
"CLEC12A",0.329975899609407,3.33100749033964e-06,0.000159824335163574
"LZTFL1",0.329876173855231,3.35514103684482e-06,0.000159824335163574
"UBR1",0.329851679810346,3.36109396763414e-06,0.000159824335163574
"HSD11B2",0.329849930235711,3.36151956121923e-06,0.000159824335163574
"SCARA3",0.329825436190826,3.36748325673518e-06,0.000159824335163574
"ABCC10",0.329807940444479,3.37174919974557e-06,0.000159824335163574
"NCAPH2",0.329671473622975,3.40520042905048e-06,0.000161001324589739
"OR4F17",0.32962073595857,3.41771773938853e-06,0.000161002979275045
"IGDCC4",0.329601490637589,3.42247712423394e-06,0.000161002979275045
"HERC6",0.329507013607317,3.44593295933033e-06,0.000161699105398124
"MINAR1",0.329291815927253,3.49993224952326e-06,0.000163821390205755
"LHX9",0.329241078262847,3.51278053254741e-06,0.000163925753182506
"PLEKHG5",0.329158848255018,3.53369892904556e-06,0.000163925753182506
"ARX",0.329144851657941,3.53727128574374e-06,0.000163925753182506
"CCER1",0.329076618247189,3.55473576793812e-06,0.000164327339608941
"CREB3L4",0.32893840185105,3.59036417113696e-06,0.000165564546321368
"KIF16B",0.328843924820778,3.61491289438958e-06,0.000166285993141921
"LRRN2",0.328663718633407,3.66218060625487e-06,0.000166390236841594
"LARS2",0.328658469909503,3.66356610588539e-06,0.000166390236841594
"RAB39B",0.328632226289983,3.67050108447988e-06,0.000166390236841594
"CCDC18",0.328602483521194,3.67837581852711e-06,0.000166390236841594
"MICU3",0.328593735648021,3.68069497266054e-06,0.000166390236841594
"CEACAM8",0.328581488625578,3.68394412458783e-06,0.000166390236841594
"DMRTA1",0.328562243304597,3.68905544616005e-06,0.000166390236841594
"TRIM4",0.328495759468479,3.70676467800937e-06,0.000166390236841594
"JHY",0.328494009893845,3.70723180035811e-06,0.000166390236841594
"ZNF703",0.328494009893845,3.70723180035811e-06,0.000166390236841594
"SLA2",0.328464267125055,3.71518145014697e-06,0.000166390236841594
"EFNB1",0.328329549878186,3.7513921238514e-06,0.000167610046184327
"RAB3B",0.328294558385492,3.76085225567886e-06,0.000167631686699424
"F5",0.328191333482047,3.7888919907625e-06,0.000168479397189239
