"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Arachidonic Acid Metabolism R-HSA-2142753",0.748728382502543,1,0.0273777349570556,0.208087998282545,0.844137664209528,58,"PTGR1;GPX2;CYP4B1;PTGES;PON1;DPEP2;CYP4F11;FAAH2;CYP8B1;TBXAS1;CYP2C19;CYP1A1;CYP1A2;ALOX12B;PLA2G4A;CYP4F2;CYP2U1;CYP2C8;LTC4S;DPEP3;ALOX12;PTGIS;HPGD;CYP4F8;ALOX15B;ABCC1;PTGS1;GGT1;DPEP1;GGT5;ALOXE3;PTGR2;CYP4F22;CYP2C9;PON3;LTA4H;EPHX2;PON2;AKR1C3"
"Asparagine N-linked Glycosylation R-HSA-446203",1,1,0,0.119018725973091,0.553119544368463,279,"ALG9;CFAP73;GNPNAT1;UMOD;MGAT4C;ANK1;NANP;ARCN1;GMPPB;NPL;AMDHD2;SEC22A;F8;F5;TRAPPC5;BET1;UBB;ACTR1A;CAPZA1;PMM1;CAPZA2;ST6GALNAC2;TRAPPC2;GFUS;GLB1;NEU2;COPZ2;COPG2;INS;ST3GAL3;ENGASE;SEC24D;GMDS;ST8SIA4;DCTN2;COG5;COPG1;ST8SIA1;NEU3;MAN1B1;MAN1A1;ST8SIA5;COG1;ALG14;TMED7;CNIH2;GOLGA2;ST3GAL6;B4GALT4;SLPI;ALG13;TRAPPC2L;ASGR2;DHDDS;FUCA1;FOLR2;COG4;LHB;EDEM1;PPP6R3;MOGAT3;CHST8;ARFGAP2;SEC24C;GORASP1;UGGT2;GFPT2;FCSK;GOSR2;TBC1D20;GRIA1;NUS1;AREG;DYNC1LI1;COG8;FUT3;ST6GALNAC6;ST6GALNAC4;COL7A1;B4GALT6;TRAPPC6B;SEC23A;ALG2;DYNC1I1;MAN2A2;STX17;ST3GAL1;CNIH1;COG3;TRAPPC6A;SPTBN2;CNIH3;MLEC;SEC31A;SRD5A3;ARF4;SPTB;SPTA1;DPM1;COPB1;ARFGAP3;DCTN6;COG7;SCFD1;MOGAT1;NGLY1;ST8SIA3;B4GALT1;DPAGT1;KDELR3;ANK2;RFT1;FUT8;B4GALT3"
"Aspirin ADME R-HSA-9749641",0.374220374220374,1,0.0609039347452418,0.288917414225171,1.07281805193807,33,"CYP2E1;BCHE;CYP3A4;UGT3A2;GLYATL1;UGT2B28;CES1;UGT2B7;CYP2C19;UGT2B11;CYP2C8;GLYATL2;UGT2B10;ACSM4;UGT3A1;UGT2B4;GLYATL3;ACSM2A;ABCC2;ACSM2B;UGT2A1;UGT2B15"
"Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736",0.319663512092534,1,0.069119845655101,0.313481516719232,1.10238119383043,25,"NEFL;NBEA;CAMK2A;GRIN2D;CAMK2B;KIF17;APBA1;LIN7C;GRIN3A;GPRIN1;MPP3;LIN7A;GRIN3B;CASK"
"Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889",0.640217391304348,1,0.0381628909049257,0.266483589497362,0.884861733140719,19,"PCSK5;APOC2;CREB3L3;MBTPS2;LIPC;APOA4;ANGPTL4;GPIHBP1;LPL"
"Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090",0.277439024390244,1,0.0745500777420554,0.277736407200738,1.12486722042178,57,"COL8A2;MMP13;COL24A1;COL2A1;COL6A6;LAMB3;COL4A5;COL9A1;LOX;COL18A1;PXDN;COL6A5;LOXL1;COL3A1;LOXL4;CTSV;LAMC2;COL7A1;COL9A3;CTSS;MMP9;COL5A1;COL4A3;COL15A1;MMP7;LOXL2;COL10A1;TLL1;MMP3;COL5A3;CD151;COL6A1;COL4A4;COL6A3;LOXL3"
"Assembly Of HIV Virion R-HSA-175474",0.986681465038846,1,0.0161937051076875,0.154407592180597,0.490757812137435,16,"VPS37A;UBB;SGIP1;VPS37B;NMT2;TSG101;VPS37C;FURIN;MVB12A"
"Assembly Of ORC Complex At Origin Of Replication R-HSA-68616",0.608108108108108,1,0.0384786917635432,0.247928305649787,0.927845447831472,35,"H3C7;ORC3;H2BC1;ORC6;ORC4;H2AZ2;ORC5;H2AC20;H2BC14;H2BC3;H2BC9;H2AC7;H2BC13;SLC25A15;H2BC15;SLC25A2;H2BC11;KPNA1;H2AC4;H2AC14;H2BC21"
"Assembly Of Pre-Replicative Complex R-HSA-68867",0.984015984015984,1,0.00581457622839549,0.131673984457978,0.57513954108566,106,"MCM6;H3C7;ORC3;H2BC1;ANAPC16;UBB;PSMA6;ORC6;CDC6;ORC4;PSMC3;H2AZ2;ORC5;H2AC20;H2BC14;CDC23;PSMD5;H2BC3;PSMD9;MCM4;MCM7;H2BC9;ANAPC2;GMNN;H2AC7;CDT1;H2BC13;SLC25A15;H2BC15;PSMD11;SLC25A2;PSMD6;PSMB9;H2BC11;KPNA1;PSMC2;H2AC4;PSMA7;PSMB3;PSMB10;UBE2D1;H2AC14;ANAPC15;ANAPC4"
"Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471",0.716049382716049,1,0.0302041948644786,0.226478424565264,0.855345597753426,36,"FBXW10;HDAC3;KIFC3;FBXW9;CCNE1;CCT6B;CCT6A;AP3M1;TP53"
"Asymmetric Localization Of PCP Proteins R-HSA-4608870",0.949290060851927,1,0.0120226641890431,0.156886110532158,0.641544812358064,61,"FZD9;UBB;PSMA6;SMURF1;PSMC3;FZD7;PARD6A;WNT5A;PSMD5;PSMD9;FZD8;SCRIB;FZD2;PSMA8;DVL2;PSMD11;PSME4;SMURF2;FZD4;PSMD6;PSMB9;PSMC2;PSMA7;PSMB3;PSMB10;PSMA4;PSMB11;PSMD12;PSMF1;PSMD13;PSMB4;PSMB8;PRICKLE1"
"Attenuation Phase R-HSA-3371568",0.933753943217666,1,0.0162749990509926,0.180204457783891,0.63370245041686,25,"CREBBP;UBB;DNAJB1;HSPH1;DEDD2;HSPA6;CRYBA4"
"Azathioprine ADME R-HSA-9748787",0.481759656652361,1,0.0506004243853618,0.294868099475541,1.00207863382688,21,"GSTA1;XDH;SLC29A2;SLC28A2;VAV1;HPRT1"
"B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924",0.905583756345178,1,0.0159484509317776,0.170003589642488,0.683841689521408,54,"POLR1B;H3C7;H2BC1;POLR1F;H2AZ2;KAT2A;H2AC20;H2BC14;POLR1D;H2BC3;H2BC9;POLR1A;MYBBP1A;H2AC7;TAF1B;H2BC13;POLR1G;H2BC15;MYO1E;POLR2K;TBP;POLR1E;H2BC11;H2AC4"
"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",0.234490010515247,1,0.0852884689790502,0.334937925541963,1.17783425983847,25,"CREBBP;NPAS2;F7;CLOCK;MBD4;PPARA;NLRP3;BHLHE40;CARM1;NCOA1;TBL1XR1"
"Base Excision Repair R-HSA-73884",0.689447236180905,1,0.030918431706181,0.215373050788136,0.898725238159978,69,"POLR1B;POLE2;SMUG1;H2BC1;NEIL1;PARG;RFC4;OGG1;H2AZ2;H2AC20;H2BC14;NEIL3;H2BC3;MBD4;H2BC9;LRIG3;POLR1A;ACD;RFC3;LRIG1;H2AC7;RFC5;RFC2;H2BC13;H2BC15;MUTYH;POT1;H2BC11;NTHL1;H2AC4;PNKP;POLG2;H2AC14;TERF1;POLE"
"Base-Excision Repair, AP Site Formation R-HSA-73929",0.416752843846949,1,0.0555947097758869,0.271783986564035,1.04652726126218,41,"SMUG1;H2BC1;NEIL1;OGG1;H2AZ2;H2AC20;H2BC14;NEIL3;H2BC3;MBD4;H2BC9;ACD;H2AC7;H2BC13;H2BC15;MUTYH;POT1;H2BC11;NTHL1;H2AC4;H2AC14;TERF1;H2BC21"
"Beta-catenin Phosphorylation Cascade R-HSA-196299",0.962430939226519,1,0.0176259777744384,0.181346093010533,0.583689400248773,17,"CSNK1A1;PPP2R5C;AMER1;PPP2R5E;FRAT1;PPP2R1B;PROC"
"Bile Acid And Bile Salt Metabolism R-HSA-194068",0.458077709611452,1,0.0507027937029348,0.260649255093614,1.02296419626515,45,"AKR1C4;AKR1C1;SLC51A;CYP39A1;AKR1C2;BAAT;OSBPL7;SLCO1B1;NR1H4;CYP8B1;SYCP2;OSBPL3;NCOA1;SLC10A2;ACOX2;CH25H;CYP7B1;HSD3B7;CYP7A1;PTGIS;ABCB11;OSBP;SLCO1B3;AMACR"
"Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782",0.53202479338843,1,0.0443293451680314,0.257165363586425,0.981983256221317,39,"COLEC11;JCHAIN;MASP1;SCARF1;SCARA5;SSC5D;HSPH1;SCARB1;MSR1;CD36;STAB2;MARCO;COL3A1;APOA1"
