"gene","statistic","p.value","p_adj"
"SYT1",0.848848998587218,6.13682008487247e-54,1.14611251905078e-49
"OLFM1",0.828280999182074,3.54836366587891e-49,3.31346199119773e-45
"NRGN",0.827250499722255,5.91286662520646e-49,3.6809565697452e-45
"RAB6B",0.815988487798904,1.26917016007087e-46,5.92575547737091e-43
"SNAP25",0.815472363281677,1.60890397280352e-46,6.00957811921571e-43
"PHYHIP",0.809688269539468,2.18418818237098e-45,6.79864974899339e-42
"CHGA",0.808101405345825,4.39847242698979e-45,1.17351244352088e-41
"SNCB",0.807060408438198,6.93746597088102e-45,1.61955143090217e-41
"ATP1A3",0.806400818800929,9.2463388352872e-45,1.74533080521503e-41
"GRIN1",0.806376324756044,9.34531379960927e-45,1.74533080521503e-41
"TSPAN7",0.802591994821259,4.75534073271586e-44,8.07370395674559e-41
"RAB3A",0.799582726449632,1.69119947939023e-43,2.63207012309099e-40
"CABP1",0.798053598218933,3.19595510712904e-43,4.59135827544169e-40
"ENC1",0.797469240290954,4.07007082611853e-43,5.42947448204212e-40
"STMN2",0.792285250648436,3.35936027499307e-42,4.18262749971804e-39
"PPP3R1",0.78942644569539,1.04872695451016e-41,1.22412653765198e-38
"CHN1",0.788135259615006,1.74361487908278e-41,1.91551479304411e-38
"STMN3",0.786527400525747,3.26770484303318e-41,3.39042531380487e-38
"DNM1",0.782699331225096,1.42671239924888e-40,1.40238319833538e-37
"SEPTIN5",0.778299151018909,7.48594155256302e-40,6.99037222178335e-37
"RTN1",0.774159657433286,3.44028963350503e-39,3.05956424739714e-36
"UCHL1",0.772992691151964,5.25750450443589e-39,4.46314336931112e-36
"ALDOA",0.771048913732849,1.0596029053396e-38,8.60397559135752e-36
"RIMS3",0.76899491311175,2.20555826631896e-38,1.71629192424054e-35
"DKK3",0.766961907386267,4.5228255479819e-38,3.3787315973644e-35
"PRKAR1B",0.765653225559536,7.15328565512029e-38,5.13826011134718e-35
"YWHAG",0.764872915272474,9.38860048000857e-38,6.4941297246163e-35
"NELL2",0.763443512795951,1.54080869393622e-37,1.02771939885546e-34
"MAP2",0.762596718672773,2.06294918991609e-37,1.32853927830596e-34
"PCSK1N",0.762458502276634,2.16334184090946e-37,1.34675240736084e-34
"NCS1",0.762038604364314,2.49880582048081e-37,1.50540959688063e-34
"PLD3",0.761877643497924,2.64057001996054e-37,1.54110267789947e-34
"STXBP1",0.75914305834394,6.69832041642244e-37,3.79084339688198e-34
"PHACTR1",0.758574446587673,8.11615320778296e-37,4.45815521495749e-34
"THY1",0.758210535063663,9.17476971098235e-37,4.89565711778018e-34
"SLC12A5",0.757802884173785,1.0522718972118e-36,5.45895276453542e-34
"PACSIN1",0.757389984560004,1.208668708234e-36,6.10083697161571e-34
"FBXL16",0.753878588268227,3.88384366207327e-36,1.90880695349685e-33
"TSPYL1",0.753663390588163,4.16920263650949e-36,1.99651354972952e-33
"TMEM130",0.752461432814147,6.18659008183396e-36,2.88851890920828e-33
"ENO2",0.752130763208195,6.89337957435395e-36,3.14001846172279e-33
"YWHAH",0.751483420593368,8.51512742544031e-36,3.78639332851246e-33
"MDH1",0.749277206979053,1.74102071319757e-35,7.56169833480878e-33
"SYN2",0.749025268231661,1.88828848043328e-35,8.01492628649361e-33
"DLG4",0.747700840233218,2.88910650131607e-35,1.19904340041287e-32
"TUBA4A",0.747182966141357,3.40933699807686e-35,1.38419082121921e-32
"CHGB",0.744766803570882,7.3426793861124e-35,2.9176995790433e-32
"GRIA2",0.741430364742572,2.08844111900419e-34,8.12577632052548e-32
"CAMK2A",0.739934478429932,3.31966596306953e-34,1.26526696992422e-31
"AMPH",0.735695259090134,1.21350521600622e-33,4.53268468282642e-31
"RGS4",0.734614021965909,1.68226086427614e-33,6.16037331396495e-31
"LZTS3",0.729300563800426,8.18510486520753e-33,2.93971189351184e-30
"NAPB",0.728179086459604,1.13756136472555e-32,4.00850868822913e-30
"CADM3",0.726847660162623,1.67789203064778e-32,5.80302066007e-30
"SYN1",0.724623950801961,3.19493194777908e-32,1.08488271012222e-29
"NPTN",0.723143810661033,4.88786763436182e-32,1.63010385605967e-29
"CEND1",0.723066829377108,4.99678407977368e-32,1.63719192059392e-29
"VSNL1",0.722804393181908,5.38635803134987e-32,1.73440728609466e-29
"NEFM",0.721835128834302,7.10216323148281e-32,2.24813560188429e-29
"PDZD4",0.720157286759657,1.14309665827861e-31,3.55807886500188e-29
"SEPTIN3",0.718867850253907,1.64401106554095e-31,5.03336896066275e-29
"CALM3",0.718601914909438,1.77151307725106e-31,5.33625455334529e-29
"IDS",0.717160265410472,2.65187120062462e-31,7.81906889088078e-29
"DIRAS2",0.717102529447528,2.6949240465474e-31,7.81906889088078e-29
"FXYD6",0.717067537954835,2.72135081338215e-31,7.81906889088078e-29
"SULT4A1",0.715129009259624,4.66201504037169e-31,1.31920898324215e-28
"PRRT2",0.714471169196989,5.59072319252914e-31,1.55839322901006e-28
"GNB1",0.714233227046674,5.96965759049121e-31,1.63954889941197e-28
"CALM1",0.707987245600913,3.26090553838705e-30,8.82618432390094e-28
"ARF3",0.70708271551479,4.15446744241005e-30,1.108411913635e-27
"SYP",0.705737292620732,5.94592357953984e-30,1.56402913762657e-27
"NCDN",0.70338236516247,1.10826800205423e-29,2.87472405643957e-27
"GABBR2",0.702290630590438,1.4760889583079e-29,3.77636128566552e-27
"ABR",0.701903974596176,1.63327460880666e-29,4.12203197217206e-27
"PRNP",0.700904967479781,2.11971745032398e-29,5.27837908030009e-27
"SLC8A1",0.699928704833637,2.73190910773073e-29,6.71330717052358e-27
"ATP6V1B2",0.698763488126949,3.69316972887379e-29,8.95761530603206e-27
"FXYD7",0.698397827028304,4.05842937038607e-29,9.71733678478592e-27
"CAMK2G",0.695052640326821,9.55458139397033e-29,2.2587514191619e-26
"ATP2B1",0.694176103434852,1.1934571571841e-28,2.78612573344628e-26
"SPARCL1",0.69371771488057,1.34024412412222e-28,3.09017274840821e-26
"MAP1A",0.692592738390479,1.78000129060559e-28,4.0540614760183e-26
"ATP2A2",0.691639220214585,2.26168784732509e-28,5.08907014899318e-26
"DMTN",0.690279800723449,3.17706688202138e-28,7.06367870102753e-26
"GABRB2",0.688017600720825,5.56981695762821e-28,1.2237870764784e-25
"PRKCB",0.686040581383651,9.05950055166175e-28,1.96738642212599e-25
"TMEM59L",0.685468470478115,1.04214226377041e-27,2.23713205956048e-25
"PI4KA",0.683089048974968,1.8595128864618e-27,3.94639348495006e-25
"SNCA",0.682887847891981,1.95233283788684e-27,4.0968278741994e-25
"SNRPN",0.681454946266189,2.75881106130495e-27,5.72483948677013e-25
"PTPRN2",0.680548666605431,3.42972087478213e-27,7.03884253378363e-25
"SCG5",0.680268734663885,3.66767275715052e-27,7.44537569701556e-25
"EIF4A2",0.679666880989559,4.23559528429644e-27,8.50580403543229e-25
"KCNAB2",0.67942718926461,4.48511340265962e-27,8.91106147958203e-25
"LMO3",0.679021287949367,4.94101943630808e-27,9.71352410447259e-25
"NRCAM",0.676755588797474,8.45787327636491e-27,1.64540876363949e-24
"RBFOX3",0.674811811378359,1.33623093773412e-26,2.5727267003219e-24
"ATP6V0C",0.674528380287543,1.42796213282499e-26,2.72128783598363e-24
"EVL",0.673823301709772,1.68387432200752e-26,3.17656937755681e-24
"NEFL",0.671953006425313,2.60173304540236e-26,4.85899663559345e-24
"GNAS",0.671323159556833,3.01012804215301e-26,5.56605458566828e-24
"GPM6A",0.67125842529535,3.05551397666435e-26,5.59458617923367e-24
"PTPRN",0.670399384149729,3.72543270487148e-26,6.75496904817279e-24
"JPH4",0.67033639946288,3.77987704086321e-26,6.7877868860732e-24
"GPI",0.669293652980619,4.80362780543516e-26,8.54405265660068e-24
"SPTAN1",0.668940238904416,5.20898533625155e-26,9.17764246602206e-24
"ATRNL1",0.664886474475893,1.30886814420184e-25,2.28452537019754e-23
"SPTBN2",0.664499818481632,1.42802593223798e-25,2.46942706578487e-23
"TSPAN13",0.662946196206047,2.02402350903194e-25,3.46795073896151e-23
"NAP1L2",0.662143141448735,2.42192347391416e-25,4.11198570898371e-23
"VAMP2",0.659608007803103,4.25260287530111e-25,7.15510011703815e-23
"TPI1",0.658409549178356,5.53879973228451e-25,9.23594855358442e-23
"PKM",0.655800933398068,9.80409029137822e-25,1.62036451576796e-22
"SLC8A2",0.652641201607859,1.94324420523223e-24,3.1835112962208e-22
"RUNDC3A",0.65248024074147,2.01172393702485e-24,3.26703967372836e-22
"ADCY1",0.651920376858376,2.26889256336394e-24,3.65291702701594e-22
"TMSB10",0.647812375616178,5.44280004005614e-24,8.68801141436653e-22
"EEF1A2",0.64575487584581,8.39392945490888e-24,1.32851717372778e-21
"BSCL2",0.645030551947058,9.76914448723494e-24,1.53318102893781e-21
"SLC1A2",0.644645645527431,1.05876352018223e-23,1.64778895857694e-21
"AGAP2",0.642187493165724,1.76514093631381e-23,2.72444397740469e-21
"PSD",0.641055518377095,2.23009153684498e-23,3.41386799525548e-21
"PFKP",0.640486906620828,2.50708783710621e-23,3.80669694681266e-21
"MAPK10",0.639496647377606,3.07232223519896e-23,4.62731371488514e-21
"NAP1L3",0.638261447685531,3.95506124047867e-23,5.90917789817437e-21
"TOLLIP",0.638131979162566,4.0608899475998e-23,6.01914132233126e-21
"ATP2B2",0.637860795094193,4.29165045161045e-23,6.31109164049423e-21
"CYFIP2",0.637671841033649,4.46000088812095e-23,6.50742004582398e-21
"BSN",0.636767310947526,5.36004701351133e-23,7.76001845149904e-21
"TAGLN3",0.636238939407856,5.96595492951486e-23,8.57078263566304e-21
"GLS",0.636013244279984,6.24482002835576e-23,8.9029205228681e-21
"FAM171B",0.634265419219952,8.8840234725357e-23,1.25695471494755e-20
"APLP2",0.63143810661033,1.56382413969201e-22,2.19593831826225e-20
"H4C12",0.631131931049264,1.66199761026019e-22,2.31637816188204e-20
"SIRPA",0.630486338009072,1.88925130626435e-22,2.61360425154022e-20
"ATP1A1",0.628887226792986,2.59175832710772e-22,3.55909400860763e-20
"KHDRBS3",0.628626540172421,2.72836440418841e-22,3.71933821989947e-20
"MEF2C",0.628533812716783,2.77864012416291e-22,3.76042630136713e-20
"SLC17A7",0.62781648711657,3.19953592860525e-22,4.29888726637638e-20
