"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Neuronal System R-HSA-112316",3.8976934877053e-31,4.53301752620126e-28,1.45334466856494,0.560738233172229,2.31150027970819,386,"CAMK2A;NRGN;PRKAR1B;STXBP1;SLC1A2;KCNAB2;CALM1;GNB1;SYN2;SYT1;NEFL;TSPAN7;SNAP25;SLC17A7;ADCY1;GABRB2;RAB3A;GABBR2;CAMK2G;SYN1;NPTN;MAPK1;CAMK2B;PRKCB;EPB41L1;GRIA2;MAPT;SHANK1;KCNQ2;SLC1A3;DLGAP1;GRIA1;DLGAP3;GABRA2;GNG2;AP2M1;NSF;NRXN2;PLCB1;CACNB3;GABRA1;CPLX1;GIT1;RTN3;STX1A;CACNA1B;CACNA2D1;GABRB3;NRXN1;CAMKK2;VAMP2;HSPA8;ABAT;AP2A1;KCNC1;CAMKK1;GLRB;HOMER1;PRKCA;CACNG3;CACNA1E;PRKCG;SHANK3;DLGAP4;AP2B1;SYT7;GABRA3;APBA1;GABRA5;HCN2;KCNV1;ARHGEF9;GNG3;CACNB1;KCNB1;KCNQ5;CACNB4;GPRIN1;LRRTM4;GAD1;GRIA4;SLITRK3;GABRB1;SIPA1L1;GABRA4;GRIN2B;HCN1;GABRG2;KCND3;CAMK2D;PRKAR2B;PTPRS;KCNA2;CACNA2D3;KCNN1;SLITRK5;PPFIA4;SYN3;ADCY2;KCNJ6;RASGRF2;GRM5;GLUL;KCNC2;SHANK2;KCNK10;PPFIBP1;CACNA1A;AP2S1;LRRC4B;RIMS1;CACNB2;PPFIA2;NLGN2;TSPOAP1;CHRNB2;ARHGEF7;LRFN3;FLOT1;PRKAR1A;GRIK5;KCNS1;GNB2;MAPK3;LRRTM1;NLGN4X;GNB5;GLS2;SLITRK4;CHRNA4;PRKACB;SLITRK1;KCNJ4;GNG7;CACNG8;SLITRK2;GNG4;IL1RAPL2;NTRK3;GNG13;GRIA3;GLRA3;SLC1A1"
"Transmission Across Chemical Synapses R-HSA-112315",2.1277487640858e-25,1.23728590631589e-22,1.30309315086572,0.594308728029566,2.41552469064775,246,"CAMK2A;NRGN;PRKAR1B;STXBP1;SLC1A2;CALM1;GNB1;SYN2;SYT1;NEFL;TSPAN7;SNAP25;SLC17A7;ADCY1;GABRB2;RAB3A;GABBR2;CAMK2G;SYN1;NPTN;MAPK1;CAMK2B;PRKCB;EPB41L1;GRIA2;MAPT;SLC1A3;GRIA1;GABRA2;GNG2;AP2M1;NSF;PLCB1;CACNB3;GABRA1;CPLX1;GIT1;STX1A;CACNA1B;CACNA2D1;GABRB3;CAMKK2;VAMP2;HSPA8;ABAT;AP2A1;CAMKK1;GLRB;PRKCA;CACNG3;CACNA1E;PRKCG;AP2B1;GABRA3;APBA1;GABRA5;ARHGEF9;GNG3;CACNB1;CACNB4;GPRIN1;GAD1;GRIA4;GABRB1;GABRA4;GRIN2B;GABRG2;CAMK2D;PRKAR2B;CACNA2D3;PPFIA4;SYN3;ADCY2;KCNJ6;RASGRF2;GLUL;CACNA1A;AP2S1;RIMS1;CACNB2;PPFIA2;TSPOAP1;CHRNB2;ARHGEF7;PRKAR1A;GRIK5;GNB2;MAPK3;GNB5;GLS2;CHRNA4;PRKACB;KCNJ4;GNG7;CACNG8;GNG4;GNG13;GRIA3;GLRA3;SLC1A1"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",2.87715792764407e-16,1.11537822328335e-13,1.03769615548758,0.572074273638311,2.28035819698659,182,"CAMK2A;NRGN;PRKAR1B;CALM1;GNB1;NEFL;TSPAN7;ADCY1;GABRB2;GABBR2;CAMK2G;NPTN;MAPK1;CAMK2B;PRKCB;EPB41L1;GRIA2;MAPT;GRIA1;GABRA2;GNG2;AP2M1;NSF;PLCB1;GABRA1;GIT1;GABRB3;CAMKK2;AP2A1;CAMKK1;GLRB;PRKCA;CACNG3;PRKCG;AP2B1;GABRA3;APBA1;GABRA5;ARHGEF9;GNG3;GPRIN1;GRIA4;GABRB1;GABRA4;GRIN2B;GABRG2;CAMK2D;PRKAR2B;ADCY2;KCNJ6;RASGRF2;AP2S1;CHRNB2;ARHGEF7;PRKAR1A;GRIK5;GNB2;MAPK3;GNB5;CHRNA4;PRKACB;KCNJ4;GNG7;CACNG8;GNG4;GNG13;GRIA3;GLRA3;KPNA2;NBEA;KIF17;PICK1;HTR3E;GRIN2D;GNAL;ERBB4;CACNG2;PRKAG3;GRIK3;PRKAG2;PPM1E;CAMK1;CHRNA5"
"Ion Homeostasis R-HSA-5578775",3.56941572516566e-13,1.03780762209192e-10,0.932595211336209,0.753671348698811,2.51197919863823,49,"CAMK2A;FXYD7;CALM1;ATP1A3;ATP1A2;SLC8A1;CAMK2G;SLC8A2;ATP2A2;CAMK2B;ATP2B1;ITPR1;ATP1B2;SRI;RYR2;AHCYL1;PRKCA;FXYD1;CAMK2D;ATP2B3;ASPH;ATP1B3"
"Protein-protein Interactions At Synapses R-HSA-6794362",9.1610641702392e-13,2.13086352599764e-10,0.910119734774459,0.646795737037166,2.38607108033209,88,"STXBP1;SYT1;EPB41L1;SHANK1;DLGAP1;GRIA1;DLGAP3;NRXN2;RTN3;STX1A;NRXN1;HOMER1;SHANK3;DLGAP4;SYT7;APBA1;GPRIN1;LRRTM4;GRIA4;SLITRK3;SIPA1L1;GRIN2B;PTPRS;SLITRK5;PPFIA4;GRM5;SHANK2;PPFIBP1;LRRC4B;PPFIA2;NLGN2;LRFN3;FLOT1;LRRTM1;NLGN4X;SLITRK4;SLITRK1;SLITRK2;IL1RAPL2;NTRK3;GRIA3"
"Dopamine Neurotransmitter Release Cycle R-HSA-212676",6.00805973081468e-11,1.16456224448958e-08,0.839088935621274,0.839510254799801,2.42071032146638,23,"STXBP1;SYN2;SYT1;SNAP25;RAB3A;SYN1;CPLX1;STX1A;VAMP2;APBA1;PPFIA4;SYN3;RIMS1;PPFIA2;TSPOAP1"
"Cardiac Conduction R-HSA-5576891",7.52648386315671e-11,1.25047153326447e-08,0.839088935621274,0.564865279117468,2.17480284143882,125,"CAMK2A;FXYD7;CALM1;ATP1A3;ATP1A2;SLC8A1;CAMK2G;SLC8A2;ATP2A2;CAMK2B;ATP2B1;FGF12;ITPR1;SCN1B;ATP1B2;SCN2A;SRI;RYR2;AHCYL1;PRKCA;FXYD1;FGF13;CACNB1;SCN3B;SCN2B;KCND3;CAMK2D;SCN8A;KCNIP2;ATP2B3;ASPH;KCNK10;ATP1B3;SCN1A;HIPK1;CACNB2;FGF14"
"Opioid Signaling R-HSA-111885",1.08486465595569e-10,1.57712199359559e-08,0.839088935621274,0.613701736437641,2.26398518328407,88,"CAMK2A;PRKAR1B;CALM1;GNB1;PPP3R1;ADCY1;CAMK2G;MAPK1;CAMK2B;GNG2;PLCB1;ITPR1;PDE1B;CAMKK2;PPP3CB;PPP3CA;CAMKK1;AHCYL1;PRKCA;PRKCG;GRK2;GNG3;PPP1R1B;GNAQ;CAMK2D;PPP2R1A;PRKAR2B;ADCY2;PPP1CA;PDE1A;PRKAR1A;GNB2;GNB5;PRKACB;PPP2R5D;GNG7;GNG4;GNG13;KPNA2;NBEA"
"Serotonin Neurotransmitter Release Cycle R-HSA-181429",1.25157077872481e-10,1.61730757295217e-08,0.826657301178302,0.884558259035005,2.4152425385759,18,"STXBP1;SYN2;SYT1;SNAP25;RAB3A;SYN1;CPLX1;STX1A;VAMP2;PPFIA4;SYN3;RIMS1;PPFIA2;TSPOAP1"
"Ion Transport By P-type ATPases R-HSA-936837",3.30041764885501e-10,3.83838572561837e-08,0.814035837847908,0.68713052234008,2.31869768096315,52,"CAMK2A;FXYD7;CALM1;ATP1A3;ATP1A2;CAMK2G;ATP2A2;CAMK2B;ATP2B1;ATP13A2;ATP1B2;SRI;FXYD1;ATP9A;CAMK2D;ATP2B3;ATP1B3"
