step,loss
487,2112900.346029833
488,2121387.1132198265
489,2122511.51989536
490,2121349.380909726
491,2113856.0004523005
492,2117447.4861217253
493,2092944.9242368042
494,2111118.457660705
495,2098574.071555786
496,2100554.7219745405
497,2092611.376484692
498,2102195.7388890423
499,2087018.45924218
500,2104037.7939839326
501,2104102.2417028025
502,2103091.35917015
503,2091957.8556036185
504,2112440.8356364816
505,2097731.331114851
506,2092424.2728726119
507,2094048.4833419323
508,2087912.7587857386
509,2097245.6556565017
510,2090851.8198822867
511,2092518.3898264542
512,2078892.3250050265
513,2092426.3512419313
514,2083478.6854062155
515,2090661.0909404606
516,2081132.6296179593
517,2089185.2017013133
518,2086345.3534971215
519,2079829.6152159572
520,2087679.9531676173
521,2076420.7088828254
522,2085489.817610722
523,2078078.6873290185
524,2085576.154690329
525,2072714.6367937364
526,2066448.4224812165
527,2085372.9020062648
528,2085586.765348874
529,2088117.2290528193
530,2082627.2413794268
531,2065338.7616999447
532,2061245.775355976
533,2062231.8218857497
534,2070643.664202692
535,2070874.761669796
536,2074308.7481700554
537,2073496.411909297
538,2059978.8529821485
539,2059394.4564659633
540,2062543.8842701614
541,2075650.2528811954
542,2053812.6493721865
543,2075372.3634742945
544,2063920.8244378604
545,2067603.7804068178
546,2050491.4204643592
547,2075446.2177320868
548,2061329.0214552544
549,2058552.5702543296
550,2056623.2493365146
551,2049916.6312766634
552,2061712.745074436
553,2039795.1806826815
554,2049260.8902003951
555,2053934.422082767
556,2049521.4617547095
557,2043959.9319231808
558,2065327.9508208558
559,2057785.7116173878
560,2052855.7748131454
561,2057859.8392353654
562,2059101.7786374502
563,2052875.3839494996
564,2037760.928250648
565,2044073.1733083725
566,2044723.8317219764
567,2038142.4943750203
568,2039873.8776776344
569,2037004.728959851
570,2035388.6334283054
571,2040886.107631661
572,2054959.915225178
573,2056688.4293560237
574,2040027.2367189154
575,2044926.2820439301
576,2033409.605348684
577,2032319.30049254
578,2042735.1207447052
579,2041186.9036653712
580,2032512.0698130466
581,2026639.7738109156
582,2036682.109073516
583,2047649.3295810223
584,2029502.433148034
585,2036865.0434146821
586,2044369.0409881175
587,2036591.7807363644
588,2021733.1980131567
589,2022154.886822082
590,2022183.1925953329
591,2016645.363013707
592,2030521.6664805189
593,2027382.7809046097
594,2011707.7497810721
595,2029231.4368629716
596,2015531.171261534
597,2014830.0066154376
598,2022556.1094570607
599,2014687.433066897
600,2016244.1979859173
601,2026088.4351613633
602,2017009.2471534312
603,2025665.749865368
604,2010624.880158104
605,2024153.7592703253
606,2021661.8821470588
607,2009284.1344480142
608,2018133.1576383188
609,2019348.19083184
610,2005810.5735123903
611,2018941.7971600667
612,2009251.8408901803
613,2016620.7014978155
614,2018054.9483451694
615,2007598.8857276365
616,2011277.5720091015
617,2001558.9474950656
618,2002138.5365875885
619,2001011.444179371
620,2014641.8252703398
621,2002804.6361164525
622,1998966.559902832
623,2003441.755026579
624,2005083.0234989524
625,2006113.3351457268
626,2000610.7583210766
627,2006227.887654923
628,2010144.8625692688
629,1998986.5082078576
630,2000648.8051718026
631,1996166.443258591
632,2007516.6818202995
633,1997247.3329587579
634,2001853.427845344
635,1994477.7181620747
636,2005755.9512597695
637,1995990.5613949895
638,1994049.9681782871
639,1986458.7577127814
640,1991680.6197299436
641,1987118.419976242
642,1990759.3649350107
643,1986292.0675235689
644,1986838.6561950296
645,1983818.9127174616
646,1979275.60471154
647,1980443.6560846865
648,1997016.985997893
649,1987978.8981024176
650,1984060.7609058619
651,1987263.160198629
652,1989142.7643224224
653,1974774.4301039726
654,1985626.2502997443
655,1981109.6343040615
656,1989421.6151883006
657,1981779.09634348
658,1985064.8173204064
659,1976415.3690179288
660,1981910.4916100204
661,1976796.382079959
662,1978196.9642694294
663,1973879.0132275298
664,1983502.4996401817
665,1998124.364583075
666,1971401.0934321582
667,1971875.0170634538
668,1977953.0664232373
669,1979410.219037652
670,1967446.8197422624
671,1965243.976279214
672,1983007.8020769507
673,1968360.3332715034
674,1972648.9928417206
675,1979295.1385317221
676,1969529.3321721703
677,1974518.7072843164
678,1961316.754970476
679,1959241.6045148075
680,1964747.3150606155
681,1965409.9010735452
682,1969484.5136196315
683,1964573.8059293032
684,1959108.629916355
685,1962130.9993884265
686,1973631.1975533813
687,1965717.231972158
688,1966979.0698924512
689,1958366.7803133428
690,1959630.634516731
691,1967458.3946843296
692,1966881.8437583297
693,1965329.328651309
694,1958821.901662618
695,1956672.8493573368
696,1958344.2841840908
697,1962767.8233917952
698,1960627.2749376744
699,1952989.9410925657
700,1950864.2434719652
701,1954241.1514028609
702,1950538.59032844
703,1949527.2386552691
704,1958058.5417521447
705,1951984.4947845116
706,1953349.4797138572
707,1953020.4465378076
708,1954200.2251925617
709,1958100.9408335835
710,1957062.2231222764
711,1955399.5088320076
712,1951796.540162146
713,1954093.7538559437
714,1935669.0099269748
715,1946227.1655213237
716,1956381.4254549295
717,1940659.297539577
718,1958544.8976837099
719,1943513.2320242822
720,1945429.01502496
721,1946870.34985815
722,1943421.1200850457
723,1950394.2549918592
724,1946105.320419073
725,1950676.0038017929
726,1946329.5761954784
727,1939097.2497878969
728,1942312.153151393
729,1942895.325353384
730,1947608.9354308993
731,1941144.246883288
732,1936583.1380797029
733,1937724.8620777428
734,1937858.821741283
735,1932028.2761411518
736,1938164.3828821033
737,1931653.0898117125
738,1934679.8363134265
739,1934551.897217542
740,1927343.2768287808
741,1933347.7782277167
742,1929067.1845411211
743,1936362.4047927856
744,1928615.0875292718
745,1935559.9830902368
746,1928181.751387
747,1926721.9897514582
748,1932362.321970664
749,1928810.9311691672
750,1930667.2504267395
751,1929313.461031273
752,1930420.5286124423
753,1927084.1425957829
754,1929805.8194406033
755,1939262.3848639727
756,1919711.726027444
757,1932935.7628291398
758,1927403.8285705447
759,1922222.665751189
760,1923789.1182658374
761,1916775.4606953412
762,1926604.9083961546
763,1916641.5946179181
764,1919356.0957168937
765,1916371.9385662377
766,1912577.6916037202
767,1913550.933430329
768,1922556.3116204292
769,1915666.2540262789
770,1918197.9577792436
771,1913326.2526647747
772,1909972.2655473202
773,1917497.640787989
774,1910848.671886012
775,1911988.612520337
776,1913271.2952867001
777,1913790.6453285366
778,1910300.3215705156
779,1916670.683875531
780,1917541.1894458383
781,1911401.7698863
782,1909965.498788327
783,1914577.09647879
784,1912941.3372531682
785,1909698.486782521
786,1911304.7079544514
787,1903036.3999736607
788,1902609.6195720434
789,1913490.0962360501
790,1900772.7108507305
791,1908652.1075960845
792,1909912.1845571995
793,1913418.48365435
794,1905867.420759499
795,1908851.278589785
796,1905949.1829572618
797,1914619.115931332
798,1902588.0191720426
799,1908962.42497769
800,1908372.3410775065
801,1907035.556659162
802,1900593.41436477
803,1903561.1220688522
804,1902074.0786681175
805,1901837.3870444596
806,1904867.13634637
807,1899050.7139925659
808,1899305.7372170985
809,1895209.9158199131
810,1898909.3246451318
811,1898978.57603845
812,1901174.3175368607
813,1907329.1149744391
814,1893487.7006145716
815,1914979.6664381325
816,1899214.4257169366
817,1896210.8178748488
818,1896591.6926414967
819,1893306.8279096484
820,1899570.0028185695
821,1892984.0817431957
822,1897188.7285763621
823,1900716.5785368383
824,1887275.1306568682
825,1890361.3969095796
826,1890337.3439072967
827,1899805.784115389
828,1891156.4496784806
829,1891718.3419053257
830,1888631.7032161653
831,1888310.3298678994
832,1884237.7868858725
833,1883276.3833625168
834,1886359.4430772364
835,1886904.209135294
836,1887476.5544474423
837,1881579.7132073045
838,1880705.577404946
839,1882423.6689866185
840,1888542.8900896609
841,1886438.281303674
842,1884856.3832783103
843,1892709.4507783055
844,1890465.2684729695
845,1885254.8335316181
846,1879078.0835710764
847,1883034.15263623
848,1884726.4150065482
849,1879192.961436361
850,1888059.4523776472
851,1881507.8483250737
852,1878092.016217649
853,1883783.7954959571
854,1884331.7146015465
855,1881414.75273332
856,1878082.5279992819
857,1883917.343329966
858,1881815.694520235
859,1876604.5761558414
860,1873287.2063386738
861,1875878.4613555968
862,1873300.0267516077
863,1876826.276210457
864,1879475.7977621555
865,1869770.9758447409
866,1874233.9414684474
867,1871941.9737707973
868,1877346.5389463454
869,1877437.2992711365
870,1873826.5311330557
871,1872485.405968964
872,1868623.25748384
873,1872610.965717584
874,1869508.6035643518
875,1868121.6599895954
876,1871411.3865545392
877,1870518.720528394
878,1877191.402818799
879,1868491.3572735786
880,1870388.922352314
881,1863789.6718876064
882,1860572.9786462635
883,1864162.9097312987
884,1875226.9939194918
885,1866356.507291913
886,1868013.3768417388
887,1869626.919290781
888,1860312.4070807397
889,1860472.1706750393
890,1857486.9917860627
891,1864484.6645751745
892,1862215.7253964245
893,1873107.7002918422
894,1863241.8996770382
895,1857316.813650012
896,1858483.3806943
897,1861036.1218394637
898,1864522.380574435
899,1861351.5426974893
900,1859031.2449367642
901,1861753.0988877714
902,1853631.8174928427
903,1861115.0046583116
904,1858403.42248559
905,1854293.7163871527
906,1854815.0211352706
907,1850071.540496111
908,1855647.625023812
909,1854190.4839029014
910,1857456.5966357589
911,1854150.637473166
912,1858919.1071576774
913,1854910.870833978
914,1862811.022606194
915,1851606.849835813
916,1854182.0686487556
917,1851668.4316529632
918,1851439.3905569017
919,1850895.1455689073
920,1848983.5394878983
921,1855610.9943387806
922,1852744.211828798
923,1852049.0018463135
924,1850707.2471641004
925,1845874.4036576152
926,1847933.1549237967
927,1846534.6893835068
928,1847172.552308172
929,1849950.2547958493
930,1849159.5844252408
931,1848719.5318811536
932,1846418.528510511
933,1842803.1876984835
934,1848429.8251862228
935,1849003.2123433352
936,1849644.9085668325
937,1844554.2218738198
938,1845655.4898658097
939,1845185.4131946862
940,1846051.1329057217
941,1842890.4324447513
942,1838498.7678754628
943,1842579.6508766413
944,1842488.5381863117
945,1843793.376864612
946,1840930.9090281427
947,1843351.2497053444
948,1841876.8273987174
949,1844702.5106568336
950,1836310.7756240666
951,1844636.262874484
952,1839222.5089732409
953,1839956.838188529
954,1842063.3111759722
955,1842104.5365078747
956,1837635.856345147
957,1840430.6285640001
958,1839681.5075332224
959,1836399.7535122633
960,1836420.557384938
961,1832647.378875196
962,1834913.704093188
963,1835819.2195886075
964,1830944.336610496
965,1831902.0571085215
966,1833737.6401945353
967,1835767.4370745122
968,1833756.696927011
969,1845158.2462759316
970,1828828.40405187
971,1829624.722453922
972,1843330.4549096525
973,1831408.7209084332
974,1827512.2153862417
975,1839906.5824733377
976,1832573.1724357903
977,1828008.69320935
978,1828436.4628407657
979,1827445.0919233859
980,1833459.2243155837
981,1829801.059338361
982,1831967.0687022805
983,1825655.9256896377
984,1830112.239259392
985,1827363.4910822809
986,1824901.472404182
987,1826335.6470121741
988,1825697.9671998024
989,1825624.634156704
990,1822217.9334721863
991,1823376.7856441736
992,1826446.1940045059
993,1828902.8676941395
994,1824369.5939035118
995,1826865.41040349
996,1821280.0078116953
997,1822869.4517362714
998,1827077.519288361
999,1831180.1793073416
1000,1815504.8965126872
1001,1825918.2868787944
1002,1818602.0626531243
1003,1820827.5762283206
1004,1823651.778791219
1005,1820111.7732343972
1006,1817312.3675522208
1007,1818362.171828568
1008,1818209.0257759988
1009,1816011.8406481445
1010,1814665.7928588092
1011,1819238.7900519073
1012,1819531.4931879342
1013,1816230.6915501654
1014,1814403.5297886133
1015,1817513.5762983859
1016,1816509.3967406154
1017,1817991.126642555
1018,1814471.8780526519
1019,1816637.880295992
1020,1817122.1799585223
1021,1813046.4544742107
1022,1815757.430825293
1023,1813621.2282738388
1024,1818681.9394144416
1025,1812840.6354020536
1026,1816558.0849163234
1027,1808899.3090522587
1028,1810277.155878812
1029,1811315.4331561625
1030,1813533.9612774253
1031,1810182.482922256
1032,1810503.2467609346
1033,1808844.0810441375
1034,1813415.4050104916
1035,1807628.6933591366
1036,1810293.27115646
1037,1811114.5436087847
1038,1805649.780971408
1039,1809719.483187437
1040,1804491.6800691187
1041,1804306.8793261647
1042,1803378.6399152875
1043,1805854.1457908154
1044,1814328.2554169595
1045,1806716.6392448843
1046,1809231.8781791627
1047,1803147.1296830177
1048,1805133.5321782827
1049,1806499.827305168
1050,1813577.0891906917
1051,1804990.8165209591
1052,1801941.828842342
1053,1801987.9107357562
1054,1808534.7984147966
1055,1803937.7290147543
1056,1801646.5721197426
1057,1802371.1130837798
1058,1800146.607000053
1059,1797107.164844811
1060,1802159.8255755603
1061,1800366.2942819893
1062,1803277.1619558036
1063,1801817.2721867263
1064,1804562.2239656448
1065,1797571.09962219
1066,1797899.679445684
1067,1800104.7806415558
1068,1802487.0342782438
1069,1797996.8745861351
1070,1798352.7723370194
1071,1797690.4574991763
1072,1797671.404207915
1073,1797235.7091080248
1074,1798031.4127849936
1075,1799876.261101991
1076,1797874.5190056562
1077,1796401.9751611352
1078,1799400.3257082999
1079,1798291.7802422047
1080,1794357.8629262745
1081,1794752.4716756046
1082,1799047.9125356972
1083,1792048.7829954624
1084,1790876.429804176
1085,1795902.4564520419
1086,1794852.6640101373
1087,1791331.6792733371
1088,1793055.5411290526
1089,1794328.4685039222
1090,1792427.444257766
1091,1792156.5794128776
1092,1800016.1200210452
1093,1788975.7006140351
1094,1797799.9338822067
1095,1790805.134384632
1096,1793821.519592315
1097,1787891.348736465
1098,1788119.1376395822
1099,1788611.3981567025
1100,1790340.0094200969
1101,1792338.2709438205
1102,1788810.0343276262
1103,1789533.9741669
1104,1793012.8164069653
1105,1787939.0824899077
1106,1788744.8860898018
1107,1784054.9283955097
1108,1797048.129985869
1109,1785342.2785254717
1110,1787260.742637366
1111,1785421.273025453
1112,1788262.6406243443
1113,1785768.4854946434
1114,1783462.761975795
1115,1783215.1756398678
1116,1784106.4226437807
1117,1785143.5503584146
1118,1785494.1515452564
1119,1780604.46616292
1120,1785354.8689883351
1121,1785798.6897049844
1122,1788761.4606106877
1123,1785554.8990158737
1124,1783513.8762056828
1125,1779102.3772699833
1126,1782714.5712999105
1127,1780501.6226790547
1128,1778635.8104639947
1129,1778969.6267664433
1130,1779662.5686386824
1131,1778230.567688793
1132,1778953.1111120582
1133,1782943.785485655
1134,1777409.334266454
1135,1776578.1860904098
1136,1777164.8563954234
1137,1777573.9276697338
1138,1777670.8914262056
1139,1778048.0104257464
1140,1776803.2307773232
1141,1778319.1119615436
1142,1779283.8791779876
1143,1776320.461019516
1144,1774832.0849106014
1145,1774675.4804151356
1146,1772814.9691310823
1147,1777281.801082164
1148,1775992.2301579118
1149,1774110.4820183516
1150,1777044.6262690723
1151,1776157.0178927481
1152,1770057.8274728656
1153,1772705.6541137695
1154,1771093.052421093
1155,1772041.1917521358
1156,1770303.008437872
1157,1771195.6050318182
1158,1775171.3230016828
1159,1770082.094991386
1160,1773856.3810934424
1161,1773419.5372604132
1162,1772013.7223747373
1163,1770936.0544486642
1164,1771810.4295223355
1165,1771987.3028905094
1166,1771433.498439759
1167,1765902.7288990617
1168,1769591.6348983943
1169,1773266.8221811056
1170,1768451.7913179994
1171,1772926.042915672
1172,1764746.4182492495
1173,1768755.3019968271
1174,1767366.7232436538
1175,1767521.8844284117
1176,1764646.8785684407
1177,1770113.6662585735
1178,1764487.8428435624
1179,1763297.1362480223
1180,1765038.6383980215
1181,1767764.8613584042
1182,1765862.8833059072
1183,1762001.8034038544
1184,1765118.4203117788
1185,1763679.348946631
1186,1764059.8036013842
1187,1763821.2823710442
1188,1760948.4836767912
1189,1766233.4379463196
1190,1762100.736378342
1191,1766254.9205886424
1192,1762693.8414732516
1193,1761338.7830540538
1194,1761256.7933706045
1195,1761572.2264461517
1196,1764170.9629309475
1197,1762865.4305679798
1198,1760836.7177079916
1199,1766964.857473731
1200,1764468.9009549618
1201,1761782.6388004124
1202,1758877.9421980977
1203,1761171.0719641447
1204,1757953.216946125
1205,1759772.6424763799
1206,1757201.6323019862
1207,1757465.6208916903
1208,1758247.0757525563
1209,1757055.82265535
1210,1761455.8145061731
1211,1757361.5783663988
1212,1761180.549996972
1213,1758123.2957090735
1214,1756322.0600790381
1215,1756553.6040798128
1216,1753343.201114267
1217,1754834.9518802762
1218,1758314.1897048354
1219,1756571.4093578458
1220,1754251.7585545778
1221,1758140.1210891604
1222,1755399.1317916512
1223,1752249.0302557945
1224,1758364.317112565
1225,1754435.7400841713
1226,1753783.2641859353
1227,1753190.3820628524
1228,1753775.871845603
1229,1752586.7691336274
1230,1751416.7735911608
1231,1753724.8514800072
1232,1757158.9827367663
1233,1754550.4147961736
1234,1751272.8047688007
1235,1750158.9384438992
1236,1752953.507795751
1237,1752962.3064345717
1238,1749931.8728671372
1239,1748550.5226799846
1240,1755868.163312316
1241,1749538.596063435
1242,1750921.5823320746
1243,1751412.9001028538
1244,1752140.168642342
1245,1748645.4211284518
1246,1751588.632927984
1247,1748916.3560086489
1248,1751092.942878276
1249,1750380.0490564108
1250,1747428.4205270708
1251,1750181.5330190659
1252,1749314.1103820205
1253,1747019.0226826668
1254,1749333.8063742518
1255,1749117.491649866
1256,1745725.3823829293
1257,1748221.739806056
1258,1747426.1086974144
1259,1744724.1393173635
1260,1748441.99371773
1261,1745155.1932745576
1262,1744488.1907223165
1263,1745783.4266250432
1264,1745787.2269867063
1265,1744268.0287274718
1266,1746299.0216422677
1267,1743447.8862532973
1268,1743765.1809259653
1269,1743951.9403783977
1270,1745627.2636393309
1271,1742571.8327659965
1272,1744781.9578530192
1273,1743656.7473641038
1274,1742503.6918869019
1275,1746613.6948992014
1276,1745309.5525336266
1277,1740409.5041813552
1278,1743351.4419025779
1279,1740692.9080010056
1280,1744001.1152502894
1281,1740298.65169245
