"gene","statistic","p.value","p_adj"
"GOLGA6L6",0.473141842389569,5.44370119058883e-12,1.93115178092103e-08
"SPANXC",0.42864316113145,6.83430647423269e-10,1.06364589760641e-06
"FCF1",0.425226241869945,9.63045745475412e-10,1.38352633403837e-06
"TNS4",0.424277972417956,1.05849952562349e-09,1.41203836718173e-06
"FOXE1",0.422381433513977,1.27760774572944e-09,1.49128764120269e-06
"KRTAP10-7",0.401811684534198,9.1347287027322e-09,6.09286404472238e-06
"XRCC2",0.396228791874975,1.52316541281529e-08,9.17633459668978e-06
"TGFB3",0.395838636731445,1.57801824724656e-08,9.20970899549273e-06
"OR10Z1",0.393957843999178,1.87026206849948e-08,1.02732395268518e-05
"VWA1",0.388801847550814,2.96376015712305e-08,1.45661012353764e-05
"BLM",0.377233660066396,8.09316559267634e-08,3.28582523062659e-05
"NLRP1",0.374628543435377,1.00937891105585e-07,3.92732511309981e-05
"SLC25A47",0.373926964006876,1.07089554408149e-07,3.93778999254255e-05
"SNX22",0.372336600663964,1.22395142675725e-07,4.15609397202154e-05
"HTRA4",0.366038131979163,2.06299295967305e-07,6.64283733014723e-05
"ZNF776",0.364423274591365,2.354262118217e-07,7.28539468749071e-05
"TSPY1",0.364097853709317,2.41754852858601e-07,7.28539468749071e-05
"KHDC1L",0.364092604985413,2.41858251565873e-07,7.28539468749071e-05
"PRR20A",0.363420768325701,2.55449022292085e-07,7.50643944180072e-05
"RRP1B",0.362147077991663,2.83249411758591e-07,8.138409252313e-05
"LRRC75B",0.361923132438426,2.88427885858068e-07,8.16163514588679e-05
"ADGRG3",0.359624191368474,3.47106982609748e-07,9.53319118708771e-05
"C22orf15",0.356408473189956,4.48650756592256e-07,0.000116375021251625
"FFAR2",0.354378966613742,5.26762829540947e-07,0.000129445034269825
"CLCA1",0.353875089118958,5.48083328365742e-07,0.000132935120007254
"MRGPRX1",0.35284109050987,5.94447921513391e-07,0.000142332171566463
"FOSL1",0.352167504275523,6.26644079719967e-07,0.000147778643026718
"BICD2",0.351268222913304,6.72234612834159e-07,0.000152212952990679
"OR8I2",0.350885066068312,6.92607731209076e-07,0.000153782599559523
"LYRM2",0.350750348821443,6.99910096517427e-07,0.000153782599559523
"USP17L3",0.349579883390851,7.66528008736781e-07,0.000166461361525211
"C4orf46",0.349187978672685,7.90157052341332e-07,0.000167760957627609
"AEN",0.348939539074562,8.0549489689325e-07,0.000167760957627609
"PLA2G3",0.348892300559426,8.08443252649649e-07,0.000167760957627609
"CCDC103",0.348535387333954,8.31055338956049e-07,0.00016913794618892
"BRINP1",0.348502145415896,8.33191853147391e-07,0.00016913794618892
"BRWD3",0.348264203265581,8.48638716041404e-07,0.000170421254417089
"PITX3",0.347989520047938,8.66810956374445e-07,0.000172218738523927
"C14orf178",0.346822553766615,9.48241905496147e-07,0.000184472560698396
"EVX1",0.346164713703981,9.97314103103138e-07,0.000190059573362798
"TLR9",0.345006495295831,1.0896611819907e-06,0.000205560729645034
"PHOX2B",0.34443263481566,1.13838684492748e-06,0.000212605127158655
"GLIS2",0.3442226858595,1.15672750429588e-06,0.000213891513566631
"SMIM28",0.344066973717015,1.17051194970678e-06,0.000214318442869842
"SPDYE5",0.343843028163778,1.19061193055955e-06,0.000215375482863812
"ANKRD66",0.343746801558871,1.19934944409062e-06,0.000215375482863812
"SVOPL",0.342754792741015,1.29306571725955e-06,0.000227073588591588
"CCDC86",0.341460107511361,1.42592284614405e-06,0.00024209577340533
"OR2L5",0.340744531485782,1.50484020490562e-06,0.000250932104168013
"KCNK6",0.340342129319809,1.55103130628907e-06,0.000256345669701368
"OTOP1",0.339726279048406,1.6243508698634e-06,0.000266108568820779
"SYNE3",0.338543566595371,1.77452544468437e-06,0.000285698596594184
"SPANXA2",0.338048436973761,1.84124666124642e-06,0.000293907031157592
"MS4A15",0.337812244398081,1.8739107877669e-06,0.000294132057997163
"ZEB1",0.337810494823446,1.87415479233575e-06,0.000294132057997163
"ZNF256",0.336374094048384,2.08503615893723e-06,0.000321819300035634
"KRTAP9-4",0.335527299925206,2.21975259377349e-06,0.000328841267271833
"ATP13A4",0.335273611603179,2.2616997383191e-06,0.000328841267271833
"ZNF124",0.335259615006102,2.26403590481777e-06,0.000328841267271833
"GOLGA6A",0.33524386883439,2.26666683948212e-06,0.000328841267271833
"ZNF587",0.335130146483136,2.28575468061691e-06,0.000328841267271833
"LSP1",0.335121398609963,2.2872293002607e-06,0.000328841267271833
"C8orf34",0.333751481671019,2.52968045827838e-06,0.000357911456354599
"IL9R",0.33321961098208,2.63025183010342e-06,0.000369342730669259
"ZNF540",0.332790965196587,2.71406297155342e-06,0.000378267463109937
"S1PR4",0.332603760710677,2.75145834860309e-06,0.000380638786063046
"RFX5",0.3316712374304,2.94515915717959e-06,0.000399239008043439
"PSG5",0.331648492960149,2.95004193135546e-06,0.000399239008043439
"C9orf40",0.330338061558783,3.2447460333632e-06,0.000427609003447902
"PKNOX2",0.330266328998762,3.26166104280443e-06,0.000427609003447902
"HSD3B7",0.330087872386026,3.30410699491075e-06,0.000427609003447902
"CBLC",0.329956654288426,3.33565194439062e-06,0.000427609003447902
"HLA-DOB",0.329526258928298,3.44114255214495e-06,0.000437188968053463
"OXLD1",0.328114352198122,3.80993226116004e-06,0.000469115620213756
"OR5B2",0.327178329768575,4.07481511618362e-06,0.000490975787805453
"MIA",0.326824915692372,4.17930735046174e-06,0.000497151236160659
"GPR63",0.32628779627953,4.34300508962212e-06,0.000513354196542928
"VWA2",0.325231053200191,4.68302318669824e-06,0.000544178807132707
"GATA3",0.325206559155305,4.69119661321299e-06,0.000544178807132707
"WDR72",0.324538221644863,4.9195169299314e-06,0.000561544048674071
"PARM1",0.324386008651647,4.97297278054973e-06,0.000561544048674071
"C19orf38",0.324345768435049,4.98719673839342e-06,0.000561544048674071
"AKT1S1",0.324247792255508,5.0219907643448e-06,0.000561544048674071
"DAPP1",0.324225047785257,5.03010086335084e-06,0.000561544048674071
"HOXA13",0.323409746005502,5.32917192762675e-06,0.000580097502170739
"MUC19",0.323220791944958,5.40085598909139e-06,0.000580097502170739
"OR6C75",0.323145560235668,5.42965095796817e-06,0.000580097502170739
"CYP4F22",0.323129814063956,5.43569623473332e-06,0.000580097502170739
"POTEG",0.323044084906857,5.46872170141976e-06,0.000580305945998384
"SPDYE11",0.3226626776365,5.61797474806717e-06,0.000589445485364621
"HCRTR1",0.322232282276372,5.79104134316189e-06,0.000602483922957588
"NUDT2",0.322193791634409,5.80676301843895e-06,0.000602483922957588
"FOXD4L1",0.321488713056638,6.10202604556338e-06,0.000625190754372762
"FOXD4L5",0.321446723265406,6.12005220001974e-06,0.000625190754372762
"DPPA5",0.321430977093694,6.12682503085906e-06,0.000625190754372762
"F7",0.321350496660499,6.16155297952675e-06,0.000625190754372762
"EEF2KMT",0.321186036644841,6.23310067419859e-06,0.000625190754372762
"MERTK",0.321158043450686,6.24535727172199e-06,0.000625190754372762
"ZNF616",0.320843120016446,6.38482963880043e-06,0.000631767389685266
"GALNTL5",0.320669912127614,6.46279433421386e-06,0.0006352586683462
"C1orf158",0.32005756100548,6.74573307276104e-06,0.000656163077431694
"ZNF81",0.319728640974163,6.90252447355633e-06,0.000667935477036985
"DEFB119",0.319413717539923,7.05587928984788e-06,0.000679255678439171
"OR9Q2",0.319320990084286,7.10164622812511e-06,0.000680155615161357
"DUX1",0.31924400880036,7.1398552383599e-06,0.000680326206283722
"SYDE1",0.319013064948584,7.25565586171455e-06,0.000684376913501924
"DOCK6",0.318869599828542,7.32848741450323e-06,0.00068777301986564
"RAC2",0.318705139812883,7.41283032435281e-06,0.000692210095688065
"CCER2",0.31819776316883,7.67887735094685e-06,0.000713486136349668
"C17orf113",0.318031553578536,7.76798237858503e-06,0.000718192271794327
"NEU2",0.317791861853587,7.89820951418674e-06,0.000721731365988378
"OR4F17",0.31774812248772,7.9221958678313e-06,0.000721731365988378
"CD48",0.31730198095588,8.17083482752833e-06,0.000737190875550333
"PTPRCAP",0.316952066028947,8.37100459635286e-06,0.000748656864207162
"TEX22",0.316939819006504,8.37809405757641e-06,0.000748656864207162
"KRTAP10-2",0.316766611117672,8.47897085078268e-06,0.000753306156347456
"SPATA31A6",0.316712374303997,8.51079454858178e-06,0.000753306156347456
"ROPN1B",0.316497176623933,8.63818223221953e-06,0.000757402306896394
"TMEM191B",0.316341464481448,8.73148192910865e-06,0.00075919373696211
"EME2",0.316327467884371,8.73991504855717e-06,0.00075919373696211
"USP17L17",0.316140263398461,8.85345286067259e-06,0.000759479577963924
"STK32B",0.31612101807748,8.86520389784405e-06,0.000759479577963924
"PABPC3",0.315865580180819,9.02257925073981e-06,0.000769432374825647
"LMX1B",0.315137757132797,9.48564077212555e-06,0.000797280194441195
"GLRX3",0.315085269893757,9.51989094883201e-06,0.000797280194441195
"FGFR4",0.314880569661501,9.65458966405986e-06,0.00080495141324099
"MIS12",0.314784343056594,9.71853174093395e-06,0.000806681327971922
"TP53TG3F",0.314549900055549,9.87600181079689e-06,0.000810081268511685
"FNDC11",0.314497412816509,9.91158599516496e-06,0.000810081268511685
"SLC35E4",0.314465920473085,9.93299477881644e-06,0.000810081268511685
"RGS9BP",0.314192986830077,1.01203816690093e-05,0.000817426604059155
"FERMT3",0.314143998740306,1.01543677522876e-05,0.000817426604059155
"NAIP",0.31309950268341,1.09052526765631e-05,0.000864126600436565
"SLC38A8",0.313080257362429,1.09195693779733e-05,0.000864126600436565
"GDPD3",0.312924545219943,1.1036060930218e-05,0.000869660227564354
"RNASE7",0.312228214515346,1.15715511324126e-05,0.000904227150413962
"CCL20",0.312002519387474,1.17503302445369e-05,0.000912743468847978
"GH1",0.311412912735591,1.22297940330489e-05,0.000939932647577042
"MED18",0.311096239726716,1.24948964182868e-05,0.000956371661917726
"SPDYE3",0.310847800128594,1.27066753231089e-05,0.000968611707487276
"OR4D11",0.310728829053436,1.28092893698369e-05,0.000969075983673518
"SLC25A21",0.31062910329926,1.28959078432861e-05,0.000969075983673518
"TOP2A",0.31060635882901,1.29157404186947e-05,0.000969075983673518
"SERPINB7",0.310601110105106,1.29203212644413e-05,0.000969075983673518
"PANX3",0.310517130522642,1.29938242416342e-05,0.000970690646147039
"MT1HL1",0.309966014512722,1.34860970407585e-05,0.000999469636242882
"GP2",0.309617849160423,1.38061289197571e-05,0.00101513095947002
"APOB",0.309514624256978,1.39023852502039e-05,0.00101625437513792
"SYCN",0.309484881488188,1.39302377401642e-05,0.00101625437513792
"PSG7",0.309313423173991,1.4091831339724e-05,0.00102067403993515
"EML6",0.309304675300817,1.41001232760371e-05,0.00102067403993515
"TUBB8",0.308907521858748,1.44814767501867e-05,0.00103635185557852
"OR9A2",0.308905772284113,1.4483178105911e-05,0.00103635185557852
"ELFN1",0.308737813119185,1.46473915244051e-05,0.00104410184774729
"TAFA4",0.308557606931815,1.48255366014901e-05,0.00105159974991831
"MTMR1",0.308461380326908,1.49214999854547e-05,0.00105159974991831
"C14orf180",0.308281174139537,1.51027956668589e-05,0.00106037523260999
"DEFB1",0.308172700512188,1.52129274588029e-05,0.00106175260225338
"AK3",0.308149956041937,1.52361157316292e-05,0.00106175260225338
"ZNF66",0.308085221780455,1.53022962195294e-05,0.00106240031299603
"CCL22",0.30758484343494,1.58231034593655e-05,0.00109045121847642
"PGR",0.307271669575334,1.6157543839252e-05,0.0011094054733157
"NUP62CL",0.306942749544017,1.65159897135725e-05,0.00111902758243413
"PRAMEF6",0.306815030595686,1.66571893294435e-05,0.00111902758243413
"FKBPL",0.306386384810193,1.71394665057571e-05,0.00113535889131707
"CPNE1",0.306214926495996,1.73360485618768e-05,0.00114405668883961
"ART1",0.306122199040358,1.744324936393e-05,0.00114707790535478
"PHYHD1",0.305816023479292,1.78016813937847e-05,0.00116654105863271
"CNGA3",0.305725045598289,1.79095212212962e-05,0.00116950425989135
"ZNF729",0.305606074523132,1.80514743015359e-05,0.00117466666918287
"OR1C1",0.305173929588369,1.85760949233312e-05,0.00120460815551435
"MDP1",0.304949984035131,1.88535983954409e-05,0.0012122431446917
"OR7G2",0.304923740415611,1.88863735352512e-05,0.0012122431446917
"ZNF564",0.304921990840977,1.88885604575543e-05,0.0012122431446917
"CACNG5",0.304314888442747,1.96620408064333e-05,0.00125756258253749
"LZIC",0.304152178001723,1.98743712301825e-05,0.00126209814577318
"AMZ1",0.304069947993894,1.99825001357902e-05,0.00126209814577318
"SLC24A4",0.304054201822182,2.00032689627791e-05,0.00126209814577318
"CCER1",0.303536327730321,2.06978067508155e-05,0.00130152268982569
"SYNDIG1",0.303373617289297,2.09206836000819e-05,0.00130673808332819
"RAX2",0.30303769895944,2.13880061861532e-05,0.0013270511745269
"FOXC2",0.302934474055995,2.15335791203729e-05,0.00133154280133526
"SPDYE2",0.302885485966224,2.16029914759362e-05,0.00133154280133526
"SAMD10",0.302635296793467,2.19607973956448e-05,0.00134349693889169
"NHSL1",0.302551317211003,2.20821492167566e-05,0.00134349693889169
"ZNF644",0.302549567636368,2.20846840993654e-05,0.00134349693889169
"TMEM212",0.30249008209879,2.21710337585736e-05,0.00134371573266775
"SOST",0.302038691843046,2.28367389064219e-05,0.00136912174688336
