"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Respiratory Electron Transport R-HSA-611105",2.20193154941981e-23,2.2569798381553e-20,1.25451347943706,-0.592928544788234,-4.71311535152592,89,"COX8A;UQCRC1;COX6C;UQCRQ;NDUFB8;NDUFA1;TMEM126B;NDUFS4;COX4I1;COX14;NDUFB6;ACAD9;NDUFV2;NDUFAB1;NDUFA13;NDUFB2;NDUFS5;COX6B1;NDUFS2;COX5B;UQCRB;COX7C;NDUFB3;NDUFA2;SDHB;NDUFV1;UQCRC2;NDUFB10;NDUFA10;NDUFS8;NDUFA12;COX6A1;NDUFAF3;COX16;CYCS;COA1;NDUFB4;UQCRFS1;COX7B;UQCR11;NDUFS6;NDUFS3;NDUFC1;ETFB;TRAP1;NDUFB1;COX5A;NDUFS7"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",2.91698883878349e-18,1.27886502750467e-15,1.10533657731401,0.433686411307334,1.98001099248614,373,"OR10Z1;OR8I2;OR2L5;OR5B2;OR6C75;OR9Q2;OR4F17;OR4D11;OR9A2;OR1C1;OR7G2;OR1L8;OR2L13;OR56A1;OR5H15;OR4C6;OR9G9;OR2A1;OR2A14;OR10G4;OR2AJ1;OR5L1;OR10Q1;OR6J1;OR5B3;RTP2;OR4A15;OR52L1;OR52A5;OR5W2;OR4F21;OR2B2;OR5M3;OR52A1;OR6X1;RTP1;OR4L1;OR10J4;OR5D18;OR2T1;OR9Q1;OR2K2;OR52K1;OR2A4;OR8B4;OR10G6;OR3A1;OR2G6;OR5H14;OR5J2;OR10T2;OR5M10;OR11L1;OR5V1;OR51B2;OR1A2;OR52E2;OR6C6;OR52H1;OR8K1;OR11H4;OR51E2;OR14K1;OR2M5;OR2A2;OR2S2;OR4K15;OR2J3;OR2T3;OR6F1;OR51I1;OR13C8;OR6C3;OR1I1;OR4C5;OR1J1;OR10K2;OR52E4;OR5A2;OR5B17;OR6C74;OR4C45;OR52B6;OR52W1;OR11A1;OR5B12;OR8G1;OR2W3;OR1M1;OR4N2;OR5K3;OR8J3;OR10X1;OR10G2;OR13D1;OR6T1;OR10H3;OR2H1;OR2T5;OR5AC2;OR10AC1;OR6P1;OR8H3;OR6C68;OR7G3;OR51F2;OR2W1;OR6K6;OR13C5;OR9G4;OR5T1;OR6S1;OR5P3;OR52N2;OR4C15;OR6K3;OR2T27;OR1L1;OR5H1;OR5T2;OR9A4;OR1S1;OR51S1;OR2Y1;OR7G1;OR8U9;OR10AD1;OR4D5;OR5AL1;OR4D2;OR2T34;OR6Q1;OR4E1;OR1J2;OR52I1;OR13F1;OR6B3;OR5D16;OR2D3;OR5C1;LHX2;OR51D1;OR11H1;OR2T35;OR4K13;OR2G2;OR10A2;OR7A5;OR14J1;OR1F1;OR5I1;OR5H2;OR52E5;OR2AP1;OR2C1;OR2A5;OR2AT4;OR4C46;OR2AE1;OR4K1;OR5K4;OR10H1;OR51L1;OR6M1;OR2L2;OR6N2;OR2C3;OR8D2;OR5D14;OR14A2;OR10V1;OR10A4;OR4F6;OR9K2;OR4A47;OR8B2;OR10W1;OR52I2;OR52N5;OR10C1;OR10H2;OR1K1;OR2AG2;OR10A5;OR4D10;OR6Y1;OR56A3;OR2T10;OR52D1;OR1N1;OR1G1;OR6V1;OR2D2;OR7C1;OR52N1;OR2A12;OR2J1;OR4A5;OR56B1;OR2V1;OR1S2;OR51E1;OR13G1;OR10P1;OR10H5;OR51M1;OR6C65;OR2B11;OR13J1;OR1L4;OR8H1;OR2AK2;OR4D1;OR13C2;OR3A2;OR4C12;OR6B2;OR1E1;OR51Q1;OR11H6;OR4K3;OR9I1;OR4F15;OR52R1;OR52E1;OR4C16;OR11G2;OR8J1;OR51A7;OR10A3;OR1D2;OR2V2;OR5AS1;OR2J2;OR52J3;OR10J5;OR2A7;OR8D1;OR14I1;OR51G2;OR4C11;OR5M1;OR4X1;OR13H1;OR51F1;OR8B8;OR6K2;OR5K2;OR14C36;OR51I2;OR2L8;OR8H2;OR51B5;OR5AP2;OR7D4;OR13A1;OR2M4;OR5A1;OR4K14;OR4K5;OR5T3;OR52N4;OR5M11;OR56B4;OR2A25;OR52E6;OR51B4"
"Olfactory Signaling Pathway R-HSA-381753",3.7430195926966e-18,1.27886502750467e-15,1.0959292864312,0.429226828098026,1.96250545954863,381,"OR10Z1;OR8I2;OR2L5;OR5B2;OR6C75;OR9Q2;OR4F17;OR4D11;OR9A2;OR1C1;OR7G2;OR1L8;OR2L13;OR56A1;OR5H15;OR4C6;OR9G9;OR2A1;OR2A14;OR10G4;OR2AJ1;OR5L1;OR10Q1;OR6J1;OR5B3;RTP2;OR4A15;OR52L1;OR52A5;OR5W2;OR4F21;OR2B2;OR5M3;OR52A1;OR6X1;RTP1;OR4L1;OR10J4;OR5D18;OR2T1;OR9Q1;OR2K2;OR52K1;OR2A4;OR8B4;OR10G6;OR3A1;ANO2;OR2G6;OR5H14;OR5J2;OR10T2;OR5M10;OR11L1;OR5V1;OR51B2;OR1A2;OR52E2;OR6C6;OR52H1;OR8K1;OR11H4;OR51E2;OR14K1;OR2M5;OR2A2;OR2S2;OR4K15;OR2J3;OR2T3;OR6F1;OR51I1;OR13C8;OR6C3;OR1I1;OR4C5;OR1J1;OR10K2;OR52E4;OR5A2;OR5B17;OR6C74;OR4C45;OR52B6;OR52W1;OR11A1;OR5B12;OR8G1;OR2W3;OR1M1;OR4N2;OR5K3;OR8J3;OR10X1;OR10G2;OR13D1;OR6T1;OR10H3;OR2H1;OR2T5;OR5AC2;OR10AC1;OR6P1;OR8H3;OR6C68;OR7G3;GNG13;OR51F2;OR2W1;OR6K6;OR13C5;OR9G4;OR5T1;OR6S1;OR5P3;OR52N2;OR4C15;OR6K3;OR2T27;OR1L1;OR5H1;OR5T2;OR9A4;OR1S1;OR51S1;OR2Y1;OR7G1;OR8U9;OR10AD1;OR4D5;OR5AL1;OR4D2;OR2T34;OR6Q1;OR4E1;OR1J2;OR52I1;OR13F1;OR6B3;OR5D16;OR2D3;OR5C1;LHX2;OR51D1;OR11H1;OR2T35;OR4K13;OR2G2;OR10A2;OR7A5;OR14J1;OR1F1;OR5I1;OR5H2;OR52E5;OR2AP1;OR2C1;OR2A5;OR2AT4;OR4C46;OR2AE1;OR4K1;OR5K4;OR10H1;OR51L1;OR6M1;OR2L2;OR6N2;OR2C3;OR8D2;OR5D14;OR14A2;OR10V1;OR10A4;OR4F6;OR9K2;OR4A47;OR8B2;OR10W1;OR52I2;OR52N5;OR10C1;OR10H2;OR1K1;OR2AG2;OR10A5;OR4D10;OR6Y1;OR56A3;OR2T10;OR52D1;OR1N1;OR1G1;OR6V1;OR2D2;OR7C1;OR52N1;OR2A12;OR2J1;CNGA4;OR4A5;OR56B1;OR2V1;OR1S2;OR51E1;OR13G1;OR10P1;OR10H5;OR51M1;OR6C65;OR2B11;OR13J1;OR1L4;OR8H1;OR2AK2;OR4D1;OR13C2;OR3A2;OR4C12;OR6B2;OR1E1;OR51Q1;OR11H6;OR4K3;OR9I1;OR4F15;OR52R1;OR52E1;OR4C16;OR11G2;OR8J1;OR51A7;OR10A3;OR1D2;OR2V2;OR5AS1;OR2J2;OR52J3;OR10J5;OR2A7;OR8D1;OR14I1;OR51G2;OR4C11;OR5M1;OR4X1;OR13H1;OR51F1;OR8B8;OR6K2;OR5K2;OR14C36;OR51I2;OR2L8;OR8H2;OR51B5;OR5AP2;OR7D4;OR13A1;OR2M4;OR5A1;OR4K14;OR4K5;OR5T3;OR52N4;OR5M11;OR56B4;OR2A25;OR52E6;OR51B4;GNAL"
"Complex I Biogenesis R-HSA-6799198",2.83264933665844e-13,7.25866392518724e-11,0.932595211336209,-0.592849763396743,-3.38851351857411,51,"NDUFB8;NDUFA1;TMEM126B;NDUFS4;NDUFB6;ACAD9;NDUFV2;NDUFAB1;NDUFA13;NDUFB2;NDUFS5;NDUFS2;NDUFB3;NDUFA2;NDUFV1;NDUFB10;NDUFA10;NDUFS8;NDUFA12;NDUFAF3;COA1;NDUFB4;NDUFS6;NDUFS3;NDUFC1"
"Cristae Formation R-HSA-8949613",2.80696397149525e-10,5.75427614156525e-08,0.814035837847908,-0.678490537528524,-3.37112536216525,29,"ATP5F1A;ATP5MC3;ATP5F1B;ATP5MC2;HSPA9;ATP5PO;ATP5ME;ATP5MC1;ATP5MF;ATP5F1D;ATP5PB;ATP5F1C;TMEM11"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",3.57398071246103e-10,6.1055503837876e-08,0.814035837847908,-0.856318431693899,-3.64116420201222,16,"ATP5F1A;ATP5MC3;ATP5F1B;ATP5MC2;ATP5PO;ATP5ME;ATP5MC1;ATP5MF;ATP5F1D;ATP5PB;ATP5F1C"
"Keratinization R-HSA-6805567",8.20997869625141e-09,1.2021754519511e-06,0.747739663149885,0.417742093140505,1.8376334991422,192,"KRTAP10-7;KRTAP9-4;KRTAP10-2;KRTAP3-2;KRT8;PERP;KRT72;KRTAP4-4;LORICRIN;KRT76;KRT4;LCE3D;KRTAP10-3;KRTAP25-1;KRTAP10-6;KRT20;KRTAP8-1;SPRR2A;KRT84;KRT75;RPTN;DSC3;LCE1D;LIPM;LIPN;LCE5A;DSG2;CASP14;KRT38;PPL;KRT80;KRT83;KRTAP20-1;KRT34;KRT14;KRTAP12-2;KRT16;KRTAP21-3;KRT24;KRTAP12-4;KRTAP1-4;KRTAP10-1;FLG;KRT23;KRT40;CELA2A;SPINK9;LCE3E;KRTAP12-3;KRTAP13-3;KRTAP6-1;KRTAP15-1;KRT17;KRTAP4-1;SPRR2B;KRT77;KRT3;KRTAP13-1;KRTAP3-1;LCE2A;KRT18;KRTAP2-3;KRTAP11-1;KRTAP20-2;KRTAP1-5;KRT27;KRTAP21-1;LCE1A;KRT25;KRTAP9-2;EVPL;KRTAP1-1;KRTAP10-4;SPRR2G;LIPK;LCE3B;TGM1;KRTAP5-10;KLK5;KRTAP1-3;KRT2;KRTAP5-4;KRT7;KRTAP12-1;KRTAP26-1;KRT86;SPRR2E;KRT31;KRTAP9-1;TCHH;DSG3;KRT73;KRTAP23-1;KRT19;KRTAP9-6;KLK13;CSTA;KRTAP10-5;KRTAP19-4;KRTAP19-8;CDSN;KRTAP9-3;KRTAP13-4;KRT10;KRTAP4-2;KRT74;DSG4;KRTAP29-1;KRT26"
"Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957",1.96558330737127e-08,2.51840361256944e-06,0.73376198835648,-0.636800615784741,-2.99636267873231,26,"TUBB4B;TUBA1C;TUBB4A;PFDN2;VBP1;TUBB2B;TUBB2A;TUBA4A;PFDN5;CCT2"
"GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114",5.76769723769357e-08,5.91188966863591e-06,0.719512826338911,-0.460026882954162,-2.65321689746365,50,"PSMB7;PSMC5;RBX1;PSMD8;SKP1;PSMA1;PSMD7;GSK3B;SEM1;PSMD3;PSMB6;PSMB5;PSMC4;PSMB1;PSMD14;PSMD2"
"Nuclear Events Mediated By NFE2L2 R-HSA-9759194",5.2948246552536e-08,5.91188966863591e-06,0.719512826338911,-0.389855118525316,-2.64349939309639,76,"PSMB7;PRDX1;SQSTM1;PSMC5;RBX1;PSMD8;SKP1;TALDO1;PSMA1;PSMD7;GSK3B;GCLC;SEM1;PSMD3;PSMB6;PSMB5;PSMC4;PSMB1;SLC7A11;PSMD14;PSMD2"
"Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372",1.0191353919295e-07,8.70511480606444e-06,0.704975715167238,-0.367462928735348,-2.44486211653821,78,"PSMB7;PPP3R1;PSMC5;PPIA;PSMD8;FBXW11;SKP1;PRKCB;PSMA1;PPP3CB;PSMD7;SEM1;PSMD3;PSMB6;PSMB5;PSMC4;CALM1;PSMB1;NFKB1;PSMD14;PSMD2"
"Iron Uptake And Transport R-HSA-917937",9.55987238619714e-08,8.70511480606444e-06,0.704975715167238,-0.424425504540473,-2.54635417371152,57,"ATP6AP1;SLC22A17;ATP6V0C;ATP6V1B2;ATP6V0A1;ATP6V0E2;ATP6V0B;SKP1;SLC11A2;ATP6V1E1;FBXL5;ATP6V1G2;NEDD8;TF;ATP6V1F;ATP6V0D1;FLVCR1;ATP6V1A;TFRC;ATP6V1G1"
"Translation Initiation Complex Formation R-HSA-72649",1.17040861229939e-07,9.22822175082212e-06,0.704975715167238,-0.422352280835614,-2.53391580283741,57,"EIF4H;EIF1AX;EIF3A;EIF4B;EIF4A1;RPS15;EIF3G;EIF3K;EIF3C;EIF4A2;RPS12;EIF3B;RPS6;PABPC1;FAU;RPS3;RPS20;RPS16;RPS7;RPS4Y1;EIF3M;RPS5;RPS14;EIF4G1"
"Dopamine Neurotransmitter Release Cycle R-HSA-212676",2.30328127468844e-07,1.47553956659728e-05,0.690132458796796,-0.62837972313407,-2.94000081601831,23,"VAMP2;SYN1;RAB3A;SNAP25;STXBP1;SYT1;PPFIA2;STX1A;TSPOAP1;SYN2"
"GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785",2.16101074586743e-07,1.47553956659728e-05,0.690132458796796,-0.420578683320441,-2.5508849294781,58,"PSMB7;PSMC5;RBX1;PSMD8;SKP1;PSMA1;PSMD7;PRKACB;GSK3B;SEM1;PSMD3;PSMB6;PSMB5;PSMC4;PSMB1;PSMD14;PSMD2"
"Serotonin Neurotransmitter Release Cycle R-HSA-181429",2.07770792012758e-07,1.47553956659728e-05,0.690132458796796,-0.699067290187396,-3.03765305855338,18,"VAMP2;SYN1;RAB3A;SNAP25;STXBP1;SYT1;PPFIA2;STX1A;TSPOAP1;SYN2"
