"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Peptide Chain Elongation R-HSA-156902",1.17359823482439e-08,6.70124592084727e-06,0.747739663149885,0.567177518738506,1.87709688700927,83,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;RPL6;RPL10A;RPL31;RPS11;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS23;RPS27;RPL27A;RPL7A;RPL30;RPS27A;RPL13A;RPS15A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;RPS9;RPS12;RPS2;RPL23A"
"Viral mRNA Translation R-HSA-192823",8.35597900627546e-09,6.70124592084727e-06,0.747739663149885,0.565168791689962,1.88321146815545,89,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;RPL6;RPL10A;RPL31;RPS11;GRSF1;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS23;RPS27;BLOC1S6;RPL27A;RPL7A;RPL30;RPS27A;RPL13A;RPS15A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;RPS9;RPS12;RPS2;RPL23A"
"Eukaryotic Translation Elongation R-HSA-156842",2.907409247472e-08,7.94865712601822e-06,0.73376198835648,0.557950654218675,1.85418714970061,87,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;RPL6;RPL10A;RPL31;RPS11;EEF1G;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS23;RPS27;RPL27A;RPL7A;RPL30;RPS27A;RPL13A;RPS15A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;RPS9;RPS12;RPS2;RPL23A"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",3.48014760333547e-08,7.94865712601822e-06,0.719512826338911,0.540720415872817,1.81144002151262,97,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;RPL6;RPL10A;RPL31;RPS11;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS23;RPS27;RPL27A;RPL7A;ATF4;RPL30;EIF2S3;RPS27A;RPL13A;RPS15A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;EIF2S2;RPS9;RPS12;RPS2;RPL23A"
"Selenocysteine Synthesis R-HSA-2408557",2.51264919205035e-08,7.94865712601822e-06,0.73376198835648,0.556461517690345,1.85419776730439,89,"RPS24;RPSA;RPS28;SECISBP2;RPS3A;RPL21;RPL7;RPS4X;RPL6;RPL10A;RPL31;RPS11;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS23;RPS27;RPL27A;RPL7A;RPL30;RPS27A;RPL13A;RPS15A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;RPS9;RPS12;RPS2;RPL23A"
"Eukaryotic Translation Termination R-HSA-72764",4.99778170148668e-08,9.51244450516298e-06,0.719512826338911,0.551447801008005,1.83749145072588,89,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;RPL6;RPL10A;RPL31;RPS11;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS23;RPS27;RPL27A;RPL7A;TRMT112;RPL30;RPS27A;RPL13A;RPS15A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;RPS9;RPS12;RPS2;RPL23A"
"rRNA Processing In Nucleus And Cytosol R-HSA-8868773",8.54669191676682e-08,1.3943317384211e-05,0.704975715167238,0.46356791937809,1.61673004636127,187,"FCF1;RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;NOP14;RPL6;RPL10A;RPL31;RPS11;RPP25;RPS21;RPS10;RPL26;RPL35;RPS8;DKC1;RPL37A;RPL32;RPS25;RPS23;C1D;RPS27;RPL27A;RPL7A;TRMT112;NOC4L;RRP1B;RPL30;RPP14;RPS27A;RPL13A;RPS15A;RPL5;RPL14;DDX49;RPS7;RPL38;XRN2;UTP20;DIMT1;RPS13;RPL36A;IMP4;NOP2;RPL35A;RPL39;UTP14C;MPHOSPH10;WDR18;RPL37;RPL4;RPS27L;PWP2;RPL41;WDR75;RPL34;RPP30;EXOSC3;UTP6;RPS9;RPS12;EXOSC4;RPS2;RPL23A;DDX52;UTP25;TSR1;DHX37;PNO1;PES1;TBL3;SNU13;RPL19;RPL26L1;CSNK1D;UTP15;WDR12;EXOSC1"
"Influenza Viral RNA Transcription And Replication R-HSA-168273",1.06546599225805e-07,1.52095270394837e-05,0.704975715167238,0.499346363461048,1.71361636530857,135,"RPS24;RPSA;RNASE7;RPS28;GTF2F2;RPS3A;RPL21;RPL7;RPS4X;RPL6;POLR2J;RPL10A;RPL31;RPS11;GRSF1;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;POM121C;RPL32;RPS25;RPS23;RPS27;BLOC1S6;RPL27A;RPL7A;AAAS;RPL30;RPS27A;RPL13A;RPS15A;RPL5;NUP58;RPL14;RPS7;RPL38;NUP133;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;NUP153;RPS9;RPS12;SEH1L;RPS2;NUP62;RPL23A"
"rRNA Processing R-HSA-72312",1.31732123082684e-07,1.67153427289362e-05,0.690132458796796,0.456545342803665,1.59611782769865,197,"FCF1;RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;NOP14;RPL6;RPL10A;RPL31;RPS11;RPP25;RPS21;RPS10;RPL26;RPL35;RPS8;DKC1;RPL37A;RPL32;RPS25;RPS23;C1D;RPS27;RPL27A;RPL7A;TRMT112;NOC4L;RRP1B;RPL30;RPP14;RPS27A;RPL13A;RPS15A;RPL5;RPL14;DDX49;RPS7;RPL38;XRN2;UTP20;MTERF4;DIMT1;RPS13;RPL36A;IMP4;NOP2;RPL35A;RPL39;UTP14C;MPHOSPH10;WDR18;RPL37;RPL4;RPS27L;PWP2;RPL41;WDR75;RPL34;RPP30;EXOSC3;UTP6;RPS9;RPS12;EXOSC4;RPS2;TRMT10C;RPL23A;DDX52;UTP25;TSR1;DHX37;PNO1;PES1;TBL3;NSUN4;SNU13;RPL19;RPL26L1;CSNK1D;UTP15;WDR12;EXOSC1"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",1.55382200102054e-07,1.77446472516545e-05,0.690132458796796,0.537126518772218,1.79251106008548,91,"RPS24;RPSA;RPS28;RPS3A;RPL21;RPL7;RPS4X;RPL6;RPL10A;RPL31;RPS11;RPS21;RPS10;RPL26;RPL35;RPS8;RPL37A;RPL32;RPS25;RPS23;RPS27;RPL27A;RPL7A;RPL30;RPS27A;RPL13A;RPS15A;RPL5;RPL14;RPS7;RPL38;RPS13;RPL36A;RPL35A;RPL39;RPL37;RPL4;RPS27L;RPL41;RPL34;RPS9;RPS12;RPS2;RPL23A"
