"gene","statistic","p.value","p_adj"
"GFAP",0.457915294344063,3.07905621314182e-11,2.87522269183183e-07
"FAM107A",0.445068167801703,1.24473229476876e-10,7.74887344570048e-07
"METTL7A",0.424862330345935,9.98649439802524e-10,4.66269423443798e-06
"GRAMD2B",0.417517616029603,2.05891443744064e-09,7.69045720672827e-06
"TGFB3",0.403045134651638,8.14857640814256e-09,2.53638021664117e-05
"XRCC2",0.397117575789386,1.40498287704586e-08,3.27993252646355e-05
"AQP4",0.390974819247071,2.44341200829799e-08,5.07035140744147e-05
"FCF1",0.384518888845149,4.31855349151553e-08,8.06533050075441e-05
"CERCAM",0.37729139602934,8.05346388038496e-08,0.000136733174027336
"BRD3",0.369775223398811,1.51548694199318e-07,0.000213815481207187
"HIPK2",0.369685995092443,1.52675769811686e-07,0.000213815481207187
"OGFRL1",0.36909988758983,1.60281470170305e-07,0.000213815481207187
"DAAM2",0.366806195243781,1.93689881533288e-07,0.000241156815167713
"ZNF587",0.364341044583536,2.3701022497624e-07,0.000256999370387428
"ERBIN",0.364019122850757,2.43310290751264e-07,0.000256999370387428
"SORBS1",0.36255822803081,2.73973031062026e-07,0.000256999370387428
"GOLGA6L6",0.362502241642501,2.75218858842823e-07,0.000256999370387428
"CA2",0.360362511864303,3.27116641084669e-07,0.000290915732804632
"HSD3B7",0.3593530073001,3.54739002684913e-07,0.000301141164279247
"ZNF761",0.358558700415961,3.78028999379373e-07,0.000306959547496051
"C4orf46",0.354622157487961,5.16758800724409e-07,0.000402124473430377
"CDC25C",0.35370712995403,5.55371766329871e-07,0.000414884924319067
"PLPP3",0.351957555319363,6.37015485521835e-07,0.000435293097785629
"RPS24",0.35194880744619,6.37451169121243e-07,0.000435293097785629
"ZNF776",0.349261460807341,7.85674244562057e-07,0.000505974213497965
"CDK2AP2",0.347254698701378,9.17269891694143e-07,0.000571031083242661
"AMER2",0.346045742628823,1.00644395279929e-06,0.000598022579366639
"TECPR2",0.345811299627778,1.02466923001352e-06,0.000598022579366639
"NACC2",0.3439602496643,1.18005011497884e-06,0.000667836846889237
"NDRG2",0.343442375572439,1.22739658738326e-06,0.000674201725469701
"SCRG1",0.341621068377751,1.40872330189549e-06,0.000751694753891434
"DPYSL3",0.340744531485782,1.50484020490562e-06,0.000780677657411595
"CRABP2",0.338428094669483,1.78987661324502e-06,0.000903452314296324
"HOXB3",0.337943462495681,1.8556964853365e-06,0.000912025988424856
"DTNA",0.33647731895183,2.06915714018543e-06,0.000990860993592387
"BDH2",0.335068911370923,2.29609606431968e-06,0.00107204725243086
"SGK1",0.333826713380309,2.51575400728043e-06,0.0011186719485707
"EVX1",0.332776968599509,2.7168420682236e-06,0.00117999401084056
"FOXD4L5",0.331550516780608,2.97116362975498e-06,0.00126112390793873
"MAOB",0.330721218403776,3.15579941724727e-06,0.00128125456340239
"ZNF695",0.330161354520682,3.28656599757703e-06,0.00130427282924392
"GJA1",0.329888420877674,3.35216833388886e-06,0.00130427282924392
"FAM181B",0.329160597829653,3.53325262580316e-06,0.00134667400080612
"ZNF616",0.327841418555114,3.88542834243559e-06,0.00145128519446654
"ARRDC4",0.327241314455423,4.05645543601545e-06,0.00148545807300048
"ADD3",0.325853901770132,4.47967429875566e-06,0.00155964966942397
"KIF5A",0.325542477485161,4.58027650850088e-06,0.00155964966942397
"FOXD4L1",0.325358772148521,4.64062336457239e-06,0.00155964966942397
"LYRM2",0.325250298521172,4.67661070292044e-06,0.00155964966942397
"GNA13",0.323789403701225,5.18786272360528e-06,0.0016997986706325
