ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2732_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,0.0028663957,0.012765888,0.004528387,0.011156863,0.005062015,0.0024327566,0.011437246,0.0017075783,0.003692638,0.0043091183,0.00371479,0.009061997,0.0016262649,0.03581309,0.028654085,0.001839929,0.008415438,0.010460434,0.003992542,0.0035007847,0.6476449,0.001809324,0.0018414615,0.0017264513,0.0012219511,0.0029142606,0.005349184,0.0074011916,0.014831543,0.004957676,0.01959414,0.001149869,0.0022282489,0.0011632451,0.0067514996,0.030999633,0.009731687,0.006708718,0.007816757,0.011188349,0.012308153,0.024566432,0.0013867357,0.0034588515,0.0015287847,0.0026827978
2732_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,0.0013289568,0.0038138274,0.00053704245,0.004432617,0.00083110295,0.0010267769,0.0042564976,0.00040295132,0.00070248847,0.0013801198,0.00079680583,0.0012312776,0.000365496,0.06764873,0.17730254,0.0004582002,0.0018080479,0.0010766219,0.0006594392,0.0008840224,0.6913835,0.0011932405,0.0016964091,0.0010825004,0.0013742942,0.001421946,0.0014469805,0.002555725,0.0034759543,0.0005370138,0.007553374,0.00044432332,0.00048172756,0.0005497372,0.0004153611,0.0010663476,0.0010392098,0.00096738915,0.00093607407,0.0006049956,0.000506017,0.0020421888,0.000995692,0.0039665583,0.0007073698,0.00061244104
2732_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,0.00079101353,0.0010389647,0.0023250533,0.0010694915,0.0017608803,0.0013840697,0.0010760302,0.0016597337,0.0030168768,0.0013967336,0.0014544318,0.0019413737,0.0017009286,0.0010577713,0.0011622454,0.0018522207,0.0014328497,0.0010134589,0.0011282855,0.001338334,0.6181022,0.0013427286,0.0016487757,0.0024990186,0.0021056123,0.0012395724,0.0028519183,0.0032661424,0.0013936709,0.009622362,0.0063815303,0.0013196971,0.0021550532,0.0012965276,0.08483858,0.13579106,0.004770261,0.0031335144,0.0064832,0.0121535435,0.05525158,0.0060688457,0.00087002944,0.0012981199,0.0016019376,0.0029138029
2732_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,0.0030510705,0.003558656,0.008517277,0.0017841248,0.009986311,0.0028902167,0.001704986,0.0028938022,0.0034037207,0.0022445996,0.0028731683,0.003149214,0.0019823485,0.001896605,0.002239254,0.0015666523,0.0019804589,0.0031290192,0.0014093562,0.0012401264,0.6059893,0.0010784386,0.0025511405,0.001326415,0.0025924782,0.0017963975,0.008335106,0.0032557047,0.001997271,0.0076160477,0.031993933,0.0019706192,0.0028547302,0.0016567936,0.038470376,0.14324744,0.00303712,0.0032142636,0.0030893825,0.012062009,0.043851443,0.007849115,0.0014882333,0.00162092,0.0017500459,0.00380439
2732_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,0.0016614128,0.0027352134,0.003450209,0.003048917,0.0030720518,0.0027122016,0.006219419,0.0018532822,0.0021050305,0.002974149,0.0034400069,0.007538625,0.0013671792,0.03549517,0.023791222,0.0014269876,0.006825704,0.0058589946,0.0035998656,0.0037012713,0.6394123,0.0025801375,0.0031742577,0.0019018705,0.00178334,0.004064739,0.0026100893,0.0048853457,0.0034102644,0.0050513754,0.0153242,0.0013937869,0.0022911513,0.0010472258,0.011618941,0.12567593,0.004038473,0.004862965,0.0040546264,0.006940324,0.010149845,0.011721801,0.001217256,0.004704356,0.001058837,0.002149661
2732_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,0.0020724756,0.0048865573,0.0013804742,0.0057605617,0.0019567227,0.001231994,0.012826694,0.0010617399,0.001814991,0.002300622,0.0019182498,0.0035456216,0.0010318266,0.13757177,0.04213277,0.001308251,0.011359953,0.015437347,0.0037800048,0.026066799,0.67143863,0.0010002335,0.001899105,0.0012433096,0.0016820353,0.0018056037,0.0013012702,0.0010793578,0.0031825292,0.001053457,0.006202167,0.0011903585,0.0012490464,0.001007918,0.0011443481,0.0024807495,0.002196194,0.0018324009,0.0032522406,0.0016235956,0.0012189215,0.0047080945,0.0013431887,0.0027859597,0.001130741,0.0015030627
2497_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,0.0018351063,0.0014823115,0.00151317,0.001982834,0.0018871418,0.0023932508,0.002108051,0.0030850219,0.0031345815,0.003041911,0.0025693497,0.0022062643,0.0028272844,0.0021322975,0.0023964331,0.0029915876,0.0023183126,0.0023388944,0.0023404718,0.0020545684,0.8770721,0.0024009293,0.002937985,0.0021480562,0.002138228,0.002652276,0.0036064088,0.002429246,0.0030077368,0.0017202898,0.01953802,0.0022830763,0.001688135,0.0027345899,0.0012711383,0.001566334,0.0022252093,0.0016302114,0.003941683,0.0014521659,0.0014417463,0.0033766823,0.002345497,0.0030099507,0.0028300271,0.0019134044
2497_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,0.002104585,0.0017572845,0.0015563029,0.0023024434,0.002450028,0.0022872076,0.0017731745,0.0024762913,0.00241107,0.0020572662,0.0020611624,0.0017542146,0.0023610338,0.0018694537,0.0018657285,0.0019273389,0.0017810144,0.0018718024,0.001794584,0.0018612946,0.8804781,0.0026096522,0.0026044748,0.0028312188,0.0020136023,0.00242119,0.003390277,0.0034538528,0.0035209004,0.0016658922,0.020878397,0.002218468,0.0017934535,0.002380925,0.0011539235,0.0015676039,0.0022369951,0.0018710928,0.0031699133,0.0014527919,0.0011549923,0.0027757247,0.0026114068,0.0039218552,0.0035329983,0.0019670492
2497_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,0.0013877067,0.0012747797,0.0014955294,0.0018098548,0.0016503134,0.0024207358,0.0018775829,0.0023791203,0.0021155633,0.002349668,0.0021563943,0.0020200182,0.0021992011,0.0020137876,0.0021672035,0.002037394,0.002010032,0.0021675932,0.0020920003,0.0022107647,0.88806677,0.0021517104,0.0019696618,0.0023566633,0.00191723,0.0023625195,0.0025114354,0.0020758747,0.002347256,0.001647162,0.015584134,0.0027057643,0.0019197385,0.002607843,0.0015708321,0.0018685852,0.0021253808,0.0021354097,0.0033497326,0.0014749715,0.0016580832,0.002991647,0.0029123367,0.0035153273,0.0040811384,0.002257458
2497_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,0.0018585133,0.0016658986,0.001706873,0.0022575161,0.0017562588,0.002632913,0.0026436856,0.0044103973,0.0042247092,0.0035770976,0.003290484,0.002548889,0.0044817454,0.0028192713,0.0027708535,0.0040250304,0.0031879775,0.0029001783,0.0038565905,0.003392189,0.85180336,0.003186114,0.0030074082,0.003150715,0.0042690774,0.0033625017,0.005403036,0.0031504768,0.003243653,0.0019691424,0.021386202,0.0023091573,0.0018402529,0.00219741,0.0016580893,0.0018156817,0.0026974885,0.0020500382,0.0035752382,0.0013505687,0.0013989158,0.0035484023,0.002541242,0.0032467975,0.0037773077,0.0020547172
