ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,Astrocytes1,Astrocytes2,Astrocytes3,Astrocytes4,Astrocytes5,Endothelial,ExNeuron1,ExNeuron10,ExNeuron11,ExNeuron12,ExNeuron13,ExNeuron14,ExNeuron2,ExNeuron3,ExNeuron4,ExNeuron5,ExNeuron6,ExNeuron7,ExNeuron8,ExNeuron9,Fibroblast,InhNeuron1,InhNeuron2,InhNeuron3,InhNeuron4,InhNeuron5,Microglia1,Microglia2,Microglia3,Microglia4,Microglia5,OPC1,OPC2,OPC3,Oligodendrocytes1,Oligodendrocytes2,Oligodendrocytes3,Oligodendrocytes4,Oligodendrocytes5,Oligodendrocytes6,Oligodendrocytes7,Oligodendrocytes8,Pericytes,SMC,VLMC1,VLMC2
2534_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,0.21599245,0.26539704,0.7827844,0.21431082,0.40970603,1.4018853,0.1954461,0.35771728,0.3316981,0.37542957,0.38234922,0.38827738,0.41018432,0.26934662,0.3322683,0.23140304,0.24794672,0.4300718,0.18407464,0.18602918,32.954506,0.3378896,0.477019,0.24182743,0.19374572,0.33719844,0.8196187,1.2838386,0.3280875,2.6765325,1.6108732,0.26955417,0.5765223,0.36110565,6.9681315,3.6212447,0.5688568,0.6987521,0.74531394,1.6105058,11.44159,1.6491315,0.46529174,0.42122984,0.5922533,1.2118256
2534_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.13632983,0.13982852,0.5361168,0.1659318,0.4232886,0.26002154,0.122413844,0.67027307,0.31622043,0.13849105,0.24633211,0.23973407,0.48777315,0.07009451,0.0728806,0.24847257,0.107134424,0.09543004,0.09747772,0.2139893,35.186684,0.5572275,0.30610564,0.3344431,0.1937873,0.33192715,1.205047,0.37405303,0.47910544,2.8642602,6.3059335,0.46903142,0.6659976,0.47106445,4.7585034,0.5318351,2.0586536,1.4678564,2.0512211,4.3766546,1.835448,0.81039155,0.33854344,0.5045022,0.88332504,0.55816877
2534_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.042456336,0.049355984,0.10008845,0.079681724,0.06371283,0.20567945,0.13071091,0.10526697,0.24609073,0.10506481,0.17011094,0.21112818,0.09843965,0.118763655,0.10916729,0.14302166,0.11293008,0.09818974,0.07786451,0.11613632,12.839986,0.100973204,0.13560596,0.11240517,0.111609645,0.16047429,0.2614776,0.27997887,0.17098196,0.76230294,2.4820783,0.18500188,0.21442382,0.19023702,2.909293,0.72232157,0.3371903,0.49695525,0.34610876,1.7404414,2.3253667,0.661527,0.18759786,0.32454023,0.11414693,0.348488
2534_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.3234063,0.54030395,0.9115355,0.41024336,1.7996801,0.90106183,0.33404523,1.210312,0.45462358,0.5524431,0.8929194,0.8169749,0.36953837,0.6647765,0.72477055,0.28241032,0.47722942,0.22698005,0.21369931,0.36488456,49.436012,0.3090936,0.411752,0.3172886,0.45959187,0.8111892,2.545978,2.8066924,0.560248,2.470634,5.9566503,0.7197858,0.9609703,0.6386158,5.213709,5.781617,1.1152972,0.82651836,0.8557334,2.7911704,18.115826,2.9452891,0.8145005,0.6798201,0.58183575,1.7636173
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.0490989,0.046254877,0.09157527,0.10818119,0.05149206,0.12831752,0.08570667,0.11116204,0.104539216,0.074876785,0.07371438,0.10508813,0.1095549,0.045373153,0.05562031,0.10466343,0.07117502,0.063326985,0.05385755,0.08847968,13.703489,0.06679077,0.20290859,0.088516355,0.095764466,0.09725573,0.981105,0.6248291,0.2974374,0.6756814,2.5286832,0.15995063,0.20954943,0.17734642,0.43900448,0.202134,0.7530211,1.3536546,1.6137091,1.5258467,0.35628653,0.21546291,0.42835066,0.4232251,0.19950329,0.13591056
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.19078009,0.08435893,0.60717314,0.17189844,0.8161319,0.1609102,0.12983671,0.61457616,0.3134098,0.12564962,0.21802817,0.22665882,0.51225144,0.084095426,0.091068074,0.23569053,0.1296136,0.07366949,0.088434614,0.15961018,29.556034,0.10396212,0.29650497,0.13915733,0.18422414,0.16860989,1.6805443,0.5574928,0.32031626,1.6235082,5.483732,1.1118727,0.57491124,0.45982525,5.424822,0.5255505,0.75701773,1.0410981,1.3722082,3.9124591,1.858582,1.3200587,0.33230886,0.38088614,0.38858405,0.45227587
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.16476512,0.41272566,0.2558347,0.15787038,0.21994665,0.23689117,0.22467497,0.0841738,0.1952871,0.32750204,0.41172853,0.25345287,0.06606741,0.67259115,0.55186987,0.113187425,0.20818019,0.45211604,0.106423125,0.09511667,12.057177,0.090118356,0.19255553,0.1365373,0.10252881,0.2088428,0.6790035,0.6824807,0.19150206,0.6340845,0.4641618,0.09092105,0.14335614,0.117767654,1.1928557,5.713544,0.18849131,0.14557408,0.14537385,0.348543,4.37806,1.2685587,0.12882172,0.13935179,0.22065966,0.30573338
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,0.045459256,0.035335325,0.094153374,0.078534566,0.063391685,0.3145728,0.059759498,0.073071696,0.07872237,0.052939095,0.054411344,0.08706624,0.07013189,0.037396386,0.043962438,0.05687661,0.0470788,0.04335357,0.040013544,0.05457248,11.4265175,0.08036358,0.14270495,0.110132724,0.070673026,0.07412569,0.51904505,0.14520618,0.20674995,0.4529918,2.600647,0.28615847,0.22790602,0.23858707,0.85597545,0.16996817,0.25053918,0.6108478,0.66370004,0.61195624,0.30378264,0.38978562,0.30023298,0.25222853,0.12692185,0.1951752
2845_A_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.2796706,0.57329285,0.05366994,0.09145677,0.18501759,0.18088752,0.02644639,0.022078782,0.033704493,0.024787245,0.027400104,0.03282491,0.020916902,0.030203965,0.029715573,0.022966705,0.027811248,0.021668553,0.021071333,0.02495501,3.0494595,0.023055553,0.02825048,0.026622945,0.027287433,0.02792653,0.11304192,0.12061738,0.084367,0.03923058,0.1664687,0.037230216,0.035481855,0.037823595,0.028821971,0.04995959,0.04747168,0.035598483,0.061008144,0.049479067,0.035474848,0.08597153,0.10417555,0.14072631,0.06329939,0.064413756
2845_A_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.20095566,0.3681535,0.03328271,0.11018352,0.05529147,0.2688408,0.0859099,0.06027417,0.03796121,0.23718055,0.109796755,0.062464274,0.035354342,1.5855317,2.3892345,0.031233128,0.05951197,0.057723258,0.042052977,0.040020335,6.937015,0.0796674,0.06762524,0.05208712,0.08413169,0.08409289,0.057344228,0.06666684,0.108195275,0.02347919,0.26146492,0.028236957,0.025916427,0.02774449,0.020566626,0.027918428,0.038355865,0.034201927,0.061348774,0.02145653,0.02256532,0.065868445,0.12940902,0.17978805,0.056712802,0.041452877
2845_A_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.28165528,0.31648454,0.048527796,0.29012176,0.076339446,0.092788436,0.26272133,0.060877807,0.21286593,0.097682655,0.13061254,0.102110624,0.09934573,1.2061727,0.28738555,0.16394487,1.4139855,0.07389374,0.1569425,0.10913549,7.7618356,0.12342923,0.08547276,0.105209164,0.121747255,0.09334849,0.13798527,0.13375194,0.27163774,0.03914515,0.58732736,0.08416792,0.0516682,0.08778096,0.029197546,0.050931696,0.077355504,0.057304602,0.08895342,0.041195415,0.036024477,0.15912315,0.18086533,0.25768572,0.11378929,0.058159385
2845_A_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.13540159,0.33002204,0.04283289,0.21401665,0.1655132,0.32198104,0.1959555,0.059417192,0.33099023,0.14029746,0.14092447,0.12207209,0.089891724,1.9330945,0.7942453,0.17584734,2.3230934,0.11413651,0.111654565,0.094608165,11.402185,0.15440229,0.18874574,0.10878507,0.13219628,0.15643333,0.13718681,0.15691982,0.2721729,0.033575717,0.59738964,0.07888951,0.05068667,0.07601164,0.022767477,0.03513237,0.0518656,0.06381359,0.087000914,0.029972037,0.022159843,0.1173793,0.3045525,0.24316517,0.094447635,0.059504308
2845_A_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.3257894,1.5211228,0.078657195,0.20887694,0.12792313,0.43196946,0.17521062,0.06829026,0.34442362,0.11238124,0.16997357,0.12304721,0.095805556,1.1502868,0.2411735,0.22525708,1.7753956,0.09690063,0.095312476,0.07853038,10.947104,0.13327819,0.17772041,0.055382874,0.23450853,0.13423248,0.29074413,0.32751667,0.2840952,0.05573652,1.0184288,0.09778227,0.0619956,0.11436914,0.05527479,0.07517923,0.07668957,0.06721926,0.105243884,0.045230623,0.05584836,0.16512705,1.4840293,0.2762664,0.204219,0.10507901
2845_A_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.38879135,0.6728956,0.05217033,0.22605968,0.05755129,0.420618,0.21672612,0.06335303,0.143275,0.13130422,0.113691755,0.13444912,0.10132798,1.8109509,0.67988694,0.19088979,0.8116152,0.068964556,0.10081973,0.10114155,10.229882,0.6630769,0.8885811,0.10885907,0.10682819,0.28581956,0.11186339,0.16091046,0.22687554,0.04619585,0.3721912,0.09778008,0.057053033,0.10682741,0.034184854,0.07113832,0.08154553,0.059431884,0.09685684,0.0412982,0.03808449,0.19550757,0.15794332,0.36819363,0.18574801,0.090562694
2845_A_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.19718945,1.4196099,0.12490836,0.23250045,0.07534305,1.6735018,1.9034373,0.06666519,0.1926075,0.2672258,0.1848005,0.26316166,0.076703176,5.8381124,4.7075057,0.13456923,0.9465881,0.4079307,0.51763994,0.8022226,18.859257,0.2452903,0.15639554,0.29852477,0.110319234,0.33006576,0.18562753,0.11971024,0.21777819,0.10749287,0.9031773,0.12121477,0.115241826,0.07603475,0.16392447,0.35245082,0.124383606,0.15806384,0.13381386,0.09172532,0.113236785,0.48432547,0.7395147,0.47930402,0.5849824,0.28840843
2845_A_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.15103509,0.377619,0.029210838,0.14498821,0.05485201,0.10691263,0.096982636,0.05509075,0.3230962,0.08806548,0.10472579,0.06439883,0.06123981,0.50058544,0.15270254,0.299004,2.8997319,0.051579338,0.09114786,0.1444569,8.445685,0.080453716,0.17910637,0.07135329,0.094889544,0.0749442,0.07107978,0.05097589,0.14700286,0.020754376,1.1800721,0.03901783,0.02628951,0.061900955,0.01576813,0.020328363,0.042256255,0.028818185,0.059928272,0.020193053,0.01949401,0.049869254,0.22235988,0.17929737,0.07644229,0.037987992
2845_A_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.105192445,0.15005325,0.023135778,0.09404396,0.04653705,0.6574754,0.045020517,0.036809895,0.08358612,0.04637367,0.04866442,0.038734853,0.04744536,0.046096843,0.043950293,0.0873758,0.075109705,0.03286405,0.036003448,0.052908257,4.1290674,0.0805417,0.29987887,0.1825928,0.11827969,0.062410954,0.047164734,0.053119905,0.070500895,0.020769013,0.7721352,0.046776142,0.02604348,0.058394503,0.014128462,0.0187041,0.034667972,0.021574516,0.039931793,0.023181623,0.016041005,0.050882015,0.27111465,0.22394423,0.09472406,0.03392592
2845_A_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.16545275,0.30696982,0.1573976,0.07858655,0.1569909,3.7776237,0.11062635,0.30137792,0.13506429,0.24433266,0.15391473,0.13746952,0.35950416,0.4314824,0.91127115,0.17984997,0.41819793,0.08691709,0.12583712,0.05753331,12.061032,0.5050421,0.1115865,0.14933118,0.13625629,0.22171175,0.070355296,0.059467338,0.061952986,0.08074498,0.43478745,0.15235858,0.11894758,0.1225657,0.17176367,0.3102794,0.07371618,0.06926428,0.07958191,0.068898335,0.12105823,0.23546039,4.3263865,0.2048386,0.13437796,0.7424842
2845_A_011,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.29695812,0.23735076,0.04702213,0.16575958,0.10782821,0.46120074,0.115404926,0.060442317,0.24405503,0.1852497,0.16268826,0.08980484,0.07877727,0.46361825,0.23371367,0.27951333,1.2077413,0.04276894,0.06751684,0.09683243,7.8757067,0.11456465,0.13450558,0.05984256,0.08408229,0.092197485,0.07219062,0.061621346,0.11347448,0.029524557,0.32501146,0.029192045,0.030803187,0.036641452,0.026777402,0.03599514,0.06274619,0.04992731,0.060305387,0.033496697,0.030627185,0.095816314,1.3209057,0.25143576,0.10750494,0.052764084
2845_A_012,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,0.015196272,0.02150466,0.0139981145,0.01652392,0.023346918,0.03776259,0.011891011,0.016995175,0.020528736,0.015660407,0.015741535,0.016055116,0.016881214,0.014052171,0.014079382,0.015141685,0.015297672,0.013785418,0.014085446,0.015322142,1.8403598,0.018307606,0.021739539,0.015900312,0.023461223,0.016389545,0.031380553,0.027839504,0.026654396,0.014135862,0.14229672,0.018760802,0.014309885,0.019585796,0.009801454,0.011237342,0.019284936,0.013990661,0.027835304,0.013164354,0.012119691,0.02413462,0.03867887,0.04115124,0.037338316,0.023090657
2845_B_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,1.1275657,0.5001457,0.5350823,0.18457292,0.4761371,0.08736232,0.13764256,0.1459171,0.09560083,0.20591192,0.15253392,0.2312325,0.10541392,0.20093484,0.3543888,0.11017454,0.17780568,0.6761524,0.11558339,0.071021065,8.112425,0.14019333,0.10817995,0.47229934,0.08945421,0.14408389,0.0793959,0.09753033,0.07903076,0.18856134,0.35947627,0.114494145,0.17214304,0.095065355,0.54475254,2.3320363,0.15478173,0.15785508,0.23234111,0.39400858,0.3551504,0.86553466,0.12087962,0.18957937,0.14218153,0.35136253
2845_B_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.3322324,1.0708574,0.035999827,0.2254224,0.037226975,0.09780615,0.08690721,0.04406014,0.031848177,0.14441359,0.082074955,0.06355268,0.027776474,1.7319274,2.1156585,0.025843162,0.040493336,0.04965802,0.033658594,0.035208434,4.5697594,0.07368891,0.04761354,0.042144336,0.041765496,0.08415389,0.051005114,0.059786916,0.09573185,0.027162468,0.110557824,0.027264982,0.02695148,0.026917387,0.023725396,0.039757717,0.038273543,0.031251542,0.050618447,0.029365607,0.029432887,0.18478227,0.058048144,0.15592399,0.041989677,0.039886095
2845_B_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.05548077,0.06363739,0.021980178,0.0446418,0.03562581,0.049190693,0.0450119,0.033834804,0.1619906,0.03974864,0.05994119,0.04524139,0.047803365,0.10091493,0.054735076,0.120177746,0.39142054,0.039288457,0.05278681,0.05996722,2.8033159,0.043891575,0.060411572,0.034727395,0.05233682,0.03827752,0.034488507,0.027852198,0.043397717,0.016106024,0.19208416,0.022202536,0.019288076,0.027462544,0.012965143,0.01685902,0.023983793,0.01934552,0.04555491,0.015646487,0.0119269295,0.0433785,0.15867023,0.09240886,0.08182411,0.033084262
2845_B_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.01594466,0.02287528,0.016951568,0.015560812,0.021782124,0.07468377,0.011197392,0.016134672,0.019020455,0.013578977,0.014808775,0.015492845,0.016053593,0.012484072,0.01206786,0.016078291,0.013844508,0.013131452,0.013516561,0.014270371,2.3166423,0.01736669,0.015980098,0.015574634,0.018313237,0.015280605,0.01839738,0.017877696,0.016915845,0.01909247,0.104022495,0.016580718,0.01513513,0.018996028,0.015827382,0.013074271,0.019095145,0.0155036785,0.030376224,0.01520231,0.014045619,0.027773201,0.05444101,0.03592171,0.06707095,0.03548223
2845_B_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,0.30538404,0.18536277,0.22874774,0.21434681,0.17687142,0.06334168,0.1684019,0.057986952,0.14411408,0.11488579,0.10243818,0.1651123,0.07293767,0.2607517,0.24629983,0.09786817,0.1808855,0.17228384,0.106341965,0.13681163,4.0448318,0.045548912,0.055102717,0.06653782,0.07640862,0.078060135,0.13714884,0.08031322,0.10512529,0.18041682,0.45841172,0.049336042,0.09641808,0.051921785,0.18590286,1.0157984,0.2653606,0.14635997,0.37569585,0.23912427,0.33263406,0.46414444,0.045952458,0.18585688,0.083461404,0.13227415
2845_C_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.69844097,0.4486193,0.056248285,0.29632849,0.051427048,0.15248665,0.16483043,0.052499074,0.055203483,0.12855802,0.102739885,0.13387942,0.064636596,3.2373064,0.9528243,0.049494192,0.0981362,0.05404353,0.057091217,0.060193602,6.7055764,0.13926667,0.06013525,0.06956869,0.064785354,0.14135824,0.054347415,0.06480811,0.08270827,0.04155679,0.17108059,0.115894705,0.07076628,0.09589202,0.042609368,0.07587557,0.10463018,0.065787844,0.103275165,0.047433134,0.046760608,0.1820947,0.13007636,0.3539246,0.07588796,0.06711368
2845_C_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,1.5163648,1.4476997,0.429902,0.41054583,0.9401622,0.07302521,1.0090086,0.113787375,0.32451585,0.62002116,0.4379026,0.6800077,0.09639078,2.94816,2.0882518,0.20587076,0.57243556,1.9257772,0.3300859,0.35396102,15.9277525,0.19425225,0.26427877,0.20609957,0.3754252,0.21025285,0.1753931,0.4746911,0.180008,0.23219477,0.7998196,0.16166419,0.2060852,0.12109253,0.50772005,9.190805,0.17204563,0.15367965,0.19000055,0.22867468,0.2298978,1.3769975,0.0499141,0.088645734,0.08700363,0.10687348
2845_C_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,1.4982035,1.0939825,0.38445818,0.55635446,0.22618583,0.22554162,0.75862145,0.103026316,0.1264005,0.39386585,0.16078015,0.47577927,0.120710045,1.8109396,1.7908455,0.10546158,0.48667622,0.43199205,0.3294639,0.17647271,12.855494,0.37069437,0.2416129,0.20129012,0.21948184,0.1538778,0.19418249,0.29140344,0.20675771,0.23423335,0.75232637,0.14459339,0.23919676,0.14247333,0.50364214,1.1958584,0.23893283,0.18037416,0.35737646,0.33072364,0.37068105,0.9647331,0.2376121,0.2110352,0.13532157,0.3426225
2845_C_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.34118906,0.9421342,0.5827831,0.30309376,0.49532095,0.21724866,0.42036146,0.23035365,0.4482465,0.33814618,0.44381347,0.77986413,0.19614372,1.793086,1.2470335,0.2625088,1.0408156,1.0870644,0.4737702,0.21969533,16.65018,0.23700754,0.2318015,0.21404064,0.2841646,0.30697542,0.2655932,1.3931416,0.18827993,0.87196314,1.0998793,0.09265575,0.21825714,0.07863007,1.071212,3.6954124,0.3118855,0.32266936,0.55820805,0.6618615,0.6226752,1.6296148,0.20878053,0.26125035,0.20164411,0.7039753
2845_C_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.5415377,0.30039677,0.44519603,0.20128812,2.2825136,0.1839012,0.2512442,0.1951122,0.17335542,0.28100505,0.16724399,0.18831807,0.229646,0.2713032,0.38187298,0.19758192,0.612523,0.410868,0.27156273,0.20258181,11.5817795,0.100585856,0.13248254,0.0891548,0.14842013,0.103359245,0.104249604,0.12850642,0.1169729,0.20945126,0.99636334,0.10259065,0.1650653,0.07313177,0.55969125,7.8273582,0.17430139,0.17169921,0.17710428,0.36199936,0.57284933,0.42918497,0.071737476,0.1789592,0.20797083,0.24181825
2845_C_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.13244165,1.1098444,0.12183547,0.3602447,0.088090725,0.058220427,7.094487,0.05280354,0.1538619,0.27517992,0.22155039,0.44025162,0.059665225,5.775902,2.5640967,0.13516468,0.9842898,0.38258496,0.971757,0.3757827,15.781387,0.14741872,0.16517374,0.10185056,0.18678126,0.13513172,0.08562188,0.15837663,0.1260141,0.12331296,0.56115854,0.08075245,0.13136245,0.09525539,0.24734621,3.2032416,0.22702144,0.18973413,0.22430024,0.23825186,0.23551568,0.8790619,0.101025894,0.2139992,0.097077325,0.17314054
2845_C_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,0.45580742,2.0725768,0.23680729,0.35483885,0.10402852,0.07793871,1.6530348,0.05825717,0.30338994,0.31699765,0.25815234,0.5691564,0.07622648,8.905558,8.034688,0.16365567,1.1363996,0.71791667,0.42910713,4.1013403,26.573435,0.17122854,0.26391447,0.35443613,0.36468887,0.18427156,0.14133468,0.40164542,0.76462793,0.24065165,0.42342708,0.09985591,0.17717633,0.09090213,0.3119942,1.6394502,0.31386566,0.22832756,0.40700817,0.1829365,0.31269696,1.1692129,0.14712678,0.27200162,0.14007092,0.16920166
2845_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.11043476,0.36611193,0.06693782,0.13496579,0.030391792,0.43726638,0.14769316,0.06308019,0.0634188,0.1584794,0.12648782,0.13973755,0.054023344,2.4576838,2.282457,0.051344022,0.11119366,0.05094816,0.058922626,0.042280372,6.4401155,0.108013466,0.07762731,0.045350797,0.07035897,0.10146595,0.0739932,0.118736476,0.12943546,0.07261428,0.22134984,0.07578848,0.078039646,0.085219346,0.0683872,0.16456646,0.10067544,0.09273303,0.13968998,0.05449464,0.07326612,0.19759488,0.094655745,0.10782913,0.070976496,0.12058722
2845_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.20759648,0.90850013,0.11781967,0.41655722,0.13396609,0.07209136,1.7282512,0.040020317,0.09765176,0.13193132,0.13092615,0.17877005,0.04114042,2.7412364,0.9567499,0.07799589,0.7908781,0.36622956,0.1965662,0.2711877,6.6832337,0.043806437,0.0700288,0.0467295,0.05942786,0.06581722,0.09145232,0.11374338,0.20216127,0.10290369,0.17151792,0.032585155,0.06473342,0.03297272,0.15475576,0.895347,0.11289694,0.11756507,0.102104075,0.10970681,0.12506868,0.5161775,0.08071114,0.09405558,0.05480765,0.13163403
2845_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.2867795,0.2341906,1.3151649,0.07876913,0.8748721,0.8066518,0.052522372,0.27964002,0.1822248,0.09650224,0.10679765,0.108059265,0.28355843,0.04641411,0.05455293,0.16978414,0.07062328,0.0671578,0.0714419,0.053850975,18.188742,0.19777595,0.09695723,0.12817131,0.133308,0.09963301,0.6015605,0.22513002,0.09992816,1.4282281,1.5568599,0.39131653,0.31514832,0.29242533,6.0158005,3.740504,0.20511015,0.15221356,0.1635405,0.8390731,3.2324972,0.2426654,0.8808571,0.122109644,1.0347807,1.8193488
2845_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.10849595,0.22187178,0.30667835,0.059111174,1.3191695,1.6326694,0.037350312,0.050878048,0.088912494,0.033629116,0.049701724,0.048718575,0.06679505,0.029275518,0.024922442,0.08147938,0.04123305,0.026456142,0.030346204,0.041948,10.12035,0.06188443,0.049898535,0.07072067,0.050810795,0.041611597,0.20266905,0.15678005,0.073633075,0.51771486,1.475807,0.27547318,0.21792616,0.36643305,2.7066588,1.265727,0.12129467,0.13784297,0.1033382,0.51465684,2.3424037,0.18189916,0.5869937,0.12595429,1.0807675,0.7576424
2845_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.096021466,0.6602027,0.046530668,0.10034429,0.046183404,0.38403893,0.1048676,0.15006484,0.0911497,0.27568904,0.35012347,0.11958048,0.056222342,2.0637581,1.7314715,0.068856694,0.13731077,0.12753709,0.062109176,0.05786371,8.429673,0.13644579,0.075963214,0.050892036,0.06511887,0.102322675,0.1494413,0.07793953,0.11682546,0.04478637,0.29910553,0.25359714,0.068565354,0.21629758,0.034944844,0.06538557,0.060442604,0.044559278,0.09961897,0.041924614,0.03798963,0.10499693,0.9593782,0.32258436,0.41419882,0.07809021
2845_D_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,0.09060859,0.21385023,0.11279565,0.1354955,0.078931145,2.0086832,0.5029206,0.107024565,0.16844699,0.32631242,0.20041499,0.2593031,0.14993136,4.2179036,5.062615,0.1371175,0.8425294,0.34708205,0.21208858,0.26026016,18.896482,0.40243447,0.3023391,0.21709614,0.32572076,0.33442083,0.33060905,0.3021818,0.30591962,0.14814293,0.42537895,0.23770809,0.13513492,0.2492306,0.14657877,0.24284169,0.15747273,0.13926844,0.15001799,0.09051312,0.102529615,0.41718248,0.861383,0.57586324,0.4877179,0.4122729
