"gene","statistic","p.value","p_adj"
"BSCL2",0.500008310479515,2.0606522489801e-13,6.97357864201785e-10
"SHANK1",0.485992468081198,1.17826356824743e-12,2.00047730914445e-09
"FBXL16",0.482815240544643,1.7304527180465e-12,2.69316124685303e-09
"SOBP",0.448338122793896,8.77113544941422e-11,9.10054031407e-08
"PLEKHG5",0.443986930677479,1.39633137506806e-10,1.30389423803855e-07
"NCS1",0.4424840460663,1.63709807546845e-10,1.45592588844994e-07
"RAB6B",0.435183071115835,3.50696526242047e-10,2.42578086077647e-07
"PSD",0.434038849304763,3.94525498681458e-10,2.63148507620532e-07
"KCNAB2",0.431059323701925,5.35008468986851e-10,3.33060605559947e-07
"NCDN",0.430726904521338,5.53401039056971e-10,3.33397348562193e-07
"CAMK2A",0.429411224396069,6.32387501093224e-10,3.63704027156023e-07
"FXYD7",0.429252013104314,6.42655434576395e-10,3.63704027156023e-07
"GP1BB",0.427539179536975,7.63838790986756e-10,4.19572154719666e-07
"PIP5K1C",0.425728369790095,9.15929131596741e-10,4.71630175842644e-07
"IDS",0.425528918281743,9.34371198660196e-10,4.71630175842644e-07
"DIRAS2",0.41905724170811,1.77171368792202e-09,8.27213120890792e-07
"OTUB1",0.417529863052045,2.05646159822833e-09,9.36743336792981e-07
"DLG4",0.417214939617805,2.12044083633815e-09,9.42889358558366e-07
"KIF3C",0.414368381687202,2.79300894373545e-09,1.15916077851563e-06
"ADGRL1",0.412317880215373,3.40070474007622e-09,1.38068612447094e-06
"LMO3",0.408997187558775,4.66456148242652e-09,1.83362853799557e-06
"HPCAL4",0.408888713931425,4.71268846775472e-09,1.83362853799557e-06
"BTBD2",0.407266858245089,5.49202145312508e-09,2.09324474813396e-06
"ENC1",0.406741985854689,5.76986350672234e-09,2.11290138924601e-06
"NR1D2",0.404826201629729,6.90372238358405e-09,2.38766517103362e-06
"DMTN",0.40324108701072,8.0016803978491e-09,2.71707969291327e-06
"CACNB1",0.402285819260192,8.74275106324785e-09,2.91570747959316e-06
"NRGN",0.402005887318646,8.97217012231512e-09,2.93972367025188e-06
"NEFL",0.398767424669877,1.20860683593693e-08,3.82942933100257e-06
"H4C12",0.398756927222069,1.20976831510576e-08,3.82942933100257e-06
"RIDA",0.398111334181877,1.28330438470295e-08,3.98907964078728e-06
"RASD1",0.397945124591584,1.30292277836809e-08,3.98907964078728e-06
"PRDX6",0.396461485301386,1.49133000576867e-08,4.49227083673156e-06
"PHACTR1",0.396090575478837,1.54238407126011e-08,4.57231189124663e-06
"SLC8A2",0.393730399296671,1.9089510459924e-08,5.57055777108656e-06
"PRKAR1B",0.390927580731935,2.4537250941187e-08,7.05011843965552e-06
"EZR",0.38990232999602,2.68816296119285e-08,7.60668658533904e-06
"RRAGD",0.388604145617097,3.01607076680413e-08,8.40621909211259e-06
"ARSB",0.388437936026803,3.06073515883303e-08,8.40621909211259e-06
"SYT7",0.387734607023667,3.25688184618998e-08,8.59080642810032e-06
"SNCB",0.387703114680243,3.2659416170225e-08,8.59080642810032e-06
"PKIA",0.387080266110302,3.4501866344092e-08,8.74622599317078e-06
"SERHL2",0.387052272916147,3.4586978608815e-08,8.74622599317078e-06
"SAMD14",0.384112987529907,4.47416551206308e-08,1.09946730399066e-05
"SLC35F1",0.383715834087837,4.63163456468078e-08,1.12338191077894e-05
"ZSWIM5",0.383309932772595,4.79807264410096e-08,1.13123470283209e-05
"CHD3",0.383274941279901,4.81268697175315e-08,1.13123470283209e-05
"FUT9",0.383196210421341,4.8457258634915e-08,1.13123470283209e-05
"CAMKV",0.381901525191688,5.42134356859105e-08,1.23474405471959e-05
"NSMF",0.381264680024669,5.72807011022136e-08,1.2888847876927e-05
"BAIAP3",0.381093221710472,5.81345896863872e-08,1.29252571069401e-05
"ABHD8",0.379581589226119,6.62111882272623e-08,1.42915929676822e-05
"OMA1",0.379336648777266,6.76174871912257e-08,1.42915929676822e-05
"CACNG3",0.379252669194802,6.81062205035189e-08,1.42915929676822e-05
"FXYD1",0.378976236402525,6.97390582136987e-08,1.44716294577671e-05
"SEPTIN3",0.378309648466716,7.38326395166763e-08,1.4826864253908e-05
"OLFM1",0.37661256107109,8.53232360320671e-08,1.6427801609638e-05
"CNKSR2",0.375669540343004,9.24313663141904e-08,1.76147775233043e-05
"IRAG1",0.375386109252188,9.46766336278081e-08,1.78604122185146e-05
"SLC1A2",0.37243282726887,1.21412285422657e-07,2.26749584255354e-05
"FAM163B",0.371591281869595,1.30270716553237e-07,2.40884742806759e-05
"FAM228B",0.371083905225542,1.3590780246074e-07,2.48844521446744e-05
"HDAC4",0.370865208396209,1.38409107977933e-07,2.50963932096688e-05
"CACNB4",0.367518272120091,1.8266230623815e-07,3.2257366057808e-05
"GNG13",0.367511273821552,1.82767695976616e-07,3.2257366057808e-05
"SYN2",0.367490278925936,1.83084215149264e-07,3.2257366057808e-05
"CACNA1G",0.36715436059608,1.88220570812693e-07,3.24592715146999e-05
"TNFSF12",0.36707562973752,1.89444238332742e-07,3.24592715146999e-05
"RUNDC3A",0.365814186425925,2.10121604415911e-07,3.51283105109216e-05
"BEX1",0.364426773740634,2.35359032558023e-07,3.85575902811722e-05
"LMTK2",0.363377028959834,2.56358756088058e-07,4.12737597301774e-05
"KCNQ2",0.362972877219226,2.64912854869479e-07,4.20711897454127e-05
"PACSIN1",0.362930887427994,2.65817112334477e-07,4.20711897454127e-05
"RBBP8",0.361863646900847,2.8981858853986e-07,4.51054329964203e-05
"NCKIPSD",0.361476990906586,2.99015956796656e-07,4.61522480093748e-05
"TREM1",0.360637195081946,3.19964730783328e-07,4.78322348437106e-05
"CEP170B",0.359711670100207,3.44678758911604e-07,5.06867756018355e-05
"HEXIM1",0.358898117895087,3.67903175250358e-07,5.33378908939604e-05
"SLC12A5",0.35888062214874,3.68418715213155e-07,5.33378908939604e-05
"GSS",0.358640930423791,3.75551627270626e-07,5.35404747397421e-05
"MARS1",0.357774890979631,4.02441695638198e-07,5.6939402331356e-05
"POU2F1",0.356600926399769,4.41848206471066e-07,6.03727223824925e-05
"EPHB6",0.356581681078788,4.42523994513192e-07,6.03727223824925e-05
"GABPB1",0.356523945115844,4.44557298011624e-07,6.03727223824925e-05
"ATRNL1",0.356476706600708,4.4622755642301e-07,6.03727223824925e-05
"TNRC18",0.356389227868974,4.49336496635599e-07,6.03727223824925e-05
"GLRB",0.356097048904985,4.5987127537792e-07,6.11996418464194e-05
"TNFAIP8",0.355944835911769,4.65452668423074e-07,6.12168594047136e-05
"MAST1",0.355820616112708,4.70055570233125e-07,6.13899148928241e-05
"FAM228A",0.355624663753625,4.7740513530815e-07,6.19167937987153e-05
"ATP1A2",0.35539022075258,4.86342856102323e-07,6.22119121956643e-05
"THEG",0.355031557952473,5.00326686116563e-07,6.35653142170948e-05
"SLC22A10",0.354538177905497,5.20192708602581e-07,6.52021411131664e-05
"NRSN1",0.353945072104345,5.45073556434652e-07,6.76855419305537e-05
"BHLHA9",0.353462189505176,5.6616710019295e-07,6.95640576526549e-05
"SLC25A4",0.353052789040664,5.84660122324944e-07,7.05523269701071e-05
"VSTM2A",0.353033543719683,5.85543514690865e-07,7.05523269701071e-05
"AKT3",0.352352959186798,6.17617129834888e-07,7.39398558768998e-05
"CAMK2G",0.35189632020715,6.40071259079002e-07,7.61399416213978e-05
"SYNGR1",0.351782597855896,6.45783484258216e-07,7.6333242734218e-05
"RGS4",0.351653129332931,6.52345953877184e-07,7.66239813497503e-05
"AMPH",0.351535907832408,6.58342598428012e-07,7.68450398015097e-05
"ID4",0.350517655395032,7.12696914822699e-07,8.24381765986996e-05
"FAM219B",0.350442423685741,7.16878542773044e-07,8.24381765986996e-05
"TTC9B",0.350230725154947,7.28771648788685e-07,8.24381765986996e-05
"CYFIP2",0.350228975580312,7.28870720078439e-07,8.24381765986996e-05
"DUSP9",0.350167740468099,7.32346335190098e-07,8.24381765986996e-05
"HTR6",0.349971788109016,7.43575053515632e-07,8.30014580624506e-05
"CENPQ",0.349868563205571,7.49556154328858e-07,8.30014580624506e-05
"CACNA1E",0.349842319586051,7.51084087200372e-07,8.30014580624506e-05
"PBRM1",0.34911099738876,7.94879534020852e-07,8.73245304551379e-05
"NEU2",0.348614118192514,8.26016031147216e-07,8.87162941155855e-05
"MRPL40",0.348607119893976,8.26462784819122e-07,8.87162941155855e-05
"FAM171A2",0.348510893289069,8.32629104396328e-07,8.87162941155855e-05
