"gene","statistic","p.value","p_adj"
"GPR1",-0.187441553272361,0.00960741395917245,0.0267923044798424
"ANTKMT",-0.187700490318291,0.00950625094663016,0.0266074402928681
"ATP5PO",-0.187910439274451,0.00942491985482028,0.0264611850884882
"TDGF1",-0.188013664177897,0.00938515831305411,0.0263693721460205
"LDLRAD4",-0.188125636954515,0.00934219506039475,0.0262882077667519
"ZNF281",-0.188323338888233,0.00926676290230322,0.0261447865065243
"FGFR1OP2",-0.188512292948777,0.00919517285175515,0.0259959200998152
"RPS15",-0.188550783590739,0.00918064987168998,0.0259666540971804
"HSPE1",-0.188841212980094,0.00907172057895645,0.0257560738115827
"EPN2",-0.189248863869972,0.00892075706798627,0.0254473894916315
"PRPF6",-0.189450064952958,0.00884707088626431,0.025299019426102
"EIF4B",-0.189553289856404,0.00880947642757052,0.0252164996072181
"LENG1",-0.189785983282814,0.00872524847433612,0.0250542343952493
"NPAS3",-0.189894456910164,0.00868622885485381,0.0249729079577047
"GALNT15",-0.189929448402857,0.00867367492381782,0.0249521800488635
"STYK1",-0.189934697126761,0.00867179322225191,0.0249506101091937
"CNTN2",-0.190137647784382,0.00859931109673001,0.0247955433136529
"ACTN4",-0.19025311971027,0.00855831150357513,0.0247096310224447
"LSM14A",-0.19054179952499,0.00845657003600022,0.0244822356211967
"PDE8A",-0.190566293569876,0.00844798701121394,0.0244725617219531
"POLR2A",-0.190583789316222,0.00844186101167481,0.0244662005360085
"PIK3C2B",-0.1907290040109,0.00839116712750389,0.0243608638696196
"RPLP0",-0.190783240824575,0.00837230266068924,0.0243171875480308
"CTDP1",-0.190830479339711,0.00835590298981187,0.0242828969115184
"PARP1",-0.191117409579796,0.00825690120389599,0.0240796200630796
"RPS9",-0.191173395968105,0.00823770563271225,0.0240348992964434
"SREBF1",-0.191299365341801,0.00819466036267519,0.0239429719858138
"CIRBP",-0.191500566424788,0.00812632159767958,0.023785702973545
"IFI6",-0.191808491560489,0.00802271326296984,0.0235474136255264
"BNIP3L",-0.191971202001513,0.00796844086374977,0.0234249333498175
"SKI",-0.192151408188884,0.00790871357732596,0.0233264584286386
"PTK2",-0.192188149256212,0.00789658509953259,0.023301725915448
"SRRM2",-0.192254633092329,0.00787468033295343,0.0232554601357113
"ZNF708",-0.192321116928447,0.00785282957523026,0.0232121203305398
"OST4",-0.192345610973332,0.00784479288797062,0.0231928687629792
"CD27",-0.192398098212372,0.00782759602277308,0.0231530223822157
"ADAM15",-0.192485576944105,0.00779900902007658,0.0230904078089649
"S100A13",-0.192529316309972,0.00778475034474894,0.0230628168525589
"SGPP1",-0.192620294190975,0.00775516649607285,0.0230037986242834
"MAP7",-0.192756761012479,0.00771097808601495,0.022900426223157
"TXNL4A",-0.193257139357994,0.0075508628081147,0.022523544769901
"RAB21",-0.193762766427412,0.00739207849090468,0.0221667401888465
"RPL27",-0.193860742606954,0.00736165652795974,0.0220932504123696
"RPS25",-0.193909730696724,0.00734648736872649,0.0220616103721038
"ALCAM",-0.193972715383572,0.00732702504133009,0.0220318015894189
"SLC38A1",-0.194047947092863,0.00730383852178246,0.0219762346113757
"CCDC137",-0.194105683055807,0.00728608853166224,0.0219627574010645
"ZEB2",-0.194112681354346,0.00728393962892603,0.0219623597852474
"POLR2I",-0.194466095430548,0.00717615095367963,0.0217215227246225
"YME1L1",-0.194735529924287,0.00709493196264491,0.0215280177635022
"SARDH",-0.194805512909674,0.00707397051275679,0.0214748818752025
