"contrast","estimate","SE","df","asymp.LCL","asymp.UCL","z.ratio","p.value","celltype","region","weight","p_adj"
"AD_overall_vs_Control",0.587742934788409,0.250298940857731,Inf,0.097166025338735,1.07831984423808,2.34816389064339,0.0188662179168205,"Astrocytes5","Arteries",0.472727272727273,0.0241068340048261
"Disease_effect",0.385021822510462,0.262709477574324,Inf,-0.129879291932547,0.899922936953471,1.46558025262539,0.142762674306626,"Endothelial","Arteries",0.472727272727273,0.171084764429765
"Amyloid_effect",0.107364023893065,0.216394116920483,Inf,-0.316760651737431,0.53148869952356,0.496150382556459,0.619788314793822,"Endothelial","Arteries",0.472727272727273,0.678815773345614
"AD_overall_vs_Control",0.435775724714456,0.240636621773785,Inf,-0.0358633873235496,0.907414836752461,1.81092853407872,0.0701519149715799,"Endothelial","Arteries",0.472727272727273,0.0806747022173169
"Disease_effect",0.291437680434005,0.256686096645597,Inf,-0.211657824323533,0.794533185191543,1.1353855321443,0.256213818898823,"ExNeuron1","Arteries",0.472727272727273,0.287459406569411
"Amyloid_effect",0.153623786129927,0.212949858820221,Inf,-0.263750267670596,0.57099783993045,0.721408255356584,0.47065836890148,"ExNeuron1","Arteries",0.472727272727273,0.541257124236702
"AD_overall_vs_Control",0.364059833877243,0.234631584948216,Inf,-0.0958096222568096,0.823929290011296,1.55162329895863,0.12075238495762,"ExNeuron1","Arteries",0.472727272727273,0.132252612096441
"Disease_effect",1.01289211776355,0.202995764622429,Inf,0.61502773008942,1.41075650543768,4.9897204488356,6.04667337414017e-07,"ExNeuron10","Arteries",0.472727272727273,3.4768371901306e-06
"Amyloid_effect",-0.026492854106387,0.136232971855847,Inf,-0.293504572450706,0.240518864237932,-0.194467269894252,0.845810021331575,"ExNeuron10","Arteries",0.472727272727273,0.884255931392101
"AD_overall_vs_Control",1.00036822309508,0.19271319831238,Inf,0.622657295057286,1.37807915113287,5.19096892094293,2.0920254720756e-07,"ExNeuron10","Arteries",0.472727272727273,1.37475959593539e-06
"Disease_effect",0.679392477908998,0.193403740100409,Inf,0.300328112836852,1.05845684298114,3.51281974979532,0.000443378155427845,"ExNeuron11","Arteries",0.472727272727273,0.000971209292841946
"Amyloid_effect",0.232942882774619,0.126808747752739,Inf,-0.0155976957453735,0.481483461294612,1.83696225144363,0.066215468234046,"ExNeuron11","Arteries",0.472727272727273,0.121836461550645
"AD_overall_vs_Control",0.789510931584272,0.179800988497072,Inf,0.43710746974531,1.14191439342323,4.39102664664787,1.12816712391659e-05,"ExNeuron11","Arteries",0.472727272727273,4.32464064168024e-05
"Disease_effect",0.517123916344464,0.203609301649998,Inf,0.118057018193117,0.916190814495812,2.53978532490325,0.0110920529026397,"ExNeuron12","Arteries",0.472727272727273,0.0164591752748848
"Amyloid_effect",0.284109697371363,0.133538663745174,Inf,0.0223787258872177,0.545840668855508,2.12754635551482,0.0333747140144356,"ExNeuron12","Arteries",0.472727272727273,0.0959523027915023
"AD_overall_vs_Control",0.651430318738199,0.188672836492919,Inf,0.281638354351064,1.02122228312533,3.45269796568012,0.000555010059025429,"ExNeuron12","Arteries",0.472727272727273,0.000945572693154434
"Disease_effect",0.646775847958478,0.187047472745417,Inf,0.280169537978222,1.01338215793873,3.45781655568679,0.000544572053622409,"ExNeuron13","Arteries",0.472727272727273,0.00108914410724482
"Amyloid_effect",0.241125589203172,0.120324271092182,Inf,0.00529435139646206,0.476956827009882,2.00396467823556,0.0450738442469441,"ExNeuron13","Arteries",0.472727272727273,0.108008297029744
"AD_overall_vs_Control",0.76076249012725,0.174648166291713,Inf,0.418458374229529,1.10306660602497,4.3559718162546,1.32477822962199e-05,"ExNeuron13","Arteries",0.472727272727273,4.35284275447226e-05
"Disease_effect",0.587098596377804,0.1642038721657,Inf,0.265264920811013,0.908932271944595,3.57542479744543,0.000349659678419281,"ExNeuron14","Arteries",0.472727272727273,0.000846544484594049
"Amyloid_effect",0.13408187083292,0.115540341012117,Inf,-0.0923730363123046,0.360536777978145,1.16047667557826,0.245854784737959,"ExNeuron14","Arteries",0.472727272727273,0.34270666963473
"AD_overall_vs_Control",0.65048275349882,0.152976738951859,Inf,0.350653854680791,0.950311652316849,4.25216773449148,2.11711191140072e-05,"ExNeuron14","Arteries",0.472727272727273,5.72865576026077e-05
"Disease_effect",0.969423320546199,0.190805505388427,Inf,0.59545140193292,1.34339523915948,5.08068841395705,3.76069524708287e-07,"ExNeuron2","Arteries",0.472727272727273,2.8831996894302e-06
"Amyloid_effect",0.102863508987762,0.124586747384963,Inf,-0.141322028837754,0.347049046813279,0.825637647236448,0.409009672475793,"ExNeuron2","Arteries",0.472727272727273,0.516048335396597
"AD_overall_vs_Control",1.01804970661314,0.180731790201828,Inf,0.663821906956109,1.37227750627017,5.63293101604459,1.77172341109947e-08,"ExNeuron2","Arteries",0.472727272727273,2.03748192276439e-07
"Disease_effect",0.0861745847633307,0.300537379912957,Inf,-0.502867855874096,0.675217025400758,0.286734997118458,0.774315238417999,"ExNeuron3","Arteries",0.472727272727273,0.802580614949098
"Amyloid_effect",0.202444961307521,0.254892908728094,Inf,-0.297135959714199,0.702025882329241,0.794235360715658,0.427058426475161,"ExNeuron3","Arteries",0.472727272727273,0.516965463627826
"AD_overall_vs_Control",0.181875839199613,0.273779882820662,Inf,-0.35472287082048,0.718474549219707,0.664314110028128,0.506489292035835,"ExNeuron3","Arteries",0.472727272727273,0.517744609636631
"Disease_effect",0.0785405102341259,0.28807852073735,Inf,-0.486083015130655,0.643164035598907,0.272635773167322,0.785133210276291,"ExNeuron4","Arteries",0.472727272727273,0.802580614949098
"Amyloid_effect",0.179994411273251,0.249155012300284,Inf,-0.308340439402941,0.668329261949443,0.72241938707747,0.47003667096471,"ExNeuron4","Arteries",0.472727272727273,0.541257124236702
"AD_overall_vs_Control",0.163628777381481,0.26177135573401,Inf,-0.349433652041402,0.676691206804364,0.62508282055026,0.531916702560296,"ExNeuron4","Arteries",0.472727272727273,0.531916702560296
"Disease_effect",0.677750491489545,0.204911529677627,Inf,0.276131273304386,1.07936970967471,3.30752736342265,0.000941235159160925,"ExNeuron5","Arteries",0.472727272727273,0.00166526220466933
"Amyloid_effect",0.322466844877575,0.128892875596411,Inf,0.0698414508448078,0.575092238910342,2.50182054970425,0.0123556534215839,"ExNeuron5","Arteries",0.472727272727273,0.0565048542122241
"AD_overall_vs_Control",0.83018936361349,0.190288344694532,Inf,0.457231061334463,1.20314766589252,4.36279670699844,1.28410257214958e-05,"ExNeuron5","Arteries",0.472727272727273,4.35284275447226e-05
"Disease_effect",0.144133484412284,0.295366441725168,Inf,-0.434774103610794,0.723041072435363,0.48798192364181,0.625562644922159,"ExNeuron6","Arteries",0.472727272727273,0.669206550381845
"Amyloid_effect",0.402999803960336,0.240390490469364,Inf,-0.0681568995855372,0.874156507506209,1.67643821173407,0.0936523894694007,"ExNeuron6","Arteries",0.472727272727273,0.153857496985444
"AD_overall_vs_Control",0.334642482648079,0.269328959937503,Inf,-0.193232578823057,0.862517544119215,1.24250464088872,0.214050429266024,"ExNeuron6","Arteries",0.472727272727273,0.223779994232662
"Disease_effect",0.395898870433704,0.225193915042976,Inf,-0.0454730925881025,0.83727083345551,1.75803538189808,0.0787414892680939,"ExNeuron7","Arteries",0.472727272727273,0.103488814466638
"Amyloid_effect",0.17514079839485,0.164664547492576,Inf,-0.147595784221184,0.497877381010883,1.06362177567546,0.287500073717406,"ExNeuron7","Arteries",0.472727272727273,0.388970687970608
"AD_overall_vs_Control",0.478692702402178,0.209050175777486,Inf,0.0689618869165372,0.888423517887818,2.28984596937962,0.0220302472742576,"ExNeuron7","Arteries",0.472727272727273,0.0266681940688382
"Disease_effect",0.390940373014551,0.228300886948456,Inf,-0.0565211430429732,0.838401889072075,1.7123909514325,0.0868246454740441,"ExNeuron8","Arteries",0.472727272727273,0.107944153832595
"Amyloid_effect",0.308775961940743,0.157851483646619,Inf,-0.000607260912843022,0.61815918479433,1.95611694491259,0.0504513794632763,"ExNeuron8","Arteries",0.472727272727273,0.108008297029744
"AD_overall_vs_Control",0.536907191386538,0.21101506125337,Inf,0.12332527113442,0.950489111638656,2.54440222511825,0.0109464952963239,"ExNeuron8","Arteries",0.472727272727273,0.0157355869884655
"Disease_effect",0.450204234620899,0.208406649412373,Inf,0.0417347076339819,0.858673761607817,2.16022010761318,0.0307556342704354,"ExNeuron9","Arteries",0.472727272727273,0.0428714901951523
"Amyloid_effect",0.266924508657615,0.154805519681555,Inf,-0.0364887345262388,0.570337751841469,1.72425704979187,0.0846614492215222,"ExNeuron9","Arteries",0.472727272727273,0.148548620492429
"AD_overall_vs_Control",0.576386729622681,0.192141708016426,Inf,0.199795901982474,0.952977557262887,2.99980017651038,0.0027015677690683,"ExNeuron9","Arteries",0.472727272727273,0.00414240391257139
"Disease_effect",-1.23572328299049,0.148639055466776,Inf,-1.52705047840143,-0.94439608757956,-8.31358406516988,9.2854190427647e-17,"Fibroblast","Arteries",0.472727272727273,4.27129275967176e-15
"Amyloid_effect",0.256684608717488,0.106062751450951,Inf,0.0488054357724017,0.464563781662575,2.42012021379809,0.0155153769505967,"Fibroblast","Arteries",0.472727272727273,0.0565048542122241
"AD_overall_vs_Control",-1.11438146796041,0.135151467201952,Inf,-1.37927347613398,-0.849489459786834,-8.24542634298764,1.64572376122643e-16,"Fibroblast","Arteries",0.472727272727273,7.57032930164158e-15
"Disease_effect",0.668318460560258,0.211125280815818,Inf,0.254520513935349,1.08211640718517,3.16550655600211,0.00154813173049755,"InhNeuron1","Arteries",0.472727272727273,0.00263755776306991
"Amyloid_effect",0.34053650562218,0.133004942834779,Inf,0.0798516079002047,0.601221403344155,2.56032970177056,0.0104572901525735,"InhNeuron1","Arteries",0.472727272727273,0.0565048542122241
"AD_overall_vs_Control",0.829299354127106,0.196529431009533,Inf,0.444108747446273,1.21448996080794,4.21972093374086,2.44604911041269e-05,"InhNeuron1","Arteries",0.472727272727273,6.25101439327687e-05
"Disease_effect",0.657865802975928,0.220312487965574,Inf,0.22606126121899,1.08967034473287,2.9860577085341,0.00282599307783148,"InhNeuron2","Arteries",0.472727272727273,0.00464270291358029
"Amyloid_effect",0.243569057172344,0.159023442965401,Inf,-0.0681111637374021,0.55524927808209,1.53165503544869,0.125607583745291,"InhNeuron2","Arteries",0.472727272727273,0.187857783091869
"AD_overall_vs_Control",0.773007539093763,0.204682572745742,Inf,0.371837068249109,1.17417800993842,3.77661629284872,0.000158973351005159,"InhNeuron2","Arteries",0.472727272727273,0.000330832692999101
"Disease_effect",0.671307304434636,0.183549143543191,Inf,0.311557593696809,1.03105701517246,3.65737094423799,0.000254815485179901,"InhNeuron3","Arteries",0.472727272727273,0.000689500724604438
"Amyloid_effect",0.274264186595861,0.121719680135615,Inf,0.0356979973203204,0.512830375871401,2.25324439145985,0.0242437438443849,"InhNeuron3","Arteries",0.472727272727273,0.0743474811227804
"AD_overall_vs_Control",0.800959465370861,0.170146422771418,Inf,0.467478604640557,1.13444032610117,4.70747167248356,2.50808120754048e-06,"InhNeuron3","Arteries",0.472727272727273,1.15371735546862e-05
"Disease_effect",0.670933979549475,0.189714527074804,Inf,0.29910033913881,1.04276761996014,3.53654509169415,0.000405397289755034,"InhNeuron4","Arteries",0.472727272727273,0.000932413766436578
"Amyloid_effect",0.239742630616045,0.123198391041135,Inf,-0.00172177877786286,0.481207040009952,1.94598832492866,0.0516561420577035,"InhNeuron4","Arteries",0.472727272727273,0.108008297029744
"AD_overall_vs_Control",0.78426685947706,0.176538603643628,Inf,0.438257554454558,1.13027616449956,4.44246665199772,8.89334203241792e-06,"InhNeuron4","Arteries",0.472727272727273,3.71903394082931e-05
"Disease_effect",0.505247252358964,0.18997596584696,Inf,0.132901201370711,0.877593303347217,2.65953248405106,0.00782491839276809,"InhNeuron5","Arteries",0.472727272727273,0.0119982082022444
"Amyloid_effect",0.448095102778282,0.112402041960844,Inf,0.227791148746268,0.668399056810296,3.98653881158475,6.70441649144475e-05,"InhNeuron5","Arteries",0.472727272727273,0.00308403158606458
"AD_overall_vs_Control",0.717074028217788,0.175752440337746,Inf,0.372605574960782,1.06154248147479,4.08002316690327,4.5031212623671e-05,"InhNeuron5","Arteries",0.472727272727273,0.00010902293582573
"Disease_effect",1.00289022406568,0.224423557027929,Inf,0.563028135008571,1.44275231312279,4.46873865358473,7.86821932507526e-06,"Microglia1","Arteries",0.472727272727273,3.01615074127885e-05
"Amyloid_effect",-0.000787516621950868,0.143203230490627,Inf,-0.281460690853368,0.279885657609467,-0.00549929369088089,0.995612220584776,"Microglia1","Arteries",0.472727272727273,0.996874225502263
"AD_overall_vs_Control",1.00251794348076,0.2090118730193,Inf,0.592862200021673,1.41217368693985,4.79646409076573,1.61490891197574e-06,"Microglia1","Arteries",0.472727272727273,8.25397888343156e-06
"Disease_effect",0.690165189878148,0.180159184419112,Inf,0.337059676932578,1.04327070282372,3.83086320080461,0.000127694489845156,"Microglia2","Arteries",0.472727272727273,0.000391596435525146
"Amyloid_effect",-0.11937212078981,0.130080112066866,Inf,-0.374324455545802,0.135580213966182,-0.917681564791764,0.358785601876126,"Microglia2","Arteries",0.472727272727273,0.471546791037194
"AD_overall_vs_Control",0.63373473277751,0.168519059910681,Inf,0.303443444644027,0.964026020910993,3.76061160745498,0.000169498429031491,"Microglia2","Arteries",0.472727272727273,0.000330832692999101
"Disease_effect",0.512114427900387,0.190640491374722,Inf,0.138465930810913,0.88576292498986,2.68628361271781,0.007225173087976,"Microglia3","Arteries",0.472727272727273,0.0114606193809275
"Amyloid_effect",0.283012623193674,0.139168697141069,Inf,0.0102469890218163,0.555778257365532,2.03359396910066,0.0419925504090502,"Microglia3","Arteries",0.472727272727273,0.108008297029744
"AD_overall_vs_Control",0.645902213410123,0.176255381876493,Inf,0.300448012850844,0.991356413969403,3.66458150970236,0.000247743333991707,"Microglia3","Arteries",0.472727272727273,0.000455847734544741
"Disease_effect",1.21708133808208,0.261313364934529,Inf,0.704916554131428,1.72924612203273,4.65755488008434,3.19987138420598e-06,"Microglia4","Arteries",0.472727272727273,1.47194083673475e-05
"Amyloid_effect",-0.62926057166111,0.191648340603958,Inf,-1.00488441694173,-0.253636726380488,-3.28341257575238,0.00102558449271393,"Microglia4","Arteries",0.472727272727273,0.0149006985623861
"AD_overall_vs_Control",0.919612704205916,0.244701483300078,Inf,0.440006609974234,1.3992187984376,3.75810024444434,0.000171208294213336,"Microglia4","Arteries",0.472727272727273,0.000330832692999101
"Disease_effect",1.15740678520946,0.231074309091956,Inf,0.704509461636754,1.61030410878217,5.00880772837829,5.4768252454764e-07,"Microglia5","Arteries",0.472727272727273,3.4768371901306e-06
"Amyloid_effect",-0.000546410361061955,0.139476240557934,Inf,-0.273914818553658,0.272821997831534,-0.00391758738890724,0.996874225502263,"Microglia5","Arteries",0.472727272727273,0.996874225502263
"AD_overall_vs_Control",1.15714848212969,0.215925610882231,Inf,0.733942061460708,1.58035490279867,5.35901451153387,8.36771345363889e-08,"Microglia5","Arteries",0.472727272727273,6.41524698112315e-07
"Disease_effect",0.977710592026832,0.273336948726038,Inf,0.441980016879727,1.51344116717394,3.57694265844307,0.00034763639401157,"Oligodendrocytes1","Arteries",0.472727272727273,0.000846544484594049
"Amyloid_effect",-0.779175338081576,0.233154261874688,Inf,-1.23614929419798,-0.322201381965169,-3.34188760615646,0.000832107471082155,"Oligodendrocytes1","Arteries",0.472727272727273,0.0149006985623861
"AD_overall_vs_Control",0.609373159479178,0.254730079933583,Inf,0.110111377030346,1.10863494192801,2.39223086507122,0.0167463049440923,"Oligodendrocytes1","Arteries",0.472727272727273,0.0224066895893965
"Disease_effect",-0.00315354454704429,0.303260221574879,Inf,-0.597532656777443,0.591225567683354,-0.0103988071058823,0.991703101890827,"Oligodendrocytes2","Arteries",0.472727272727273,0.991703101890827
"Amyloid_effect",-0.635405594908513,0.316319597921904,Inf,-1.25538061443964,-0.01543057537739,-2.00874558226199,0.044564121976892,"Oligodendrocytes2","Arteries",0.472727272727273,0.108008297029744
"AD_overall_vs_Control",-0.303527098503796,0.239230812437922,Inf,-0.772410874874379,0.165356677866787,-1.2687625620239,0.20452576148377,"Oligodendrocytes2","Arteries",0.472727272727273,0.218795000657056
"Disease_effect",1.06179082032241,0.208957864119752,Inf,0.652240932361286,1.47134070828354,5.08136329204585,3.74735654559194e-07,"Oligodendrocytes3","Arteries",0.472727272727273,2.8831996894302e-06
"Amyloid_effect",-0.219874401051267,0.136001640927671,Inf,-0.486432719107851,0.0466839170053173,-1.61670403056535,0.105942183482209,"Oligodendrocytes3","Arteries",0.472727272727273,0.168046222075229
"AD_overall_vs_Control",0.957850194370906,0.198500878809413,Inf,0.568795621004906,1.34690476773691,4.82542042189429,1.39708240730943e-06,"Oligodendrocytes3","Arteries",0.472727272727273,8.03322384202924e-06
"Disease_effect",1.06797614703064,0.242077254989002,Inf,0.593513445775873,1.5424388482854,4.41171619811682,1.02554481171413e-05,"Oligodendrocytes4","Arteries",0.472727272727273,3.46405089877576e-05
"Amyloid_effect",-0.221822986790468,0.161647442584449,Inf,-0.538646152448995,0.0950001788680584,-1.37226412768381,0.169981228541713,"Oligodendrocytes4","Arteries",0.472727272727273,0.244348016028712
"AD_overall_vs_Control",0.963114371456959,0.224983760279274,Inf,0.522154304203189,1.40407443871073,4.28081729215228,1.86208191328152e-05,"Oligodendrocytes4","Arteries",0.472727272727273,5.37795217895814e-05
"Disease_effect",0.933932252789417,0.267359604511627,Inf,0.409917057025756,1.45794744855308,3.49316888950141,0.000477324520485081,"Oligodendrocytes5","Arteries",0.472727272727273,0.000998042179196079
"Amyloid_effect",-0.150820007921832,0.185059209787785,Inf,-0.513529394113332,0.211889378269669,-0.814982448562184,0.415082356732045,"Oligodendrocytes5","Arteries",0.472727272727273,0.516048335396597
"AD_overall_vs_Control",0.862635521771824,0.248119806690571,Inf,0.376329636807265,1.34894140673638,3.47668948028649,0.000507645382545615,"Oligodendrocytes5","Arteries",0.472727272727273,0.000898141830657627
"Disease_effect",1.07554398894001,0.285000911164072,Inf,0.516952467497331,1.63413551038269,3.77382649250841,0.000160762589258926,"Oligodendrocytes6","Arteries",0.472727272727273,0.000462192444119413
"Amyloid_effect",-0.526638755556543,0.214479431806148,Inf,-0.947010717321208,-0.106266793791879,-2.45542778214991,0.0140717023559633,"Oligodendrocytes6","Arteries",0.472727272727273,0.0565048542122241
"AD_overall_vs_Control",0.826587486313282,0.261189777668696,Inf,0.314664928952613,1.33851004367395,3.16470075395431,0.00155242524844828,"Oligodendrocytes6","Arteries",0.472727272727273,0.00246246763546968
"Disease_effect",0.953907360245376,0.283085612690378,Inf,0.39906975483078,1.50874496565997,3.3696779966303,0.000752560690587594,"Oligodendrocytes7","Arteries",0.472727272727273,0.00144240799029289
"Amyloid_effect",-0.729314800175661,0.2387162749325,Inf,-1.19719010156692,-0.2614394987844,-3.05515323738142,0.00224945557960785,"Oligodendrocytes7","Arteries",0.472727272727273,0.0206949913323922
"AD_overall_vs_Control",0.609140363798699,0.263469541201048,Inf,0.0927495520213533,1.12553117557605,2.31199538672243,0.0207779375422092,"Oligodendrocytes7","Arteries",0.472727272727273,0.0258320304578818
"Disease_effect",0.819006329131007,0.185895664635395,Inf,0.454657521563496,1.18335513669852,4.40573119732166,1.05427636049697e-05,"Oligodendrocytes8","Arteries",0.472727272727273,3.46405089877576e-05
"Amyloid_effect",-0.254980105548687,0.138437648675928,Inf,-0.526312911057915,0.0163526999605418,-1.84184077082655,0.0654984443873986,"Oligodendrocytes8","Arteries",0.472727272727273,0.121836461550645
"AD_overall_vs_Control",0.698470279235264,0.176359124605699,Inf,0.352812746663082,1.04412781180745,3.96049980854063,7.47930529794256e-05,"Oligodendrocytes8","Arteries",0.472727272727273,0.000172024021852679
"Disease_effect",1.25736702243636,0.199732491160172,Inf,0.865898533219962,1.64883551165277,6.29525529438293,3.06894345689752e-10,"OPC1","Arteries",0.472727272727273,3.52928497543214e-09
"Amyloid_effect",-0.402508925062544,0.134678635126229,Inf,-0.666474199396964,-0.138543650728124,-2.98866204491371,0.0028020187270047,"OPC1","Arteries",0.472727272727273,0.0214821435737027
"AD_overall_vs_Control",1.06709007604316,0.192304913404476,Inf,0.690179371720294,1.44400078036603,5.54894857937791,2.87392681429508e-08,"OPC1","Arteries",0.472727272727273,2.64401266915147e-07
"Disease_effect",1.22113341596611,0.183147532378672,Inf,0.862170848646529,1.58009598328569,6.66748495110117,2.60224134238622e-11,"OPC2","Arteries",0.472727272727273,5.9851550874883e-10
"Amyloid_effect",-0.383226586851816,0.119128135464421,Inf,-0.61671344190749,-0.149739731796141,-3.21692759949449,0.00129571291846836,"OPC2","Arteries",0.472727272727273,0.0149006985623861
"AD_overall_vs_Control",1.03997175672707,0.173677717758985,Inf,0.699569685002347,1.38037382845179,5.98794001986055,2.12515399997051e-09,"OPC2","Arteries",0.472727272727273,3.25856946662146e-08
"Disease_effect",1.24585607032583,0.190386457357846,Inf,0.872705470760282,1.61900666989138,6.54382715879917,5.99640968927948e-11,"OPC3","Arteries",0.472727272727273,9.1944948568952e-10
"Amyloid_effect",-0.291863395918014,0.125909477750938,Inf,-0.538641437622099,-0.045085354213929,-2.31804150991199,0.0204470651994029,"OPC3","Arteries",0.472727272727273,0.0671832142266096
"AD_overall_vs_Control",1.10788428316459,0.179879459282593,Inf,0.755327021412165,1.46044154491701,6.1590372107139,7.31885298426517e-10,"OPC3","Arteries",0.472727272727273,1.68333618638099e-08
"Disease_effect",0.25797521288505,0.253723802819729,Inf,-0.23931430266216,0.755264728432261,1.01675605527772,0.309269492027797,"Pericytes","Arteries",0.472727272727273,0.338723729363777
"Amyloid_effect",0.316658672451474,0.20728502234571,Inf,-0.0896125058806972,0.722929850783645,1.52764859162545,0.12659981034452,"Pericytes","Arteries",0.472727272727273,0.187857783091869
"AD_overall_vs_Control",0.407668403498474,0.231024463424909,Inf,-0.0451312243620376,0.860468031358986,1.76461140718537,0.0776290970048604,"Pericytes","Arteries",0.472727272727273,0.0870960600542336
"Disease_effect",0.302351793400049,0.207482488248621,Inf,-0.104306410990002,0.709009997790101,1.45724005891885,0.145050126364366,"SMC","Arteries",0.472727272727273,0.171084764429765
"Amyloid_effect",0.316599162412803,0.161591789576509,Inf,-0.000114925354530004,0.633313250180136,1.95925277665733,0.0500831911500341,"SMC","Arteries",0.472727272727273,0.108008297029744
"AD_overall_vs_Control",0.452016851995192,0.189472561903276,Inf,0.0806574546062359,0.823376249384149,2.38565862758505,0.0170485681658452,"SMC","Arteries",0.472727272727273,0.0224066895893965
"Disease_effect",0.83271754707853,0.248862923076356,Inf,0.344955180761511,1.32047991339555,3.34608923171346,0.000819600156610805,"VLMC1","Arteries",0.472727272727273,0.00150806428816388
"Amyloid_effect",-0.111091096940475,0.179314894034886,Inf,-0.462541831140469,0.240359637259518,-0.619530784313222,0.535566748421478,"VLMC1","Arteries",0.472727272727273,0.600879766521658
"AD_overall_vs_Control",0.780201755797578,0.232124859240673,Inf,0.325245391769429,1.23515811982573,3.36112968834865,0.000776243685013227,"VLMC1","Arteries",0.472727272727273,0.00127525748252173
"Disease_effect",1.00638522456163,0.223399066248934,Inf,0.568531100533841,1.44423934858942,4.50487659353157,6.64115250036468e-06,"VLMC2","Arteries",0.472727272727273,2.77720922742523e-05
"Amyloid_effect",-0.440623023370053,0.169336586193787,Inf,-0.772516633574837,-0.108729413165268,-2.6020544837594,0.00926671290633741,"VLMC2","Arteries",0.472727272727273,0.0565048542122241
"AD_overall_vs_Control",0.798090704423058,0.212480739541269,Inf,0.381636107513735,1.21454530133238,3.75606140182908,0.000172608361564748,"VLMC2","Arteries",0.472727272727273,0.000330832692999101
"Disease_effect",0.979715110205871,0.318678889535826,Inf,0.355115964082435,1.60431425632931,3.07430188310523,0.00210995808713133,"Astrocytes1","Capillaries",0.433333333333333,0.0121322590010052
"Amyloid_effect",-0.271137530050801,0.283817321436356,Inf,-0.827409258254688,0.285134198153085,-0.955324110165705,0.339413818534828,"Astrocytes1","Capillaries",0.433333333333333,0.520434521753404
"AD_overall_vs_Control",0.862222180517191,0.299730308936025,Inf,0.274761569927518,1.44968279110686,2.876659966681,0.0040190842621168,"Astrocytes1","Capillaries",0.433333333333333,0.00806717866835976
"Disease_effect",0.685561168178406,0.333224787596922,Inf,0.0324525857324292,1.33866975062438,2.05735345537283,0.0396522388767095,"Astrocytes2","Capillaries",0.433333333333333,0.0701539610895629
"Amyloid_effect",-0.425599895121555,0.407425380274736,Inf,-1.22413896684757,0.372939176604464,-1.04460820490506,0.29620408590631,"Astrocytes2","Capillaries",0.433333333333333,0.50464399821075
"AD_overall_vs_Control",0.501134546959066,0.290644638609692,Inf,-0.0685184770155898,1.07078757093372,1.72421741325166,0.0846686017294737,"Astrocytes2","Capillaries",0.433333333333333,0.0885171745353589
"Disease_effect",0.658377748514742,0.284365720517819,Inf,0.101031177862034,1.21572431916745,2.31525004953432,0.0205992516475275,"Astrocytes3","Capillaries",0.433333333333333,0.0473782787893132
"Amyloid_effect",0.179503910862591,0.223161839033255,Inf,-0.257885256366313,0.616893078091496,0.80436651553065,0.421185333429354,"Astrocytes3","Capillaries",0.433333333333333,0.587106828416675
"AD_overall_vs_Control",0.736162776555198,0.263937303909119,Inf,0.218855166716722,1.25347038639367,2.78915774940506,0.00528453179538083,"Astrocytes3","Capillaries",0.433333333333333,0.00934955625336608
"Disease_effect",0.763546292486516,0.256974776540041,Inf,0.259884985532808,1.26720759944022,2.97128886642905,0.00296552702123454,"Astrocytes4","Capillaries",0.433333333333333,0.0151571381085321
"Amyloid_effect",0.0726298182030837,0.205695349516919,Inf,-0.330525658637456,0.475785295043624,0.353094118917402,0.724017881721806,"Astrocytes4","Capillaries",0.433333333333333,0.856015246633021
"AD_overall_vs_Control",0.795019213707852,0.240124645722726,Inf,0.32438355629087,1.26565487112483,3.31086053793024,0.000930095502801253,"Astrocytes4","Capillaries",0.433333333333333,0.00272978238618345
"Disease_effect",0.58009376790455,0.340537570649058,Inf,-0.0873476059503669,1.24753514175947,1.70346480947434,0.0884811181690166,"Astrocytes5","Capillaries",0.433333333333333,0.116196438735135
"Amyloid_effect",0.0990175666855189,0.288284426009582,Inf,-0.466009525597063,0.664044658968101,0.34347178602783,0.731243562748733,"Astrocytes5","Capillaries",0.433333333333333,0.856015246633021
"AD_overall_vs_Control",0.623001380134942,0.309779572620826,Inf,0.0158445746519135,1.23015818561797,2.01111188469972,0.04431364012692,"Astrocytes5","Capillaries",0.433333333333333,0.05662298460662
"Disease_effect",0.306537872745612,0.258099018447249,Inf,-0.199326907856135,0.812402653347359,1.18767546885601,0.234961292074138,"Endothelial","Capillaries",0.433333333333333,0.24564135080478
"Amyloid_effect",0.248387806666681,0.224957312156936,Inf,-0.192520423219848,0.689296036553211,1.10415529188666,0.269525779707824,"Endothelial","Capillaries",0.433333333333333,0.495927434662397
"AD_overall_vs_Control",0.414172588967841,0.235164951579508,Inf,-0.0467422465541,0.875087424489781,1.76120032422353,0.078204503205663,"Endothelial","Capillaries",0.433333333333333,0.0856525511300119
"Disease_effect",0.847966185122198,0.302679242541614,Inf,0.254725770872771,1.44120659937162,2.80153398694202,0.00508602834975499,"ExNeuron1","Capillaries",0.433333333333333,0.017996715699133
"Amyloid_effect",-0.259529661252891,0.264288685738059,Inf,-0.777525966820911,0.258466644315129,-0.981993082784162,0.326103255999713,"ExNeuron1","Capillaries",0.433333333333333,0.517267233654717
"AD_overall_vs_Control",0.735503331912612,0.283245226953021,Inf,0.180352888291818,1.29065377553341,2.59670159255535,0.00941236553536682,"ExNeuron1","Capillaries",0.433333333333333,0.0144322938208958
