"contrast","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value","celltype","region","p_adj"
"Amyloid_effect",1.076987997844,0.327363495112313,Inf,0.593578121715167,1.95408675803015,1,0.244004968863213,0.807226971619617,"Astrocytes5","Capillaries",0.903712626746032
"Amyloid_effect",1.2731058698274,0.298960396059386,Inf,0.803487093325292,2.01720546509489,1,1.02824149141545,0.303836245531887,"Endothelial","Capillaries",0.517646936832104
"Amyloid_effect",0.783907100450509,0.218580279174939,Inf,0.45385833161269,1.35396950839966,1,-0.873151753557643,0.382580368112009,"ExNeuron1","Capillaries",0.586623231105081
"Amyloid_effect",2.01209304024006,0.408560116001652,Inf,1.35148001911077,2.9956183926761,1,3.4433271627543,0.000574603742219729,"ExNeuron10","Capillaries",0.00652013199206251
"Amyloid_effect",1.61522133408577,0.327098269054414,Inf,1.08606376629425,2.40219777056717,1,2.36764749530661,0.0179015829642039,"ExNeuron11","Capillaries",0.0748611651230344
"Amyloid_effect",1.26411805316472,0.227645441666112,Inf,0.888180425286188,1.79917774231744,1,1.30148564343468,0.193092275498506,"ExNeuron12","Capillaries",0.386184550997013
"Amyloid_effect",1.54102918677745,0.308771435843723,Inf,1.04053847206336,2.28225194767749,1,2.15829173068834,0.0309051572527868,"ExNeuron13","Capillaries",0.109356710279092
"Amyloid_effect",1.24335164928121,0.20027261184954,Inf,0.906748531316934,1.70490855003102,1,1.35223314355811,0.176300744153628,"ExNeuron14","Capillaries",0.372635532788521
"Amyloid_effect",2.17016247041161,0.437108630603061,Inf,1.46232999724893,3.22061720462764,1,3.84674696997915,0.000119696471049403,"ExNeuron2","Capillaries",0.00275301883413626
"Amyloid_effect",0.68265673623303,0.229310665302123,Inf,0.35340766665681,1.31864773600647,1,-1.13650697720569,0.255744447156587,"ExNeuron3","Capillaries",0.47056978276812
"Amyloid_effect",0.706208408021804,0.224439587708382,Inf,0.378802757577548,1.31659631717066,1,-1.0945082736846,0.273732120690952,"ExNeuron4","Capillaries",0.484295290453222
"Amyloid_effect",1.96383154562443,0.39140920571378,Inf,1.32877713114946,2.90239367398915,1,3.3861872790236,0.00070870999913723,"ExNeuron5","Capillaries",0.00652013199206251
"Amyloid_effect",0.968678737477199,0.275018956226804,Inf,0.555282424867087,1.68984007852405,1,-0.112085178870888,0.910755868917094,"ExNeuron6","Capillaries",0.930994888226362
"Amyloid_effect",1.07399882802021,0.261698370108299,Inf,0.66618345886847,1.73146521012093,1,0.292976987661694,0.769539741471991,"ExNeuron7","Capillaries",0.884970702692789
"Amyloid_effect",1.37016576471593,0.320522778301089,Inf,0.86626665287135,2.16717821998211,1,1.34626523308223,0.178216993942336,"ExNeuron8","Capillaries",0.372635532788521
"Amyloid_effect",0.92174963983206,0.25545218534142,Inf,0.535441927243276,1.58676852764373,1,-0.294010659616314,0.768749757986692,"ExNeuron9","Capillaries",0.884970702692789
"Amyloid_effect",1.323733213893,0.20633813422795,Inf,0.975256023147206,1.7967278129786,1,1.79922553047081,0.0719830124752761,"Fibroblast","Capillaries",0.206951160866419
"Amyloid_effect",1.38501808730964,0.269063988266216,Inf,0.946443422155258,2.02682490814563,1,1.67662225916727,0.0936163712340306,"InhNeuron1","Capillaries",0.239241837598078
"Amyloid_effect",1.1920230701882,0.216599281956168,Inf,0.834862847672679,1.70197895836658,1,0.966675153396301,0.333706451829181,"InhNeuron2","Capillaries",0.547369671112684
"Amyloid_effect",1.55728973138214,0.272425305740431,Inf,1.10525891383809,2.19419294167622,1,2.5320582768862,0.0113395143125409,"InhNeuron3","Capillaries",0.057957517597431
