"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Peptide Chain Elongation R-HSA-156902",3.34523775761624e-27,1.95194623156908e-24,1.34992572002205,0.798792126142515,3.03464259274585,83,"RPL21;RPS28;RPL32;RPL30;RPS27A;RPS3A;RPL39;RPS12;RPL19;RPL37;RPS10;RPL5;RPL7;RPSA;RPS27;RPS6;RPS11;RPS23;RPS24;RPS8;RPL34;RPL18A;RPL37A;RPS2;RPL12;RPS13;RPS19;RPS9;RPL6;RPS7;RPL36A;RPS29;RPS16;RPL7A;RPS17;RPS4X;RPL9;RPS20;RPL27A;RPS5;RPL4;RPL26;RPL28;RPS15A;RPS14;RPL22;RPS3;RPL38;RPL29;RPL35;RPS25;RPL31;RPL11;RPLP0"
"Viral mRNA Translation R-HSA-192823",1.9739035650092e-27,1.95194623156908e-24,1.3575740855908,0.788404052358394,3.03644800026584,89,"RPL21;RPS28;RPL32;RPL30;RPS27A;RPS3A;RPL39;RPS12;RPL19;RPL37;RPS10;RPL5;RPL7;RPSA;RPS27;RPS6;RPS11;RPS23;RPS24;RPS8;RPL34;RPL18A;RPL37A;RPS2;RPL12;RPS13;RPS19;RPS9;RPL6;RPS7;RPL36A;RPS29;RPS16;RPL7A;RPS17;RPS4X;RPL9;RPS20;RPL27A;RPS5;RPL4;RPL26;RPL28;RPS15A;RPS14;RPL22;RPS3;RPL38;RPL29;RPL35;RPS25;RPL31;RPL11;RPLP0"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",1.65268767848772e-26,6.42895506931724e-24,1.33449749081658,0.776987253711686,3.01608530414388,91,"RPL21;RPS28;RPL32;RPL30;RPS27A;RPS3A;RPL39;RPS12;RPL19;RPL37;RPS10;RPL5;RPL7;RPSA;RPS27;RPS6;RPS11;RPS23;RPS24;RPS8;RPL34;RPL18A;RPL37A;RPS2;RPL12;RPS13;RPS19;RPS9;RPL6;RPS7;RPL36A;RPS29;RPS16;RPL7A;RPS17;RPS4X;RPL9;RPS20;RPL27A;RPS5;RPL4;RPL26;RPL28;RPS15A;RPS14;RPL22;RPS3;RPL38;RPL29;RPL35;RPS25;RPL31;RPL11;RPLP0"
"Eukaryotic Translation Termination R-HSA-72764",1.66431078353217e-25,4.85562671095512e-23,1.31101476274061,0.775664480945314,2.98738299860105,89,"RPL21;RPS28;RPL32;RPL30;RPS27A;RPS3A;RPL39;RPS12;RPL19;RPL37;RPS10;RPL5;RPL7;RPSA;RPS27;RPS6;RPS11;RPS23;RPS24;RPS8;RPL34;RPL18A;RPL37A;RPS2;RPL12;RPS13;RPS19;RPS9;RPL6;RPS7;RPL36A;RPS29;RPS16;RPL7A;RPS17;RPS4X;RPL9;RPS20;RPL27A;RPS5;RPL4;RPL26;RPL28;RPS15A;RPS14;RPL22;RPS3;RPL38;RPL29;RPL35;RPS25;RPL31;RPL11;RPLP0"
"Selenocysteine Synthesis R-HSA-2408557",2.65578346749968e-25,6.19859861314426e-23,1.30309315086572,0.774048990633018,2.98116112250396,89,"RPL21;RPS28;RPL32;RPL30;RPS27A;RPS3A;RPL39;RPS12;RPL19;RPL37;RPS10;RPL5;RPL7;RPSA;RPS27;RPS6;RPS11;RPS23;RPS24;RPS8;RPL34;RPL18A;RPL37A;RPS2;RPL12;RPS13;RPS19;RPS9;RPL6;RPS7;RPL36A;RPS29;RPS16;RPL7A;RPS17;RPS4X;RPL9;RPS20;RPL27A;RPS5;RPL4;RPL26;RPL28;RPS15A;RPS14;RPL22;RPS3;RPL38;RPL29;RPL35;RPS25;RPL31;RPL11;RPLP0"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",9.53939931795459e-25,1.85541316734217e-22,1.28710367230144,0.76130518855975,2.97326847045685,97,"RPL21;RPS28;RPL32;RPL30;RPS27A;RPS3A;RPL39;RPS12;RPL19;RPL37;RPS10;RPL5;RPL7;RPSA;RPS27;RPS6;RPS11;RPS23;RPS24;RPS8;RPL34;RPL18A;RPL37A;RPS2;RPL12;RPS13;RPS19;RPS9;RPL6;RPS7;RPL36A;RPS29;RPS16;RPL7A;RPS17;RPS4X;RPL9;RPS20;RPL27A;RPS5;RPL4;RPL26;RPL28;RPS15A;RPS14;RPL22;RPS3;RPL38;RPL29;RPL35;ATF4;RPS25;RPL31;RPL11;RPLP0"
"Selenoamino Acid Metabolism R-HSA-2408522",1.41155188218569e-24,2.35325863787242e-22,1.28710367230144,0.722836964960754,2.88301418961376,112,"RPL21;RPS28;RPL32;RPL30;RPS27A;RPS3A;RPL39;RPS12;RPL19;RPL37;RPS10;RPL5;RPL7;RPSA;RPS27;RPS6;RPS11;RPS23;RPS24;RPS8;RPL34;RPL18A;RPL37A;RPS2;RPL12;RPS13;RPS19;RPS9;RPL6;RPS7;RPL36A;RPS29;RPS16;RPL7A;RPS17;RPS4X;RPL9;RPS20;RPL27A;RPS5;RPL4;RPL26;RPL28;RPS15A;RPS14;RPL22;RPS3;RPL38;RPL29;RPL35;RPS25;DARS1;RPL31;RPL11;RPLP0"
"Neuronal System R-HSA-112316",1.92246570059569e-24,2.80439684074396e-22,1.27903397725049,-0.481210763448072,-2.4807796175219,386,"SYN1;RAB3A;GABBR2;TSPAN7;GLUL;PRKCB;SYT1;NPTN;STXBP1;SNAP25;CPLX1;GRIA2;DLGAP1;SLC17A7;AP2M1;CAMK2A;VAMP2;PLCB1;NRGN;SYN2;KCNAB2;CACNA2D1;NSF;EPB41L1;GABRG2;NEFL;CAMK2G;NRXN1;ARL6IP5;NRXN3;KCNC2;GNG3;CAMKK2;PRKAR1B;GNB1;AP2S1;HCN1;GABRA4;GABRB2;AP2A1;GABRA3;GABRA1;PRKAR2B;STX1A;KCNC1;GRIA1;GABRA2;DNAJC5;ADCY1;PRKCG;KCND2;DLGAP4;GNB5;CALM1;GABRB3;CAMK2D;GNB2;RASGRF1;ARHGEF9;PRKACB;HCN2;SLC1A2;ARHGEF7;KCNA2;RTN3;KCNQ3;HSPA8;SLC6A1;SYN3;GABRB1;PRKAR1A;CACNB3;NRXN2;SYT7;SLC1A1;CACNA1A;GRIN2B;MAPK3;GNG2;PPFIA3;CREB1;LRRC4B;KCNH1;TSPOAP1;CACNA1B;NBEA;SLC6A11;CACNA1E;GRIA3;PANX2;GLRB;SLITRK4;GABRA5;PPFIA2;KCNQ2;KCNN1;NLGN4X;SLITRK2;GRM5;KCNS1;KCNV1;CHRNA4;KCNB1;FLOT1;CAMKK1;SHANK3;HTR3E;DBNL;ALDH2;MAPT;GRIA4;KCNK4;KCNH6;KCNMB1;KCNA4;CHRNB2;NTRK3;CACNB1;APBA1;PICK1;NLGN2;CHRND;GIT1;ADCY9;KCNQ5;SLITRK5;GAD1;CACNB4;PRKCA;ADCY2;CACNG3;CACNG8;NCALD;DLGAP3;SLC6A13;NLGN3;GRIK5;APBA2;KCNA5;PPFIBP1;LRFN3;AKAP5;PDPK1;KCNMA1;PTPRS"
"Olfactory Signaling Pathway R-HSA-381753",1.17516188543002e-23,1.52379324477425e-21,1.26273988547916,0.51793952630075,2.35664359175854,381,"OR2A14;OR2A1;OR5V1;OR4Q3;OR2M5;OR2B11;OR5L1;OR4X1;OR5D16;OR4C46;OR2A2;OR9Q2;OR2T35;OR9G4;OR9Q1;OR6T1;RTP2;OR5H15;OR6C74;OR8G1;OR2H2;OR4C15;ANO2;OR13C9;OR10AD1;OR4F21;OR10G4;OR4X2;OR5W2;OR10D3;OR51B6;OR2A4;OR1C1;OR1J1;OR2L13;OR4F17;OR2S2;OR5A1;OR8B2;OR10Z1;OR2T27;OR4L1;OR10J5;OR10T2;OR6S1;OR1E1;OR2T8;OR7C1;OR2Z1;OR10X1;OR2L5;OR51L1;OR4D11;RTP1;OR6N2;OR9G9;OR1L8;OR1K1;OR4C5;OR10K1;OR52E4;OR5AU1;OR6F1;OR56A1;OR6P1;OR10H2;OR13D1;OR2G6;OR2J2;OR14A2;OR2F1;OR4A47;OR4N5;OR4F15;OR51E2;OR52E2;OR51Q1;OR2AP1;OR52J3;OR5H14;OR2T34;OR5T2;OR6K3;OR2T5;OR52N5;OR51D1;OR7G2;OR5H2;OR6V1;OR2T11;OR6K2;OR2AJ1;OR2G2;OR52H1;OR8B4;LHX2;OR2C3;OR1N1;OR5P2;OR7D4;OR1A2;OR4C3;OR10AC1;OR51B2;OR5T1;OR10A4;OR9A2;OR6J1;OR11G2;OR10J4;OR1F1;OR4E1;OR52A5;OR13C5;OR5A2;OR11H6;OR5B2;OR7D2;OR4C13;OR10A7;OR51S1;OR10G9;OR4K14;OR5B3;OR6C65;OR52K1;OR4K15;OR4S1;OR5M10;OR2K2;OR52M1;OR4D2;OR1I1;OR8I2;OR2M2;OR10H3;OR5H1;OR2J3;OR13C8;OR11H4;OR56A3;OR51I1;OR2J1;OR51F2;OR3A2;OR5M8;OR6C6;OR1D5;OR2AE1;OR13C2;OR10P1;OR6M1;OR1M1;OR4P4;OR10G3;CNGA4;OR52W1;EBF1;OR52B2;OR2T1;OR6C3;OR14A16;OR4C6;OR5AL1;OR10G7;OR52R1;OR2A5;OR5J2;OR2V1;OR5AS1;OR52N2;OR52E1;OR2T3;OR4A5;OR6Y1;OR8K3;OR4D1;OR52E5;OR11A1;OR8H1;OR7C2;OR1G1;OR5M11;OR4C12;OR8H2;OR7G1;OR4F6;OR52I2;OR11H1;OR10K2;OR8J3;OR4N2;OR14J1;OR10C1;OR4D9;OR10A6;OR2A7;OR2B6;OR4K2;OR6X1;OR56B4;OR2D3;OR6B3;OR1D2;OR13C4;OR51B5"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",3.63965735959108e-23,4.24748013864279e-21,1.24623277191648,0.524080926269159,2.38026114198947,373,"OR2A14;OR2A1;OR5V1;OR4Q3;OR2M5;OR2B11;OR5L1;OR4X1;OR5D16;OR4C46;OR2A2;OR9Q2;OR2T35;OR9G4;OR9Q1;OR6T1;RTP2;OR5H15;OR6C74;OR8G1;OR2H2;OR4C15;OR13C9;OR10AD1;OR4F21;OR10G4;OR4X2;OR5W2;OR10D3;OR51B6;OR2A4;OR1C1;OR1J1;OR2L13;OR4F17;OR2S2;OR5A1;OR8B2;OR10Z1;OR2T27;OR4L1;OR10J5;OR10T2;OR6S1;OR1E1;OR2T8;OR7C1;OR2Z1;OR10X1;OR2L5;OR51L1;OR4D11;RTP1;OR6N2;OR9G9;OR1L8;OR1K1;OR4C5;OR10K1;OR52E4;OR5AU1;OR6F1;OR56A1;OR6P1;OR10H2;OR13D1;OR2G6;OR2J2;OR14A2;OR2F1;OR4A47;OR4N5;OR4F15;OR51E2;OR52E2;OR51Q1;OR2AP1;OR52J3;OR5H14;OR2T34;OR5T2;OR6K3;OR2T5;OR52N5;OR51D1;OR7G2;OR5H2;OR6V1;OR2T11;OR6K2;OR2AJ1;OR2G2;OR52H1;OR8B4;LHX2;OR2C3;OR1N1;OR5P2;OR7D4;OR1A2;OR4C3;OR10AC1;OR51B2;OR5T1;OR10A4;OR9A2;OR6J1;OR11G2;OR10J4;OR1F1;OR4E1;OR52A5;OR13C5;OR5A2;OR11H6;OR5B2;OR7D2;OR4C13;OR10A7;OR51S1;OR10G9;OR4K14;OR5B3;OR6C65;OR52K1;OR4K15;OR4S1;OR5M10;OR2K2;OR52M1;OR4D2;OR1I1;OR8I2;OR2M2;OR10H3;OR5H1;OR2J3;OR13C8;OR11H4;OR56A3;OR51I1;OR2J1;OR51F2;OR3A2;OR5M8;OR6C6;OR1D5;OR2AE1;OR13C2;OR10P1;OR6M1;OR1M1;OR4P4;OR10G3;OR52W1;EBF1;OR52B2;OR2T1;OR6C3;OR14A16;OR4C6;OR5AL1;OR10G7;OR52R1;OR2A5;OR5J2;OR2V1;OR5AS1;OR52N2;OR52E1;OR2T3;OR4A5;OR6Y1;OR8K3;OR4D1;OR52E5;OR11A1;OR8H1;OR7C2;OR1G1;OR5M11;OR4C12;OR8H2;OR7G1;OR4F6;OR52I2;OR11H1;OR10K2;OR8J3;OR4N2;OR14J1;OR10C1;OR4D9;OR10A6;OR2A7;OR2B6;OR4K2;OR6X1;OR56B4;OR2D3;OR6B3;OR1D2;OR13C4;OR51B5"
