"gene","statistic","p.value","p_adj"
"OLFM1",0.861820344928639,2.53498280548782e-57,4.73433388752905e-53
"NRGN",0.839310317679014,1.20184686627136e-51,9.1134807253665e-48
"SYT1",0.838941157431099,1.46393457785926e-51,9.1134807253665e-48
"PHYHIP",0.832973358352251,3.32038470066383e-50,1.55028761673994e-46
"ATP1A3",0.826886588198244,7.07559880316384e-49,2.64287766495776e-45
"GRIN1",0.822230970095395,6.78260840531353e-48,2.11119990962726e-44
"SNAP25",0.81640313698732,1.04840143496494e-46,2.79713502848645e-43
"RAB6B",0.81524491857917,1.78575551214502e-46,4.16884624310256e-43
"ENC1",0.813901245259746,3.29702856370565e-46,6.84170060619631e-43
"SNCB",0.813558328631351,3.85247085058131e-46,7.19487456054566e-43
"TSPAN7",0.807648265515447,5.36530741468504e-45,9.10931647969617e-42
"RAB3A",0.80694843566158,7.28476751978363e-45,1.13375265166233e-41
"PPP3R1",0.804576012456971,2.03547971682726e-44,2.92420147626661e-41
"CABP1",0.801750449421984,6.79559111509991e-44,9.06531854754328e-41
"RIMS3",0.800090103093685,1.36757684681173e-43,1.7027243460704e-40
"CHGA",0.798232054831669,2.96801128651572e-43,3.46441117418547e-40
"SEPTIN5",0.796872635340533,5.2053396249942e-43,5.71852487272892e-40
"CHN1",0.794188787850954,1.55856735808452e-42,1.61710022108814e-39
"ALDOA",0.793417225437066,2.12979844118835e-42,2.09347977303335e-39
"DNM1",0.791347478644254,4.8897774859533e-42,4.56607421638319e-39
"PCSK1N",0.789837595734537,8.9131605866298e-42,7.92677081504277e-39
"STMN3",0.788863082663028,1.30974151336652e-41,1.11185147743787e-38
"STMN2",0.778687556587805,6.47687883287002e-40,5.25922561229045e-37
"DKK3",0.777538086052828,9.93322538589537e-40,7.72970488779091e-37
"THY1",0.776878496415559,1.26812664573274e-39,9.47341329428188e-37
"UCHL1",0.774999453257927,2.53141984480121e-39,1.81833834698105e-36
"RTN1",0.774513071509489,3.02410679877796e-39,2.09178587311027e-36
"SLC12A5",0.77222287831271,6.94512943847656e-39,4.63240133546386e-36
"YWHAG",0.771635021235462,8.58391542420141e-39,5.52804153318571e-36
"PLD3",0.768489286042331,2.63868029698357e-38,1.63259305445954e-35
"TMEM130",0.76841405433304,2.70991565047364e-38,1.63259305445954e-35
"PACSIN1",0.767110621230213,4.29242570463881e-38,2.50516695186982e-35
"PRKAR1B",0.764878163996378,9.37147662395176e-38,5.30368780087646e-35
"STXBP1",0.763315793847621,1.61026893323406e-37,8.84511252855275e-35
"NCS1",0.759569954554799,5.79710829948547e-37,3.09333698860545e-34
"TSPYL1",0.75898559662682,7.06447833921568e-37,3.66489437397756e-34
"CAMK2A",0.758600690207193,8.04464365259385e-37,4.0605882393471e-34
"MDH1",0.758492216579844,8.34429770546294e-37,4.10100273545331e-34
"ENO2",0.757713655867417,1.08428397283591e-36,5.19233012222655e-34
"YWHAH",0.756495951921689,1.63004203825024e-36,7.61066627659039e-34
"NELL2",0.755740135679513,2.09687246993486e-36,9.55150981670818e-34
"MAP2",0.754623907062595,3.0364963143107e-36,1.35022869443016e-33
"LZTS3",0.754333477673241,3.34248774993671e-36,1.45172793529809e-33
"PHACTR1",0.752468431112686,6.17243088812277e-36,2.61991634696775e-33
"GRIA2",0.749723348510893,1.50748642144972e-35,6.25640364599887e-33
"TUBA4A",0.749427670397635,1.65852955382098e-35,6.7336299885132e-33
"DLG4",0.748309692206082,2.37684360093319e-35,9.44466618958047e-33
"SYN1",0.743157194906988,1.21826297903236e-34,4.74005820758506e-32
"CHGB",0.742851019345921,1.34085386254438e-34,5.11056872181199e-32
"FBXL16",0.742702305501975,1.40470608890853e-34,5.24685818329115e-32
"CALM3",0.738898730246209,4.56715507654701e-34,1.67247427861945e-31
"CADM3",0.7352141260656,1.4036189984981e-33,5.04115161845204e-31
"NPTN",0.734825720496704,1.57824525331372e-33,5.56137893412961e-31
"VSNL1",0.732287087701802,3.37933124208264e-33,1.1687479680951e-30
"AMPH",0.730413293268074,5.89495125327766e-33,2.00171108374934e-30
"NCDN",0.730164853669951,6.34406424993377e-33,2.11574542735291e-30
"SEPTIN3",0.730094870684565,6.4765471679126e-33,2.12203499838484e-30
"PDZD4",0.729314560397503,8.1514643933093e-33,2.6247715346456e-30
"SULT4A1",0.72896464547057,9.03477752762499e-33,2.85988991704957e-30
"RGS4",0.727461760859391,1.40293137196026e-32,4.36685771712163e-30
"SYN2",0.725442751730985,2.52227486137778e-32,7.72229595263795e-30
"IDS",0.725343025976809,2.59607259102016e-32,7.82004059836976e-30
"CALM1",0.723331015146942,4.63266240880128e-32,1.37332703407576e-29
"NEFM",0.72192435714067,6.92398646160106e-32,2.02050579932596e-29
"PRRT2",0.720089053348904,1.16535069126084e-31,3.348321463075e-29
"GNB1",0.718358724035219,1.89660470029731e-31,5.36681657314433e-29
"FXYD6",0.716135014674557,3.52770131336869e-31,9.83333578036921e-29
"ARF3",0.715275973528936,4.47628629503923e-31,1.2293988653846e-28
"NAPB",0.714754600287805,5.17015555753965e-31,1.3993887709074e-28
"ATP2B1",0.71441168365941,5.68317557593875e-31,1.51627124366046e-28
"ATP6V1B2",0.713400429520573,7.50595603964242e-31,1.97438359149806e-28
"CEND1",0.710730578628071,1.55552437912667e-30,4.03485740341245e-28
"ABR",0.709861040034642,1.96867258448903e-30,5.03656564218044e-28
"SYP",0.708526114588391,2.82155381589384e-30,7.12099176562614e-28
"GABBR2",0.70664007313222,4.67561862356584e-30,1.16429137884954e-27
"SCG5",0.705705800277308,5.99588577447283e-30,1.47341003584282e-27
"SPARCL1",0.704888748922918,7.44677941515513e-30,1.80618249814853e-27
"PRNP",0.703557322625937,1.05838886960461e-29,2.53416288829944e-27
"SPTBN2",0.703016704063824,1.22010346634761e-29,2.88124716785909e-27
"TMEM59L",0.702972964697958,1.23420311324013e-29,2.88124716785909e-27
"GABRB2",0.702609053173947,1.35790054448862e-29,3.13088278628019e-27
"MAP1A",0.700931211099301,2.10527949067705e-29,4.79490241071763e-27
"PRKCB",0.695290582477135,8.99353280199609e-29,2.02365323626601e-26
"DIRAS2",0.694069379382138,1.22615191187576e-28,2.72614441740378e-26
"PTPRN2",0.693395793147791,1.45380741205441e-28,3.19427143853272e-26
"DMTN",0.690708446508942,2.85480012705978e-28,6.19956362476378e-26
"KCNAB2",0.685401986641998,1.05921967848848e-27,2.2737915764886e-25
"GPM6A",0.683906100329357,1.52516879781713e-27,3.23682414409462e-25
"ATP2A2",0.683620919663907,1.63453924924966e-27,3.42996123808839e-25
"ATP6V0C",0.683162531109624,1.82670703946014e-27,3.79062007432862e-25
"GNAS",0.681391961579341,2.80093550123033e-27,5.74838147483271e-25
"NAP1L2",0.681307981996877,2.85808676586141e-27,5.80191613469866e-25
"CAMK2G",0.680548666605431,3.42972087478213e-27,6.88746957606785e-25
"EIF4A2",0.680238991895095,3.69388976526189e-27,7.33905162298202e-25
"TSPAN13",0.679675628862733,4.22675181163688e-27,8.30934914043478e-25
"JPH4",0.679103517957197,4.84512139268633e-27,9.42577990935521e-25
"PTPRN",0.677444921203532,7.18550515999679e-27,1.38346901410413e-24
"PI4KA",0.674691090728566,1.37457072721049e-26,2.5941421517735e-24
"RBFOX3",0.674689341153932,1.37513425265355e-26,2.5941421517735e-24
"SNCA",0.670625079277601,3.5365974290134e-26,6.60494935842542e-24
"SPTAN1",0.669746792810998,4.32899146774163e-26,8.00477669817255e-24
"FXYD7",0.669412624055776,4.67427687103279e-26,8.55850929837338e-24
"SLC8A1",0.666956221268704,8.19176085035773e-26,1.48533325865321e-23
"NRCAM",0.666548570378827,8.98649644417774e-26,1.61376738068715e-23
"SNRPN",0.666077934802101,9.9985728713324e-26,1.77841282804766e-23
"GPI",0.663682767127242,1.71597936507386e-25,3.02336137944522e-23
"EEF1A2",0.663450073700831,1.80794894544641e-25,3.15563126216421e-23
"EVL",0.66298468684801,2.00665909473996e-25,3.47003381975588e-23
"TPI1",0.660725985994655,3.31991083643124e-25,5.68831695240274e-23
"AGAP2",0.660489793418975,3.49850073463835e-25,5.93981815637326e-23
"ATRNL1",0.658981660083892,4.883120222176e-25,8.2159597539963e-23
"LMO3",0.658397302155913,5.55374196691337e-25,9.26086472982804e-23
"PKM",0.658308073849545,5.66380895912091e-25,9.3608226655347e-23
"RUNDC3A",0.657506768666868,6.75333067746566e-25,1.10636143624867e-22
"VAMP2",0.657298569285342,7.0685940258012e-25,1.14793966979012e-22
"H4C12",0.653564977014963,1.59231259273164e-24,2.56362327429795e-22
"ATP2B2",0.652420755203891,2.03762709145378e-24,3.25254047521288e-22
"CKB",0.651220547004509,2.63612628826984e-24,4.17222835251929e-22
"CYFIP2",0.650592449710664,3.01505032190692e-24,4.73185544638097e-22
"PSD",0.648475464402717,4.7301954648936e-24,7.36176087519607e-22
"MEF2C",0.647758138802504,5.50554736563034e-24,8.49765310748035e-22
"TOLLIP",0.647476457286322,5.84303389489023e-24,8.94463123122705e-22
"NEFL",0.647423970047282,5.90812827525652e-24,8.97074826574721e-22
"SLC8A2",0.644556417221063,1.07867874267771e-23,1.62462937082653e-21
"NAP1L3",0.643057031759154,1.47396831726375e-23,2.20222658345743e-21
"BSN",0.641277714355697,2.13021890900849e-23,3.15745780513036e-21
"TAGLN3",0.640283955963206,2.61391891260061e-23,3.84390154423062e-21
"APLP2",0.639930541887004,2.81072243416575e-23,4.10101970159997e-21
"USP22",0.639732839953286,2.92708797225325e-23,4.23769728448075e-21
"ADCY1",0.639218465010694,3.25246856122012e-23,4.67254637302668e-21
"ATP1A1",0.638863301359857,3.49760392675597e-23,4.98635503328966e-21
"TMSB10",0.636793554567046,5.33158181758868e-23,7.54338045646108e-21
"SIRPA",0.636083227265371,6.1570085844857e-23,8.6457362649515e-21
"GABARAPL1",0.633600580858779,1.01527883586238e-22,1.41502593571386e-20
"GLS",0.633243667633307,1.09056363238212e-22,1.50869380728655e-20
"PRDX2",0.632148433912005,1.35746175492652e-22,1.86411439227997e-20
"MAPT",0.629569560900506,2.26519038897237e-22,3.08793399302541e-20
"LMO4",0.628721017202693,2.67805863178775e-22,3.62430601501942e-20
"DOC2A",0.628668529963653,2.70589279545485e-22,3.63562977323128e-20
"MAPK10",0.627372095159364,3.49104296565859e-22,4.65705131618855e-20
"SLC17A7",0.626628525939631,4.03813841839164e-22,5.34867185119732e-20
"NPTXR",0.62650430614057,4.13739596624199e-22,5.41829798935462e-20
"GABBR1",0.626490309543492,4.14872891667226e-22,5.41829798935462e-20
"HPCA",0.625891955018436,4.66277710313128e-22,6.04736285958888e-20
"RNF187",0.625559535837849,4.97485455091517e-22,6.40761266157874e-20
"BSCL2",0.625221867933359,5.31282849541758e-22,6.7960537657821e-20
"B4GAT1",0.624418813176047,6.20974773777609e-22,7.8893366497079e-20
"KLC1",0.623869446740761,6.90728335502689e-22,8.71624486070826e-20
"GAP43",0.623822208225625,6.9707334284924e-22,8.73727634298819e-20
"NDRG3",0.621978156560686,9.94891623922559e-22,1.23870639789185e-19
"C1orf115",0.621687727171331,1.05199842313445e-21,1.301133943739e-19
"SLC1A2",0.621631740783022,1.06337101944184e-21,1.30654718151945e-19
"NSF",0.618986383935406,1.7630457286305e-21,2.1520681063989e-19
"CLSTN1",0.61783341425116,2.19440634862579e-21,2.66121642642437e-19
"ELMOD1",0.617285797390509,2.43403480135747e-21,2.93277638388079e-19
"FAM171B",0.617035608217752,2.55188472370233e-21,3.05506404486313e-19
"PLCB1",0.616715436059608,2.71089333872864e-21,3.22475439452842e-19
"ATP5F1B",0.615620202338306,3.33185301502935e-21,3.93833461447394e-19
"TUBB2A",0.614416494989656,4.17569062186141e-21,4.90472943735117e-19
"AP2M1",0.614113818577858,4.41891262714158e-21,5.15797576403101e-19
"CPE",0.613144554230253,5.29508795476013e-21,6.14230202752175e-19
"PDXP",0.613081569543405,5.3575799228721e-21,6.17642979256539e-19
"TSPYL4",0.612705410996951,5.74614100660048e-21,6.58373800240924e-19
"PJA2",0.612324003726594,6.16831806112721e-21,7.02436025058608e-19
"MAP3K10",0.612010829866989,6.53759048733046e-21,7.3997599964475e-19
"NUDCD3",0.611447466834626,7.25722640271507e-21,8.16481688536787e-19
"KHDRBS3",0.611025819347671,7.84613467910157e-21,8.77451564472461e-19
"PFKP",0.610423965673346,8.76870098300602e-21,9.74787259277503e-19
"DLGAP1",0.609962077969794,9.54810690575e-21,1.05515055959637e-18
"LDHB",0.609619161341399,1.01703184976286e-20,1.11729922506889e-18
"SV2B",0.609239503645676,1.09056271473731e-20,1.19107305616573e-18
"BSG",0.608174012693164,1.32591103357777e-20,1.43969270134293e-18
"TLE5",0.60729922537583,1.55578948698081e-20,1.67953320571408e-18
"UQCRHL",0.607192501323116,1.58638072905254e-20,1.70271531584972e-18
"EPB41L1",0.606959807896705,1.65513927337794e-20,1.76636463254894e-18
"FAIM2",0.605157746022998,2.29631032950827e-20,2.43669839283503e-18
"BEX1",0.604776338752641,2.46042992842117e-20,2.59610109283581e-18
"TSC22D1",0.601891290180075,4.13517221819373e-20,4.33867844645989e-18
"NEGR1",0.600484632173803,5.31627760076011e-20,5.54524010800824e-18
