"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Neuronal System R-HSA-112316",4.67763666514333e-37,5.45880198822227e-34,1.5829282179456,0.596016704630368,2.79072925092639,386,"NRGN;SYT1;SNAP25;TSPAN7;RAB3A;PRKAR1B;STXBP1;CAMK2A;GRIA2;SYN1;NPTN;SYN2;CALM1;GNB1;GABBR2;GABRB2;PRKCB;KCNAB2;CAMK2G;VAMP2;NEFL;ADCY1;MAPT;SLC17A7;SLC1A2;NSF;PLCB1;AP2M1;DLGAP1;EPB41L1;HSPA8;GABRA1;GIT1;RTN3;NRXN1;CPLX1;STX1A;GLUL;MAPK1;NRXN2;GABRA2;CAMKK2;AP2A1;KCNQ2;GABRB3;KCNC2;GRIA1;CACNB3;DLGAP4;CACNA2D1;GNG2;CAMK2B;SLC1A3;CACNA1B;GRIN2B;PRKAR2B;KCNC1;SHANK1;GNG3;CACNA1E;PRKCG;GABRG2;GLRB;CAMK2D;CAMKK1;TSPOAP1;DLGAP3;HCN2;ARHGEF9;PRKAR1A;HCN1;AP2S1;SYT7;AP2B1;PRKCA;GABRA3;GABRA4;ABAT;PTPRS;PRKACB;APBA1;HOMER1;RASGRF2;GABRA5;LRRC4B;ARL6IP5;CACNB1;SHANK3;ADCY2;FLOT1;GNB2;GRM5;GPRIN1;KCNB1;PPFIBP1;GAD1;GRIA4;ARHGEF7;CACNB4;NLGN2;KCNQ5;SYN3;KCNA2;GNG7;GABRB1;KCNQ3;CACNA2D3;MAPK3;CACNG3;KCNMA1;KCNN1;KCNV1;ALDH2;SIPA1L1;GNB5;PPFIA2;LRRTM4;APBA2;SLITRK5;DNAJC5;PPFIA4;RASGRF1;GRIK5;SLITRK4;CACNB2;SLC6A1;RIMS1;SLITRK1;NTRK3;NRXN3;KCND3;NLGN4X;CHRNA4;CACNG8;KCNK1;CACNA1A;SLITRK2;SLITRK3;SHANK2"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",1.82842965008148e-32,1.06688870082254e-29,1.48156758833633,-0.537495071118596,-2.7234136134765,373,"OR4Q3;OR2A14;OR9G4;OR5V1;OR5D16;OR9Q2;OR4F15;OR7D4;RTP2;OR2A4;OR10AD1;OR2A1;OR2B11;OR7C1;OR2M5;OR4F21;OR1K1;OR2H2;OR10T2;OR6C74;OR9Q1;OR10G4;OR4N5;OR2T8;OR10J5;OR7C2;OR4L1;OR4A47;OR4X2;OR4D9;OR4X1;OR2T34;OR5L1;OR1D5;OR7D2;OR4D11;OR6F1;OR5W2;OR5A1;OR10H3;OR8G1;OR6T1;OR13C9;EBF1;OR4C46;OR2F1;OR4N2;OR2G6;OR2J2;OR2J3;OR4K5;OR2A2;OR6P1;OR1A1;OR10D3;OR56A1;OR4C15;OR8H1;OR14J1;OR6S1;OR4F17;OR14A2;OR52E4;OR2T27;OR14A16;OR8K3;OR10A7;OR51Q1;OR1C1;OR4C16;OR5H15;OR5B21;OR5B17;OR2Z1;OR10A6;OR52M1;OR2G2;OR10K2;OR1I1;OR2V1;OR2AJ1;OR14K1;OR10AC1;OR8B4;OR2T11;OR5AS1;OR2AP1;OR7E24;OR52J3;OR56A5;OR4C5;OR4K14;OR1L3;OR1E1;OR5H2;OR2T5;OR10K1;OR4A5;OR2S2;OR52A1;OR11G2;OR10H2;OR13F1;OR4F6;OR51G2;OR1A2;OR7G1;OR5AK2;OR1M1;OR51S1;OR10A3;OR4E1;OR1F1;OR1J1;OR52E2;OR13D1;OR52D1;OR2T12;OR4D2;OR3A2;OR12D2;OR51E2;OR10A4;RTP1;OR51B2;OR51I1;OR1N1;OR9A2;OR4S1;OR11L1;OR1S2;OR4C13;OR6K2;OR5F1;OR11H6;OR10H5;OR2T35;OR5B3;OR51F2;OR10G7;OR4N4;OR10S1;OR52K1;OR8D4;OR1L8;OR51L1;OR2L5;OR13C8;OR10X1;OR11H1;OR1L4;OR8B12;OR6C3;OR5M11;OR4C3;OR5M8;OR52H1;OR56B1;OR5T2;OR10G9;OR52N5;OR5AU1;OR2T1;OR5A2;OR56B4;OR10G6;OR1B1;OR11A1;OR52E6;OR9G9;OR6N1;OR5M10;OR8B2;OR13G1;OR6N2;OR2C1;OR5T1;OR8A1;OR5AP2;OR7G2;OR6Y1;OR5H14;OR10A2;OR2L13;OR10Z1;OR4D6;OR4B1;OR6C76;OR6C4;OR2T10;OR13C2;OR52N4;OR6J1;OR13C4;OR5I1;OR4K15;OR4K2;OR51B4;OR7A10;OR2B6;OR6C70;OR2C3;OR52E1;OR7A17;OR4D5;OR52E5;OR4A16;OR10C1;OR51G1;OR51E1;OR4C6;OR5D18;OR4K1;OR2J1;OR4D10;OR51B6;OR14C36;OR8B8;OR6C6;OR5M1;OR8S1;OR51A7;OR2A12;OR2A25;OR51D1;OR2Y1;OR4P4;OR2A7;OR5K3;OR1L1;OR51T1;OR4C11;OR6Q1;OR6V1;OR51F1;OR52W1"
"Transmission Across Chemical Synapses R-HSA-112315",8.57152406141828e-32,3.33432285989171e-29,1.46752397671296,0.645645013119025,2.88891269263002,246,"NRGN;SYT1;SNAP25;TSPAN7;RAB3A;PRKAR1B;STXBP1;CAMK2A;GRIA2;SYN1;NPTN;SYN2;CALM1;GNB1;GABBR2;GABRB2;PRKCB;CAMK2G;VAMP2;NEFL;ADCY1;MAPT;SLC17A7;SLC1A2;NSF;PLCB1;AP2M1;EPB41L1;HSPA8;GABRA1;GIT1;CPLX1;STX1A;GLUL;MAPK1;GABRA2;CAMKK2;AP2A1;GABRB3;GRIA1;CACNB3;CACNA2D1;GNG2;CAMK2B;SLC1A3;CACNA1B;GRIN2B;PRKAR2B;GNG3;CACNA1E;PRKCG;GABRG2;GLRB;CAMK2D;CAMKK1;TSPOAP1;ARHGEF9;PRKAR1A;AP2S1;AP2B1;PRKCA;GABRA3;GABRA4;ABAT;PRKACB;APBA1;RASGRF2;GABRA5;ARL6IP5;CACNB1;ADCY2;GNB2;GPRIN1;GAD1;GRIA4;ARHGEF7;CACNB4;SYN3;GNG7;GABRB1;CACNA2D3;MAPK3;CACNG3;ALDH2;GNB5;PPFIA2;DNAJC5;PPFIA4;RASGRF1;GRIK5;CACNB2;SLC6A1;RIMS1;CHRNA4;CACNG8;CACNA1A"
"Olfactory Signaling Pathway R-HSA-381753",5.81140311420833e-31,1.69547685857028e-28,1.44620288250144,-0.524137454655772,-2.67261068963215,381,"OR4Q3;OR2A14;OR9G4;OR5V1;OR5D16;OR9Q2;OR4F15;OR7D4;RTP2;OR2A4;OR10AD1;ANO2;OR2A1;OR2B11;OR7C1;OR2M5;OR4F21;OR1K1;OR2H2;OR10T2;OR6C74;OR9Q1;OR10G4;OR4N5;OR2T8;OR10J5;OR7C2;OR4L1;OR4A47;OR4X2;OR4D9;OR4X1;OR2T34;OR5L1;OR1D5;OR7D2;OR4D11;OR6F1;OR5W2;OR5A1;OR10H3;OR8G1;OR6T1;OR13C9;EBF1;OR4C46;OR2F1;OR4N2;OR2G6;OR2J2;OR2J3;OR4K5;OR2A2;OR6P1;OR1A1;OR10D3;OR56A1;OR4C15;OR8H1;OR14J1;OR6S1;OR4F17;OR14A2;OR52E4;OR2T27;OR14A16;OR8K3;OR10A7;OR51Q1;OR1C1;OR4C16;OR5H15;OR5B21;OR5B17;OR2Z1;OR10A6;OR52M1;OR2G2;OR10K2;OR1I1;OR2V1;OR2AJ1;OR14K1;OR10AC1;OR8B4;OR2T11;OR5AS1;OR2AP1;OR7E24;OR52J3;OR56A5;OR4C5;OR4K14;OR1L3;OR1E1;OR5H2;OR2T5;OR10K1;OR4A5;OR2S2;OR52A1;OR11G2;OR10H2;OR13F1;OR4F6;OR51G2;OR1A2;OR7G1;OR5AK2;OR1M1;OR51S1;OR10A3;OR4E1;OR1F1;OR1J1;OR52E2;OR13D1;OR52D1;OR2T12;OR4D2;OR3A2;OR12D2;OR51E2;OR10A4;RTP1;OR51B2;OR51I1;OR1N1;OR9A2;OR4S1;OR11L1;OR1S2;OR4C13;OR6K2;OR5F1;OR11H6;OR10H5;OR2T35;CNGA4;OR5B3;OR51F2;OR10G7;OR4N4;OR10S1;OR52K1;OR8D4;OR1L8;OR51L1;OR2L5;OR13C8;OR10X1;OR11H1;OR1L4;OR8B12;OR6C3;OR5M11;OR4C3;OR5M8;OR52H1;OR56B1;OR5T2;OR10G9;OR52N5;OR5AU1;OR2T1;OR5A2;OR56B4;OR10G6;OR1B1;OR11A1;OR52E6;OR9G9;OR6N1;OR5M10;OR8B2;OR13G1;OR6N2;OR2C1;OR5T1;OR8A1;OR5AP2;OR7G2;OR6Y1;OR5H14;OR10A2;OR2L13;OR10Z1;OR4D6;OR4B1;OR6C76;OR6C4;OR2T10;OR13C2;OR52N4;OR6J1;OR13C4;OR5I1;OR4K15;OR4K2;OR51B4;OR7A10;OR2B6;OR6C70;OR2C3;OR52E1;OR7A17;OR4D5;OR52E5;OR4A16;OR10C1;OR51G1;OR51E1;OR4C6;OR5D18;OR4K1;OR2J1;OR4D10;OR51B6;OR14C36;OR8B8;OR6C6;OR5M1;OR8S1;OR51A7;OR2A12;OR2A25;OR51D1;OR2Y1;OR4P4;OR2A7;OR5K3;OR1L1;OR51T1;OR4C11;OR6Q1;OR6V1;OR51F1;OR52W1"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",2.73452383336287e-21,6.38237862706893e-19,1.19534448258848,0.715241390013993,2.89547511990969,111,"ATP5F1B;NDUFS5;COX4I1;COX6B1;COX6A1;ATP5MF;COX6C;NDUFB8;ATP5F1A;CYCS;ATP5MC3;NDUFA1;NDUFAB1;ATP5F1D;COX8A;UQCRC2;COX5B;COX5A;COX7C;NDUFA5;ATP5PD;ATP5PF;UQCR11;COX7B;COX7A2L;NDUFA13;NDUFB10;ATP5PB;NDUFB9;NDUFS8;NDUFA8;NDUFB3;CCNI;UQCRQ;NDUFB2;COA1;ATP5ME;ATP5PO;SDHB;NDUFA2;UQCRB;NDUFS3;NDUFB4;NDUFAF4;UQCRC1;SDHA;NDUFC1;NDUFS2;NDUFB6;ATP5F1C;TRAP1;UQCRFS1;SLC25A27;NDUFB5;NDUFV1;NDUFB1;ATP5MC2;NDUFA9;NDUFV2;NDUFS4;NDUFA11;COX20;UQCR10;NDUFV3;LRPPRC"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",3.28715383745839e-21,6.39351421385656e-19,1.19534448258848,0.652236540839582,2.77966857556012,159,"ATP5F1B;LDHB;BSG;NDUFS5;COX4I1;COX6B1;COX6A1;ATP5MF;COX6C;NDUFB8;ATP5F1A;CYCS;ATP5MC3;ACO2;NDUFA1;NDUFAB1;ATP5F1D;COX8A;UQCRC2;COX5B;COX5A;VDAC1;COX7C;NDUFA5;MDH2;ATP5PD;ATP5PF;UQCR11;COX7B;COX7A2L;NDUFA13;NDUFB10;ATP5PB;NDUFB9;NDUFS8;NDUFA8;NDUFB3;CCNI;UQCRQ;NDUFB2;COA1;ATP5ME;ATP5PO;SDHB;PDK2;NDUFA2;CS;UQCRB;PDHB;NDUFS3;NDUFB4;IDH3G;NDUFAF4;UQCRC1;SDHA;NDUFC1;NDUFS2;IDH3A;NNT;NDUFB6;SUCLG1;ATP5F1C;LDHA;TRAP1;UQCRFS1;SLC25A27;NDUFB5;NDUFV1;NDUFB1;GLO1;ATP5MC2;NDUFA9;NDUFV2;NDUFS4;PDK3;PDHA1;NDUFA11;MPC2;COX20;UQCR10;NDUFV3;LRPPRC"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",9.59644032705571e-21,1.59986369452486e-18,1.1778932614942,0.619812752210173,2.68784867357244,182,"NRGN;TSPAN7;PRKAR1B;CAMK2A;GRIA2;NPTN;CALM1;GNB1;GABBR2;GABRB2;PRKCB;CAMK2G;NEFL;ADCY1;MAPT;NSF;PLCB1;AP2M1;EPB41L1;GABRA1;GIT1;MAPK1;GABRA2;CAMKK2;AP2A1;GABRB3;GRIA1;GNG2;CAMK2B;GRIN2B;PRKAR2B;GNG3;PRKCG;GABRG2;GLRB;CAMK2D;CAMKK1;ARHGEF9;PRKAR1A;AP2S1;AP2B1;PRKCA;GABRA3;GABRA4;PRKACB;APBA1;RASGRF2;GABRA5;ADCY2;GNB2;GPRIN1;GRIA4;ARHGEF7;GNG7;GABRB1;MAPK3;CACNG3;GNB5"
"Respiratory Electron Transport R-HSA-611105",3.28992586072249e-17,4.79917934932893e-15,1.06720998682811,0.720220898553821,2.82683135778981,89,"NDUFS5;COX4I1;COX6B1;COX6A1;COX6C;NDUFB8;CYCS;NDUFA1;NDUFAB1;COX8A;UQCRC2;COX5B;COX5A;COX7C;NDUFA5;UQCR11;COX7B;COX7A2L;NDUFA13;NDUFB10;NDUFB9;NDUFS8;NDUFA8;NDUFB3;CCNI;UQCRQ;NDUFB2;COA1;SDHB;NDUFA2;UQCRB;NDUFS3;NDUFB4;NDUFAF4;UQCRC1;SDHA;NDUFC1;NDUFS2;NDUFB6;TRAP1;UQCRFS1;NDUFB5;NDUFV1;NDUFB1;NDUFA9;NDUFV2;NDUFS4;NDUFA11;COX20;UQCR10;NDUFV3;LRPPRC;NDUFS1"
"Opioid Signaling R-HSA-111885",6.12063923089086e-15,7.93642886938848e-13,0.996986217533181,0.693255872502167,2.71279817258988,88,"PPP3R1;PRKAR1B;CAMK2A;CALM1;GNB1;CAMK2G;ADCY1;PLCB1;PPP3CB;GRK2;MAPK1;CAMKK2;GNG2;CAMK2B;ITPR1;PRKAR2B;AHCYL1;GNG3;PRKCG;PDE1B;CAMK2D;CAMKK1;GNAQ;PPP2R1A;PRKAR1A;PRKCA;PPP3CA;PPP2CA;PRKACB;ADCY2;GNB2;GNG7;PPP2R5D;GNB5;PPP1R1B;PDE1A"
"Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755",8.68333274105923e-15,1.01334493088161e-12,0.986546283587582,0.721457973781551,2.76358778133224,74,"NRGN;PRKAR1B;CAMK2A;GRIA2;CALM1;CAMK2G;NEFL;ADCY1;MAPT;GIT1;MAPK1;CAMKK2;GRIA1;CAMK2B;GRIN2B;PRKAR2B;CAMK2D;CAMKK1;PRKAR1A;PRKCA;PRKACB;APBA1;RASGRF2;GPRIN1;GRIA4;ARHGEF7;MAPK3"
