"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",1.07013311394916e-27,4.1153729072274e-25,1.36517960216169,-0.650046416378451,-4.30539112932855,97,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;EIF3J;RPL8;RPL5;EIF3A;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;EIF3B;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;EIF3F;RPL36AL;RPS10;RPL36A;RPL9;UBA52;RPS25;EIF3G;RPSA;RPL7;RPL15;RPL22;RPL37A"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827",4.10495124577754e-28,4.1153729072274e-25,1.37274298193398,-0.624660226191482,-4.16575514568772,107,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;EIF3J;RPL8;RPL5;PABPC1;EIF3A;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;EIF3B;RSL24D1;RPS14;EIF4B;RPS28;FAU;RPS8;EIF4A1;RPL27;EIF3F;RPL36AL;RPS10;RPL36A;RPL9;EIF4G1;UBA52;RPS25;EIF3G;RPSA;RPL7;RPL15;RPL22;RPL37A"
"Peptide Chain Elongation R-HSA-156902",1.08489619698438e-27,4.1153729072274e-25,1.36517960216169,-0.694834175444995,-4.38577816118971,83,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;RPL8;RPL5;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;RPL36AL;RPS10;RPL36A;RPL9;UBA52;RPS25;RPSA;RPL7;RPL15;RPL22;RPL37A"
"Eukaryotic Translation Elongation R-HSA-156842",1.60601035586296e-27,4.56909946243013e-25,1.36517960216169,-0.675170957549385,-4.47697969916899,87,"RPLP2;RPS16;RPS6;RPL12;EEF1D;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;RPL8;RPL5;RPL34;RPS23;RPL27A;RPL18A;EEF1B2;RPS20;RPL32;RPS5;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;RPL36AL;RPS10;RPL36A;RPL9;UBA52;RPS25;RPSA;RPL7;RPL15;RPL22;RPL37A"
"GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706",2.03688534576831e-27,4.63595104696866e-25,1.3575740855908,-0.613422798268125,-4.01325838100213,108,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;EIF3J;RPL8;RPL5;EIF3A;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;EIF3B;RSL24D1;RPS14;EIF4B;RPS28;FAU;RPS8;EIF4A1;RPL27;EIF3F;RPL36AL;RPS10;RPL36A;RPL9;EIF4G1;UBA52;RPS25;EIF3G;RPSA;RPL7;RPL15;RPL22;RPL37A"
"Selenocysteine Synthesis R-HSA-2408557",3.37035582001293e-26,6.39244153862453e-24,1.32671609800481,-0.663321132665423,-4.42152558254734,89,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;RPL8;RPL5;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;RPL36AL;RPS10;RPL36A;RPL9;UBA52;RPS25;RPSA;RPL7;RPL15;RPL22;RPL37A"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",8.64266097191146e-26,1.40504974086218e-23,1.31888879607587,-0.648129131978244,-4.49005906677092,91,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;RPL8;RPL5;PABPC1;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;RPL36AL;RPS10;RPL36A;RPL9;EIF4G1;UBA52;RPS25;RPSA;RPL7;RPL15;RPL22;RPL37A"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",9.68186770639682e-25,1.37724568123495e-22,1.28710367230144,-0.620735071286456,-4.11125606148088,97,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;RPL8;ATF3;RPL5;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;RPL36AL;RPS10;RPL36A;RPL9;DDIT3;UBA52;RPS25;RPSA;RPL7;RPL15;RPL22;RPL37A"
"Viral mRNA Translation R-HSA-192823",1.44083671359715e-24,1.8218579778595e-22,1.28710367230144,-0.645820668556602,-4.30487205538973,89,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;RPL18;RPS27;RPS7;RPL11;RPS2;RPL29;RPL37;RPLP1;RPL8;RPL5;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;RPL36AL;RPS10;RPL36A;RPL9;UBA52;RPS25;RPSA;RPL7;RPL15;RPL22;RPL37A"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339",2.43624100384187e-24,2.77244226237204e-22,1.27903397725049,-0.595262614382883,-3.96228437385938,106,"RPLP2;RPS16;RPS6;RPL12;RPS12;RPS3;RPLP0;RPS29;RPL19;RPL30;RPS17;RPL23;RPS19;RPS27A;RPL39;RPL21;RPL36;RPS13;RPL28;RPS9;SSR4;RPL18;RPS27;RPS7;RPL11;SEC61G;RPS2;RPL29;RPL37;RPLP1;RPL8;RPL5;RPL34;RPS23;RPL27A;RPL18A;RPS20;RPL32;RPS5;RSL24D1;RPS14;RPS28;FAU;RPS8;RPL27;RPL36AL;RPS10;RPL36A;RPL9;UBA52;RPS25;RPSA;RPL7;RPL15;SEC11A;RPL22;RPL37A"
