"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",1.06212748906993e-07,2.3494260058227e-06,0.704975715167238,-0.670165806777001,-3.05637458496793,21,"GRIA2;CALM1;CAMK2A;CAMK2B;CAMK2G;NEFL;DLG1;CAMK2D;GRIN2B;LLGL1;GRIA1"
"Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982",1.43463242514414e-07,3.11118325923416e-06,0.690132458796796,-0.687101698695088,-3.06778510607397,19,"CALM1;RASGRF2;CAMK2A;CAMK2B;CAMK2G;NEFL;DLG1;CAMK2D;GRIN2B;LLGL1"
"Transferrin Endocytosis And Recycling R-HSA-917977",1.71693049462366e-07,3.65177909048802e-06,0.690132458796796,-0.558991569549998,-2.84914665200488,31,"ATP6AP1;ATP6V0C;ATP6V0A1;ATP6V0E2;ATP6V1B2;ATP6V1G2;ATP6V1F;ATP6V0B;ATP6V1A;ATP6V0D1;ATP6V1E1;TF;ATP6V1H"
"CaM Pathway R-HSA-111997",1.80023154716069e-07,3.75670960596175e-06,0.690132458796796,-0.535937822899193,-2.80500846839003,33,"PRKACB;PRKAR1A;CALM1;PRKAR1B;ADCY1;CAMK2A;CAMKK2;CAMK2B;CAMK2G;CAMK2D;GRK2;PRKAR2B;PDE1B;CAMKK1;PRKCG;CAMK4;PRKCA;ADCY6"
"Ca-dependent Events R-HSA-111996",1.85829471375448e-07,3.80606287668973e-06,0.690132458796796,-0.517426929478651,-2.79027595487835,35,"PRKACB;PRKAR1A;CALM1;PRKAR1B;ADCY1;CAMK2A;CAMKK2;CAMK2B;CAMK2G;CAMK2D;GRK2;PRKAR2B;PDE1B;MAPK1;CAMKK1;PRKCG;CAMK4;PRKCA;ADCY6"
"RAF Activation R-HSA-5673000",1.90253982598673e-07,3.82583463189331e-06,0.690132458796796,-0.557091472247818,-2.83946196951253,31,"YWHAB;CALM1;PPP2CB;PPP2CA;PPP1CB;CAMK2A;CAMK2B;CAMK2G;CAMK2D;PPP2R5B;PPP2R1A;PPP1CC;MAP2K1;PPP2R5D"
"Signaling By NTRKs R-HSA-166520",1.95234768962125e-07,3.85588668700197e-06,0.690132458796796,-0.289298628764556,-2.11697435041962,132,"GRB2;DNM1;PIK3R1;NTRK2;YWHAB;ID2;CLTC;PPP2CB;CLTA;PPP2CA;AP2M1;RALGDS;AP2A1;AP2B1;MEF2C;TF;DNM2;RHOA;SHC3;GRIN2B;PTPRS;AP2S1;CDK5R1;PPP2R1A;PTPRU;MAP2K1;EGR3;MAPK1;FYN;KIDINS220;PPP2R5D;MAP2K5;MAPK3;VGF;F3;JUND;PCSK6;MEF2D;DNM3"
"Recycling Pathway Of L1 R-HSA-437239",2.30831120647084e-07,4.47893367431009e-06,0.690132458796796,-0.575403542915012,-2.93003954674,28,"DPYSL2;DNM1;CLTC;CLTA;AP2M1;AP2A1;AP2B1;DNM2;AP2S1;L1CAM;MAPK1"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",2.500002259304e-07,4.76724568756935e-06,0.674962860011025,-0.327092429699118,-2.27396420854802,97,"RPL27;RPS15;RPL23;RPL36;FAU;RSL24D1;RPLP2;RPS16;RPS25;RPL15;RPL18;RPLP1;RPS29;RPS21;RPL9;RPS12;RPL35A;ASNS;RPS6;ATF4;RPS14;RPL41;RPL31;RPS4Y1;RPL19;RPL28;RPS20;RPL38;RPS7;RPL8;RPL37A;RPS17;RPS3;RPL39L;RPS19"
"G-protein Mediated Events R-HSA-112040",2.54777748039425e-07,4.77600320901025e-06,0.674962860011025,-0.436307890690157,-2.62414754189993,52,"PRKACB;GNAI1;AHCYL1;PRKAR1A;CALM1;PLCB1;PRKAR1B;ADCY1;CAMK2A;CAMKK2;CAMK2B;CAMK2G;GNAQ;CAMK2D;GRK2;GNAI2;PRKAR2B;PDE1B;MAPK1;CAMKK1"
