"gene","statistic","p.value","p_adj"
"BSCL2",0.402424035656331,8.6315718825336e-09,1.15145168912998e-05
"SOBP",0.386578138190152,3.60596251087229e-08,2.9280415588283e-05
"PLEKHG5",0.384919541436488,4.17006572545776e-08,3.20942594587535e-05
"RTN4RL2",0.376895992161906,8.32915238821571e-08,4.36929807464407e-05
"SHANK1",0.376742029594055,8.43893334825669e-08,4.36929807464407e-05
"SCRT1",0.369666749771462,1.52919916537622e-07,6.07645183246091e-05
"C19orf38",0.366290070726555,2.02078877652417e-07,7.7020920796664e-05
"FAM106A",0.364647220144602,2.3116357700938e-07,8.63442192845435e-05
"FAM13A",0.363123340637807,2.61696739356234e-07,9.39893904657119e-05
"FCGRT",0.361800662213999,2.91298097412402e-07,0.000102382900000148
"TNRC18",0.361601210705647,2.96031088027841e-07,0.000102382900000148
"RASD1",0.361233800032367,3.04943243453163e-07,0.000103547636631478
"ITPKA",0.359704671801668,3.44872416704611e-07,0.000112997144813602
"OR5K4",0.356553687884633,4.43508724755957e-07,0.000142809809371418
"RIBC1",0.355190769244227,4.94072402649186e-07,0.000156394850709766
"SYNPR",0.354118279993177,5.37692196338359e-07,0.000164621958341233
"CACNA1E",0.350900812240024,6.91758976640955e-07,0.000201863916371039
"ZNF672",0.350325202185219,7.23440868292615e-07,0.000204583164008535
"OR10Z1",0.34853363775932,8.31167656467416e-07,0.000223168319854112
"OR5B2",0.34845140775149,8.36462967968934e-07,0.000223168319854112
"SPANXC",0.347046499319853,9.32069038010525e-07,0.000241768352137286
"AKT3",0.346822553766615,9.48241905496147e-07,0.000242594052425288
"GP1BB",0.345877783463895,1.01946910742083e-06,0.00025386140066922
"PIP5K1C",0.345198948505645,1.07377084011788e-06,0.000263865055395283
"SLC38A8",0.343953251365762,1.1806781530936e-06,0.000286368119313975
"KRTAP4-1",0.343528104729538,1.21943557460131e-06,0.000291282135655851
"CAMK2A",0.343391637908034,1.2321315440572e-06,0.000291282135655851
"ARSB",0.341586076885057,1.41244541458697e-06,0.000329735382035329
"NTAN1",0.340347378043713,1.55042020333872e-06,0.000357477132315481
"ERVW-1",0.339827754377217,1.61204656994009e-06,0.000364876217982089
"CBLN2",0.339749023518657,1.62158524804634e-06,0.000364876217982089
"ZNF286A",0.338725522357377,1.75059014172912e-06,0.000389214541511108
"FAM217B",0.337952210368854,1.85448821727674e-06,0.000407463787598358
"MINAR1",0.33657879428064,2.05365960788908e-06,0.000445978451592284
"NIM1K",0.335910456770198,2.15780005080605e-06,0.000447767486098375
"SPRR2B",0.335567540141803,2.2131673893537e-06,0.000454210045753514
"ADRA1B",0.334918447952342,2.3216959296504e-06,0.000458898172755753
"TNFSF12",0.334530042383445,2.38904188020383e-06,0.000464768189111321
"TRIM23",0.334201122352128,2.44752449705147e-06,0.000471236778421993
"LAMA2",0.333590520804629,2.55972352205057e-06,0.000477030204186078
"SUN5",0.333347329930411,2.60575985094758e-06,0.000477030204186078
"KCNV1",0.33303590564544,2.66586464875993e-06,0.000477030204186078
"TTLL10",0.332953675637611,2.6819539215859e-06,0.000477030204186078
"ADAM20",0.332792714771221,2.71371577480713e-06,0.000477428746884348
"NPAS2",0.331104375248768,3.06917581404353e-06,0.000530740069472934
"ZNF843",0.330794700538432,3.13900842430152e-06,0.000533217439782314
"CDX4",0.330787702239893,3.14060389676882e-06,0.000533217439782314
"MRPL44",0.330297821342186,3.25422463658548e-06,0.000542641958150628
"ECSIT",0.329995144930389,3.32636918852479e-06,0.000548889404650916
"MIIP",0.328696960551466,3.65341733992409e-06,0.000593314976003672
"ACP2",0.328490510744575,3.70816621299692e-06,0.000597014760292504
"DSC1",0.328035621339562,3.83156560656952e-06,0.000604972121800629
"RIDA",0.32796738792881,3.85040893519169e-06,0.000604972121800629
"ARNTL",0.32762272172578,3.94694628878358e-06,0.000614276407411017
"PRTG",0.32675668228162,4.19977278042042e-06,0.000648222780554807
"TWNK",0.325962375397481,4.44512884279726e-06,0.000670330365357782
"TMEM106A",0.325545976634431,4.57913431431997e-06,0.000678729463922538
"SPINK14",0.325341276402175,4.64640992130849e-06,0.000683278359766594
"TMEM232",0.324190056292564,5.04260223674182e-06,0.000725147568314126
"ITPR1",0.324176059695486,5.04761104523648e-06,0.000725147568314126
"EVX2",0.324025596276905,5.10175506598336e-06,0.00072733112681149
"L1CAM",0.323875132858324,5.15645046399442e-06,0.000729559612617878
"ADAMDEC1",0.323680930073876,5.22786937767577e-06,0.000729889244456975
"TKTL1",0.323301272378153,5.37021264726522e-06,0.000742919195557965
"DMBX1",0.322482471449129,5.68983130571097e-06,0.00078134771665778
"MMD2",0.322193791634409,5.80676301843895e-06,0.000790838730701415
"CXCL14",0.322045077790462,5.86788742703118e-06,0.000790838730701415
"NBEA",0.32187186990163,5.93984943269249e-06,0.000791320102279558
"MYOZ2",0.321789639893801,5.97430576255182e-06,0.000791320102279558
"MOB3A",0.32158319008691,6.06165129881876e-06,0.000797235208850276
"FUT9",0.320886859382313,6.36528322377755e-06,0.000825541871439372
"PLEK2",0.319761882892222,6.88652283314047e-06,0.00085741800287821
"PGBD3",0.319761882892222,6.88652283314047e-06,0.00085741800287821
"AKR1C4",0.319396221793576,7.06449308730911e-06,0.000866609075510692
"SYT7",0.319383974771134,7.07052868053881e-06,0.000866609075510692
"OXLD1",0.319282499442323,7.12072641993489e-06,0.000866609075510692
"DEPDC5",0.318344727438142,7.60089806508864e-06,0.00090139838759692
"FSD2",0.318297488923006,7.62588055473942e-06,0.00090139838759692
"ZNF233",0.317676389927699,7.9616830937226e-06,0.000933166193636812
"PAPPA",0.31761690439012,7.99457008898533e-06,0.000933166193636812
"UNC5C",0.31751192991204,8.0529204354849e-06,0.000934138770516248
"B9D1",0.316428943213181,8.67894943729141e-06,0.000997568821864465
"LHX9",0.316378205548776,8.70938167467583e-06,0.000997568821864465
"NCDN",0.31585508273301,9.02910304093881e-06,0.00101433419226477
"ANKRD13B",0.31559614568708,9.19144565111283e-06,0.00101433419226477
"PRB3",0.315494670358269,9.25581776051065e-06,0.00101433419226477
"TNFSF11",0.315289970126013,9.38697437882096e-06,0.00101433419226477
"HTT",0.315275973528936,9.39600638583236e-06,0.00101433419226477
"ABCC6",0.315164000752317,9.46855950429594e-06,0.0010162920534611
"PAN2",0.315027533930813,9.55770148672462e-06,0.00101999790266325
"TBCC",0.314870072213693,9.66154574260889e-06,0.00102522175164184
"C16orf95",0.31365061869333,1.05027381092414e-05,0.00107879169308818
"HSD11B2",0.313556141663058,1.05707260567111e-05,0.00107879169308818
"DACT2",0.313202727586855,1.08287659965242e-05,0.00108598567725473
"ZNF33A",0.313062761616082,1.09326000064275e-05,0.00108598567725473
"FLG2",0.313033018847293,1.09547858793538e-05,0.00108598567725473
"COLEC11",0.313033018847293,1.09547858793538e-05,0.00108598567725473
"LILRB3",0.313019022250215,1.09652410380462e-05,0.00108598567725473
"GOLGA6L2",0.312767083502823,1.11550575919294e-05,0.00109113258834499
"CYP21A2",0.312142485358247,1.16391539733469e-05,0.00111791680400677
"GPX2",0.312116241738727,1.16599233664778e-05,0.00111791680400677
"TM4SF18",0.312100495567015,1.16724018409359e-05,0.00111791680400677
"SPTSSA",0.311855555118162,1.18681470468103e-05,0.00112644807716602
"VPS33B",0.311747081490812,1.19558235255956e-05,0.00112644807716602
"DENND2C",0.31170509169958,1.19899271513883e-05,0.00112644807716602
"TXNDC2",0.311689345527869,1.200273973849e-05,0.00112644807716602
"KHDRBS2",0.311537132534652,1.21272648148909e-05,0.00112680993872091
"CMIP",0.311316686130684,1.23097815350727e-05,0.00113810633638127
"FLT3",0.310879292472018,1.26796432998662e-05,0.00116652718358769
"FSD1L",0.310653597344146,1.28745819196864e-05,0.00116900730779203
"UTY",0.310644849470972,1.28821944864831e-05,0.00116900730779203
"TRABD",0.310630852873895,1.28943834549774e-05,0.00116900730779203
"NR2E3",0.310499634776295,1.30091870914259e-05,0.00117006395514624
"CHAC2",0.310417404768466,1.30816230301105e-05,0.00117006395514624
"CCL17",0.310403408171388,1.30939905025469e-05,0.00117006395514624
"OR2D2",0.310301932842578,1.31839861589006e-05,0.00117094122647409
"HSPH1",0.310251195178172,1.32292031905136e-05,0.00117094122647409
"GRAMD2A",0.310076237714706,1.33862521214388e-05,0.00117923211232609
"SAA4",0.309938021318567,1.35115664618373e-05,0.00117923211232609
"TTC9B",0.309892532378066,1.35530513695997e-05,0.00117923211232609
"LAMP5",0.30986803833318,1.35754392883974e-05,0.00117923211232609
"KYAT3",0.309714075765329,1.3716966621706e-05,0.00118109668486396
"ZNF2",0.309656339802385,1.37703983970101e-05,0.00118109668486396
"MPV17L",0.309638844056039,1.37866286838908e-05,0.00118109668486396
"GFRA4",0.309180455501756,1.42183680606208e-05,0.00119613622477547
"RRP1B",0.308981003993404,1.44101902879571e-05,0.00120683728169456
"C2orf50",0.308517366715217,1.48655955121654e-05,0.00122845071586372
"MORC1",0.308226937325863,1.5157766964553e-05,0.00124306308991808
"GIN1",0.308209441579516,1.51755399711567e-05,0.00124306308991808
"KCNJ6",0.308142957743399,1.52432573071293e-05,0.0012431575260609
"POTEG",0.307997743048721,1.53921613285711e-05,0.00124984349987997
"ICAM1",0.307882271122833,1.55115476627259e-05,0.00125408512618645
"TSPAN33",0.307754552174503,1.56446159305543e-05,0.00125668610048054
"AVIL",0.307714311957905,1.56867646940491e-05,0.00125668610048054
"RPP14",0.307590092158844,1.58175544885346e-05,0.00125705807501222
"KCNAB1",0.307499114277841,1.59139976235826e-05,0.0012580132252435
"PCYOX1",0.307451875762705,1.59642929097617e-05,0.0012580132252435
"JCAD",0.307028478701116,1.64218474034991e-05,0.00128108124717171
"PXDN",0.307002235081596,1.64506124602165e-05,0.00128108124717171
"RAP2A",0.306939250394748,1.65198430738158e-05,0.00128108124717171
"CCL23",0.30692875294694,1.6531408254893e-05,0.00128108124717171
"KCNAB2",0.306659318453201,1.68308807535819e-05,0.00129889887997478
"GRIN2D",0.306489609713638,1.70221342218188e-05,0.00130825258735262
"MMP24",0.305987481793489,1.76001108496205e-05,0.0013471297960144
"MED18",0.3058265209271,1.77892779025233e-05,0.0013560512412552
"CACNA1G",0.305467858126993,1.82177255122713e-05,0.00138306602303731
"RPTN",0.305299898962065,1.8421699922084e-05,0.00139288934309652
"ID4",0.305116193625425,1.86472672004512e-05,0.00140425952514366
"CALHM1",0.304920241266342,1.8890747619119e-05,0.00141579658643698
"CLP1",0.304871253176571,1.89520853828039e-05,0.00141579658643698
"CATSPER3",0.304145179703185,1.98835521288309e-05,0.00146844567920596
"PSD",0.304138181404646,1.98927370335783e-05,0.00146844567920596
"UHRF1BP1L",0.303772520306001,2.03782627988761e-05,0.00149248798443847
"NEU2",0.303503085812262,2.07431576572749e-05,0.00150738993154578
"MME",0.303272141960486,2.10608275569836e-05,0.00151362369805809
"RSAD1",0.303259894938043,2.10778013136343e-05,0.00151362369805809
"SH3BP1",0.303226653019984,2.11239380832819e-05,0.00151362369805809
"ACTN1",0.302798007234491,2.17274678987932e-05,0.00153848261989425
"FHIT",0.302511076994406,2.21405210743688e-05,0.00155124082587513
"CCDC148",0.30246383847927,2.2209230445723e-05,0.00155124082587513
"BDNF",0.302428846986576,2.22602560149141e-05,0.00155124082587513
"ZNF479",0.302288881015803,2.24654672003298e-05,0.00155972143283777
"KIF11",0.302012448223526,2.28760173854609e-05,0.00157052128482251
"KCNS2",0.301986204604006,2.29153596329208e-05,0.00157052128482251
"DLG3",0.301958211409851,2.29573950929827e-05,0.00157052128482251
"ZNF133",0.301854986506406,2.31130307913312e-05,0.00157539767539745
"NLRX1",0.301709771811728,2.33336627369387e-05,0.00158441032817088
"SNRPD1",0.301655534998054,2.34165761815643e-05,0.00158441032817088
"VSTM2A",0.301601298184379,2.34997676645606e-05,0.00158441032817088
"FBXL16",0.301536563922896,2.35994259072923e-05,0.00158540603685105
"SERHL2",0.301328364541371,2.39226598427612e-05,0.0016013605563563
"OR52I1",0.300955705144187,2.45116794605161e-05,0.00163492902001642
"IL11",0.300670524478736,2.49716473675047e-05,0.00165379605048056
"DMTN",0.300549803828944,2.51688009882474e-05,0.00166096299383925
"FAM90A26",0.300486819142096,2.52722458855015e-05,0.00166191712731558
"OR2D3",0.300355601044496,2.54890459357603e-05,0.00167029270840793
"TMEM242",0.300206887200549,2.57368736808883e-05,0.00168063584917577
"PTTG2",0.300147401662971,2.583663989274e-05,0.00168127207887391
"ATE1",0.299977692923408,2.61232761544215e-05,0.00168938387018313
"FYCO1",0.299895462915579,2.62632382564221e-05,0.00168938387018313
"POM121L12",0.299860471422885,2.63230109035588e-05,0.00168938387018313
"CACNB2",0.299769493541883,2.64790209487994e-05,0.00168938387018313
"TDRD1",0.299725754176016,2.65543358728248e-05,0.00168938387018313
"OR52Z1",0.2997047592804,2.65905587723092e-05,0.00168938387018313
"TIMM10",0.299685513959419,2.66238040389638e-05,0.00168938387018313
"OSR2",0.299613781399397,2.67480639671105e-05,0.00168938387018313
"INO80",0.299598035227685,2.67754136632152e-05,0.00168938387018313
"BTNL8",0.299157142419749,2.75520017418752e-05,0.001732529240846
"HEXIM1",0.298745992380602,2.82953009888188e-05,0.00177329879619859
"FBP2",0.298436317670266,2.88675899264721e-05,0.00179710369822264
"COPG1",0.29820887296776,2.92948482145219e-05,0.0018176431403801
"ZCCHC12",0.298089901892602,2.95207053700009e-05,0.00182559170029846
"KRTAP12-1",0.29802166848185,2.96509808748764e-05,0.00182759643174651
"ATP9B",0.297776728032997,3.01231156706754e-05,0.00185058982982083
