"gene","statistic","p.value","p_adj"
"CTRB1",0.479415817029485,2.59929395761159e-12,9.33546422160655e-10
"ZNF480",0.466901109667712,1.11897491442446e-11,3.29312774927008e-09
"LILRB3",0.465046560554965,1.3822886780009e-11,3.91145808338558e-09
"SPANXC",0.461846588548159,1.98457891239643e-11,5.371593589553e-09
"MOB3A",0.457294195348756,3.29861792502043e-11,8.10591952206335e-09
"ZNF81",0.455350417929641,4.08849108882214e-11,9.5445824468553e-09
"CHRNE",0.452867771523048,5.36770638954014e-11,1.20779860880785e-08
"OR9A2",0.451069208798611,6.52897462142224e-11,1.41785034918235e-08
"LDHAL6B",0.450749036640467,6.75980758466261e-11,1.45110536150757e-08
"IL1RL2",0.448646047929597,8.48510176755555e-11,1.78053663607716e-08
"ASF1B",0.447638292940029,9.45642090967827e-11,1.96090125464402e-08
"SYNDIG1",0.447542066335122,9.55461630823549e-11,1.96090125464402e-08
"UGT2B10",0.447144912893053,9.97046142958254e-11,2.02400367020525e-08
"PPP1R3B",0.44540058698229,1.2014215281842e-10,2.28956616942531e-08
"CTSE",0.443855712579879,1.41590436896505e-10,2.6181613856229e-08
"OR10Z1",0.443150634002108,1.52571672672795e-10,2.79355741062462e-08
"VWA2",0.441255844672764,1.86330491948631e-10,3.31419835012632e-08
"NEU2",0.440589256736956,1.99846627293022e-10,3.52107133143818e-08
"RTKN2",0.439469528970769,2.24717016021358e-10,3.9222570011354e-08
"SPHK1",0.439105617446758,2.33427101654709e-10,4.03655976898458e-08
"OXLD1",0.438900917214502,2.38469343942402e-10,4.08592061235624e-08
"DUS4L",0.435135832600699,3.52408740405337e-10,5.92935642865772e-08
"CARD17",0.433643445437328,4.10869868225126e-10,6.67252665997604e-08
"IFNA6",0.432535964693584,4.60215231343484e-10,7.22267198367303e-08
"NPW",0.430957848373114,5.40559367203327e-10,8.20771279828402e-08
"OR2L5",0.430763645588666,5.51338476376975e-10,8.30386885872289e-08
"MRGPRX1",0.430497710244197,5.66437122595142e-10,8.4630237612695e-08
"CCDC88C",0.429825873584485,6.06385368524216e-10,8.98797868457004e-08
"ULBP1",0.429372733754106,6.34855208551023e-10,9.29084971857331e-08
"TEKT5",0.429035065849615,6.56906954576317e-10,9.51038316563356e-08
"CHRM4",0.428578426869967,6.87910364252842e-10,9.88262612522006e-08
"PRF1",0.42835098216746,7.03876318666987e-10,1.00348046774234e-07
"RSPH10B2",0.428242508540111,7.11616567620892e-10,1.0068296224915e-07
"C1R",0.425567408923705,9.30784458167004e-10,1.2781860691711e-07
"PHOX2B",0.425012793764516,9.83776945144061e-10,1.34109622098617e-07
"INSL3",0.424780100338105,1.00686909243225e-09,1.35849971307608e-07
"CFI",0.424738110546873,1.01109156199173e-09,1.35849971307608e-07
"ALG1L2",0.423919309617849,1.09693647282344e-09,1.43535724458553e-07
"SLC25A47",0.423182738696654,1.18015057945832e-09,1.53058973763636e-07
"CDNF",0.422181982005625,1.30304951248494e-09,1.65549338062373e-07
"GPRC6A",0.421863559422115,1.34468546134511e-09,1.68545944134774e-07
"C19orf38",0.421060504664803,1.45548347032554e-09,1.80017280078144e-07
"COLEC11",0.420502390356345,1.53763198929228e-09,1.86472824883264e-07
"VWA1",0.420285443101646,1.57075918907964e-09,1.86850309651282e-07
"OR4D11",0.419632851762915,1.67462001695062e-09,1.9597340988015e-07
"AVIL",0.418276931421048,1.91206167295069e-09,2.1774185246358e-07
"LRP2",0.417288421752461,2.10534250238694e-09,2.34043908182015e-07
"IL32",0.417034733430435,2.15791194362698e-09,2.3846842283537e-07
"SOX14",0.416371644643896,2.30137782834843e-09,2.51561434534071e-07
"GPN2",0.416362896770723,2.3033307616902e-09,2.51561434534071e-07
"OR13F1",0.415780288417379,2.43706350238007e-09,2.58454026578418e-07
"HOXD1",0.415433872639714,2.5201041750687e-09,2.60929573791692e-07
