"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827",3.60307515230889e-45,3.86970271357975e-42,1.75065026404932,-0.703271236943378,-4.93346756848898,107,"RPL23;EIF4H;RPL18;RPL36;RPL27;EIF3C;FAU;RPLP2;RPLP1;RPS12;EIF3K;RSL24D1;EIF3A;RPS15;RPL15;RPS14;RPS3;PABPC1;EIF1AX;EIF4A2;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;EIF4A1;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;EIF4B;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;EIF3G;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;EIF4G1;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;EIF3J;RPL7A"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339",4.33104578805734e-43,2.32577158818679e-40,1.70874828719195,-0.691403732842022,-4.94547719621229,106,"RPL23;RPL18;RPL36;RPL27;SRP14;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;SPCS1;RPS3;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;SEC61G;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;SSR4;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;SSR1;RPL5;RPS13;RPL27A;DDOST;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;SPCS3;RPS2;RPS4Y1;RPL7A;RPN1;RPL11"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",1.28362373106505e-42,4.59537295721288e-40,1.7026781142338,-0.716896073353462,-5.19908566226175,97,"RPL23;RPL18;RPL36;RPL27;EIF3C;FAU;RPLP2;RPLP1;RPS12;EIF3K;RSL24D1;EIF3A;RPS15;RPL15;RPS14;RPS3;EIF1AX;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;EIF3G;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;EIF3J;RPL7A"
"Eukaryotic Translation Elongation R-HSA-156842",2.93920091319452e-41,7.89175445192729e-39,1.67199671627594,-0.739083907941793,-5.33248960063735,87,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;RPS6;RPS17;RPS16;EEF1B2;EEF1D;RPL35A;RPL9;EEF1A2;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;RPL11"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",1.22435580455237e-38,2.62991626817849e-36,1.61530228892975,-0.704013045176185,-5.03990594089586,91,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;PABPC1;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;NCBP2;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;EIF4G1;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;RPL11"
"Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957",6.31511699157764e-38,1.1304059414924e-35,1.60243114923556,-0.631113291613283,-4.57688933869134,111,"RPL23;RPL18;PPP2CA;RPL36;RPL27;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;PABPC1;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;NCBP2;RPL31;RPL26;RPL39;RPL37;PPP2R1A;RBM8A;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;EIF4G1;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;MAGOH;RPL11"
"Peptide Chain Elongation R-HSA-156902",1.48324653224971e-37,2.27572396519455e-35,1.5959566534683,-0.73105571422943,-5.2309360530382,83,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;RPL11"
"Eukaryotic Translation Termination R-HSA-72764",7.17751993165071e-35,8.56517378510318e-33,1.53645895003215,-0.678705862012526,-4.99895932018185,89,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;RPL11"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",7.09345309228554e-35,8.56517378510318e-33,1.53645895003215,-0.60697186557765,-4.4018135846047,111,"COX8A;COX6C;ATP5MC2;ATP5F1B;ATP5F1A;ATP5MC3;UQCRB;NDUFA1;UQCRC1;NDUFB8;COX4I1;NDUFS5;NDUFA13;COX5B;COX6B1;ATP5ME;UQCRQ;NDUFV2;TMEM126B;COX6A1;ATP5F1D;NDUFB2;ATP5PO;NDUFAB1;ACAD9;NDUFB6;UQCR11;UQCRC2;SDHB;ATP5PF;COX7C;CCNI;NDUFV1;NDUFA10;NDUFS4;NDUFB10;NDUFB4;ATP5MC1;ATP5PB;ATP5MF;COX7B;CYCS;NDUFA2;COA1;NDUFS2;SDHA;NDUFAF3;ATP5F1C;NDUFS6;TRAP1;NDUFA12;COX14;NDUFA11;NDUFB3;NDUFA5;NDUFS8;UQCR10"
"Viral mRNA Translation R-HSA-192823",6.43382454614135e-34,6.90992756255581e-32,1.51610760180865,-0.669000064536452,-4.92747196539616,89,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;RPL11"
"Selenocysteine Synthesis R-HSA-2408557",7.10884510312419e-34,6.94081785523216e-32,1.51610760180865,-0.668720577825726,-4.92541342608532,89,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;SARS1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A"
"Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012",9.60119772724821e-33,8.59307196588715e-31,1.48853970961455,-0.630006404237314,-4.56894295442506,97,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;RPS6;RPS17;RPS16;RPL35A;RPL9;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;ASNS;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;ATF4;RPL11"
"Respiratory Electron Transport R-HSA-611105",2.0626927159462e-27,1.70410152071248e-25,1.3575740855908,-0.602605454635922,-4.43844723089936,89,"COX8A;COX6C;UQCRB;NDUFA1;UQCRC1;NDUFB8;COX4I1;NDUFS5;NDUFA13;COX5B;COX6B1;UQCRQ;NDUFV2;TMEM126B;COX6A1;NDUFB2;NDUFAB1;ACAD9;NDUFB6;UQCR11;UQCRC2;SDHB;COX7C;CCNI;NDUFV1;NDUFA10;NDUFS4;NDUFB10;NDUFB4;COX7B;CYCS;NDUFA2;COA1;NDUFS2;SDHA;NDUFAF3;NDUFS6;TRAP1;NDUFA12;COX14;NDUFA11;NDUFB3;NDUFA5;NDUFS8;UQCR10;COX16;UQCRFS1;NDUFB1;NDUFC1;NDUFS7"
"Translation Initiation Complex Formation R-HSA-72649",1.51413603319904e-26,1.16155864261126e-24,1.33449749081658,-0.736030561496566,-5.01782902054737,57,"EIF4H;EIF3C;FAU;RPS12;EIF3K;EIF3A;RPS15;RPS14;RPS3;PABPC1;EIF1AX;EIF4A2;RPS6;RPS17;RPS16;RPS20;EIF4A1;RPS19;RPS21;RPS25;RPS29;EIF4B;RPS7;RPS9;EIF3G;RPS8;RPS5;RPS13;RPS23;RPS27;RPS27A;EIF4G1;RPS11;RPS2;RPS4Y1;EIF3J"
"Selenoamino Acid Metabolism R-HSA-2408522",1.81567273418045e-26,1.3000216776732e-24,1.33449749081658,-0.525793539982617,-3.83236136762587,112,"RPL23;RPL18;RPL36;RPL27;FAU;RPLP2;RPLP1;SARS1;RPS12;RSL24D1;RPS15;RPL15;RPS14;RPS3;RPS6;RPS17;RPS16;RPL35A;RPL9;PAPSS1;RPS20;RPL38;RPL29;RPL28;RPS19;RPLP0;RPS21;RPS25;RPS29;RPL19;RPL8;RPS7;RPS9;RPL41;RPL31;RPL26;RPL39;RPL37;RPS8;UBA52;RPS5;RPL37A;RPL5;RPS13;RPL27A;RPL18A;RPS23;RPL30;RPS27;RPS27A;RPS11;RPL4;RPL22;RPL14;RPL34;RPS2;RPS4Y1;RPL7A;RPL11;TXNRD1"
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",2.00938453041023e-26,1.34879936603787e-24,1.33449749081658,-0.720645290085344,-4.94740323478845,58,"EIF4H;EIF3C;FAU;RPS12;EIF3K;EIF3A;RPS15;RPS14;RPS3;PABPC1;EIF1AX;EIF4A2;RPS6;RPS17;RPS16;RPS20;EIF4A1;RPS19;RPS21;RPS25;RPS29;EIF4B;RPS7;RPS9;EIF3G;RPS8;RPS5;RPS13;RPS23;RPS27;RPS27A;EIF4G1;RPS11;RPS2;RPS4Y1;EIF3J"
"Ribosomal Scanning And Start Codon Recognition R-HSA-72702",4.93029238859657e-26,3.11478472079571e-24,1.32671609800481,-0.728541598896703,-4.96677362171857,57,"EIF4H;EIF3C;FAU;RPS12;EIF3K;EIF3A;RPS15;RPS14;RPS3;EIF1AX;EIF4A2;RPS6;RPS17;RPS16;RPS20;EIF4A1;RPS19;RPS21;RPS25;RPS29;EIF4B;RPS7;RPS9;EIF3G;RPS8;RPS5;RPS13;RPS23;RPS27;RPS27A;EIF4G1;RPS11;RPS2;RPS4Y1;EIF3J"
"Olfactory Signaling Pathway R-HSA-381753",7.5444391284239e-22,4.50151534662626e-20,1.21254456769062,0.422051876994353,2.12886225330215,381,"OR9A2;OR10Z1;OR2L5;OR4D11;OR13F1;OR7G2;OR9G9;OR3A1;OR5H15;OR2T5;OR56A1;OR4K15;OR4D2;OR1L8;OR2G6;OR13D1;OR1J1;OR5D14;OR2T1;OR52H1;OR4D5;OR4C3;RTP1;OR5B17;OR6C6;OR14K1;OR8H3;OR4C45;OR1L1;OR1I1;OR2C3;OR5B12;OR9Q2;OR8H2;OR8J3;OR2D3;OR6P1;OR8I2;OR5H2;OR3A2;OR11H1;OR52K1;OR2A5;OR5J2;OR4D10;OR5B21;OR2A7;OR2J2;OR11L1;OR13C5;OR1A2;OR2L13;OR4F17;OR51E1;OR51G2;OR5D18;OR6V1;OR10A4;OR1K1;OR4C15;OR51F2;GNG13;OR6B3;OR8G1;OR2M5;OR6X1;OR4C11;OR5B2;OR11A1;OR2AJ1;OR5A2;OR6Q1;OR2T34;OR4F6;OR2T27;OR51F1;OR5AN1;OR2M2;OR10Q1;OR6C65;OR52A5;OR10G2;OR2T10;OR6C3;OR5M8;OR10X1;OR5K4;OR4E2;OR52N2;OR4K14;OR7G1;OR2S2;OR8J1;OR1G1;OR4N2;OR2G2;OR7D2;OR4D1;OR6C76;OR52W1;OR52I2;OR1F1;OR4E1;OR10K2;CNGA4;OR5AL1;OR10H5;OR4C6;OR6C75;OR5AS1;OR6C74;OR5H14;OR8B4;OR2W3;OR12D3;OR5A1;OR6N2;OR1N1;OR4K13;OR2W1;OR10T2;OR6J1;OR2A4;OR2AK2;OR13G1;OR5T2;OR10AC1;OR52R1;OR5T1;OR6T1;OR6C68;OR2AG2;OR8D2;OR8D1;OR52N5;OR52D1;RTP2;OR51I1;OR2J1;OR5AU1;OR6S1;OR52L1;OR5P3;OR52E6;OR2AP1;OR2T3;OR2D2;OR5B3;OR4F21;OR5M3;OR13J1;OR7G3;OR51L1;OR4A15;OR52E5;OR14A2;OR7E24;OR4L1;OR5D13;OR2B6;OR4C5;OR5D16;OR51B2;OR52N1;OR5AC2;OR10H2;OR1D2;OR52E2;OR5K3;OR51M1;OR51D1;OR11H4;OR2AE1;OR10G4;OR2L8;OR8U1;OR2L2;OR5AP2;OR4P4;OR8B2;OR2T6;OR10V1;OR14J1;OR13C4;OR9I1;OR8U3;OR10J4;OR52E8;OR51A2;OR1M1;OR8S1;OR51Q1;OR2F2;OR1D5;OR52A1;OR1L4;OR1S2;OR6N1;OR1C1;OR5T3;OR10H3;OR52B2;OR4K2;OR10G6;OR51I2;OR4D9;OR4K1;OR7A5;OR1B1;OR13C2;OR52E4;OR2K2;OR7C2;OR51B4;OR2B2;OR56A3;OR1E1;OR2A1;OR8K3;OR2C1;OR4K5;OR56B4;OR2J3;OR2V2;OR5AR1;OR6M1;OR5H1;OR51B5;OR10A5;OR5M10;OR4N4;OR8B12;OR11H7;OR10G7;OR6K2;OR1J2;OR2A14;OR5M1;CNGA2;OR4K3;OR56B1;OR14A16;OR5W2;OR10W1;OR6F1;OR1J4;OR4D6;OR52I1;OR10J1;OR5AK2;OR13A1;GNAL;OR7C1;OR10H1;OR5V1;OR5K2;OR13C8;OR52B6;OR6B2;OR6C1"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",2.39986009750848e-21,1.35655249722322e-19,1.19534448258848,0.425100891766861,2.14211423871649,373,"OR9A2;OR10Z1;OR2L5;OR4D11;OR13F1;OR7G2;OR9G9;OR3A1;OR5H15;OR2T5;OR56A1;OR4K15;OR4D2;OR1L8;OR2G6;OR13D1;OR1J1;OR5D14;OR2T1;OR52H1;OR4D5;OR4C3;RTP1;OR5B17;OR6C6;OR14K1;OR8H3;OR4C45;OR1L1;OR1I1;OR2C3;OR5B12;OR9Q2;OR8H2;OR8J3;OR2D3;OR6P1;OR8I2;OR5H2;OR3A2;OR11H1;OR52K1;OR2A5;OR5J2;OR4D10;OR5B21;OR2A7;OR2J2;OR11L1;OR13C5;OR1A2;OR2L13;OR4F17;OR51E1;OR51G2;OR5D18;OR6V1;OR10A4;OR1K1;OR4C15;OR51F2;OR6B3;OR8G1;OR2M5;OR6X1;OR4C11;OR5B2;OR11A1;OR2AJ1;OR5A2;OR6Q1;OR2T34;OR4F6;OR2T27;OR51F1;OR5AN1;OR2M2;OR10Q1;OR6C65;OR52A5;OR10G2;OR2T10;OR6C3;OR5M8;OR10X1;OR5K4;OR4E2;OR52N2;OR4K14;OR7G1;OR2S2;OR8J1;OR1G1;OR4N2;OR2G2;OR7D2;OR4D1;OR6C76;OR52W1;OR52I2;OR1F1;OR4E1;OR10K2;OR5AL1;OR10H5;OR4C6;OR6C75;OR5AS1;OR6C74;OR5H14;OR8B4;OR2W3;OR12D3;OR5A1;OR6N2;OR1N1;OR4K13;OR2W1;OR10T2;OR6J1;OR2A4;OR2AK2;OR13G1;OR5T2;OR10AC1;OR52R1;OR5T1;OR6T1;OR6C68;OR2AG2;OR8D2;OR8D1;OR52N5;OR52D1;RTP2;OR51I1;OR2J1;OR5AU1;OR6S1;OR52L1;OR5P3;OR52E6;OR2AP1;OR2T3;OR2D2;OR5B3;OR4F21;OR5M3;OR13J1;OR7G3;OR51L1;OR4A15;OR52E5;OR14A2;OR7E24;OR4L1;OR5D13;OR2B6;OR4C5;OR5D16;OR51B2;OR52N1;OR5AC2;OR10H2;OR1D2;OR52E2;OR5K3;OR51M1;OR51D1;OR11H4;OR2AE1;OR10G4;OR2L8;OR8U1;OR2L2;OR5AP2;OR4P4;OR8B2;OR2T6;OR10V1;OR14J1;OR13C4;OR9I1;OR8U3;OR10J4;OR52E8;OR51A2;OR1M1;OR8S1;OR51Q1;OR2F2;OR1D5;OR52A1;OR1L4;OR1S2;OR6N1;OR1C1;OR5T3;OR10H3;OR52B2;OR4K2;OR10G6;OR51I2;OR4D9;OR4K1;OR7A5;OR1B1;OR13C2;OR52E4;OR2K2;OR7C2;OR51B4;OR2B2;OR56A3;OR1E1;OR2A1;OR8K3;OR2C1;OR4K5;OR56B4;OR2J3;OR2V2;OR5AR1;OR6M1;OR5H1;OR51B5;OR10A5;OR5M10;OR4N4;OR8B12;OR11H7;OR10G7;OR6K2;OR1J2;OR2A14;OR5M1;OR4K3;OR56B1;OR14A16;OR5W2;OR10W1;OR6F1;OR1J4;OR4D6;OR52I1;OR10J1;OR5AK2;OR13A1;OR7C1;OR10H1;OR5V1;OR5K2;OR13C8;OR52B6;OR6B2;OR6C1"
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",5.86142883843869e-21,3.14758728624157e-19,1.18665095279281,-0.710078593460668,-4.565583339555,50,"EIF3C;FAU;RPS12;EIF3K;EIF3A;RPS15;RPS14;RPS3;EIF1AX;RPS6;RPS17;RPS16;RPS20;RPS19;RPS21;RPS25;RPS29;RPS7;RPS9;EIF3G;RPS8;RPS5;RPS13;RPS23;RPS27;RPS27A;RPS11;RPS2;RPS4Y1;EIF3J"
"SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678",1.53698435952484e-15,7.86057715299847e-14,1.01754479730988,-0.626328574710179,-4.00435217550073,47,"SNRPD3;FAU;RPS12;RPS15;RPS14;RPS3;RPS6;RPS17;RPS16;RPS20;RPS19;RPS21;RPS25;RPS29;RPS7;RPS9;RPS8;RPS5;RPS13;RPS23;RPS27;RPS27A;RPS11;RPS2;RPS4Y1;SNRPD2"
"Complex I Biogenesis R-HSA-6799198",8.22964900283552e-15,4.01756501320243e-13,0.986546283587582,-0.583844512727866,-3.7442339107627,51,"NDUFA1;NDUFB8;NDUFS5;NDUFA13;NDUFV2;TMEM126B;NDUFB2;NDUFAB1;ACAD9;NDUFB6;NDUFV1;NDUFA10;NDUFS4;NDUFB10;NDUFB4;NDUFA2;COA1;NDUFS2;NDUFAF3;NDUFS6;NDUFA12;NDUFA11;NDUFB3;NDUFA5;NDUFS8;NDUFB1;NDUFC1;NDUFS7"
"L1CAM Interactions R-HSA-373760",1.16027274359014e-12,5.41796924615572e-11,0.910119734774459,-0.380228814191819,-2.7420245253148,99,"NCAM1;DPYSL2;CLTC;CLTA;CNTN1;AP2M1;KCNQ3;DNM1;SPTAN1;GAP43;CHL1;DNM2;SCN8A;NRCAM;AP2A1;ITGAV;RNASE1;NFASC;CNTNAP1;HSPA8;MAP2K1;DLG1;SPTBN2;AP2B1;AP2S1;ANK3;LLGL1;ALCAM;CSNK2B;RANBP9;MAPK1;SHTN1;SCN1B;L1CAM;MAPK3;SPTBN4;SCN2A;SPTBN1;DNM3"
"Cristae Formation R-HSA-8949613",1.78194015278467e-11,7.97418218371139e-10,0.863415391606693,-0.678995448129141,-3.76914201978739,29,"ATP5MC2;ATP5F1B;ATP5F1A;ATP5MC3;ATP5ME;ATP5F1D;ATP5PO;ATP5PF;HSPA9;ATP5MC1;ATP5PB;ATP5MF"
"Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957",2.45551359917563e-10,1.05488864220585e-08,0.814035837847908,-0.669727123103906,-3.69309894753889,26,"TUBA1C;TUBB4B;TUBB4A;TUBB2B;PFDN2;TUBA4A;TUBB2A;PFDN5;VBP1;CCT2;TUBA3D;CCT7;PFDN6"
"TP53 Regulates Metabolic Genes R-HSA-5628897",3.57843719902558e-10,1.47816982759749e-08,0.814035837847908,-0.384623848113453,-2.70338380054395,81,"COX8A;YWHAE;COX6C;PRDX1;COX4I1;PRDX2;PRDX5;COX5B;COX6B1;COX6A1;YWHAH;YWHAQ;COX7C;YWHAG;YWHAB;RRAGA;COX7B;CYCS"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",6.68241260633159e-10,2.65811523674079e-08,0.801215574617779,-0.831096382641109,-3.6580160755362,16,"ATP5MC2;ATP5F1B;ATP5F1A;ATP5MC3;ATP5ME;ATP5F1D;ATP5PO;ATP5PF;ATP5MC1;ATP5PB;ATP5MF;ATP5F1C"
"Integration Of Energy Metabolism R-HSA-163685",8.45961241857676e-10,3.13297370260395e-08,0.801215574617779,-0.325378947691956,-2.37180195644651,105,"GNAS;VAMP2;SNAP25;PPP2CA;GNAI1;STXBP1;PRKAR1A;GNAI2;MARCKS;AHCYL1;PPP2CB;PRKACB;TALDO1;GNG7;ACACA;GNB1;ACSL3;KCNC2;PLCB1;FASN;PRKAR1B;GNAQ;ADCY1;STX1A;PPP2R1A;PPP2R5D;SYT5;PRKAR2B;GNB2;ACSL4;RAPGEF4;GNG2"
