"gene","statistic","p.value","p_adj"
"BSCL2",0.600670087085077,5.14342824727396e-20,4.80293329730443e-16
"FBXL16",0.596931246090794,9.97392375795195e-20,6.20910000345035e-16
"NCS1",0.580532483040061,1.64905699068826e-18,6.15955767161878e-15
"RAB6B",0.575463965323431,3.80302723077237e-18,1.18375560936508e-14
"DIRAS2",0.551524535597283,1.63074739864719e-16,3.80697980214186e-13
"KCNAB2",0.550368066763768,1.94072176872373e-16,4.02721330585381e-13
"FXYD7",0.546226823603511,3.59932241645689e-16,6.72209454497489e-13
"DLG4",0.54029576559199,8.59091381839048e-16,1.45858096792964e-12
"NRGN",0.538110546873291,1.17863298764306e-15,1.83434580643514e-12
"PHACTR1",0.534690128462518,1.9247102908522e-15,2.56756352799683e-12
"NEFL",0.532926557230773,2.47311712114882e-15,3.07919569030502e-12
"IDS",0.531855817554357,2.87767328721361e-15,3.27258312792506e-12
"SNCB",0.531456914537653,3.04435064648451e-15,3.27258312792506e-12
"PRKAR1B",0.531108749185354,3.19750562364134e-15,3.27258312792506e-12
"ENC1",0.530821818945269,3.32935743363548e-15,3.27258312792506e-12
"LMO3",0.53010624291969,3.68174706762358e-15,3.4380154117469e-12
"SHANK1",0.524288907259422,8.26933492682104e-15,6.79446536241032e-12
"PSD",0.524203178102324,8.36756818030828e-15,6.79446536241032e-12
"CAMK2A",0.520037440897182,1.47938110360738e-14,1.15120506212381e-11
"BEX1",0.516410572679517,2.4144147813042e-14,1.71456385192432e-11
"SYN2",0.516214620320435,2.47875476557917e-14,1.71456385192432e-11
"AMPH",0.514578768037021,3.08531101926289e-14,2.05790244984835e-11
"KIF3C",0.511961404383559,4.3686737235819e-14,2.81342587798674e-11
"SLC1A2",0.507186815205553,8.17694114128473e-14,4.92621137918173e-11
"SEPTIN3",0.506221050007217,9.27136537852158e-14,5.41100061903965e-11
"SLC8A1",0.50334299973319,1.34493119827984e-13,7.38762795855124e-11
"SYT1",0.49782484133545,2.71801709292211e-13,1.38228742924106e-10
"HPCAL4",0.497765355797872,2.73852189344181e-13,1.38228742924106e-10
"NCDN",0.496936057421039,3.04056973873728e-13,1.49111186805609e-10
"SLC12A5",0.496747103360495,3.11380182341977e-13,1.49111186805609e-10
"DMTN",0.493398417509743,4.73607170532014e-13,2.10597321829902e-10
"OLFM1",0.49199525865274,5.63826486791962e-13,2.34000521496148e-10
"CAMK2G",0.487742042715865,9.51897545568608e-13,3.86470403500855e-10
"RGS4",0.486631062822851,1.09014769093361e-12,4.33182942039916e-10
"PACSIN1",0.485665297624515,1.2260554258715e-12,4.77037731949504e-10
"SLC8A2",0.483704024459053,1.55467719811055e-12,5.80703027038253e-10
"RASD1",0.483425842092141,1.60773657738528e-12,5.88746829789165e-10
"ATRNL1",0.480049163047234,2.41036465042686e-12,8.49357928516455e-10
"CALM1",0.479471803417794,2.58202878055537e-12,8.92999435289853e-10
"PLD3",0.478460549278956,2.91178176773425e-12,9.71079219539373e-10
"PRDX6",0.47815437371789,3.01945743576024e-12,9.89322580179968e-10
"CHGA",0.476646240382807,3.60894120052807e-12,1.16207906657004e-09
"PIP5K1C",0.475942911379671,3.92076053355494e-12,1.24108684279105e-09
"EPB41L1",0.475575500706391,4.09391410245002e-12,1.27429899628928e-09
"PLEKHG5",0.474620232955863,4.57964802077115e-12,1.40212305632659e-09
"ADCY1",0.473647469458988,5.1317157070904e-12,1.54580520234872e-09
"DNM1",0.473337794748652,5.32066450261496e-12,1.57728143255297e-09
"CHD3",0.473075358553452,5.48607084132928e-12,1.6009040473854e-09
"CAMKV",0.472938891731948,5.57404694263409e-12,1.6015523184713e-09
"CEND1",0.472723694051884,5.715572103265e-12,1.61733370606935e-09
"SREBF2",0.470228800622848,7.63395135034024e-12,2.12793545401424e-09
"STMN2",0.469910378039339,7.91987115293559e-12,2.17516931841507e-09
"BAIAP3",0.467597440372309,1.03327865947226e-11,2.79674090497157e-09
"FAM171B",0.466131296828458,1.22175471571921e-11,3.16909598205166e-09
"H4C12",0.46512354183889,1.37025074047689e-11,3.50558942865019e-09
"RAP1GAP",0.463363469756415,1.67269133732554e-11,4.16522445545224e-09
"ATP1A2",0.462189505176554,1.90947619813452e-11,4.6922865100474e-09
"CADM3",0.461540412987092,2.0540531720057e-11,4.98201260264655e-09
"STXBP1",0.460004286457855,2.43983768336376e-11,5.76789981955716e-09
"VSNL1",0.459234473618601,2.65877088537172e-11,6.13027222903731e-09
"PKIA",0.458144488621204,3.00167423698998e-11,6.75412868072588e-09
"GABRB2",0.457110490012116,3.36642075816921e-11,7.48467548566288e-09
"MAST1",0.456608362091966,3.55872420332118e-11,7.81914508485015e-09
