"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Eukaryotic Translation Elongation R-HSA-156842",3.60232241733848e-17,1.30092153096239e-14,1.06720998682811,-0.536822511320625,-3.08620300892396,87,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;EEF1D;RPL12;RPS19;RPL23;RPL36;RPL19;RPS3;RPS27A;RPS7;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;RPS2;EEF1B2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;RPL34;RPS5;RPS14;RPL27A"
"Neuronal System R-HSA-112316",2.99707912606695e-17,1.30092153096239e-14,1.06720998682811,0.451427287472726,1.85821455714724,386,"KCNAB2;NRGN;NEFL;PRKAR1B;SHANK1;CAMK2A;SYN2;SLC1A2;SYT1;CAMK2G;CALM1;EPB41L1;ADCY1;STXBP1;GABRB2;SYT7;GLRB;SLC17A7;NRXN2;CACNB1;PRKCB;CAMK2B;NPTN;MAPK1;GNB1;STX1A;CACNB4;GABBR2;TSPAN7;RAB3A;CACNG3;GRIA1;ADCY2;APBA1;SHANK3;KCNQ2;GRIA2;DLGAP1;MAPT;SNAP25;PRKCA;KCNC1;GRIA4;CPLX1;GABRA2;NSF;ABAT;CACNA1E;CACNB3;NRXN1;GIT1;CACNA1B;PRKCG;PANX1;KCNB1;GABRA5;CACNA2D1;LRRTM4;HOMER1;CACNA2D3;HCN1;PLCB1;GNG2;AP2M1;SLITRK3;DLGAP3;KCNQ5;KCNN1;KCNJ6;SYN1;SLC1A3;HSPA8;ARHGEF9;SHANK2;GNG13;GABRA1;HCN2;KCNV1;GABRB3;SIPA1L1;CACNA1A;CHRNB2;DLGAP4;PPFIA4;GABRA4;GABRB1;SLITRK5;PRKAG2;CAMKK2;CACNG2;GPRIN1;CAMK1;LRRTM1;RTN3;AP2A1;LRRC4B;KCND3;GABRA3;PRKAR2B;FLOT1;RIMS1;ARHGEF7;PPFIBP1;GRM5;KCNA4;NBEA;NTRK3;CAMK2D;LRFN3;KCNA2;SLITRK4;KCNK10"
"Peptide Chain Elongation R-HSA-156902",1.20157966445673e-17,1.30092153096239e-14,1.0864405425825,-0.555545409598178,-3.04790865311413,83,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;RPL19;RPS3;RPS27A;RPS7;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;RPL34;RPS5;RPS14;RPL27A"
"Selenocysteine Synthesis R-HSA-2408557",4.51317096604472e-17,1.30092153096239e-14,1.06720998682811,-0.524039260551633,-2.96410991535348,89,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;RPL19;RPS3;RPS27A;RPS7;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;RPL34;RPS5;RPS14;RPL27A"
"Formation Of A Pool Of Free 40S Subunits R-HSA-72689",7.33149020259654e-17,1.69064164071876e-14,1.05746357275086,-0.510052580993793,-3.03572112435152,97,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;EIF3A;RPL19;RPS3;RPS27A;RPS7;EIF3J;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;RPL34;RPS5;EIF3B;RPS14;EIF3F;RPL27A"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339",9.9885057571006e-17,1.91945785632283e-14,1.05746357275086,-0.482697824224505,-2.90071017325154,106,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;SSR4;RPL19;RPS3;SEC61G;RPS27A;RPS7;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;SEC11A;SEC11C;RPS23;RPL34;RPS5;RPS14;RPL27A"
"L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827",1.33508770144684e-16,2.19908017109744e-14,1.04762648849882,-0.479601654236139,-2.90979456830612,107,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;EIF3A;RPL19;RPS3;RPS27A;RPS7;EIF3J;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;PABPC1;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;EIF4B;EIF4A1;RPL34;RPS5;EIF3B;RPS14;EIF3F;RPL27A"
"Eukaryotic Translation Termination R-HSA-72764",2.5409013542058e-16,3.66207407674911e-14,1.03769615548758,-0.513432367706888,-2.90411441765145,89,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;RPL19;RPS3;RPS27A;RPS7;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;RPL34;RPS5;RPS14;RPL27A"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",3.01462909397788e-16,3.86207482817388e-14,1.03769615548758,-0.521614620007374,-3.03601889740796,91,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;RPL19;RPS3;RPS27A;RPS7;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;PABPC1;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;RPL34;RPS5;RPS14;RPL27A"
"GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706",6.79478002408009e-16,7.83438136776435e-14,1.02766987054358,-0.467428902618778,-2.76730989535433,108,"RPLP2;RPS16;RPS6;RPS29;RPLP0;RPS12;RPL11;RPS17;RPL12;RPS19;RPL23;RPL36;EIF3A;RPL19;RPS3;RPS27A;RPS7;EIF3J;RPL30;RPL18;RPL39;RPS9;RPLP1;RPL8;RPS13;RPL21;RPL18A;RPL28;RPL37;RPL27;RPS2;RPL36AL;RPL29;RSL24D1;RPS27;RPL32;RPL9;RPS20;RPL5;RPS23;EIF4B;EIF4A1;RPL34;RPS5;EIF3B;RPS14;EIF3F;RPL27A"
