"gene","statistic","p.value","p_adj"
"CAMK2A",0.622160112322692,9.60675689197004e-22,1.79415791714432e-17
"FBXL16",0.57018899779991,8.93739009101603e-18,8.34573486699077e-14
"PSD",0.565358422233594,1.92867018220032e-17,9.06988272544853e-14
"PLEKHG5",0.565312933293093,1.942575010805e-17,9.06988272544853e-14
"ENC1",0.559679302969465,4.68902796079033e-17,1.7514457239144e-13
"DIRAS2",0.557823004282084,6.246048383404e-17,1.94418666014088e-13
"GP1BB",0.551837709456888,1.55550052491012e-16,3.63131597540267e-13
"NCDN",0.537442209362849,1.29773207676757e-15,2.69293825174568e-12
"RGS4",0.530503396361759,3.48189949844716e-15,6.50279550329992e-12
"NCS1",0.529191215385759,4.18577854637611e-15,7.10669092110184e-12
"SYNPR",0.528102979962996,4.87335615768462e-15,7.58456663340983e-12
"KCNAB2",0.526104965730207,6.43407620468018e-15,9.24329286143131e-12
"ITPKA",0.524402629610676,8.14076101095081e-15,1.08597751886084e-11
"FXYD7",0.520712776706163,1.34954897735928e-14,1.68027844674413e-11
"TESPA1",0.516356335865843,2.43205825084943e-14,2.83881999330399e-11
"SEPTIN3",0.514382815677938,3.16703146063853e-14,3.27689740479248e-11
"RASD1",0.513997909258312,3.33374655659976e-14,3.27689740479248e-11
"BSCL2",0.512015641197234,4.33743165076614e-14,4.05029367548542e-11
"CAMK2B",0.510155843360583,5.54370125966958e-14,4.93019832026615e-11
"DMTN",0.509739444597532,5.85559563777409e-14,4.97086836959404e-11
"NEFL",0.507192063929457,8.17135199995442e-14,6.63513782396299e-11
"RAB6B",0.506593709404401,8.83311286664655e-14,6.87363399572879e-11
"PTPRN",0.506005852327153,9.534020857885e-14,7.12229494167441e-11
"PRKAR1B",0.505514221854812,1.0161581123119e-13,7.29914188674504e-11
"FUT9",0.504782899657521,1.11702328805168e-13,7.72649145468637e-11
"SLC17A7",0.504399742812529,1.17369942030914e-13,7.82857513346198e-11
"ADCY1",0.503127802053126,1.38267206131441e-13,8.90440807486478e-11
"SPTBN2",0.49761489237929,2.79106199904876e-13,1.62893355919483e-10
"AMPH",0.495779588587525,3.5165411801737e-13,1.93161538473306e-10
"RUNDC3A",0.492504384871428,5.29307804074814e-13,2.67171690510844e-10
"IDS",0.492175464840111,5.51365035355142e-13,2.70981405270859e-10
"SHC3",0.491386406679876,6.07991364584975e-13,2.91149916025359e-10
"NSMF",0.48981703823258,7.37938726078742e-13,3.36140088981624e-10
