"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Peptide Chain Elongation R-HSA-156902",8.81035846135225e-25,9.99975685363481e-22,1.28710367230144,-0.663073433466278,-3.99444268515466,83,"RPLP2;RPS16;RPS12;RPS6;RPL12;RPL30;RPS3;RPL19;RPS29;RPL21;RPS13;RPS9;RPL23;RPS19;RPL39;RPS7;RPS27A;RPL18;RPLP0;RPS2;RPLP1;RPL8;RPL11;RPL28;RPS17;RPS27;RPL29;RPL37;RPL36;RPL27A;RPS23;RPL34;RPL5;RPL18A;RPL32;RPS20;RSL24D1;RPS5;FAU;RPS14;RPS8;RPL9;RPL27;RPS28;RPL36AL;RPL36A;RPL35;RPS10;RPL7A;RPL7;RPS25"
"Selenocysteine Synthesis R-HSA-2408557",5.00630518830752e-24,2.84107819436452e-21,1.27091304449619,-0.636976748449755,-3.97832692701922,89,"RPLP2;RPS16;RPS12;RPS6;RPL12;RPL30;RPS3;RPL19;RPS29;RPL21;RPS13;RPS9;RPL23;RPS19;RPL39;RPS7;RPS27A;RPL18;RPLP0;RPS2;RPLP1;RPL8;RPL11;RPL28;RPS17;RPS27;RPL29;RPL37;RPL36;RPL27A;RPS23;RPL34;RPL5;RPL18A;RPL32;RPS20;RSL24D1;RPS5;FAU;RPS14;RPS8;RPL9;RPL27;RPS28;RPL36AL;RPL36A;RPL35;RPS10;RPL7A;RPL7;RPS25"
"Eukaryotic Translation Elongation R-HSA-156842",1.81831790570458e-23,6.87930274324901e-21,1.25451347943706,-0.643242723240865,-3.94449779025306,87,"RPLP2;RPS16;EEF1D;RPS12;RPS6;RPL12;RPL30;RPS3;RPL19;RPS29;RPL21;RPS13;RPS9;RPL23;RPS19;RPL39;RPS7;RPS27A;RPL18;RPLP0;RPS2;RPLP1;RPL8;RPL11;RPL28;RPS17;RPS27;RPL29;RPL37;RPL36;RPL27A;RPS23;RPL34;RPL5;RPL18A;RPL32;RPS20;RSL24D1;RPS5;FAU;RPS14;EEF1B2;RPS8;RPL9;RPL27;RPS28;RPL36AL;RPL36A;RPL35;RPS10;RPL7A;RPL7;RPS25"
"Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956",4.71500434034826e-23,1.33788248157382e-20,1.24623277191648,-0.61663336544774,-3.85106708817214,91,"RPLP2;RPS16;RPS12;RPS6;RPL12;RPL30;RPS3;RPL19;RPS29;RPL21;RPS13;RPS9;RPL23;RPS19;RPL39;RPS7;RPS27A;RPL18;RPLP0;RPS2;RPLP1;RPL8;RPL11;RPL28;RPS17;RPS27;RPL29;RPL37;RPL36;RPL27A;RPS23;PABPC1;RPL34;RPL5;RPL18A;RPL32;RPS20;RSL24D1;RPS5;FAU;RPS14;EIF4G1;RPS8;RPL9;RPL27;RPS28;RPL36AL;RPL36A;RPL35;RPS10;RPL7A;RPL7;RPS25"
"Viral mRNA Translation R-HSA-192823",4.25057121415388e-22,9.6487966561293e-20,1.21254456769062,-0.613880156103429,-3.83407394529358,89,"RPLP2;RPS16;RPS12;RPS6;RPL12;RPL30;RPS3;RPL19;RPS29;RPL21;RPS13;RPS9;RPL23;RPS19;RPL39;RPS7;RPS27A;RPL18;RPLP0;RPS2;RPLP1;RPL8;RPL11;RPL28;RPS17;RPS27;RPL29;RPL37;RPL36;RPL27A;RPS23;RPL34;RPL5;RPL18A;RPL32;RPS20;RSL24D1;RPS5;FAU;RPS14;RPS8;RPL9;RPL27;RPS28;RPL36AL;RPL36A;RPL35;RPS10;RPL7A;RPL7;RPS25"
"Eukaryotic Translation Termination R-HSA-72764",1.6957321984756e-21,3.20776007544968e-19,1.19534448258848,-0.605399722655486,-3.78110821801884,89,"RPLP2;RPS16;RPS12;RPS6;RPL12;RPL30;RPS3;RPL19;RPS29;RPL21;RPS13;RPS9;RPL23;RPS19;RPL39;RPS7;RPS27A;RPL18;RPLP0;RPS2;RPLP1;RPL8;RPL11;RPL28;RPS17;RPS27;RPL29;RPL37;RPL36;RPL27A;RPS23;RPL34;RPL5;RPL18A;RPL32;RPS20;RSL24D1;RPS5;FAU;RPS14;RPS8;RPL9;RPL27;RPS28;RPL36AL;RPL36A;RPL35;RPS10;RPL7A;RPL7;RPS25"
"Neuronal System R-HSA-112316",8.24755674691686e-21,1.33728241539295e-18,1.1778932614942,0.467382395671042,1.97103639237083,386,"CAMK2A;KCNAB2;CAMK2B;NEFL;PRKAR1B;SLC17A7;ADCY1;NRGN;SYN2;GNG2;SYT1;SHANK1;GRIA1;PRKCB;GABRB2;SLC1A2;KCNQ2;SYT7;DLGAP1;GLRB;CACNB3;KCNB1;HOMER1;CACNB1;CAMK2G;CACNA1B;CACNG3;GABRA3;GABBR2;KCNV1;GNB1;EPB41L1;CALM1;STXBP1;KCNC1;MAPK1;GABRB3;GABRA2;NPTN;CACNA1E;CAMKK1;CACNA2D3;DLGAP3;CACNB4;ABAT;RAB3A;SNAP25;STX1A;NSF;SYN1;NRXN2;GRIA2;CAMK1;TSPAN7;KCNN1;GABRA1;APBA1;KCNJ6;SIPA1L1;PPM1E;KCNQ5;SLITRK5;NBEA;GABRA5;AP2M1;PRKCG;GABRB1;PRKAR2B;SHANK2;CACNA2D1;KCND3;SYN3;HCN2;AP2A1;GABRA4;KCNA1;ARHGEF9;NRXN1;SHANK3;LRRTM4;HCN1;GRM5;SLITRK4;PLCB1;CPLX1;KCNA2;MAPT;CACNG8;CACNB2;GNAL;KCNS2;GRIA4;CAMKK2;GPRIN1;CHRNA4;GNB4;GNG3;PPFIA1;GIT1;NLGN4X;GRIN2B;LRRC4B;LRFN3;CHRNB2;AKAP5;AP2B1;GNG4;ADCY2;KCNK10;GRIA3;GABRG2;CACNA1A;SLITRK3;PRKCA;GNG13;PANX1;KCNC3;RIMS1;KCNH5;GNB5;LIN7C;PPFIBP1;NRXN3;PRKAA2;KCNAB1;KCNN2;VAMP2;KCNJ1;CHRNA9;GAD1;KCNA4;SLITRK1;ABCC8;PTPRS;DLGAP4;HSPA8;LRRTM1;PPFIA3;ERBB4;RTN3;CACNG2;PPFIA4;GRIN2D;ARHGEF7;GRIK5;CHRNB3;KCNMB3;KCNG1;PRKAG2;SLC1A1;NTRK3;LRRTM3;KCNJ4;SLC18A2;HTR3E;SYT10;LRRTM2;MAPK3"
"Selenoamino Acid Metabolism R-HSA-2408522",1.06494758710941e-19,1.51089438921148e-17,1.15122052214226,-0.527434200082621,-3.57298435365813,112,"RPLP2;RPS16;RPS12;RPS6;RPL12;RPL30;RPS3;RPL19;RPS29;RPL21;RPS13;RPS9;RPL23;RPS19;RPL39;RPS7;RPS27A;RPL18;RPLP0;RPS2;RPLP1;RPL8;RPL11;RPL28;RPS17;RPS27;RPL29;RPL37;RPL36;RPL27A;RPS23;RPL34;RPL5;RPL18A;RPL32;RPS20;RSL24D1;RPS5;FAU;RPS14;RPS8;RPL9;RPL27;RPS28;AHCY;RPL36AL;VSIG2;RPL36A;NNMT;RPL35;RPS10;RPL7A;RPL7;RPS25"
"Transmission Across Chemical Synapses R-HSA-112315",8.66441104914629e-18,1.09267850453123e-15,1.0864405425825,0.498792698570059,2.06352466409104,246,"CAMK2A;CAMK2B;NEFL;PRKAR1B;SLC17A7;ADCY1;NRGN;SYN2;GNG2;SYT1;GRIA1;PRKCB;GABRB2;SLC1A2;GLRB;CACNB3;CACNB1;CAMK2G;CACNA1B;CACNG3;GABRA3;GABBR2;GNB1;EPB41L1;CALM1;STXBP1;MAPK1;GABRB3;GABRA2;NPTN;CACNA1E;CAMKK1;CACNA2D3;CACNB4;ABAT;RAB3A;SNAP25;STX1A;NSF;SYN1;GRIA2;CAMK1;TSPAN7;GABRA1;APBA1;KCNJ6;PPM1E;NBEA;GABRA5;AP2M1;PRKCG;GABRB1;PRKAR2B;CACNA2D1;SYN3;AP2A1;GABRA4;ARHGEF9;PLCB1;CPLX1;MAPT;CACNG8;CACNB2;GNAL;GRIA4;CAMKK2;GPRIN1;CHRNA4;GNB4;GNG3;PPFIA1;GIT1;GRIN2B;CHRNB2;AKAP5;AP2B1;GNG4;ADCY2;GRIA3;GABRG2;CACNA1A;PRKCA;GNG13"
"Translation Initiation Complex Formation R-HSA-72649",1.94911466007514e-13,2.21224513918528e-11,0.943632225232838,-0.594322865966287,-3.25420016583555,57,"RPS16;RPS12;RPS6;RPS3;RPS29;RPS13;RPS9;RPS19;RPS7;RPS27A;EIF3B;RPS2;RPS17;RPS27;EIF3A;EIF3J;RPS23;PABPC1;EIF3F;RPS20;RPS5;FAU;EIF4A1;EIF4B;RPS14;EIF4G1;RPS8;RPS28;EIF3G;RPS10;RPS25;EIF2S2"
