"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",4.1059632862171e-37,4.75059952215318e-34,1.5829282179456,-0.623555813928383,-4.0144135380635,159,"COX6C;ATP5F1B;COX8A;ATP5MC2;ATP5F1A;UQCRC1;LDHB;NDUFS5;NDUFA1;ATP5MC3;NDUFB8;COX5B;COX4I1;NDUFB2;COX6A1;MDH2;ATP5F1D;NDUFS4;COX6B1;COX7C;ATP5ME;UQCRQ;ATP5PO;BSG;COX7B;NDUFA13;PDHB;ACAD9;ATP5PB;NDUFB3;MPC2;IDH2;CYCS;UQCRC2;NDUFAB1;NDUFB4;NDUFV2;NDUFA8;IDH3A;UQCRB;NDUFA5;ATP5PF;UQCR11;SDHB;NDUFB6;ACO2;ATP5MF;NDUFV1;NDUFS3;ATP5PD;SDHA;NDUFA2;NDUFB10;COA1;SUCLG1;COX14;NDUFS2;NDUFS8;NDUFA12;PDHX;ATP5F1C;VDAC1;COX16;TMEM126B;COX5A;CCNI;NDUFA10;GLO1;IDH3B;UQCRFS1;IDH3G;TRAP1;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;SCO1;NDUFV3;NDUFB1;ETFB;LDHA;MPC1;ATP5MC1"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",4.05094981681579e-33,2.34347446902794e-30,1.49547932629977,-0.690200054489095,-4.08700429921071,111,"COX6C;ATP5F1B;COX8A;ATP5MC2;ATP5F1A;UQCRC1;NDUFS5;NDUFA1;ATP5MC3;NDUFB8;COX5B;COX4I1;NDUFB2;COX6A1;ATP5F1D;NDUFS4;COX6B1;COX7C;ATP5ME;UQCRQ;ATP5PO;COX7B;NDUFA13;ACAD9;ATP5PB;NDUFB3;CYCS;UQCRC2;NDUFAB1;NDUFB4;NDUFV2;NDUFA8;UQCRB;NDUFA5;ATP5PF;UQCR11;SDHB;NDUFB6;ATP5MF;NDUFV1;NDUFS3;ATP5PD;SDHA;NDUFA2;NDUFB10;COA1;COX14;NDUFS2;NDUFS8;NDUFA12;ATP5F1C;COX16;TMEM126B;COX5A;CCNI;NDUFA10;UQCRFS1;TRAP1;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;SCO1;NDUFV3;NDUFB1;ETFB"
"Respiratory Electron Transport R-HSA-611105",1.10044969244861e-27,4.24406764721015e-25,1.36517960216169,-0.701120662483785,-4.07084292817272,89,"COX6C;COX8A;UQCRC1;NDUFS5;NDUFA1;NDUFB8;COX5B;COX4I1;NDUFB2;COX6A1;NDUFS4;COX6B1;COX7C;UQCRQ;COX7B;NDUFA13;ACAD9;NDUFB3;CYCS;UQCRC2;NDUFAB1;NDUFB4;NDUFV2;NDUFA8;UQCRB;NDUFA5;UQCR11;SDHB;NDUFB6;NDUFV1;NDUFS3;SDHA;NDUFA2;NDUFB10;COA1;COX14;NDUFS2;NDUFS8;NDUFA12;COX16;TMEM126B;COX5A;CCNI;NDUFA10;UQCRFS1;TRAP1;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;SCO1;NDUFV3;NDUFB1;ETFB"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",8.70784233573146e-26,2.51874339561032e-23,1.31888879607587,0.471627856768612,2.33590651780554,373,"OR2S2;OR2M5;OR9Q2;OR2L5;OR2A14;OR10Z1;OR4F17;OR4F21;OR4C3;OR9A2;OR1L8;OR5H2;RTP2;OR6J1;OR9Q1;OR2A1;OR6P1;OR2A4;OR5V1;OR7D4;OR8G1;OR4C15;OR10H3;OR2T34;OR2AP1;OR4C5;OR1I1;OR6T1;OR5AU1;OR14K1;OR6N2;OR5AS1;OR5B2;OR2W3;OR2G6;OR5L1;OR5D16;OR52A5;OR51G2;OR1J1;OR4D2;OR3A1;OR2T35;OR13D1;OR9G4;OR6C6;OR4F15;OR51F2;OR51Q1;OR2A2;OR4X1;OR4D11;OR52E4;OR7D2;OR2L13;OR5H14;OR7C2;OR2C1;OR4K14;OR52E2;OR4N2;OR52K1;OR3A2;OR51E2;OR5H15;OR13C8;OR10T2;OR13F1;OR6Y1;OR7G2;OR9G9;OR14A2;OR6S1;OR1K1;OR5AP2;OR10H2;OR5A1;OR6C74;OR2G2;OR2T5;OR5D14;OR5T1;OR2L2;OR2T1;OR56A1;OR6C3;OR5M8;OR6K2;OR52J3;OR10G2;OR13J1;OR10X1;OR2C3;OR52L1;OR5B3;OR8J3;OR7A10;OR4C6;OR5M1;OR2J2;OR10A4;OR10AD1;OR4C13;OR8B4;OR5B17;OR2J3;OR1C1;OR5J2;OR5C1;OR2A12;OR2D3;OR4D9;OR1E1;OR8S1;OR1M1;RTP1;OR1A2;OR1L1;OR10AC1;OR11A1;OR52N1;OR2AE1;OR5F1;OR2AG2;OR10G4;OR10W1;OR4C45;OR6F1;OR1S2;OR8K3;OR1F1;OR6C4;OR8B8;OR10P1;OR7C1;OR10J5;OR51M1;OR51E1;OR14J1;OR52E5;OR4D6;OR2A7;OR2H2;OR4E2;OR12D3;OR51B2;OR4D5;OR7G1;OR1L4;OR2V1;OR11H4;OR1N1;OR8H2;OR51I2;OR4D10;OR13C9;OR56A5;OR4C46;OR4C16;OR52N5;OR4K15;OR6V1;OR8I2;OR5B21;OR7G3;OR5AL1;OR4K2;OR13C5;OR51L1;OR6B1;OR4D1;OR10K2;OR4E1;OR8A1;OR8D2;OR8U1;OR52M1;OR1J4;OR4L1;OR2G3;OR4N4;OR10G7;OR4A47;OR52H1;OR2A5;OR2W1;OR13G1;OR4N5;OR11H1;OR8K1;OR2T12;OR6N1;OR2T8;OR4K5;OR10D3;OR4F6;OR2T6;OR5B12;OR51G1;OR2T11;OR51D1;OR52E8;OR2B11;OR6B3;OR2Y1;OR4Q3;OR52W1;OR1D5;OR5W2;EBF1;OR5D18;OR2B6;OR2K2;OR11L1;OR2AT4;OR8D1;OR8U3;OR2T10;OR4K13;OR1D2;OR5T2;OR4S2;OR52I2;OR52D1;OR2AJ1;OR5AN1;OR56B1;OR8U9;OR8H1;OR13C3;OR51B4;OR5AR1;OR5L2;OR6C65;OR10G3;OR8J1;OR10J4;OR7E24;OR2H1;OR1S1;OR10H5;OR2V2;OR10A2;OR5K4;OR2F1;OR7A5;OR8B2;OR12D2;OR6M1;OR2L8;OR2J1;OR14C36;OR2M2;OR56B4;OR4C11;OR52A1;OR9I1;OR6B2;OR5M10;OR5M9;OR51B6;OR5P2;OR5A2;OR5AC2;OR52N2;OR4S1;OR8B12;OR1L3;OR10A5;OR4P4;OR52B6;OR2Z1;OR6Q1;OR2T3;OR2D2;OR5M3;OR6C1;OR2M4;OR2B2;OR11H6;OR5AK2;OR4A16;OR51V1;OR6C70;OR10Q1;OR4A5;OR10S1;OR51I1;OR2T27;OR6K3;OR10H4"
"Olfactory Signaling Pathway R-HSA-381753",1.21835851906533e-24,2.81928161311717e-22,1.28710367230144,0.469489529112016,2.32701490083306,381,"OR2S2;OR2M5;OR9Q2;OR2L5;OR2A14;OR10Z1;OR4F17;OR4F21;OR4C3;OR9A2;OR1L8;OR5H2;RTP2;OR6J1;OR9Q1;OR2A1;OR6P1;OR2A4;OR5V1;OR7D4;CNGA4;OR8G1;OR4C15;OR10H3;OR2T34;OR2AP1;OR4C5;OR1I1;OR6T1;OR5AU1;OR14K1;OR6N2;OR5AS1;OR5B2;OR2W3;OR2G6;OR5L1;OR5D16;OR52A5;OR51G2;OR1J1;OR4D2;OR3A1;OR2T35;OR13D1;OR9G4;OR6C6;OR4F15;OR51F2;OR51Q1;OR2A2;OR4X1;OR4D11;OR52E4;OR7D2;OR2L13;OR5H14;OR7C2;OR2C1;OR4K14;OR52E2;OR4N2;OR52K1;OR3A2;OR51E2;OR5H15;OR13C8;OR10T2;OR13F1;OR6Y1;OR7G2;OR9G9;OR14A2;OR6S1;OR1K1;OR5AP2;OR10H2;OR5A1;OR6C74;OR2G2;OR2T5;OR5D14;OR5T1;OR2L2;OR2T1;OR56A1;OR6C3;OR5M8;OR6K2;OR52J3;OR10G2;OR13J1;CNGB1;OR10X1;OR2C3;OR52L1;OR5B3;OR8J3;OR7A10;OR4C6;OR5M1;OR2J2;OR10A4;OR10AD1;OR4C13;OR8B4;OR5B17;OR2J3;OR1C1;OR5J2;OR5C1;OR2A12;OR2D3;OR4D9;OR1E1;OR8S1;OR1M1;RTP1;OR1A2;OR1L1;OR10AC1;OR11A1;OR52N1;OR2AE1;OR5F1;OR2AG2;OR10G4;OR10W1;OR4C45;OR6F1;OR1S2;OR8K3;OR1F1;OR6C4;OR8B8;OR10P1;OR7C1;OR10J5;OR51M1;OR51E1;OR14J1;GNG13;ANO2;OR52E5;OR4D6;OR2A7;OR2H2;OR4E2;OR12D3;OR51B2;OR4D5;OR7G1;OR1L4;OR2V1;OR11H4;OR1N1;OR8H2;OR51I2;OR4D10;OR13C9;OR56A5;OR4C46;OR4C16;OR52N5;OR4K15;OR6V1;OR8I2;OR5B21;OR7G3;OR5AL1;OR4K2;OR13C5;OR51L1;OR6B1;OR4D1;OR10K2;OR4E1;OR8A1;OR8D2;OR8U1;OR52M1;OR1J4;OR4L1;OR2G3;OR4N4;OR10G7;OR4A47;OR52H1;OR2A5;OR2W1;OR13G1;OR4N5;OR11H1;OR8K1;OR2T12;OR6N1;OR2T8;OR4K5;OR10D3;OR4F6;OR2T6;OR5B12;OR51G1;OR2T11;OR51D1;OR52E8;OR2B11;OR6B3;OR2Y1;OR4Q3;OR52W1;OR1D5;OR5W2;EBF1;OR5D18;OR2B6;OR2K2;OR11L1;OR2AT4;OR8D1;OR8U3;OR2T10;OR4K13;OR1D2;OR5T2;OR4S2;OR52I2;OR52D1;OR2AJ1;OR5AN1;OR56B1;GNAL;OR8U9;OR8H1;OR13C3;OR51B4;OR5AR1;OR5L2;OR6C65;OR10G3;OR8J1;OR10J4;OR7E24;OR2H1;OR1S1;OR10H5;OR2V2;OR10A2;OR5K4;CNGA2;OR2F1;OR7A5;OR8B2;OR12D2;OR6M1;OR2L8;OR2J1;OR14C36;OR2M2;OR56B4;OR4C11;OR52A1;OR9I1;OR6B2;OR5M10;OR5M9;OR51B6;OR5P2;OR5A2;OR5AC2;OR52N2;OR4S1;OR8B12;OR1L3;OR10A5;OR4P4;OR52B6;OR2Z1;OR6Q1;OR2T3;OR2D2;OR5M3;OR6C1;OR2M4;OR2B2;OR11H6;OR5AK2;OR4A16;OR51V1;OR6C70;OR10Q1;OR4A5;OR10S1;OR51I1;OR2T27;OR6K3;OR10H4"
"Transmission Across Chemical Synapses R-HSA-112315",5.5716498803329e-22,1.07439981859086e-19,1.21254456769062,-0.425962459013509,-2.95249654466799,246,"GLUL;VAMP2;SNAP25;RAB3A;TSPAN7;PRKAR1A;STXBP1;GRIA2;SYN1;GNAI1;SYT1;EPB41L1;PRKACB;NSF;ARL6IP5;NRGN;PRKCB;AP2M1;PLCB1;AP2A1;NPTN;NEFL;MAPT;SLC1A2;TSPOAP1;GNB1;GNG7;CAMK2D;GIT1;CALM1;SLC1A3;PRKAR1B;ADCY1;CAMK2G;SLC17A7;GABBR2;RASGRF2;CAMKK2;PPFIA2;ALDH2;GNAI2;PRKAR2B;DLG1;LLGL1;GABRB2;STX1A;SYN2;CAMK2A;GRIA1;CPLX1;GABRA1;AP2S1;CACNA2D1;GABRA2;CACNA1B;AP2B1;GABRA4;MAPK1;CAMK2B;PRKCA;HSPA8;GNB2;GABRB3;PRKCG;PICK1;GABRA3;RASGRF1;GRIN2B;CACNB3;CHRNA4;GNG3;DNAJC5;SLC38A2;GAD1;GABRG2;KCNJ3;GNG2;GRIK5;CAMK4;RNASE1;CACNA1E;SYN3;GLRB;CAMKK1;CACNB4;ACTN2;SLC6A1;GRIA3;ARHGEF7"
"Complex I Biogenesis R-HSA-6799198",5.21530770233953e-16,8.62015858800977e-14,1.02766987054358,-0.691094474097338,-3.46679069625876,51,"NDUFS5;NDUFA1;NDUFB8;NDUFB2;NDUFS4;NDUFA13;ACAD9;NDUFB3;NDUFAB1;NDUFB4;NDUFV2;NDUFA8;NDUFA5;NDUFB6;NDUFV1;NDUFS3;NDUFA2;NDUFB10;COA1;NDUFS2;NDUFS8;NDUFA12;TMEM126B;NDUFA10;NDUFB9;NDUFAF4;NDUFA11;NDUFS7;NDUFV3;NDUFB1"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",8.58410328342519e-14,1.24147593736537e-11,0.954541630725724,-0.388728714204724,-2.50928549870768,182,"TSPAN7;PRKAR1A;GRIA2;GNAI1;EPB41L1;PRKACB;NSF;NRGN;PRKCB;AP2M1;PLCB1;AP2A1;NPTN;NEFL;MAPT;GNB1;GNG7;CAMK2D;GIT1;CALM1;PRKAR1B;ADCY1;CAMK2G;GABBR2;RASGRF2;CAMKK2;GNAI2;PRKAR2B;DLG1;LLGL1;GABRB2;CAMK2A;GRIA1;GABRA1;AP2S1;GABRA2;AP2B1;GABRA4;MAPK1;CAMK2B;PRKCA;GNB2;GABRB3;PRKCG;PICK1;GABRA3;RASGRF1;GRIN2B;CHRNA4;GNG3;GABRG2;KCNJ3;GNG2;GRIK5;CAMK4;RNASE1;GLRB;CAMKK1;ACTN2;GRIA3;ARHGEF7;RPS6KA1"
"TP53 Regulates Metabolic Genes R-HSA-5628897",2.16117024627573e-13,2.77830441660113e-11,0.943632225232838,-0.5407599717784,-3.05073827533454,81,"COX6C;COX8A;YWHAE;PRDX2;COX5B;COX4I1;COX6A1;YWHAH;COX6B1;YWHAB;PRDX1;COX7C;PRDX5;COX7B;YWHAG;YWHAQ;CYCS;RRAGA;COX14;SESN3;COX16;COX5A;TNRC6A;LAMTOR1;LAMTOR2;YWHAZ"
"Cellular Response To Chemical Stress R-HSA-9711123",2.51398636958508e-13,2.90868222960994e-11,0.932595211336209,-0.384365591795107,-2.50360354442736,180,"COX6C;COX8A;PRDX2;COX5B;COX4I1;COX6A1;PSMB7;COX6B1;PRDX1;COX7C;PRDX5;RBX1;COX7B;VCP;SKP1;TALDO1;CYCS;PSMC5;PSMD7;GSK3B;GSTP1;PSMD2;ATOX1;PSMA1;SEM1;GPX1;COX14;PSMB6;PSMD8;SOD1;COX16;PSMD3;SIN3B;COX5A;PSMB2;PSMB5;PSMA5;GCLC;PSMC3;CARM1;PSMC6;STAT3;NCOR2;PSMC2;FBXL17;PSMC4;SLC7A11;PSMD14;SCO1;HMOX2;PSMC1"
