"gene","statistic","p.value","p_adj"
"PVRIG",0.42943046971705,6.31157130985963e-10,1.01547258556331e-06
"PLEKHG5",0.42756367358186,7.61959351362357e-10,1.01547258556331e-06
"CACNB1",0.426886588198244,8.15596957777342e-10,1.01547258556331e-06
"C19orf38",0.410081923832268,4.20866267727256e-09,3.53696521736791e-06
"SLC7A14",0.405986169612513,6.19390410574209e-09,4.4652050512906e-06
"HDAC4",0.403783455147467,7.60828845695318e-09,5.07472840078777e-06
"HS6ST3",0.401942902631798,9.02458373209378e-09,5.44039450349147e-06
"MIA",0.400102350116128,1.06934546481246e-08,6.08502168280204e-06
"REEP6",0.400042864578549,1.07520730098772e-08,6.08502168280204e-06
"OR9A2",0.398309036115594,1.26033940623749e-08,6.72517107168325e-06
"ABCC10",0.396459735726751,1.49156696013781e-08,7.33065909145627e-06
"OXLD1",0.391020308187572,2.43352033655938e-08,1.00996501790185e-05
"POTEG",0.390724630074313,2.49851190417498e-08,1.01439583309504e-05
"FAM13A",0.389064283746014,2.8956685954253e-08,1.0631804884368e-05
"ADGRL4",0.38903629055186,2.90285933152242e-08,1.0631804884368e-05
"HOXC4",0.388514917310729,3.03996992840966e-08,1.09181689198036e-05
"GP1BB",0.388124762167198,3.14662779370467e-08,1.10880039009865e-05
"MED18",0.385531892558622,3.95256629306537e-08,1.34214778344162e-05
"LHX9",0.383080738495453,4.89457767190038e-08,1.63234165357878e-05
"YY2",0.382464888224051,5.16322289475984e-08,1.69172545232517e-05
"TNFSF12",0.381906773915592,5.418882442582e-08,1.71530590674003e-05
"RTN4RL2",0.380354901214642,6.19533589933962e-08,1.84804321807822e-05
"CMIP",0.38031641057268,6.21589147689766e-08,1.84804321807822e-05
"SOBP",0.380134454810674,6.31395385393373e-08,1.84804321807822e-05
"C2orf50",0.380099463317981,6.33298168542547e-08,1.84804321807822e-05
"BHLHA9",0.379718056047623,6.54399149242014e-08,1.88023977096059e-05
"CREM",0.378794280640519,7.08342948372798e-08,1.90527484666044e-05
"NEU2",0.378533594019954,7.24322735665512e-08,1.90527484666044e-05
"CARD17",0.377643060530908,7.81565432887615e-08,1.97250216548772e-05
"WNT4",0.375146417527239,9.66161957551611e-08,2.32947997924021e-05
"CXorf58",0.375064187519409,9.72903396769846e-08,2.32947997924021e-05
"RIBC1",0.374119417216689,1.05367149060456e-07,2.45979609481634e-05
"ECRG4",0.373297117138396,1.1291753087725e-07,2.60351581069571e-05
"PHOX2B",0.37259028898599,1.19820292445813e-07,2.72898022160733e-05
"ADAMDEC1",0.371430321003206,1.32034276956371e-07,2.97093030896047e-05
"ZNF528",0.370221364930651,1.46031999937147e-07,3.24677813193591e-05
"REG3G",0.368979166940038,1.61892530110159e-07,3.47529297969807e-05
"SPANXC",0.367630244896709,1.80983974922035e-07,3.71434803916915e-05
"DUSP9",0.367294326566853,1.86063850801062e-07,3.77709617126156e-05
"RPUSD3",0.367114120379483,1.88845050933834e-07,3.79233351746267e-05
"C12orf40",0.366636486504219,1.96410751871059e-07,3.90230553398288e-05
"SPRN",0.365765198336155,2.10966737374495e-07,4.1473839865327e-05
"TTC36",0.365329554252122,2.18627088422308e-07,4.20936031275776e-05
"CLDN18",0.365060119758384,2.23497498164981e-07,4.25922375074406e-05
"CCER1",0.364869416123205,2.27007405917862e-07,4.262883566907e-05
"HAS3",0.364757443346586,2.29092821119402e-07,4.262883566907e-05
"TRDC",0.364680462062661,2.3053718154723e-07,4.262883566907e-05
"SHANK1",0.362035105215045,2.85827414923609e-07,5.1888617052329e-05
"GNG13",0.361951125632581,2.87775651588782e-07,5.1888617052329e-05
"OGG1",0.361900387968175,2.88958868629586e-07,5.1888617052329e-05
"ASB11",0.361681691138842,2.94112487281539e-07,5.1888617052329e-05
"IMMP2L",0.361576716660762,2.9661738554099e-07,5.1888617052329e-05
"SAMD14",0.361370266853871,3.01603424298533e-07,5.1888617052329e-05
"PIP5K1B",0.361319529189466,3.02841039767823e-07,5.1888617052329e-05
"IPO4",0.36090488000105,3.13139264254674e-07,5.31653536292753e-05
"CYLC1",0.360366011013572,3.27024578766093e-07,5.50226219192392e-05
"GABPB1",0.359435237307929,3.5240796642273e-07,5.8243992751424e-05
"CPSF4L",0.358292765071492,3.86148483871977e-07,6.32606060069565e-05
"ANKRD53",0.357713655867417,4.04411200741355e-07,6.45537058550901e-05
"COLEC11",0.357501957336622,4.11291381681295e-07,6.50955749515243e-05
"MOB3A",0.356826621527641,4.33996392848824e-07,6.64370215806938e-05
"OR6C6",0.355755881851225,4.7247149451239e-07,7.11603034799467e-05
"NLRX1",0.355629912477529,4.77206846871797e-07,7.12985205774214e-05
"RIBC2",0.355253753931075,4.91618885692292e-07,7.28688437237242e-05
"ZNF233",0.354867097936814,5.06866642414103e-07,7.33817163854712e-05
"TMEM229A",0.354564421525017,5.19117274636925e-07,7.38740303773585e-05
"ZNF286A",0.353899583163843,5.47028104719013e-07,7.61883838723175e-05
"PAGE4",0.35383834805163,5.49669814748368e-07,7.61883838723175e-05
"TMEM232",0.353677387185241,5.56672050120036e-07,7.64441706473662e-05
"H3C11",0.352996802652355,5.87233536429273e-07,8.0052361506227e-05
"ENKD1",0.351670625079278,6.51455422921864e-07,8.63467697993707e-05
"WDR35",0.351661877206104,6.51900543034443e-07,8.63467697993707e-05
"CHI3L2",0.351145752688877,6.78683454498235e-07,8.92612126493594e-05
"KRT4",0.350874568620504,6.93174120457984e-07,9.03514078854504e-05
"IL10RA",0.350699611157037,7.0267936715974e-07,9.03514078854504e-05
"MINAR1",0.350683864985325,7.0354092314371e-07,9.03514078854504e-05
"PLN",0.349788082772376,7.54251251983359e-07,9.58258257281715e-05
