"gene","statistic","p.value","p_adj"
"FBLIM1",0.369682495943174,1.52720132295132e-07,4.6152122827571e-06
"CD86",0.369001911410288,1.61587814372354e-07,4.86744196970658e-06
"CDH16",0.36833882262375,1.70701197545965e-07,5.10899930347506e-06
"PRB3",0.368247844742747,1.71989395465794e-07,5.13931831955067e-06
"RBP3",0.368018650465606,1.75276123345881e-07,5.22082436939023e-06
"VSTM1",0.367913675987525,1.76801527969254e-07,5.25787473941686e-06
"HRNR",0.367808701509445,1.78339658765462e-07,5.28678010651391e-06
"ZGLP1",0.367717723628443,1.79683077829027e-07,5.30974867331473e-06
"LMCD1",0.36749552764984,1.83005036115206e-07,5.39937133410361e-06
"LCE1A",0.367430793388357,1.8398387644621e-07,5.41968907966787e-06
"GABRE",0.367392302746395,1.84568267477467e-07,5.42834167466012e-06
"PGK2",0.367303074440027,1.85929845551248e-07,5.45121788934869e-06
"HOXA3",0.366662730123739,1.95987616654196e-07,5.71916363849027e-06
"STRA8",0.36623583391288,2.02980388751616e-07,5.85913715660769e-06
"PRX",0.365957651545968,2.07665200855015e-07,5.94099245130061e-06
"MMP10",0.365884169411312,2.0891989944452e-07,5.9586370470672e-06
"KYNU",0.365880670262043,2.08979827898319e-07,5.9586370470672e-06
"PLEKHH2",0.365803688978117,2.10302430670981e-07,5.98720761465128e-06
"GSDME",0.365653225559536,2.1291072296708e-07,6.05223845073544e-06
"H2BC9",0.365591990447322,2.139810910033e-07,6.07342075315748e-06
"MYCBPAP",0.365361046595546,2.18064505473154e-07,6.15192251392238e-06
"TMPRSS6",0.364806431436357,2.28178202605019e-07,6.3926421382417e-06
"ANKRD63",0.364606979928005,2.31924027757293e-07,6.48415141077126e-06
"ZNF526",0.364523000345541,2.33518785588965e-07,6.51017823222661e-06
"ATP1B4",0.364521250770906,2.33552121203246e-07,6.51017823222661e-06
"NUSAP1",0.364456516509424,2.34788750084283e-07,6.53489522589281e-06
"LRRC46",0.364379535225498,2.36267504673702e-07,6.55651102122744e-06
"TNIP3",0.364341044583536,2.3701022497624e-07,6.56736344459386e-06
"TEX43",0.364257065001072,2.38638479966235e-07,6.60138496735762e-06
"TSPAN16",0.36424131882936,2.38944968833463e-07,6.60138496735762e-06
"ACSM2A",0.364127596478106,2.41169726532983e-07,6.64508867518117e-06
"ALKBH8",0.364089105836144,2.4192720757994e-07,6.6542452559101e-06
"CXCL9",0.363954388589274,2.44596386191511e-07,6.70790324304355e-06
"BPIFB4",0.363667458349189,2.50375763956518e-07,6.84504569518639e-06
"PLA2G4A",0.363632466856495,2.51089453120863e-07,6.8457614985186e-06
"CPLX4",0.363209069794906,2.59881066167384e-07,7.0545621972995e-06
"F9",0.362957131047514,2.65251605503454e-07,7.15872685604409e-06
"RCC1",0.362838159972357,2.67824501946987e-07,7.21773506257132e-06
"ENTHD1",0.362393768015151,2.7764811143482e-07,7.44797421225623e-06
"MYL4",0.362259050768282,2.80693691173571e-07,7.50706116081867e-06
"ATOH7",0.362246803745839,2.80972143468208e-07,7.50706116081867e-06
"FPR1",0.362029856491141,2.85948808644728e-07,7.62911421464135e-06
"SEMA3D",0.361888140945733,2.89245170138817e-07,7.70605249288523e-06
"ARHGAP36",0.361553972190511,2.97162800421202e-07,7.87207441229271e-06
"ZNF696",0.36153122772026,2.97709175833711e-07,7.87537757488723e-06
"RBMXL2",0.361419254943642,3.0041308281425e-07,7.9356644054299e-06
"TAF4B",0.36132477791337,3.02712785365112e-07,7.98511861508311e-06
"AGBL3",0.361174314494788,3.06410121252655e-07,8.07124883570464e-06
