"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Translation Initiation Complex Formation R-HSA-72649",1.32282108379513e-23,1.44055216025289e-20,1.26273988547916,-0.693203776149979,-4.62189844048787,57,"RPS16;RPS12;RPS6;RPS7;RPS3;RPS29;RPS17;RPS19;RPS27A;EIF3A;RPS13;RPS9;RPS20;RPS2;RPS14;RPS23;PABPC1;RPS27;EIF4A1;EIF4B;EIF3B;RPS5;EIF3J;RPS8;EIF3G;EIF4G1;EIF1AX;EIF4H;FAU;RPS25;RPS15;EIF3F"
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",3.21955783333339e-23,1.75304924025003e-20,1.24623277191648,-0.682764731436747,-4.69785470376067,58,"RPS16;RPS12;RPS6;RPS7;RPS3;RPS29;RPS17;RPS19;RPS27A;EIF3A;RPS13;RPS9;RPS20;RPS2;RPS14;RPS23;PABPC1;RPS27;EIF4A1;EIF4B;EIF3B;RPS5;EIF3J;RPS8;EIF3G;EIF4G1;EIF1AX;EIF4H;FAU;RPS25;RPS15;EIF3F"
"Ribosomal Scanning And Start Codon Recognition R-HSA-72702",4.90144402289824e-23,1.77922418031206e-20,1.24623277191648,-0.68446024397589,-4.56360141570214,57,"RPS16;RPS12;RPS6;RPS7;RPS3;RPS29;RPS17;RPS19;RPS27A;EIF3A;RPS13;RPS9;RPS20;RPS2;RPS14;RPS23;RPS27;EIF4A1;EIF4B;EIF3B;RPS5;EIF3J;RPS8;EIF3G;EIF4G1;EIF1AX;EIF4H;FAU;RPS25;RPS15;EIF3F"
"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",2.78403181534004e-20,7.57952661726326e-18,1.16017957183021,-0.698640348766199,-4.33017025472077,50,"RPS16;RPS12;RPS6;RPS7;RPS3;RPS29;RPS17;RPS19;RPS27A;EIF3A;RPS13;RPS9;RPS20;RPS2;RPS14;RPS23;RPS27;EIF3B;RPS5;EIF3J;RPS8;EIF3G;EIF1AX;FAU;RPS25;RPS15;EIF3F"
"SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678",1.29494105940294e-15,2.8203816273796e-13,1.01754479730988,-0.631954475841949,-3.97751385795793,47,"RPS16;RPS12;RPS6;SNRPD3;RPS7;RPS3;RPS29;RPS17;RPS19;RPS27A;SNRPG;RPS13;RPS9;RPS20;RPS2;RPS14;RPS23;RPS27;SMN1;RPS5;RPS8;FAU;RPS25;RPS15"
"RHO GTPases Activate PKNs R-HSA-5625740",1.27291864735322e-05,0.0023103473449461,0.593325476396405,-0.330136931876165,-2.31791747725561,59,"RNASE1;MYL12B;H2AJ;YWHAE;H3-3B;RHOA;H2AC6;PPP1CB;H2AC19;YWHAQ;MYL6;PPP1R14A;H4C15;KDM1A;H2AB1;RHOB;H2BC4"
"Formation Of ATP By Chemiosmotic Coupling R-HSA-163210",7.32319679723605e-05,0.00965498784854967,0.538434096309916,-0.555907185856095,-2.26794003282188,16,"ATP5MC1;ATP5MC2;ATP5MG;ATP5F1A;ATP5ME;ATP5MC3;ATP5F1B;ATP5PO"
"Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505",9.63163627217161e-05,0.00965498784854967,0.538434096309916,-0.392520585949466,-2.18741989148552,35,"PDCD4;HNRNPA2B1;RPLP0;SNRPA1;HNRNPDL;AURKAIP1;TALDO1;CDC42"
"Long-term Potentiation R-HSA-9620244",8.96282155662015e-05,0.00965498784854967,0.538434096309916,0.604881138574795,1.96592923189458,23,"CAMK2A;NEFL;NRGN;GRIN2D;CAMK2B;CALM1;CAMK2G;MPP3;GRIA1"
"RHO GTPases Activate PAKs R-HSA-5627123",9.752512978333e-05,0.00965498784854967,0.538434096309916,-0.494625919261761,-2.36026241547498,21,"RNASE1;MYL12B;MYLK;CTTN;PPP1CB;MYL6;CDC42"
