"gene","statistic","p.value","p_adj"
"PIP5K1C",0.51663276865812,2.34342815863118e-14,1.78636180777943e-12
"SUGP2",0.516594278016157,2.35557751242954e-14,1.78832380577781e-12
"COX7A2",0.516258359686301,2.46424971442206e-14,1.86325213224884e-12
"ANK2",0.516009920088178,2.54775298294809e-14,1.9186223673201e-12
"MAPK8IP3",0.515234858525021,2.8263908854763e-14,2.11990667378134e-12
"PDE2A",0.515000415523976,2.91638003621145e-14,2.1786525422514e-12
"PJA2",0.514933931687858,2.94240402432855e-14,2.18933615770359e-12
"NECAB1",0.514816710187336,2.9888413221529e-14,2.21506351319554e-12
"YWHAB",0.514409059297458,3.15596553102517e-14,2.32967637381131e-12
"ATP5MC3",0.514101134161757,3.28821485366792e-14,2.41774411838984e-12
"MLF2",0.513173859605383,3.7199601411834e-14,2.72446963124475e-12
"ASPH",0.512447786131997,4.09616757288134e-14,2.98828224965359e-12
"MIF",0.511917665017693,4.3940287128912e-14,3.19310818062086e-12
"KIF1A",0.511125107708188,4.87911845749666e-14,3.53187660124836e-12
"GIT1",0.511067371745244,4.91642891540795e-14,3.54514387738065e-12
"CALY",0.510941402371548,4.99880194937671e-14,3.59067789255998e-12
"HPCAL4",0.510101606546908,5.58338925513126e-14,3.99522520033837e-12
"LY6H",0.509735945448263,5.85828775562569e-14,4.17593061542235e-12
"CFL1",0.509457763081351,6.07621762969318e-14,4.31480762175474e-12
"FAIM2",0.509380781797425,6.13790881169547e-14,4.34210549118275e-12
"NSF",0.508768430675292,6.65087329728983e-14,4.68723432830886e-12
"RNF187",0.507793917603783,7.55456779065335e-14,5.30410180670082e-12
"RUNDC3A",0.50709933647382,8.2706440787814e-14,5.78511418783976e-12
"TUBA1C",0.506721428352732,8.68761287752338e-14,6.05409918285921e-12
"NGEF",0.506095080633521,9.42424620045597e-14,6.54301940668088e-12
"ARNT2",0.505554462071409,1.01087372452197e-13,6.99225099228605e-12
"BTBD2",0.505139812882993,1.06663452643711e-13,7.35072561466403e-12
"MIR9-1HG",0.504492470268166,1.15973148367241e-13,7.96292102539187e-12
"GAP43",0.503761148070875,1.27444686592838e-13,8.7185236879408e-12
"RTL8C",0.503458471659078,1.32509589765414e-13,9.03193101627323e-12
"CAMK2B",0.501065053558853,1.80094489998558e-13,1.2230707982593e-11
"PEBP1",0.500709889908016,1.88445490044755e-13,1.27514781596951e-11
"PRXL2A",0.497376950228976,2.8761591819335e-13,1.93917504988412e-11
"KLC2",0.497310466392858,2.90038468706065e-13,1.94847425955196e-11
"DLGAP3",0.496661374203397,3.14759144108132e-13,2.10696837826647e-11
"SLC22A17",0.496225730119365,3.32489359586019e-13,2.21770402843875e-11
"DDAH1",0.495730600497754,3.53822918090282e-13,2.35160029119363e-11
"NGRN",0.494910049994095,3.92147563514704e-13,2.59707372205695e-11
"ITM2B",0.494546138470084,4.1041153826195e-13,2.70842610903893e-11
"CPLX2",0.493650356257135,4.58970489654976e-13,3.0182157974635e-11
"SEPTIN9",0.49359611944346,4.62083750588053e-13,3.02802671087104e-11
"ATP5MK",0.493541882629786,4.65217574899805e-13,3.03524835859513e-11
"KIAA0513",0.49352088773417,4.66436217025489e-13,3.03524835859513e-11
"CBX6",0.493293443031663,4.79839066022485e-13,3.11162305452636e-11
"ACTN1",0.493212962598468,4.84670865682769e-13,3.13208065311121e-11
"UQCRC2",0.492731829573935,5.14560523682199e-13,3.31376977251336e-11
"CAMK1D",0.492471142953369,5.31497361958479e-13,3.41108066389572e-11
"CTNNA2",0.489689319284249,7.49631064656366e-13,4.79455813819257e-11
"TMOD2",0.488944000489881,8.21547158393472e-13,5.23659205807388e-11
"COX4I1",0.488286160427246,8.90569719802755e-13,5.65723812484226e-11
"PFN2",0.487937995074947,9.29352242802782e-13,5.88358728358806e-11
"DCTN3",0.487374632042585,9.95613662093557e-13,6.28178403826327e-11
"FBXO41",0.485941730416792,1.18555449741927e-12,7.45502215279537e-11
"CNTN1",0.485306634824408,1.2806157269671e-12,8.02576487142202e-11
"GABARAPL2",0.484638297313965,1.38865695052248e-12,8.67376495249423e-11
"HSPA8",0.484601556246637,1.39484685630243e-12,8.68338662943475e-11
"HSP90AB1",0.484279634513859,1.45024304451477e-12,8.99825219247768e-11
"TMSB10",0.484235895147992,1.45793298528168e-12,9.01601206394721e-11
"GDI1",0.484195654931395,1.46504276806662e-12,9.03007879089514e-11
"SCAMP5",0.483194898240365,1.65312092995619e-12,1.01225201599547e-10
"KIF1B",0.482713765215832,1.75171114753059e-12,1.06911625461704e-10
"ZNF428",0.482552804349442,1.7859536471799e-12,1.08646483109875e-10
"PSD2",0.48217314665372,1.86932142267219e-12,1.13348853538395e-10
"MAP6",0.482061173877101,1.89462396554458e-12,1.1451131773628e-10
"MAPK8IP2",0.481212630179288,2.09750578008156e-12,1.26364574028397e-10
"GRB2",0.4809659401558,2.16035186904666e-12,1.29732255647316e-10
"DLGAP1",0.480927449513837,2.17032142989403e-12,1.29913214822759e-10
"PLPP3",0.480456813937111,2.29590080075932e-12,1.36991192827415e-10
