"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Ion Channel Transport R-HSA-983712",4.43275472055838e-10,4.65842223360499e-08,0.814035837847908,0.529347016199237,1.89822957888771,173,"ATP1A2;CAMK2A;CAMK2G;FXYD7;ATP1B2;CALM1;FXYD1;CAMK2B;ATP1A3;SRI;ATP2A2;ATP2B1;ATP13A2;ATP6V1H;ATP6V1A;CAMK2D;ATP6V0C;ATP6V1B2;ASPH;WNK2;ATP6V1D;ATP1B3;RYR2;UBB;ATP6V1C1;ATP9A;ATP6V1G2;RYR3;TRPM3;CLCN6;ATP6V0A1;UNC79;ATP2B3;UNC80;ANO5;ATP6V0D1;ATP6V1F;TRPM2;ATP6V1G1;STOM;NEDD4L;TTYH1;ATP6V0E2;TTYH3;ANO7;ATP13A4;ATP6AP1;CLCN4;TRPC4;ANO3;TRPC5;SCNN1A;SGK3;TSC22D3;ATP7B;ATP9B;ASIC2;TRPV1;CLCN7;ASIC5;SCNN1D;NALCN;WNK3;TRPM8;CLCA1;RNASE3"
"Opioid Signaling R-HSA-111885",6.4451316895051e-10,6.20881019422325e-08,0.801215574617779,0.611123944375336,2.06828792476124,88,"CAMK2A;PRKAR1B;CAMK2G;CALM1;GNB1;MAPK1;ADCY1;CAMK2B;PPP3R1;AHCYL1;PRKCA;GNG2;PPP3CB;PLCB1;PDE1B;CAMK2D;ADCY2;CAMKK2;PPP3CA;ITPR1;PPP1R1B;GRK2;GNG7;GNAQ;PRKCG;PPP2R1A;CAMKK1;GNG3;PRKAR1A;PRKAR2B;PPP2CB;PDE1A;PDE4A;PPP1CA;GNAL;GNB2;GNG13;KPNA2"
"Dopamine Neurotransmitter Release Cycle R-HSA-212676",7.44856536571547e-10,6.62349350982084e-08,0.801215574617779,0.831496820292948,2.29542487807304,23,"STXBP1;SNAP25;SYT1;SYN2;RAB3A;CPLX1;STX1A;SYN1;PPFIA4;APBA1;VAMP2;PPFIA2;RIMS1;TSPOAP1;SYN3"
"Ion Transport By P-type ATPases R-HSA-936837",8.44603039405054e-10,6.66286960094792e-08,0.801215574617779,0.700678416935072,2.22943074388075,52,"ATP1A2;CAMK2A;CAMK2G;FXYD7;ATP1B2;CALM1;FXYD1;CAMK2B;ATP1A3;SRI;ATP2A2;ATP2B1;ATP13A2;CAMK2D;ATP1B3;ATP9A;ATP2B3"
"Neurotransmitter Release Cycle R-HSA-112310",8.6455920427525e-10,6.66286960094792e-08,0.801215574617779,0.698261402291106,2.21190976953717,50,"SLC1A2;STXBP1;SLC1A3;SLC17A7;SNAP25;SYT1;SYN2;RAB3A;CPLX1;STX1A;ABAT;SYN1;HSPA8;PPFIA4;APBA1;SLC6A1;VAMP2;PPFIA2;GAD1;RIMS1;TSPOAP1;SYN3"
"PLC Beta Mediated Events R-HSA-112043",1.25810486918543e-09,9.08980767986473e-08,0.788186810800237,0.705746573674559,2.20042757835882,47,"CAMK2A;PRKAR1B;CAMK2G;CALM1;MAPK1;ADCY1;CAMK2B;AHCYL1;PRKCA;PLCB1;PDE1B;CAMK2D;ADCY2;CAMKK2;ITPR1;GRK2;GNAQ;PRKCG;CAMKK1;PRKAR1A;PRKAR2B;PDE1A"
"Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993",2.75171893160717e-09,1.87116887349287e-07,0.774939030136436,0.871898475741189,2.26864684074857,17,"TSPAN7;PRKCB;NSF;GRIA2;PRKCA;GRIA1;AP2M1;AP2A1;AP2B1;GRIA4;PRKCG;PICK1"
"Serotonin Neurotransmitter Release Cycle R-HSA-181429",7.38374213559223e-09,4.7420032826359e-07,0.761460801445585,0.858536264415662,2.26363165046361,18,"STXBP1;SNAP25;SYT1;SYN2;RAB3A;CPLX1;STX1A;SYN1;PPFIA4;VAMP2;PPFIA2;RIMS1;TSPOAP1;SYN3"
"Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755",8.37871667072605e-09,5.0977876165049e-07,0.747739663149885,0.627460833240449,2.08689267848387,74,"NRGN;CAMK2A;PRKAR1B;NEFL;CAMK2G;CALM1;MAPK1;MAPT;ADCY1;CAMK2B;GRIA2;PRKCA;GRIA1;CAMK2D;CAMKK2;GIT1;GRIA4;GPRIN1;APBA1;CAMKK1;PRKAR1A;ARHGEF7;RASGRF2;PRKAR2B;MAPK3;GRIN2B;ERBB4;GRIA3;KIF17;KPNA2;CAMK1;PPM1E;ADCY8;PRKAG2;NBEA;RPS6KA3;RPS6KA2"
"G-protein Mediated Events R-HSA-112040",9.86471638932697e-09,5.43029149812475e-07,0.747739663149885,0.680170143194141,2.1641771626702,52,"CAMK2A;PRKAR1B;CAMK2G;CALM1;MAPK1;ADCY1;CAMK2B;AHCYL1;PRKCA;PLCB1;PDE1B;CAMK2D;ADCY2;CAMKK2;ITPR1;GRK2;GNAQ;PRKCG;CAMKK1;PRKAR1A;PRKAR2B;PDE1A"
"Regulation Of Insulin Secretion R-HSA-422356",9.62512982443307e-09,5.43029149812475e-07,0.747739663149885,0.616698673591163,2.05438848379466,77,"PRKAR1B;GNB1;STXBP1;SNAP25;AHCYL1;PRKCA;STX1A;GNG2;CACNB3;PLCB1;ITPR1;ACSL3;CACNA1E;GNAS;GNG7;GNAQ;VAMP2;CACNB2;RAPGEF4;GNG3;SYT5;PRKAR1A;CACNA1D;KCNB1;CACNA1A;PRKAR2B;KCNC2;INS;MARCKS"
"Integration Of Energy Metabolism R-HSA-163685",1.23165318728333e-08,6.47177765681604e-07,0.747739663149885,0.567410226924215,1.95203699475252,105,"PRKAR1B;GNB1;STXBP1;SNAP25;ADCY1;AHCYL1;PRKCA;STX1A;GNG2;CACNB3;PLCB1;ADCY2;ITPR1;ACSL3;CACNA1E;GNAS;FASN;GNG7;GNAQ;VAMP2;ACACA;PPP2R1A;CACNB2;RAPGEF4;MLXIPL;GNG3;SYT5;PRKAR1A;CACNA1D;KCNB1;CACNA1A;PRKAR2B;KCNC2;PPP2CB;INS;MARCKS;TKT;GNB2;STK11;CACNA2D2;GNG13"
"DAG And IP3 Signaling R-HSA-1489509",1.36133350144455e-08,6.84218055508651e-07,0.747739663149885,0.712829789779635,2.15781921849201,39,"CAMK2A;PRKAR1B;CAMK2G;CALM1;ADCY1;CAMK2B;AHCYL1;PRKCA;PDE1B;CAMK2D;ADCY2;CAMKK2;ITPR1;GRK2;PRKCG;CAMKK1;PRKAR1A;PRKCE;PLCG1;PRKAR2B;PDE1A"
"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",1.96624551542195e-08,9.47074923261571e-07,0.73376198835648,0.820607731077792,2.22978862929356,21,"CAMK2A;NEFL;CAMK2G;CALM1;CAMK2B;GRIA2;GRIA1;CAMK2D;GRIA4;GPRIN1"
"Neurexins And Neuroligins R-HSA-6794361",3.70233757487643e-08,1.71196089462286e-06,0.719512826338911,0.642189087951145,2.06717811075534,57,"STXBP1;EPB41L1;SYT1;NRXN2;SHANK1;DLGAP3;NRXN1;STX1A;SHANK3;HOMER1;DLGAP1;DLGAP4;LRRTM4;GPRIN1;SYT7;SIPA1L1;APBA1;GRM5;NLGN2;LRRTM1;SHANK2;GRIN2B;EPB41L3;NRXN3;NLGN3;APBA2"
"Post NMDA Receptor Activation Events R-HSA-438064",3.92966596115721e-08,1.7471899427299e-06,0.719512826338911,0.635224768181101,2.06760630785045,61,"NRGN;CAMK2A;PRKAR1B;NEFL;CAMK2G;CALM1;MAPK1;MAPT;ADCY1;CAMK2B;GRIA2;PRKCA;GRIA1;CAMK2D;CAMKK2;GIT1;GPRIN1;CAMKK1;PRKAR1A;ARHGEF7;RASGRF2;PRKAR2B;MAPK3;GRIN2B;ERBB4;KPNA2;CAMK1;ADCY8;PRKAG2;RPS6KA3;RPS6KA2;PRKACB"
"Long-term Potentiation R-HSA-9620244",4.22205354715191e-08,1.80766440759541e-06,0.719512826338911,0.79639822483168,2.1985319168001,23,"NRGN;CAMK2A;NEFL;CAMK2G;CALM1;CAMK2B;GRIA2;GRIA1;CAMK2D;GPRIN1"
"TP53 Regulates Metabolic Genes R-HSA-5628897",7.19969236284765e-08,2.97244441837567e-06,0.704975715167238,0.587268543741699,1.97101117934671,81,"YWHAG;AKT3;YWHAH;PRDX2;COX6A1;COX6B1;YWHAB;CYCS;COX7A2L;COX5A;COX5B;RRAGD;SESN3;COX7B;AKT2;COX7C;PRDX5;COX4I1;RHEB;TNRC6A;PTEN;COX6C;LAMTOR2;DDIT4;LAMTOR3;GSR;GPX2;GLS2;COX20;MLST8;TXN2;AGO1;LAMTOR5;TNRC6C;YWHAE;UBL4A"
"Acetylcholine Neurotransmitter Release Cycle R-HSA-264642",1.00491778979116e-07,3.89945176017321e-06,0.704975715167238,0.8384237989136,2.18154699834383,17,"STXBP1;SNAP25;SYT1;RAB3A;CPLX1;STX1A;PPFIA4;VAMP2;PPFIA2;RIMS1;TSPOAP1"
"Organelle Biogenesis And Maintenance R-HSA-1852241",1.01196844987194e-07,3.89945176017321e-06,0.704975715167238,0.455743861293445,1.66878339787778,274,"YWHAG;CALM1;TUBA4A;KIF3C;PRKCA;DYNLL1;CRTC1;ATP5PD;PKD1;ATP5MF;PAFAH1B1;CYCS;MEF2C;DCTN3;ATP5PB;MEF2D;NCOA1;KIF3A;IFT57;AHI1;APOOL;ATP5F1B;DYNC2LI1;ATP5F1D;APOO;ATP5PF;ATP5ME;HSPA9;BBS7;DCTN1;MAPK11;PPP2R1A;KIFAP3;ATP5F1C;MAPK14;CREBBP;GLUD1;MICOS10;TTBK2;RAB11FIP3;PDE6D;LZTFL1;KIF3B;CEP70;WDR35;NR1D1;DCTN2;PRKAR2B;IFT22;ATP5MC3;EXOC7;BBS12;DYNLL2;ALAS1;DYNLT2B;TTC21B;MKKS;MKS1;CEP164;CARM1;CEP83;BBS2;HAUS3;TMEM67;FBF1;IDH2;CEP76;DYNC1H1;CCT2;SFI1;RXRA;IFT20;MARK4;IMMT;CSNK1D;ASAP1;ATP5F1A;HDAC3;PCM1;IFT140;ACSS2;CEP135;KIF17;YWHAE;SMOX;TBL1XR1;CETN2;TTC8;TRIP11;B9D1;CEP192;ARL3;ALMS1;HAUS7;PRKAG2;MAPK12;ODF2;BBS5;TUBG1;CEP41;ATP5PO;CREB1;PCNT;IQCB1;ATP5F1E;CRTC2;HCFC1;DYNLRB1;UNC119B;CHD9;INPP5E;HAUS8;IFT74;CEP57;CCT5;CEP78;TRAF3IP1;TNPO1;NRF1;TCTN1;TTC26;MTX2;IFT88;HAUS2;EXOC4;CCT8;CEP63;BBS9;HELZ2;CLUAP1;DYNC2H1;GDNF;CHCHD6;CCT4;TBL1X;TUBB4A;IFT46;CCP110;RPGRIP1L;SIRT5;DMAC2L;SSBP1;PRKAG1;ARL6;PRKAB2;EXOC3;EXOC1"
"Ca-dependent Events R-HSA-111996",1.45050344701954e-07,5.40897414436963e-06,0.690132458796796,0.706833980637996,2.10039026425844,35,"CAMK2A;PRKAR1B;CAMK2G;CALM1;MAPK1;ADCY1;CAMK2B;PRKCA;PDE1B;CAMK2D;ADCY2;CAMKK2;GRK2;PRKCG;CAMKK1;PRKAR1A;PRKAR2B;PDE1A"
"Signaling By NTRK1 (TRKA) R-HSA-187037",1.57206220984322e-07,5.67907473305864e-06,0.690132458796796,0.539933878191173,1.86786981818793,114,"SHC3;MAPK1;CDK5R1;NTRK2;DNM1;ID2;YWHAB;AP2M1;AP2A1;AP2B1;MEF2C;ID4;PIK3R2;SH3GL2;MEF2D;MAP2K1;EGR3;F3;CLTC;PIK3R1;CLTA;MAPK11;PPP2R1A;GRB2;IRS2;MAPK14;DUSP3;MAP2K5;SHC2;PLCG1;PPP2CB;ADCYAP1R1;MAPK3;CDK5R2;AP2S1;DNM3;BRAF;RIT2;VRK3;RPS6KA5;RNASEH2A;VGF;CRK;RALA;RPS6KA3;RPS6KA2;MAPK12;KIDINS220;ARC;NAB2;CREB1;EGR2"
"Transport To Golgi And Subsequent Modification R-HSA-948021",1.73862195901261e-07,6.09044540793509e-06,0.690132458796796,0.493806557672683,1.76350450386273,164,"ANK2;CHGA;SPTBN2;SPTAN1;ARF3;NSF;GRIA1;DYNLL1;PPP6R1;SPTBN4;CNIH2;CD59;DCTN3;CAPZB;COG4;MAN2A2;TMED7;SPTBN1;TBC1D20;DCTN1;TRAPPC5;NAPG;TRAPPC6B;DCTN2;DYNC1I1;DYNLL2;B4GALT6;INS;SEC31A;TRAPPC2;TFG;TMED2;COG5;COPZ2;COG6;DYNC1H1;SCFD1;RAB1A;SEC16A;GORASP1;CSNK1D;MCFD2;COPG1;ARFGAP2;ANK1;MAN1C1;ARCN1;COPB1;CAPZA1;CHST10;SEC24D;ST8SIA3;COG8;ARFGAP1;ARF5;ANKRD28;DCTN4;BET1;F8;F5;COPG2;CAPZA2;CNIH1;B4GALT3;GOLGA2;CFAP73;SEC24C;SEC23A;MAN1A1;CNIH3;SPTA1;B4GALT2;STX17;AREG;LMAN2L;PPP6R3;TRAPPC3;COPE"
"Signaling By NTRKs R-HSA-166520",2.30321413864988e-07,7.8309280714096e-06,0.690132458796796,0.529818682320987,1.86635416586174,132,"SHC3;MAPK1;CDK5R1;NTRK2;DNM1;PTPRU;ID2;YWHAB;AP2M1;AP2A1;AP2B1;MEF2C;ID4;PTPRS;PIK3R2;SH3GL2;MEF2D;MAP2K1;EGR3;F3;CLTC;PIK3R1;CLTA;DOCK3;MAPK11;PPP2R1A;GRB2;IRS2;MAPK14;FURIN;DUSP3;MAP2K5;SHC2;PLCG1;PPP2CB;ADCYAP1R1;MAPK3;GRIN2B;TIAM1;NTRK3;CDK5R2;AP2S1;DNM3;BRAF;RIT2;VRK3;RPS6KA5;RNASEH2A;VGF;PCSK5;CRK;RALA;RPS6KA3;RPS6KA2;MAPK12;KIDINS220;ARC;NAB2;CREB1;EGR2"
"ER To Golgi Anterograde Transport R-HSA-199977",3.30341764275393e-07,1.09107165572101e-05,0.674962860011025,0.520591255110144,1.83335613687332,133,"ANK2;SPTBN2;SPTAN1;ARF3;NSF;GRIA1;DYNLL1;PPP6R1;SPTBN4;CNIH2;CD59;DCTN3;CAPZB;COG4;TMED7;SPTBN1;TBC1D20;DCTN1;TRAPPC5;NAPG;TRAPPC6B;DCTN2;DYNC1I1;DYNLL2;INS;SEC31A;TRAPPC2;TFG;TMED2;COG5;COPZ2;COG6;DYNC1H1;SCFD1;RAB1A;SEC16A;GORASP1;CSNK1D;MCFD2;COPG1;ARFGAP2;ANK1;ARCN1;COPB1;CAPZA1;SEC24D;COG8;ARFGAP1;ARF5;ANKRD28;DCTN4;BET1;F8;F5;COPG2;CAPZA2;CNIH1;GOLGA2;CFAP73;SEC24C;SEC23A;CNIH3;SPTA1;STX17;AREG;LMAN2L;PPP6R3;TRAPPC3;COPE"
"Interaction Between L1 And Ankyrins R-HSA-445095",3.94632646353801e-07,1.23296037617566e-05,0.674962860011025,0.738989825188545,2.12717200058193,29,"ANK2;SPTBN2;SPTAN1;NRCAM;KCNQ2;L1CAM;SPTBN4;SCN2A;SCN1B;SPTBN1;SCN3B;SCN2B;SCN8A;SCN3A;SCN1A;ANK1"
"Signaling By Receptor Tyrosine Kinases R-HSA-9006934",3.92242178373452e-07,1.23296037617566e-05,0.674962860011025,0.398111708317162,1.48613971736314,494,"CALM1;SHC3;MAPK1;CDK5R1;CYFIP2;NTRK2;GABRB2;AKT3;DNM1;PTPRU;PRKCB;AHCYL1;PRKCA;ID2;YWHAB;ATP6V1H;AP2M1;GABRA1;ATP6V1A;SYNGAP1;ATP6V0C;PTK2B;ATP6V1B2;AP2A1;AP2B1;EPN1;MEF2C;ID4;PTPRZ1;PTPRS;PIK3R2;ITPR1;ATP6V1D;PTN;SH3GL2;GFAP;MEF2D;MXD4;FLRT2;FGF13;STMN1;MAP2K1;EGR3;UBB;ATP6V1C1;F3;WASF3;AKT2;NCKAP1;GABRB1;CLTC;LRIG1;SPRED2;PIK3R1;CLTA;DOCK3;ABI1;GABRG2;MAPK11;GABRB3;ATP6V1G2;PPP2R1A;GRB2;IRS2;MAPK14;ADAP1;FURIN;DUSP3;EPS15L1;SPINT2;ATP6V0A1;ANOS1;ARHGEF7;RNMT;RNF41;MAP2K5;SHC2;PRKCE;STK4;FGFR3;PLCG1;FGFRL1;THBS4;ATP6V0D1;EGF;PIK3C3;LAMA2;ATP6V1F;FER;PPP2CB;ADCYAP1R1;HIF1A;ATP6V1G1;MAPK3;GRIN2B;WASF1;INS;TIAM1;FLRT3;TNS3;GTF2F1;RICTOR;ABI2;DOCK7;FLT3;NTRK3;ATP6V0E2;PIK3R4;NCBP2;CDK5R2;STUB1;ERBB4;DIAPH1;POLR2J;SPRED1;ATP6AP1;AP2S1;ROCK2;COL9A1;DNM3;BRAF;POLR2K;RIT2;MLST8;HDAC3;NRG3;VRK3;HGS;PSEN2;TRIB3;HNRNPM;VAV3;RPS6KA5;PAG1;RNASEH2A;PIK3R3;BAIAP2;MKNK1;VGF;PCSK5;COL6A1;CRK;RALA;RPS6KA3;RPS6KA2;MAPK12;RANBP9;YAP1;MAPKAP1;KITLG;GTF2F2;COL4A3;FGFR1;HBEGF;PRKACB;KIDINS220;VAV2;GABRG3;ARC;FGF23;STAM2;POLR2E;CHEK1;NAB2;CREB1;SPRY2;EPS15;EGR2"
"Glutamate Neurotransmitter Release Cycle R-HSA-210500",4.49437752537813e-07,1.36723695245714e-05,0.674962860011025,0.769973711973601,2.12558457325641,23,"SLC1A2;STXBP1;SLC1A3;SLC17A7;SNAP25;SYT1;RAB3A;CPLX1;STX1A;PPFIA4;VAMP2;PPFIA2;RIMS1;TSPOAP1"
