"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Neuronal System R-HSA-112316",3.36742012224002e-32,3.92977928265411e-29,1.47456250139425,0.597574363473548,2.46605437168347,386,"CAMK2A;NRGN;SYT1;PRKAR1B;KCNAB2;RAB3A;GRIA2;CALM1;GNB1;SNAP25;NPTN;TSPAN7;PRKCB;SYN1;GABBR2;SYN2;GABRB2;ADCY1;NEFL;SLC17A7;STXBP1;DLGAP1;SLC1A2;EPB41L1;CAMK2G;NSF;CACNA1B;CACNA2D1;PLCB1;CACNA1E;SHANK1;NRXN2;MAPT;AP2M1;KCNQ2;NRXN1;GNG2;VAMP2;HSPA8;GIT1;CACNB3;CAMKK2;MAPK1;GRIA1;CACNB1;CAMK2B;DLGAP3;GABRA2;GABRA1;CPLX1;CAMKK1;PRKCG;GABRB3;AP2A1;PRKAR2B;STX1A;SYT7;RTN3;RASGRF2;GABRA4;HCN2;PTPRS;APBA1;ARHGEF9;ABAT;GRIN2B;SLC1A3;HOMER1;KCNC1;DLGAP4;GLUL;SHANK3;KCNN1;GRIA4;GABRA5;GABRG2;GNG3;GABRA3;GABRB1;SYN3;CACNB4;GLRB;KCNB1;LRRC4B;KCNQ5;AP2B1;CACNG3;GPRIN1;PRKCA;GRM5;LRRTM4;ARHGEF7;KCNV1;HCN1;AP2S1;CACNA2D3;KCNA2;SLITRK5;SLITRK4;PRKAR1A;CACNG8;KCND3;GAD1;CACNB2;KCNC2;CAMK2D;PPFIBP1;PPFIA2;NTRK3;GNB2;FLOT1;CHRNA4;NRXN3;SIPA1L1;NLGN4X;PPFIA4;TSPOAP1;SLITRK3;ADCY2;PRKACB;NLGN2;MAPK3;KCND2;KCNJ6;GRIK5;SHANK2;SLITRK1;SLITRK2;GRIA3;KCNC3;CAMK1;KCNMA1;APBA2;GNG7;ARL6IP5;SLC6A11;GNB5;GLRA3;CACNA1A;KCNK1;PICK1;PPFIA3;RIMS1"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",4.23379711254511e-28,2.47042061517007e-25,1.37274298193398,-0.498561740443307,-2.57900341552209,373,"OR4Q3;OR2A14;OR5V1;OR2A1;OR6C74;OR2H2;OR9Q1;OR7D4;OR5D16;OR9G4;OR7C1;OR4F21;OR10J5;RTP2;OR9Q2;OR2B11;OR10G4;OR1K1;OR2M5;OR4N5;OR4X2;OR2A4;OR10AD1;OR4F15;OR2A2;OR10T2;OR2T8;OR10K1;EBF1;OR5L1;OR8G1;OR2F1;OR52M1;OR4X1;OR1D5;OR8H1;OR10D3;OR2J3;OR4K5;OR4L1;OR2Z1;OR5A1;OR10A6;OR2T11;OR4C15;OR7D2;OR6F1;OR13C9;OR4C46;OR1C1;OR4A47;OR10A4;OR7C2;OR1L3;OR2T34;OR10A7;OR11H6;OR14A2;OR51Q1;OR4D9;OR1A1;OR10H3;OR2AP1;OR52E4;OR6P1;OR4N2;OR10K2;OR7A17;OR6T1;OR4S1;OR5W2;OR4D11;OR4C13;OR5H15;OR2J2;OR6S1;OR2G2;OR10H5;OR56A1;OR51S1;OR8K3;OR11G2;OR7E24;OR14J1;OR1I1;OR2T27;OR2G6;OR10S1;OR14A16;OR10G9;OR1E1;OR10A3;OR4F17;OR56A5;OR2V1;OR2T35;OR1L4;OR10G3;OR4K14;OR13G1;RTP1;OR2AJ1;OR52N4;OR51L1;OR4B1;OR10X1;OR5B17;OR5B21;OR8B4;OR5B3;OR4A5;OR1M1;OR51E2;OR5AS1;OR2T5;OR51I1;OR4C5;OR10C1;OR52E2;OR8D4;OR4D6;OR1L8;OR14K1;OR4C3;OR51F2;OR12D2;OR5AK2;OR4F6;OR6C4;OR2S2;OR52J3;OR4D2;OR8B2;OR51B2;OR10AC1;OR5H2;OR1S2;OR56B4;OR1A2;OR4C16;OR11A1;OR4E1;OR3A2;OR13C2;OR51G2;OR51B6;OR1F1;OR11H7;OR11L1;OR52D1;OR13D1;OR8B12;OR7A10;OR5AU1;OR8B8;OR8A1;OR5M11;OR5K3"
"Transmission Across Chemical Synapses R-HSA-112315",3.75987317381335e-27,1.46259066461339e-24,1.34992572002205,0.632380202870593,2.5260425972909,246,"CAMK2A;NRGN;SYT1;PRKAR1B;RAB3A;GRIA2;CALM1;GNB1;SNAP25;NPTN;TSPAN7;PRKCB;SYN1;GABBR2;SYN2;GABRB2;ADCY1;NEFL;SLC17A7;STXBP1;SLC1A2;EPB41L1;CAMK2G;NSF;CACNA1B;CACNA2D1;PLCB1;CACNA1E;MAPT;AP2M1;GNG2;VAMP2;HSPA8;GIT1;CACNB3;CAMKK2;MAPK1;GRIA1;CACNB1;CAMK2B;GABRA2;GABRA1;CPLX1;CAMKK1;PRKCG;GABRB3;AP2A1;PRKAR2B;STX1A;RASGRF2;GABRA4;APBA1;ARHGEF9;ABAT;GRIN2B;SLC1A3;GLUL;GRIA4;GABRA5;GABRG2;GNG3;GABRA3;GABRB1;SYN3;CACNB4;GLRB;AP2B1;CACNG3;GPRIN1;PRKCA;ARHGEF7;AP2S1;CACNA2D3;PRKAR1A;CACNG8;GAD1;CACNB2;CAMK2D;PPFIA2;GNB2;CHRNA4;PPFIA4;TSPOAP1;ADCY2;PRKACB;MAPK3;KCNJ6;GRIK5;GRIA3;CAMK1;GNG7;ARL6IP5;SLC6A11;GNB5;GLRA3;CACNA1A;PICK1;PPFIA3;RIMS1;GNAL;PPM1E;ALDH2;CREB1"
"Olfactory Signaling Pathway R-HSA-381753",6.93038631755966e-27,2.02194020814803e-24,1.34223377296446,-0.483303588211638,-2.46876860626452,381,"OR4Q3;OR2A14;OR5V1;OR2A1;OR6C74;OR2H2;OR9Q1;OR7D4;OR5D16;OR9G4;OR7C1;OR4F21;OR10J5;RTP2;ANO2;OR9Q2;OR2B11;OR10G4;OR1K1;OR2M5;OR4N5;OR4X2;OR2A4;OR10AD1;OR4F15;OR2A2;OR10T2;OR2T8;OR10K1;EBF1;OR5L1;OR8G1;OR2F1;OR52M1;OR4X1;OR1D5;OR8H1;OR10D3;OR2J3;OR4K5;OR4L1;OR2Z1;OR5A1;OR10A6;OR2T11;OR4C15;OR7D2;OR6F1;OR13C9;OR4C46;OR1C1;OR4A47;OR10A4;OR7C2;OR1L3;OR2T34;OR10A7;OR11H6;OR14A2;OR51Q1;OR4D9;OR1A1;OR10H3;OR2AP1;OR52E4;OR6P1;OR4N2;OR10K2;OR7A17;OR6T1;OR4S1;OR5W2;OR4D11;OR4C13;OR5H15;OR2J2;OR6S1;OR2G2;OR10H5;OR56A1;OR51S1;OR8K3;OR11G2;OR7E24;OR14J1;OR1I1;OR2T27;OR2G6;OR10S1;OR14A16;OR10G9;OR1E1;OR10A3;OR4F17;OR56A5;OR2V1;OR2T35;OR1L4;OR10G3;OR4K14;OR13G1;RTP1;OR2AJ1;OR52N4;OR51L1;OR4B1;OR10X1;OR5B17;OR5B21;OR8B4;OR5B3;OR4A5;OR1M1;OR51E2;OR5AS1;OR2T5;OR51I1;OR4C5;OR10C1;OR52E2;OR8D4;OR4D6;OR1L8;OR14K1;OR4C3;OR51F2;OR12D2;OR5AK2;OR4F6;OR6C4;OR2S2;OR52J3;OR4D2;OR8B2;OR51B2;OR10AC1;OR5H2;OR1S2;OR56B4;OR1A2;OR4C16;OR11A1;OR4E1;OR3A2;OR13C2;CNGA4;OR51G2;ADCY8;OR51B6;OR1F1;OR11H7;OR11L1;OR52D1;OR13D1;OR8B12;OR7A10;OR5AU1;OR8B8;OR8A1;OR5M11;OR5K3"
"Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314",2.84860672303022e-16,6.64864809155254e-14,1.03769615548758,0.598645626021209,2.32581451368265,182,"CAMK2A;NRGN;PRKAR1B;GRIA2;CALM1;GNB1;NPTN;TSPAN7;PRKCB;GABBR2;GABRB2;ADCY1;NEFL;EPB41L1;CAMK2G;NSF;PLCB1;MAPT;AP2M1;GNG2;GIT1;CAMKK2;MAPK1;GRIA1;CAMK2B;GABRA2;GABRA1;CAMKK1;PRKCG;GABRB3;AP2A1;PRKAR2B;RASGRF2;GABRA4;APBA1;ARHGEF9;GRIN2B;GRIA4;GABRA5;GABRG2;GNG3;GABRA3;GABRB1;GLRB;AP2B1;CACNG3;GPRIN1;PRKCA;ARHGEF7;AP2S1;PRKAR1A;CACNG8;CAMK2D;GNB2;CHRNA4;ADCY2;PRKACB;MAPK3"
"Protein-protein Interactions At Synapses R-HSA-6794362",2.59544477863169e-14,5.04814009443863e-12,0.97599468306432,0.691096847565375,2.46095820013795,88,"SYT1;STXBP1;DLGAP1;EPB41L1;SHANK1;NRXN2;NRXN1;GRIA1;DLGAP3;STX1A;SYT7;RTN3;PTPRS;APBA1;GRIN2B;HOMER1;DLGAP4;SHANK3;GRIA4;LRRC4B;GPRIN1;GRM5;LRRTM4;SLITRK5;SLITRK4;PPFIBP1;PPFIA2;NTRK3;FLOT1;NRXN3;SIPA1L1;NLGN4X;PPFIA4;SLITRK3;NLGN2;SHANK2;SLITRK1;SLITRK2;GRIA3;APBA2"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",3.25402966580364e-13,5.42493231427549e-11,0.932595211336209,0.639213430647535,2.35058923278519,111,"ATP5F1B;CYCS;COX5A;ATP5MF;NDUFS5;COX6A1;COX7A2L;COX6B1;NDUFA5;ATP5PD;NDUFB8;COX4I1;NDUFA8;NDUFA1;UQCRC2;NDUFAB1;NDUFB5;UQCR11;COX7B;NDUFS8;ATP5MC3;COX5B;COA1;COX6C;SLC25A27;ATP5F1D;ATP5PF;NDUFB9;NDUFB3;ATP5F1A;COX7C;ATP5PO;TRAP1;ATP5PB;NDUFS3;SDHB;NDUFB10;NDUFB2;NDUFA13;COX8A;NDUFAF4;NDUFA9;COX20;NDUFS1;SDHA;NDUFB4;NDUFC1;CCNI;UQCRQ;ATP5ME;NDUFB1;NDUFA2;NDUFS2;LRPPRC;UQCRFS1;NDUFA11;NDUFV3;UQCR10;NDUFS4"
"Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517",6.50134870706725e-13,9.48384242643436e-11,0.921426003494898,0.589704672218021,2.26063557613852,159,"BSG;LDHB;ATP5F1B;CYCS;ACO2;COX5A;ATP5MF;NDUFS5;COX6A1;COX7A2L;COX6B1;NDUFA5;CS;ATP5PD;NDUFB8;COX4I1;VDAC1;NDUFA8;NDUFA1;PDK2;UQCRC2;NDUFAB1;NDUFB5;UQCR11;COX7B;NDUFS8;ATP5MC3;COX5B;COA1;COX6C;SLC25A27;ATP5F1D;ATP5PF;NDUFB9;NDUFB3;ATP5F1A;MDH2;COX7C;ATP5PO;TRAP1;ATP5PB;NDUFS3;SDHB;NDUFB10;NDUFB2;PDHB;PDK3;NDUFA13;COX8A;NDUFAF4;NDUFA9;NNT;COX20;PDHA1;NDUFS1;SDHA;NDUFB4;IDH3G;NDUFC1;GLO1;CCNI;UQCRQ;SUCLG1;ATP5ME;NDUFB1;NDUFA2;NDUFS2;LRPPRC;UQCRFS1;NDUFA11;LDHA;NDUFV3;UQCR10;NDUFS4"
"Keratinization R-HSA-6805567",1.74145350211698e-12,2.25808470774502e-10,0.910119734774459,-0.467547860868407,-2.27726864388736,192,"KRTAP10-3;KRTAP12-3;KRTAP9-2;KRTAP19-1;PCSK6;KRT12;KRTAP5-1;KRTAP10-1;PKP4;KRTAP12-2;KRT34;LCE1D;KRTAP21-1;KRTAP10-2;KRT18;KRTAP12-4;KRT28;KRT8;PI3;KRTAP9-3;LCE5A;KRTAP8-1;KRTAP29-1;KRTAP2-3;LCE3D;KRT36;KLK14;KRT72;FLG;KRTAP5-7;KRTAP23-1;KRT75;SPINK6;LCE3A;KRTAP10-7;KRT80;SPINK5;KRT16;KRT6A;KRTAP10-6;KRT76;KRTAP6-2;SPRR2F;JUP;KRT38;KRTAP3-1;KRT33B;KRTAP9-6;LCE2A;ST14;KRTAP5-2;KRTAP5-10;KRT24;LCE3E;DSG1;LIPN;KRT35;KRTAP22-1;KRT10;TGM1;SPRR2A;KRTAP10-12;CELA2A;KRTAP20-1;KRT19;KRT83"
"Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755",2.78734005952615e-11,3.22282650967367e-09,0.863415391606693,0.673414081237903,2.34659151477853,74,"CAMK2A;NRGN;PRKAR1B;GRIA2;CALM1;ADCY1;NEFL;CAMK2G;MAPT;GIT1;CAMKK2;MAPK1;GRIA1;CAMK2B;CAMKK1;PRKAR2B;RASGRF2;APBA1;GRIN2B;GRIA4;GPRIN1;PRKCA;ARHGEF7;PRKAR1A;CAMK2D;PRKACB;MAPK3;GRIA3;CAMK1"
