"gene","statistic","p.value","p_adj"
"ENC1",0.770286099192134,1.3924122906838e-38,2.60046919408106e-34
"OLFM1",0.760128068863258,4.79700306934095e-37,4.47944146615058e-33
"CAMK2A",0.749520397853272,1.60962287016643e-35,1.00204389077428e-31
"PHYHIP",0.735810731016022,1.17179401064744e-33,5.47110623571292e-30
"NRGN",0.729491267435605,7.73828642454558e-33,2.89040474529627e-29
"NCS1",0.713286707169319,7.74390070200698e-31,2.09402620070492e-27
"FBXL16",0.713237719079549,7.84867391568562e-31,2.09402620070492e-27
"RAB6B",0.70671880399078,4.57843810600165e-30,1.06883637584608e-26
"DNM1",0.702895983414032,1.25940897785125e-29,2.61341356337222e-26
"SEPTIN5",0.700429083179152,2.39908458390283e-29,4.48053036889692e-26
"SNCB",0.692435276673359,1.85192979313704e-28,3.14424007423886e-25
"PHACTR1",0.691249065071054,2.49388059098718e-28,3.88130949310638e-25
"SPTBN2",0.690082098789732,3.3375158795331e-28,4.79472665893539e-25
"GRIN1",0.689048100180643,4.31571472446831e-28,5.75716344244073e-25
"SYT1",0.687356261508921,6.55690098426724e-28,8.16377885214499e-25
"DLG4",0.686009089040227,9.12968793915771e-28,1.02734333222128e-24
"LZTS3",0.685911112860686,9.35148674649914e-28,1.02734333222128e-24
"PSD",0.684221023763597,1.41274464564678e-27,1.46580105567219e-24
"PCSK1N",0.683148534512547,1.83291157348674e-27,1.80165560770728e-24
"NCDN",0.680590656396663,3.39536300336853e-27,3.17058997254553e-24
"PRKAR1B",0.679607395451981,4.29621532508356e-27,3.82076749577431e-24
"DMTN",0.677763343787042,6.66324614773577e-27,5.65649022977787e-24
"TMEM130",0.674215206427937,1.53652805714141e-26,1.24766078239883e-23
"CADM3",0.673753318724385,1.71161028203541e-26,1.33191806780389e-23
"CABP1",0.673552117641398,1.79387752384123e-26,1.34009826541035e-23
"PPP3R1",0.671321409982198,3.01134592925821e-26,2.16307294518563e-23
"RIMS3",0.670758046949835,3.42978459583609e-26,2.37239470784573e-23
"PACSIN1",0.668280649267147,6.05743782907032e-26,4.0403110319899e-23
"ATP1A3",0.667064694896053,7.99219533687966e-26,5.1469737969505e-23
"ABR",0.66632112567632,9.46235856288342e-26,5.89063361734703e-23
"SEPTIN3",0.664069423121504,1.57322435852285e-25,9.24695999756441e-23
"THY1",0.664037930778079,1.58440094196863e-25,9.24695999756441e-23
"IDS",0.663875220337055,1.64340163593128e-25,9.30065725837957e-23
"CHN1",0.663269867513461,1.8824865396597e-25,1.03403878278484e-22
"KCNAB2",0.657828690399647,6.29287012100609e-25,3.35787549656885e-22
"DIRAS2",0.655125597589086,1.13555985066577e-24,5.89103215862053e-22
"SLC12A5",0.654287551339081,1.36194155561337e-24,6.87449202503658e-22
"TMEM59L",0.653068097818718,1.77252265877397e-24,8.71148241454279e-22
"H4C12",0.652698937570803,1.91924322054421e-24,9.19071445817528e-22
"ATP2B1",0.652216054971635,2.12929326314689e-24,9.94167024563284e-22
"NELL2",0.652013104314014,2.224172018553e-24,1.0131374784999e-21
"PDZD4",0.650798899517555,2.88494646945177e-24,1.28283953008289e-21
"AMPH",0.648373989073906,4.83298338936484e-24,2.09908832045995e-21
"PLD3",0.647712649862002,5.55872162923667e-24,2.359424662446e-21
"RAB3A",0.647081053418887,6.35128952569448e-24,2.63592629293045e-21
"MAP2",0.641949551015409,1.85421128178084e-23,7.52809780403019e-21
"PTPRN",0.641811334619271,1.90796207857676e-23,7.5815105913829e-21
"YWHAG",0.640576134927196,2.46148713888963e-23,9.57723620956309e-21
"DKK3",0.63742865015943,4.68624536656159e-23,1.78612894828376e-20
"GRIA2",0.634671320535195,8.18737441395293e-23,3.0581480910997e-20
"JPH4",0.629831997095706,2.15065130291318e-22,7.83993876864963e-20
"TUBA4A",0.629756765386415,2.18289149694678e-22,7.83993876864963e-20
"STMN2",0.629427845355098,2.32950968391152e-22,8.20866468994934e-20
"RGS4",0.628519816119706,2.78630748258611e-22,9.63649602681079e-20
