"gene","statistic","p.value","p_adj"
"GJA3",0.00702016822160112,0.923418144605863,0.962374847581423
"OR8G1",0.00702016822160112,0.923418144605863,0.962374847581423
"B3GNTL1",0.00699042545281178,0.923741619617273,0.962604535652951
"MEN1",0.00696943055719578,0.923969962454721,0.962788764091077
"OR51B2",0.00696418183329178,0.924027049135896,0.962794530777839
"TCEAL7",0.00695193481084911,0.924160252900921,0.962879602966673
"POMZP3",0.00691869289279044,0.92452181660067,0.963047164949166
"HOGA1",0.00690294672107844,0.924693089019702,0.963112382495786
"ERVFRD-1",0.0068627065044811,0.925130800915727,0.963231893293658
"DCDC2B",0.00686095692984643,0.925149832378725,0.963231893293658
"CSNK1G3",0.00684521075813443,0.92532111745663,0.96328300945485
"NTN3",0.00683296373569176,0.925454341558515,0.963367999718345
"SF3B2",0.00678922436982509,0.925930158825282,0.963594764639528
"IQCF3",0.00678397564592109,0.925987258666833,0.963600492720888
"PLA2G2C",0.00676997904884375,0.926139526759097,0.96370524859332
"SCARF2",0.00674548500395841,0.926406002375222,0.963875125368225
"ACTRT3",0.00673848670541974,0.926482139771072,0.963900642992844
"ATG4A",0.00672623968297708,0.926615381820441,0.963931870488418
"JMJD7",0.00667375244393707,0.927186442253896,0.964370470919945
"NEK3",0.00666850372003307,0.927243550348546,0.964370470919945
"PCDH8",0.0066615054214944,0.927319695053057,0.964395958615151
"CHRNA3",0.00664400967514773,0.927510059701623,0.964458300667723
"FAM98A",0.00664226010051306,0.927529096393042,0.964458300667723
"PHF20L1",0.0066405105258784,0.927548133125612,0.964458300667723
"P4HA1",0.00660551903318506,0.927928876402,0.964707175221764
"POLA2",0.00656527881658772,0.928366751401672,0.965001249467225
"FOXN4",0.00654428392097171,0.928595216473717,0.965185010177156
"CCDC66",0.00653728562243304,0.928671372796189,0.965210449014504
"PHGDH",0.00652328902535571,0.928823687384686,0.965315035369861
"FAM47B",0.00651804030145171,0.928880806022582,0.965320679610358
"KIF13B",0.00650929242827837,0.92897600456,0.965365894789816
"TTF1",0.00649004710729704,0.929185444889728,0.965476097071357
"SLC12A7",0.0064603043385077,0.929509134965273,0.965543834730043
"EPOR",0.00642706242044903,0.929870919914586,0.965803671402398
"DMAP1",0.00642356327117969,0.929909003378485,0.965803671402398
"CDKN2AIP",0.00641831454727569,0.929966128872849,0.965803671402398
"FOXI3",0.00636932645750502,0.930499317376387,0.96621599570603
"OPA3",0.00636757688287035,0.930518360396693,0.96621599570603
"ENDOG",0.00635008113652368,0.930708792768369,0.966360005211657
"CHD6",0.00630984091992634,0.931146802140318,0.966557281431157
"DEPDC7",0.00630984091992634,0.931146802140318,0.966557281431157
"FPR3",0.00630634177065701,0.931184890891334,0.966557281431157
"TLR5",0.00630459219602234,0.931203935325474,0.966557281431157
"CTSC",0.00630109304675301,0.931242024310966,0.966557281431157
"ADPRH",0.00629059559894501,0.931356292204357,0.966602395843767
"FCAR",0.00628534687504101,0.931413426677535,0.966607977141012
"GIMD1",0.00626785112869434,0.931603877451944,0.966751903944686
"ZHX2",0.00625735368088633,0.931718149781981,0.966816766603416
"GZMM",0.00625210495698233,0.931775286470721,0.966822337359141
"ZNF441",0.00623635878527033,0.931946698628334,0.966844617808301
"PPP1R32",0.00623635878527033,0.931946698628334,0.966844617808301
"LRRC75B",0.00623460921063566,0.931965744617039,0.966844617808301
"PXN",0.00623111006136633,0.932003836710368,0.966844617808301
"C17orf99",0.00621361431501966,0.932194299492604,0.966939797516104
"ZFYVE19",0.00620836559111566,0.932251439078792,0.966939797516104
"WEE1",0.00619786814330766,0.932365719289889,0.966939797516104
"ANKEF1",0.00617862282232632,0.932575236600572,0.966939797516104
"AIFM2",0.0060736483442463,0.933718139497074,0.967655511528071
"OR3A3",0.00605965174716897,0.933870536842236,0.967759746202729
"GOLGA8J",0.0060369072769183,0.934118187653488,0.967880528806394
"SLC6A19",0.00603340812764896,0.934156288340285,0.967880528806394
"ERN1",0.00601941153057163,0.9343086925828,0.96794525670807
"KRT85",0.00601241323203296,0.93438489560005,0.967970507556386
"MKI67",0.00599666706032096,0.93455635456843,0.968094429969493
"ZNF143",0.00596867386616629,0.934861177942898,0.968302776288701
"RABAC1",0.00593193279883828,0.935261272991795,0.968502330712213
"DCLRE1A",0.00592143535103028,0.935375588846438,0.968558246585296
"UBR3",0.00591268747785694,0.935470853068407,0.968558246585296
"CALCB",0.00589869088077961,0.935623277729382,0.968608666012968
"XCR1",0.00583220704466227,0.936347326741382,0.969143353703284
"VEPH1",0.00579546597733426,0.936747481532425,0.969339261592871
"C1QTNF8",0.00579021725343026,0.936804647798706,0.969339261592871
"TICAM2",0.00578496852952626,0.936861814388147,0.969339261592871
"C7orf33",0.00577272150708359,0.936995204351939,0.969341333098552
"IZUMO3",0.00576922235781426,0.937033316092516,0.969341333098552
"SNTN",0.00576572320854492,0.937071427976202,0.969341333098552
"WDR88",0.00576222405927559,0.937109540002911,0.969341333098552
"STXBP6",0.00574472831292892,0.937300102278775,0.969470482713736
"NDUFS4",0.00574122916365959,0.937338215161808,0.969470482713736
"GUCA2A",0.00573073171585158,0.937452554665075,0.96948136169915
"CALCRL",0.00572373341731292,0.93752878171153,0.969506507599365
"RPS14",0.00571498554413958,0.937624066318197,0.969537087881697
"SLC6A18",0.00571148639487025,0.937662180409039,0.969537087881697
"CNPY4",0.00569748979779291,0.9378146381884,0.969641044278723
"TTC39B",0.00564850170802224,0.938348258188796,0.969876030661688
"RHOH",0.00564675213338757,0.93836731655534,0.969876030661688
"UBA5",0.00561001106605956,0.938767550326286,0.970142915554101
"ZC3H14",0.00560126319288623,0.938862846346733,0.970187711966557
"ITGB3",0.00557326999873156,0.939167799442135,0.970449143652833
"MXD1",0.00552953063286488,0.939644306353784,0.970751755162982
"UQCRB",0.00552428190896088,0.939701488627078,0.970751755162982
"MARCHF8",0.00549803828944088,0.939987404613766,0.970920013747397
"PCBP4",0.00549103999090221,0.94006365017438,0.970945068612804
