"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",1.92205865867315e-33,2.09312187929506e-30,1.50238688881415,-0.645807883100017,-4.21418682935869,111,"ATP5F1A;COX8A;ATP5F1B;UQCRC1;COX6C;ATP5MC2;ATP5MC3;NDUFS5;NDUFB8;NDUFA13;ACAD9;ATP5ME;COX5B;NDUFA1;COX6B1;NDUFV2;TMEM126B;NDUFB2;NDUFS4;COX6A1;NDUFV1;ATP5PO;COX7C;CYCS;COX4I1;UQCRB;ATP5PB;NDUFB6;UQCRQ;ATP5F1D;NDUFAB1;COX7B;NDUFB4;SDHA;COX14;NDUFA10;NDUFB3;NDUFB10;SDHB;COA1;UQCR11;ATP5PF;NDUFA12;NDUFS2;NDUFS8;UQCRC2;NDUFS3;ATP5MF;NDUFAF3;NDUFA5;ATP5MC1;ETFB;NDUFA2;COX16;ATP5PD;ATP5F1C;NDUFA8;NDUFB1;NDUFC1;NDUFAF4;UQCRFS1;COX5A;TRAP1"
"Respiratory Electron Transport R-HSA-611105",1.24563179036529e-27,6.78246509853902e-25,1.36517960216169,-0.650768313146249,-4.05485826266189,89,"COX8A;UQCRC1;COX6C;NDUFS5;NDUFB8;NDUFA13;ACAD9;COX5B;NDUFA1;COX6B1;NDUFV2;TMEM126B;NDUFB2;NDUFS4;COX6A1;NDUFV1;COX7C;CYCS;COX4I1;UQCRB;NDUFB6;UQCRQ;NDUFAB1;COX7B;NDUFB4;SDHA;COX14;NDUFA10;NDUFB3;NDUFB10;SDHB;COA1;UQCR11;NDUFA12;NDUFS2;NDUFS8;UQCRC2;NDUFS3;NDUFAF3;NDUFA5;ETFB;NDUFA2;COX16;NDUFA8;NDUFB1;NDUFC1;NDUFAF4;UQCRFS1;COX5A;TRAP1"
"Expression And Translocation Of Olfactory Receptors R-HSA-9752946",1.9917033682296e-17,7.22988322667344e-15,1.07686819261983,0.426058205324545,1.95129643126855,373,"OR5H15;OR1J1;OR4C6;OR10X1;OR10Z1;OR5H2;OR8I2;OR2L5;OR4C45;OR51L1;OR1L8;OR2AP1;OR6C65;OR2A14;OR6C6;OR2T1;OR52W1;OR51I2;OR52N1;OR2K2;OR8J3;OR8G1;OR13C5;OR2L13;OR2M5;OR2T35;OR2AE1;OR2G6;OR3A1;OR52I2;OR4F17;OR52A5;OR2A1;OR51M1;OR3A2;OR5J2;OR1D2;OR4K15;OR4D11;OR6C3;OR5K4;OR2D3;OR10G4;OR2T27;OR7G2;OR4C11;OR52R1;OR11A1;OR2L2;RTP1;OR52L1;OR9G4;OR6K3;OR2S2;OR6S1;OR5AL1;OR5M10;OR52H1;OR52K1;OR9A4;OR9G9;OR52E8;OR5B2;OR2D2;OR2A5;OR13D1;OR5L1;OR56A1;OR2F2;OR2T34;OR2A2;OR4X1;OR10Q1;OR1I1;OR8J1;OR1N1;OR8H2;OR6B3;OR7G1;OR6T1;OR4F21;OR2T10;OR5V1;OR2W1;OR6N2;OR1S2;OR5B3;OR10A2;OR2V2;OR5A2;OR13C2;OR52B6;OR8D1;OR6P1;OR10G6;OR8B4;OR2T5;OR9Q2;OR8H3;OR6X1;OR51F1;OR51F2;OR5P2;OR5AU1;OR52I1;OR5B12;OR1K1;OR2AG2;OR5D16;OR5K3;OR52E5;OR10J4;OR4C3;OR4C15;OR14K1;OR5M8;OR4D5;OR2T6;OR2A7;OR6J1;OR4E2;OR10H2;OR4C5;OR1C1;OR5T1;OR5H14;OR1A2;OR9A2;OR51E2;OR4C46;OR51G2;OR51I1;OR10H3;OR56B1;OR51D1;OR6M1;OR2W3;OR1L1;OR10AC1;OR5AS1;OR6C1;OR9Q1;LHX2;OR51S1;OR10G2;OR4L1;OR4K13;OR5D18;OR5W2;OR52N2;OR8K3;OR6Y1;OR1G1;OR13C9;OR56A3;OR5H1;OR10A4;OR4D2;OR2C3;OR6C75;OR5AP2;OR4D6;OR2G2;OR10W1;OR10K2;OR52N5;OR2J1;OR14A2;OR4K14;OR52E2;OR1Q1;OR6K2;OR8D2;OR51B4;OR13G1;OR10H1;OR11H4;OR5D14;OR10V1;OR2H1;OR52E6;OR1E1;OR5A1;OR2L8;OR2G3;OR51A2;OR6F1;OR5T2;OR8U3;OR10J5;OR51B6;OR11H1;RTP2;OR51Q1;OR52B2;OR10H5;OR1F1;OR52J3;OR2B2;OR6C68;OR12D3;OR2A12;OR13F1;OR52D1;OR13C4;OR5P3;OR6Q1;OR6C74;OR4S1;OR7G3;OR5T3;OR2A4;OR8U9;OR2T3;OR2AJ1;OR2M4;OR52E4;OR2B11;OR10G7;OR7D2;OR6N1;OR4K17;OR4N5;OR4F6;OR51B2;OR51V1;OR5C1;OR51E1;OR52A1;OR6B2;OR5AN1;OR2J2;OR13J1;OR5M3;OR51B5;OR4D1;OR9I1;OR10H4;OR6V1;OR14J1;OR2B6"
"Olfactory Signaling Pathway R-HSA-381753",2.12706740976352e-16,5.79094102308118e-14,1.04762648849882,0.418676634427251,1.91822934907066,381,"OR5H15;OR1J1;OR4C6;OR10X1;OR10Z1;OR5H2;OR8I2;OR2L5;OR4C45;OR51L1;OR1L8;OR2AP1;OR6C65;OR2A14;OR6C6;OR2T1;OR52W1;OR51I2;OR52N1;OR2K2;OR8J3;GNG13;OR8G1;OR13C5;OR2L13;OR2M5;OR2T35;OR2AE1;OR2G6;OR3A1;OR52I2;OR4F17;OR52A5;OR2A1;OR51M1;OR3A2;OR5J2;OR1D2;OR4K15;OR4D11;OR6C3;OR5K4;OR2D3;OR10G4;OR2T27;OR7G2;OR4C11;OR52R1;OR11A1;OR2L2;RTP1;OR52L1;OR9G4;OR6K3;OR2S2;OR6S1;OR5AL1;OR5M10;OR52H1;OR52K1;OR9A4;OR9G9;OR52E8;CNGA4;OR5B2;OR2D2;OR2A5;OR13D1;OR5L1;OR56A1;OR2F2;OR2T34;OR2A2;OR4X1;OR10Q1;OR1I1;OR8J1;OR1N1;OR8H2;OR6B3;OR7G1;OR6T1;OR4F21;OR2T10;OR5V1;OR2W1;OR6N2;OR1S2;OR5B3;OR10A2;OR2V2;OR5A2;OR13C2;OR52B6;OR8D1;OR6P1;OR10G6;OR8B4;OR2T5;OR9Q2;OR8H3;OR6X1;OR51F1;OR51F2;OR5P2;OR5AU1;OR52I1;OR5B12;OR1K1;OR2AG2;OR5D16;OR5K3;OR52E5;OR10J4;OR4C3;OR4C15;OR14K1;OR5M8;OR4D5;OR2T6;OR2A7;OR6J1;OR4E2;OR10H2;OR4C5;OR1C1;OR5T1;OR5H14;OR1A2;OR9A2;OR51E2;OR4C46;OR51G2;OR51I1;OR10H3;OR56B1;OR51D1;OR6M1;OR2W3;OR1L1;OR10AC1;OR5AS1;OR6C1;OR9Q1;LHX2;OR51S1;OR10G2;OR4L1;OR4K13;OR5D18;OR5W2;OR52N2;OR8K3;OR6Y1;OR1G1;OR13C9;OR56A3;OR5H1;OR10A4;OR4D2;OR2C3;OR6C75;OR5AP2;OR4D6;OR2G2;OR10W1;OR10K2;OR52N5;OR2J1;OR14A2;OR4K14;OR52E2;OR1Q1;OR6K2;OR8D2;OR51B4;OR13G1;OR10H1;OR11H4;OR5D14;OR10V1;OR2H1;OR52E6;OR1E1;OR5A1;OR2L8;OR2G3;OR51A2;OR6F1;OR5T2;OR8U3;OR10J5;OR51B6;OR11H1;RTP2;OR51Q1;OR52B2;OR10H5;OR1F1;OR52J3;OR2B2;OR6C68;OR12D3;OR2A12;OR13F1;OR52D1;OR13C4;OR5P3;OR6Q1;OR6C74;OR4S1;OR7G3;OR5T3;OR2A4;OR8U9;OR2T3;OR2AJ1;OR2M4;OR52E4;OR2B11;OR10G7;OR7D2;OR6N1;OR4K17;OR4N5;OR4F6;OR51B2;OR51V1;OR5C1;OR51E1;OR52A1;OR6B2;OR5AN1;OR2J2;OR13J1;OR5M3;OR51B5;OR4D1;OR9I1;OR10H4;OR6V1;OR14J1;OR2B6;OR5K1;OR2AG1;OR10A5;GNAL;OR6K6;CNGB1;OR8K1;OR2A25;OR7D4;OR1J2;OR8H1;OR10G9;OR1N2;OR4Q3;OR2T11;CNGA2;OR2C1;OR8A1;OR5AC2;OR1M1;OR2J3;OR8B2;OR8S1;OR7A5;OR6B1;OR13C8;OR1L3;OR13H1;OR1D5;OR5B17;OR4A5;OR8K5;OR7E24;OR5M1;ANO2"
"Complex I Biogenesis R-HSA-6799198",7.91694498381756e-15,1.72431061747546e-12,0.986546283587582,-0.62006393519888,-3.53433012178178,51,"NDUFS5;NDUFB8;NDUFA13;ACAD9;NDUFA1;NDUFV2;TMEM126B;NDUFB2;NDUFS4;NDUFV1;NDUFB6;NDUFAB1;NDUFB4;NDUFA10;NDUFB3;NDUFB10;COA1;NDUFA12;NDUFS2;NDUFS8;NDUFS3;NDUFAF3;NDUFA5;NDUFA2;NDUFA8;NDUFB1;NDUFC1;NDUFAF4"
"Keratinization R-HSA-6805567",4.5252135996958e-13,8.21326268344788e-11,0.932595211336209,0.466696239475103,2.06705872780308,192,"KRTAP10-6;KRT23;KRTAP12-2;KRTAP9-6;KRT80;LIPM;KRTAP13-1;SPRR2A;KRTAP21-3;KRTAP5-2;KRTAP9-1;KRTAP1-4;KRTAP12-3;KLK13;KRT4;SPRR2B;KRTAP1-1;KRTAP4-1;PERP;KRTAP4-4;KRT25;KRTAP21-1;SPINK9;KRT8;KRT18;CDSN;KRTAP5-10;KRTAP12-1;LCE5A;CELA2A;KRT3;KRTAP20-1;KRT14;KRTAP10-3;KRT83;KRTAP10-7;KRTAP15-1;KRT76;KRT2;KRTAP22-1;KRTAP9-3;KRTAP8-1;KRTAP25-1;LCE1F;KRTAP26-1;LORICRIN;KRTAP9-2;KRTAP13-3;KRT1;KRT84;KRT72;KRTAP1-5;PKP4;LCE3E;LCE3D;KRT75;PI3;KRT6A;LIPN;KRT19;KRTAP4-3;LCE3B;LCE1A;KRTAP3-2;KRT7;KRTAP19-5;DSPP;KRT5;KRT20;KRT24;KRTAP5-4;DSC3;KRT16;KRTAP9-4;KRTAP13-2;KRT40;KRTAP10-2;KRTAP10-4;EVPL;KRT15;TCHH;KRTAP6-1;LCE2A;SPRR1B;KRTAP5-7;KRTAP10-11;KRTAP3-1;KRTAP13-4;RPTN;KRT32;KRTAP12-4;KRT9;TGM1;KRTAP19-8;FLG;CSTA;KRTAP20-2;KRT74;KRT81;SPRR2E;KRT26;KRTAP4-2;KRTAP11-1;KRT10;KLK8;KRTAP19-4;LCE2D;SPRR1A;CASP14;PPL;DSG2;KRTAP10-1;KLK12;KRTAP10-8;DSG4;JUP;KRT77;KRT34;KRTAP19-2;KRTAP5-11;KRT36;KRTAP1-3;KRTAP10-5;KRT38;LCE1D;LCE4A;KRT33B;KRT27;KRTAP5-1;KRTAP19-3;KRT31;SPINK6"
"Negative Regulation Of NOTCH4 Signaling R-HSA-9604323",2.16011109689655e-11,2.94045123065042e-09,0.863415391606693,-0.552440321673381,-3.19695994848274,52,"PSMB7;RBX1;FBXW7;SKP1;PSMC5;PSMA1;PSMB6;PSMD8;SEM1;PSMD3;PSMD2;PSMB5;PSMA2;PSMD7;PSMD14;PSMB2;PSMB1;PSME1;PSMC4;PSMD4;YWHAZ;PSMF1;PSMC2;PSMC6"
"TP53 Regulates Metabolic Genes R-HSA-5628897",1.89214666358451e-11,2.94045123065042e-09,0.863415391606693,-0.446147150858412,-2.81436765012413,81,"COX8A;COX6C;YWHAE;PRDX1;COX5B;PRDX2;COX6B1;COX6A1;YWHAH;COX7C;CYCS;COX4I1;PRDX5;YWHAB;COX7B;COX14;YWHAG;RRAGA;YWHAQ;SESN3;COX16;LAMTOR1;LAMTOR5;COX5A;LAMTOR2;YWHAZ"
"GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114",7.44328302564490e-11,8.1948539274633e-09,0.839088935621274,-0.542368381427306,-3.03263779775708,50,"PSMB7;RBX1;SKP1;PSMC5;PSMA1;PSMB6;PSMD8;SEM1;PSMD3;PSMD2;PSMB5;PSMA2;GSK3B;PSMD7;PSMD14;PSMB2;PSMB1;PSME1;PSMC4;PSMD4"
"SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339",7.52511839069173e-11,8.1948539274633e-09,0.839088935621274,-0.373803303219978,-2.40020095091904,106,"SRP14;SPCS1;RSL24D1;RPL27;RPN1;RPL23;SSR1;SSR4;DDOST;RPL18;SEC61G;RPL8;RPLP1;SRPRA;RPLP2;FAU;RPL35A;RPL36;SPCS3;RPS4Y1;SEC11C;RPS15;RPL41;RPS3;RPLP0;RPS20;RPS17;RPL35;RPS14;RPS25;RPS12;RPS16;RPL9;RPN2;RPS7;RPL15;RPL28;SRP72;SSR2;RPL39L;RPS21;RPL27A;SEC61B;RPS29;SEC61A2"
