"gene","statistic","p.value","p_adj"
"FANCI",0.320808128523753,6.40050777318944e-06,0.000387702235747134
"HOXB3",0.320776636180329,6.41464932779312e-06,0.000387702235747134
"S1PR4",0.320641918933459,6.47547919009374e-06,0.000388861895029552
"APOBEC3D",0.320269259536275,6.64661341950516e-06,0.000394842679728225
"SLFN13",0.320241266342121,6.65964040021368e-06,0.000394842679728225
"TERB2",0.320187029528446,6.68494915310879e-06,0.000395088956909683
"GP9",0.319793375235646,6.87139585627518e-06,0.00040103184066186
"SIX5",0.319606170749736,6.96178282537377e-06,0.000403862333600081
"MTMR8",0.319593923727294,6.96773513528355e-06,0.000403862333600081
"ASCL4",0.3195589322346,6.98476835258226e-06,0.000403862333600081
"KRTAP5-8",0.31948020137604,7.0232376480716e-06,0.000404833291096868
"VTN",0.319292996890131,7.11551791368934e-06,0.000408890500172499
"ANXA10",0.319021812821758,7.25123719700473e-06,0.000415411367764602
"CCL3",0.318936083664659,7.29465040369012e-06,0.000416620461588125
"ZP1",0.318771623649,7.37862397562838e-06,0.000418348543658218
"STC2",0.31874538002948,7.39210855682222e-06,0.000418348543658218
"TMEM51",0.318594916610899,7.46987247960418e-06,0.000419910355276941
"DUSP23",0.318568672991379,7.48351518048621e-06,0.000419910355276941
"NWD2",0.31856167469284,7.4871572235608e-06,0.000419910355276941
"LRRD1",0.318279993176659,7.63515307666416e-06,0.000426016296121331
"PAX8",0.318267746154216,7.64165020350428e-06,0.000426016296121331
"UBD",0.317986064638035,7.7925394002938e-06,0.000431850047002632
"TWNK",0.317793611428221,7.89725149402323e-06,0.000436358192018869
"HCST",0.317648396733544,7.97714331376317e-06,0.000438008505075673
"LIPM",0.317532924807656,8.04121815476272e-06,0.000439116345784645
"AVIL",0.316717623027901,8.50770989398324e-06,0.000459663751478907
"OXLD1",0.316703626430824,8.51593799591464e-06,0.000459663751478907
"FAM3B",0.316542665564435,8.61110501882897e-06,0.000462129302677155
"DEFB128",0.316334466182909,8.73569752418186e-06,0.000466981277703154
"BSND",0.316308222563389,8.75152319533646e-06,0.000466981277703154
"WFDC1",0.316170006167251,8.83532120375313e-06,0.000470109569234454
"CD52",0.316112270204307,8.8705501643018e-06,0.000470643167240058
"KLHDC8B",0.316065031689171,8.89947285256744e-06,0.000470840099134701
"C17orf50",0.31585858188228,9.02692794760185e-06,0.000474300886275149
"CYP4F2",0.315835837412029,9.04107493649352e-06,0.000474300886275149
"C11orf86",0.31567487654564,9.14179432127246e-06,0.00047625542829694
"TRDC",0.315673126971005,9.14289491712009e-06,0.00047625542829694
"ABCG4",0.315583898664637,9.19919212405833e-06,0.00047625542829694
"GIN1",0.315573401216829,9.20583688237285e-06,0.00047625542829694
"GATA3",0.315188494797202,9.45264328942949e-06,0.000484993313388421
"GPR149",0.315022285206909,9.56114585575742e-06,0.000488365014359742
"CHRNA9",0.315004789460562,9.57263558278685e-06,0.000488365014359742
"OCSTAMP",0.314698613899496,9.77583612331771e-06,0.000494779174631657
"AEN",0.314639128361917,9.81578633524522e-06,0.000495458447559567
"GRAMD2A",0.313944547231954,1.02938591615974e-05,0.000517449163697847
"TBC1D23",0.3139165540378,1.031358155762e-05,0.000517449163697847
"SAA4",0.31388681126901,1.03345758224083e-05,0.000517449163697847
"HTN3",0.31383782317924,1.03692428879714e-05,0.000517796738437844
"TLR9",0.313690858909927,1.04739062428641e-05,0.00052162846131128
"MINAR1",0.313482659528402,1.06238935620037e-05,0.000523581234634633
"ORM2",0.313403928669842,1.06811397811212e-05,0.000523581234634633
"NUSAP1",0.313402179095207,1.06824152317049e-05,0.000523581234634633
"MST1",0.313395180796669,1.0687518476758e-05,0.000523581234634633
"KRTAP13-1",0.313377685050322,1.07002866937904e-05,0.000523581234634633
"GNRH2",0.31336193887861,1.07117904409835e-05,0.000523581234634633
"DEFB119",0.313326947385917,1.07373962767758e-05,0.000523581234634633
"FNDC8",0.313096003534141,1.09078543901855e-05,0.000530508043206003
"CCR2",0.312642863703762,1.12497890551895e-05,0.000543349502498838
"LAMA2",0.312630616681319,1.12591699222023e-05,0.000543349502498838
